date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2020-06-01,all,281636568.25,147917318.9,582170875.02,36403,20120,72286,7736.630724116144
2020-06-02,all,172096550.42000002,90258661.19,356039432.58,21880,12052,43497,7865.473053930531
2020-06-03,all,165201663.31,86778287.92,341450708.04,21313,11740,42377,7751.215845258763
2020-06-04,all,381886115.83,202535829.61,784210070.46,54434,30179,107903,7015.580626630414
2020-06-05,all,784238065.29,415031940.33,1610435057.47,109138,60209,216818,7185.747084333596
2020-06-06,all,305056891.01,161067840.55,627236060.29,41592,22921,82686,7334.508824052702
2020-06-07,all,345244615.5,182217388.22,710076382.15,46939,25888,93230,7355.176196766016
2020-06-08,all,302899691.93,159599483.01,623665311.93,40551,22370,80517,7469.598577840251
2020-06-09,all,275689521.53,145224827.79,567857829.14,36786,20278,73121,7494.414220899254
2020-06-10,all,872103703.16,460252977.88,1793187368.46,119479,65769,237615,7299.221646983989
2020-06-11,all,227830338.17000002,120174614.35,469157440.32,30574,16884,60749,7451.767455027148
2020-06-12,all,167882217.97,88114547.21,346951474.59,21635,11908,43040,7759.751235035821
2020-06-13,all,176093088.58,92375156.07,363824834.86,22815,12546,45411,7718.303246986632
2020-06-14,all,217117987.58,113987911.54,448418298.62,28133,15486,55945,7717.555453737604
2020-06-15,all,336242054.67,176928076.05,693880552.92,43914,24255,87110,7656.830502117776
2020-06-16,all,194422511.95,101879757.74,402490423.87,24536,13519,48804,7923.96934911966
2020-06-17,all,181466072.86,95229801.75,375153537.88,23243,12805,46189,7807.342978961408
2020-06-18,all,218064791.11,114846107.94,449606206.22,28695,15850,56922,7599.4002826276355
2020-06-19,all,159584326.39,83779524.44,329668665.71,20541,11309,40842,7769.063160995082
2020-06-20,all,282824754.83,148897050.33,582568691.51,37602,20751,74618,7521.53488724004
2020-06-21,all,317698074.27,167646086.32,653624593.85,43591,24066,86492,7288.157515771603
2020-06-22,all,264919308.04,139433179.5,546235148.44,34948,19287,69329,7580.385373698065
2020-06-23,all,235645703.12,124019501.04,485897424.92,31158,17196,61805,7562.927759162976
2020-06-24,all,222903604.01,117446091.39,459399265.08,29753,16429,59038,7491.802642086512
2020-06-25,all,529551472.95,279716437.43,1089417206.4,72942,40268,144816,7259.897904499465
2020-06-26,all,194503992.9,102640582.37,400473592.08,26326,14538,52251,7388.285075590671
2020-06-27,all,180755965.1,94870939.34,373088445.48,23430,12889,46589,7714.72322236449
2020-06-28,all,214955758.44,113033060.3,443138943.6,28110,15492,55804,7646.949784418356
2020-06-29,all,192218910.09,100977736.24,396713650.15,24863,13714,49294,7731.122957406588
2020-06-30,all,292342023.07,154078790.03,602199015.0,38639,21365,76520,7565.983153549522
2020-06-01,100181,926953.04,441475.74,2083604.01,30,14,68,30756.037362286443
2020-06-01,100487,1273652.53,606596.92,2862914.83,255,121,572,5003.394164301826
2020-06-01,100992,4247660.58,2023014.63,7780229.04,491,234,900,8642.880357122443
2020-06-01,101020,1501872.7,715290.45,3375907.76,426,203,957,3526.4746043975583
2020-06-01,101384,1165043.45,554869.98,2618783.02,14,7,32,81987.42541622558
2020-06-01,101535,4207225.38,2226401.27,9456995.77,519,275,1166,8108.849064195236
2020-06-01,101954,1165043.45,554869.98,2618783.02,36,17,81,32448.441098253432
2020-06-01,110365,1169375.86,753006.45,1818539.32,769,495,1196,1520.7912544024462
2020-06-01,110409,5866974.74,2794238.29,13187778.45,465,222,1046,12609.368728596402
2020-06-01,110435,3839501.23,1828622.45,7392322.69,456,217,878,8420.863613999409
2020-06-01,110632,2332229.94,1300008.25,3924688.24,300,167,504,7782.727399525774
2020-06-01,200181,936939.29,503230.19,2106050.76,78,42,176,11994.313772743704
2020-06-01,201184,1725872.34,821973.51,3879413.62,71,34,160,24239.05544501833
2020-06-01,201351,3931084.32,2790886.19,7098581.9,905,642,1634,4343.828913208452
2020-06-01,201486,852691.01,406107.27,1916677.52,90,43,203,9447.895089685526
2020-06-01,201632,958685.56,456589.14,2154932.4,196,93,441,4888.217465267933
2020-06-01,201925,1863563.33,887551.09,4188915.13,182,87,410,10223.391686554089
2020-06-01,202502,1603857.38,964336.08,3605148.38,326,196,732,4925.963174196305
2020-06-01,204586,4742260.17,2884919.93,9229665.52,41,25,80,114925.81437780592
2020-06-01,204934,1480418.68,705072.54,3227817.57,71,34,155,20839.808939428058
2020-06-01,204964,1711976.17,1141882.05,2612395.2,303,202,463,5642.042116574518
2020-06-01,205272,1259465.72,599840.29,2831025.49,81,39,182,15559.310103613318
2020-06-01,205582,3126726.3,1940299.04,6824989.01,150,93,328,20788.12546005629
2020-06-01,205611,1321897.2,629574.29,2971358.92,210,100,472,6300.150326133339
2020-06-01,205761,2209582.6,1416047.93,4966697.25,643,412,1446,3434.1161480686696
2020-06-01,206361,1119955.48,533396.33,2056221.12,107,51,196,10505.742830358338
2020-06-01,206363,2574001.62,1225908.4,5025972.44,180,86,351,14312.772390310342
2020-06-01,206440,10165359.26,5470984.9,20379437.42,2416,1301,4844,4206.773328617142
2020-06-01,206471,4774063.5,2316024.31,10731133.6,1248,605,2804,3826.5412005380563
2020-06-01,207288,1084458.18,644585.17,2437643.31,354,210,795,3066.8244861662915
2020-06-01,207774,1538187.43,732585.91,3457535.8,125,60,282,12260.545693890897
2020-06-01,207802,1103360.29,525492.45,2480131.84,91,43,204,12161.404190822628
2020-06-01,207966,2931351.3,1402988.03,5681767.45,85,41,165,34342.478538966505
2020-06-01,208532,1393163.81,663516.12,3131552.12,24,11,54,58105.97751937984
2020-06-01,210022,3016291.41,1436556.05,5529657.54,137,65,251,21992.525
2020-06-01,210413,1763073.36,839691.11,3963034.27,29,14,66,59865.244298884034
2020-06-01,212377,1856273.21,884079.08,4172528.69,44,21,99,42009.42932991578
2020-06-01,214099,1122372.09,553354.74,2522866.82,166,82,372,6779.985977538586
2020-06-01,214104,1601895.21,762927.41,3099435.45,167,79,323,9597.276106696936
2020-06-01,214781,1794111.3,1118993.04,3151574.06,214,134,376,8378.659257920732
2020-06-01,215430,4184541.23,1992953.12,9406006.25,86,41,193,48774.620552645836
2020-06-01,215913,1523711.67,730771.08,2816496.93,67,32,125,22577.01560131613
2020-06-01,216158,1461814.34,747071.18,2972753.43,445,227,904,3287.7802556969336
2020-06-01,216173,835217.8,534094.03,1513364.38,408,261,740,2046.4075523855204
2020-06-01,216424,4697831.24,2237415.38,10559778.93,662,315,1488,7094.464883836265
2020-06-01,301577,1892731.38,901442.72,4254478.91,124,59,279,15236.422483146187
2020-06-01,304080,2336059.92,1444028.19,3414634.77,317,196,463,7371.324394765833
2020-06-01,304763,640037.86,304827.97,1327880.96,163,78,339,3915.298689101155
2020-06-01,401131,582576.69,349266.85,1131001.31,213,128,413,2736.9203972791574
2020-06-01,401534,1645822.07,792263.79,2878702.3,481,232,842,3420.16930955647
2020-06-01,402018,1871911.14,1004871.38,3870833.99,91,49,188,20623.2417056456
2020-06-01,402279,1782790.07,1009723.09,3620517.32,398,226,809,4474.521479154262
2020-06-01,407120,1482318.13,838670.76,2954867.34,202,115,404,7321.590889676138
2020-06-01,408789,1301300.88,619764.69,2925062.36,280,133,629,4649.133776149978
2020-06-01,501098,1756107.48,836373.5,3947376.4,139,66,312,12648.441760239233
2020-06-01,502221,2312251.84,1101245.99,5197476.65,152,72,341,15238.700101112234
2020-06-01,502280,2100358.46,1306996.54,4157714.32,186,116,368,11290.826305756767
2020-06-01,502835,3145443.86,1498066.71,7070324.88,383,182,861,8215.760258523138
2020-06-01,506012,2448720.79,1396159.43,5474793.76,61,35,136,40146.46725813266
2020-06-01,506536,3280410.99,2032814.06,5814997.76,689,427,1222,4758.28044653917
2020-06-01,506539,4094588.34,2280881.46,8406253.38,1470,819,3017,2786.0294540190494
2020-06-01,507515,1603761.3,851474.69,3019477.2,122,65,230,13108.208007458436
2020-06-01,507843,6421762.77,3680105.02,11108942.27,693,397,1199,9267.394572216059
2020-06-01,508456,5106638.01,2519997.18,11478694.94,201,99,451,25458.78845406246
2020-06-01,508599,2119652.58,1009517.62,4764552.65,16,8,36,133989.8822544643
2020-06-01,509417,2516125.9,1410238.71,5655744.78,152,85,343,16505.57535420991
2020-06-01,509434,1234050.57,732091.76,2139413.11,548,325,950,2251.948052151027
2020-06-01,510003,9090435.09,6190987.19,14933461.43,1406,957,2309,6467.065727351378
2020-06-01,511293,1867807.46,1125925.18,3717541.51,271,163,539,6892.899118283148
2020-06-01,551180,2736493.94,1303298.04,4972919.2,726,346,1319,3770.590906279253
2020-06-01,551228,2724428.21,1297551.32,6123966.46,588,280,1322,4631.573516189545
2020-06-01,551732,1784669.49,1233599.36,3203870.79,354,245,636,5035.437668209711
2020-06-01,551736,2035758.73,1068569.05,4148663.79,573,301,1167,3555.299895986295
2020-06-01,554973,1922106.78,915433.4,4320509.41,49,23,109,39505.5967189729
2020-06-01,555003,1436008.96,873099.68,2355561.43,471,286,772,3050.899327586458
2020-06-01,555421,3813213.73,1816102.42,8571336.75,386,184,868,9875.315006883891
2020-06-01,558754,2904090.94,1383118.64,5859485.72,223,106,451,12995.143152099105
2020-06-01,558846,3595089.54,2261014.01,5866590.49,597,376,975,6019.161663393748
2020-06-01,558873,3257736.94,1551547.99,7322736.82,155,74,349,21004.911831732472
2020-06-01,560271,7808646.38,4988893.74,13682831.55,3041,1943,5329,2567.607616209098
2020-06-01,562641,5583981.46,2659458.36,12551666.77,25,12,56,223424.51923908343
2020-06-01,563339,1960241.81,1182190.65,4371315.23,352,212,786,5563.724251033785
2020-06-01,563342,3079461.34,1466641.68,6922009.36,280,133,629,11008.744115753449
2020-06-01,563689,1649599.7,785647.5,3707968.25,60,29,136,27359.00438158198
2020-06-01,564286,4008483.4,1909102.63,7854324.57,43,21,85,92780.03373926932
2020-06-01,564647,1926257.88,917410.3,3696738.75,179,85,343,10785.112817362817
2020-06-01,564895,5453932.48,2597520.37,12259342.65,206,98,462,26534.305091333074
2020-06-01,565724,2516784.6,1198658.13,5657225.53,647,308,1454,3890.379667204613
2020-06-01,566061,619904.71,326756.11,1183758.27,116,61,221,5350.074248286675
2020-06-01,566403,25771802.48,12274223.04,57929825.51,640,305,1439,40243.90567677599
2020-06-01,566647,8910181.61,4243612.92,20028294.63,972,463,2185,9164.447537856206
2020-06-01,567251,1896184.29,903087.43,4262240.36,245,117,551,7731.889656791536
2020-06-01,567434,1184110.81,563951.31,2128132.87,107,51,192,11083.799460686914
2020-06-01,567538,3654145.31,1740343.75,8213782.91,546,260,1228,6690.245491022575
2020-06-01,567554,1044418.58,513120.86,2347643.04,50,25,112,20905.758924298974
2020-06-01,567623,2362657.76,1278148.64,5310779.19,440,238,990,5364.193511250654
2020-06-01,567645,1745058.59,1053879.27,2748629.2,733,443,1155,2379.2554658793356
2020-06-01,567662,1730791.3,1067209.01,3085605.44,211,130,376,8199.213620356697
2020-06-01,567664,2288595.71,1226903.45,4716790.09,301,161,621,7600.93406249449
2020-06-01,567665,1636480.51,779399.57,3678479.02,166,79,374,9838.443692888037
