date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2025-07-01,all,408566542.89,216432652.93,841661234.63,54008,30010,107329,7564.9263607243365
2025-07-02,all,247042006.73,130647729.22,509465865.41,32706,18131,65105,7553.4154812572615
2025-07-03,all,213767923.62,113098873.38,440779647.12,28409,15756,56518,7524.654990319969
2025-07-04,all,319942049.28000003,169940186.17,657999415.82,43942,24423,87269,7281.007903145056
2025-07-05,all,780999561.1,414521619.99,1605684668.34,107486,59664,213235,7266.058473661687
2025-07-06,all,389631664.39,206916708.7,800953354.38,53564,29752,106342,7274.133081734
2025-07-07,all,339152192.97,179688456.25,698621699.57,45852,25442,91142,7396.671747579168
2025-07-08,all,314849596.94,166941636.16,648491177.5,42625,23702,84697,7386.500807976539
2025-07-09,all,316210579.75,167524681.25,651343814.21,42802,23759,85079,7387.752435633849
2025-07-10,all,740151327.0600001,392814730.46,1522474582.4,101370,56301,201220,7301.482954128441
2025-07-11,all,270824572.91,143386529.37,558342108.21,36348,20162,72326,7450.8796332673055
2025-07-12,all,216437355.06,114329814.13,446825487.34000003,28380,15714,56565,7626.40433615222
2025-07-13,all,257970760.42,136326234.06,532532216.40000004,33928,18786,67604,7603.476786724828
2025-07-14,all,227942574.57,120383688.5,470758539.08,29781,16495,59324,7653.9597249924445
2025-07-15,all,445538372.29,235883824.59,918822171.73,59198,32895,117638,7526.240283286598
2025-07-16,all,231807812.58,122308926.94,478841789.4,30383,16800,60577,7629.523502616596
2025-07-17,all,218047177.13,115188008.48,450155932.68,28462,15756,56720,7660.99280198159
2025-07-18,all,296250801.36,156818965.10999998,611076638.3,39129,21722,77835,7571.131420685426
2025-07-19,all,318358679.43,168980706.25,654711190.15,44712,24825,88774,7120.206643183038
2025-07-20,all,793222475.7,422006468.73,1628643855.12,109912,61138,217831,7216.886924994542
2025-07-21,all,334373520.41,177221526.47,688947926.28,44909,24937,89291,7445.579291678729
2025-07-22,all,306973681.7,162849013.09,632213448.9399999,41366,22994,82173,7420.917702944447
2025-07-23,all,293268443.18,155328607.5,604322442.99,39709,22026,78942,7385.440156639553
2025-07-24,all,282210322.32,149642168.87,581495808.57,38026,21121,75610,7421.509554515332
2025-07-25,all,692105930.36,367631566.37,1423374100.32,94856,52698,188233,7296.38536687189
2025-07-26,all,253086416.89000002,134301844.68,521093752.6,34088,18933,67724,7424.501786259095
2025-07-27,all,233847960.56,123767901.54,481933464.21999997,31011,17189,61716,7540.80682854471
2025-07-28,all,228097591.21,120542928.19,470838772.96999997,29774,16500,59306,7660.965648216565
2025-07-29,all,223581104.94,118303443.36,461231572.43,29377,16306,58462,7610.753478571672
2025-07-30,all,381213085.08,201791831.96,786293871.58,50657,28127,100725,7525.378231636299
2025-07-31,all,226971122.25,119957203.56,468596033.23,29725,16480,59209,7635.697973086628
2025-07-01,100181,1515701.33,721876.24,3406991.5,49,23,111,30756.037362286443
2025-07-01,100487,2006166.7,955468.21,4509458.68,401,191,901,5003.394164301826
2025-07-01,100992,6940372.47,3305460.71,12712335.45,803,382,1471,8642.880357122443
2025-07-01,101020,2415431.62,1150387.06,5429403.82,685,326,1540,3526.4746043975583
2025-07-01,101384,2130399.27,1014636.05,4788708.9,26,12,58,81987.42541622558
2025-07-01,101535,3204313.7,1695675.15,7202652.47,395,209,888,8108.849064195236
2025-07-01,101954,2130399.27,1014636.05,4788708.9,66,31,148,32448.441098253432
2025-07-01,110365,1466491.31,944330.92,2280594.72,964,621,1500,1520.7912544024462
2025-07-01,110409,5900875.38,2810383.83,13263980.51,468,223,1052,12609.368728596402
2025-07-01,110435,3707454.07,1765732.91,7138088.35,440,210,848,8420.863613999409
2025-07-01,110632,5530926.56,3082993.53,9307471.16,711,396,1196,7782.727399525774
2025-07-01,200181,1314903.95,706234.99,2955639.15,110,59,246,11994.313772743704
2025-07-01,201184,6206720.95,2956047.86,13951459.78,256,122,576,24239.05544501833
2025-07-01,201351,15756148.07,11186128.22,28451769.67,3627,2575,6550,4343.828913208452
2025-07-01,201486,2560718.68,1219582.04,5755980.19,271,129,609,9447.895089685526
2025-07-01,201632,1658523.84,789897.77,3728027.58,339,162,763,4888.217465267933
2025-07-01,201925,2935902.68,1398269.58,6599318.36,287,137,646,10223.391686554089
2025-07-01,202502,2972968.39,1787528.57,6682634.75,604,363,1357,4925.963174196305
2025-07-01,204586,10763929.94,6548159.13,20949392.68,94,57,182,114925.81437780592
2025-07-01,204934,2385029.65,1135907.61,5200177.68,114,55,250,20839.808939428058
2025-07-01,204964,3538382.66,2360088.49,5399405.57,627,418,957,5642.042116574518
2025-07-01,205272,2552753.51,1215788.81,5738076.27,164,78,369,15559.310103613318
2025-07-01,205582,6015367.37,3732853.71,13130287.39,289,180,632,20788.12546005629
2025-07-01,205611,3558108.76,1694604.87,7997912.09,565,269,1269,6300.150326133339
2025-07-01,205761,3368504.49,2158762.37,7571720.21,981,629,2205,3434.1161480686696
2025-07-01,206361,1819769.69,866693.78,3341069.23,173,82,318,10505.742830358338
