date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2020-02-01,all,217942273.06,115000900.75,449319015.57,28568,15862,56641,7628.89502450294
2020-02-02,all,179740118.68,94739851.82000001,371046646.21,23562,13066,46740,7628.389724132077
2020-02-03,all,158433034.91,83270592.69,327794698.75,20359,11279,40384,7781.965465396139
2020-02-04,all,148228772.27,77996885.19,306518955.25,19112,10601,37895,7755.795953850984
2020-02-05,all,260601430.82999998,137494516.05,537526853.61,34503,19163,68285,7553.007878445352
2020-02-06,all,138354103.32,72897427.53,285850982.71999997,18078,10037,35838,7653.175313640889
2020-02-07,all,125968923.79,66378228.44,260103086.36,16524,9148,32779,7623.391660009684
2020-02-08,all,133019111.92999999,70139940.09,274445708.58,17539,9716,34799,7584.1902006955925
2020-02-09,all,278682261.1,147528695.92,573221643.5600001,38901,21573,77071,7163.88424719159
2020-02-10,all,547402781.14,289631643.33,1125792825.94,75169,41663,148837,7282.294312016922
2020-02-11,all,218359284.3,115316267.39,449871480.37,29231,16194,57985,7470.127067154734
2020-02-12,all,203861209.1,107819624.81,419529297.33,27319,15153,54088,7462.250049416157
2020-02-13,all,188855666.22,99879747.69,388625096.37,25338,14057,50152,7453.455924698082
2020-02-14,all,185322998.76,97925016.07,381499908.53,25046,13880,49624,7399.305228779046
2020-02-15,all,543584833.13,287568426.41,1117456528.28,74865,41471,148243,7260.867336271956
2020-02-16,all,238801797.83,126241804.78,491528133.18,32431,17983,64219,7363.380649070335
2020-02-17,all,176964983.14,92889585.01,366060615.06,22494,12451,44561,7867.20828398684
2020-02-18,all,162019357.73,85141486.48,334987169.04,20617,11434,40835,7858.532169083765
2020-02-19,all,152747495.71,80368824.31,315587913.35,19684,10909,38968,7759.982509144484
2020-02-20,all,248536315.22,131130550.51,512052260.62,32882,18254,65008,7558.430607019038
2020-02-21,all,134812300.51,70994694.9,278226688.32,17615,9751,34926,7653.267130854385
2020-02-22,all,143698766.93,75696320.52,296468407.65,18829,10421,37346,7631.77900738223
2020-02-23,all,173761708.62,91491801.14,358594911.1,22827,12632,45281,7612.113226442371
2020-02-24,all,171697487.97,90042921.39,355450585.84,21790,12058,43201,7879.646074804957
2020-02-25,all,275613189.68,145272328.56,568414435.45,36236,20125,71628,7606.059986753505
2020-02-26,all,160154605.39,84220765.85,331078100.19,20561,11409,40741,7789.242030543261
2020-02-27,all,153961376.3,80965481.01,318338864.42,19749,10950,39120,7795.907453541952
2020-02-28,all,147873388.19,77916869.92,305166980.84,19404,10742,38476,7620.768304988662
2020-02-29,all,164061406.5,86485518.43,338367443.03,21636,11972,42919,7582.797490293954
2020-02-01,100181,888931.42,423367.44,1998139.41,29,14,65,30756.037362286443
2020-02-01,100487,1135537.27,540817.39,2552459.45,227,108,510,5003.394164301826
2020-02-01,100992,3047370.2,1451357.66,5581716.92,353,168,646,8642.880357122443
2020-02-01,101020,1415238.22,674029.15,3181170.42,401,191,902,3526.4746043975583
2020-02-01,101384,961542.33,457949.33,2161353.38,12,6,26,81987.42541622558
2020-02-01,101535,2181293.27,1154308.12,4903108.42,269,142,605,8108.849064195236
2020-02-01,101954,961542.33,457949.33,2161353.38,30,14,67,32448.441098253432
2020-02-01,110365,1009730.8,650204.73,1570269.28,664,428,1033,1520.7912544024462
2020-02-01,110409,4486335.27,2136687.12,10084378.91,356,169,800,12609.368728596402
2020-02-01,110435,2754863.63,1312046.69,5304033.1,327,156,630,8420.863613999409
2020-02-01,110632,1833780.37,1022167.41,3085894.44,236,131,397,7782.727399525774
2020-02-01,200181,771771.66,414518.42,1734787.03,64,35,145,11994.313772743704
2020-02-01,201184,1353691.48,644716.8,3042826.37,56,27,126,24239.05544501833
2020-02-01,201351,3063425.54,2174888.88,5531801.11,705,501,1273,4343.828913208452
