date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2023-06-01,all,370258618.02,196153991.35,762641442.47,48276,26820,95797,7669.620888640317
2023-06-02,all,194054592.09,102949581.71,399638154.55,25300,14086,50183,7670.141979841897
2023-06-03,all,205172926.01,108835225.85,422313450.07,26947,14994,53441,7613.943148031321
2023-06-04,all,717667728.53,382329481.92,1470705839.3700001,102574,57091,202751,6996.585182697369
2023-06-05,all,1317548575.43,698845737.55,2707649384.33,181217,100368,359363,7270.557262453302
2023-06-06,all,418259737.33,222284871.0,859207145.01,56744,31555,112414,7370.994948012124
2023-06-07,all,378900601.96,201259510.3,778653806.51,51368,28548,101837,7376.199228313347
2023-06-08,all,362111539.95,192554663.08,743831873.66,49032,27282,97163,7385.2084342878115
2023-06-09,all,334304265.93,177570543.68,687532783.58,45054,25031,89406,7420.079591823146
2023-06-10,all,1246471702.13,661179456.8,2560026267.66,171513,94911,340226,7267.505682543015
2023-06-11,all,341326626.77,181125580.6,701559697.64,46055,25575,91333,7411.282743893171
2023-06-12,all,221871126.92,117558987.83,457073078.31,28863,16060,57249,7687.0431666839895
2023-06-13,all,208753948.02,110635925.73,429998511.48,27236,15155,54016,7664.633133352916
2023-06-14,all,201780018.4,106942195.86,415586724.13,26525,14745,52615,7607.163747408105
2023-06-15,all,366350715.34000003,194684106.29,753635210.21,48609,27130,96280,7536.684880166225
2023-06-16,all,200558619.83,106394655.4,413105998.39,26195,14588,51968,7656.370293185723
2023-06-17,all,205055868.59,108744309.01,422182351.4,26993,15015,53552,7596.63129663246
2023-06-18,all,345673784.39,183552668.82,710560589.79,46058,25645,91244,7505.1844281123795
2023-06-19,all,217310192.52,115210792.48,447529300.96,28234,15728,55997,7696.755419706737
2023-06-20,all,353155210.2,187774251.53,726182465.55,46785,26145,92576,7548.47088169285
2023-06-21,all,199681493.4,105882700.54,411051107.11,26242,14604,52038,7609.233038640347
2023-06-22,all,310452716.17,165425081.61,637255795.79,43009,24015,85049,7218.319797484248
2023-06-23,all,284085512.35,151180361.05,583719906.28,38409,21423,76020,7396.326703376813
2023-06-24,all,291986961.21,155127633.62,599871682.42,39740,22114,78686,7347.432340463009
2023-06-25,all,909938440.46,483852909.34,1868103391.24,126026,70093,249363,7220.243762874328
2023-06-26,all,413436624.75,219598668.8,850218875.16,55538,30901,110032,7444.211616370773
2023-06-27,all,256114830.56,136164758.21,526908824.52,34208,19081,67780,7486.986393826006
2023-06-28,all,202694776.85999998,107438712.55,417361625.36,26654,14835,52850,7604.666348765663
2023-06-29,all,200240349.57,106195583.34,412347791.55,26189,14582,51930,7645.971574706938
2023-06-30,all,333852613.9,177404953.62,686673327.21,44311,24733,87709,7534.305565209541
2023-06-01,100181,1062357.07,505964.16,2387964.85,35,16,78,30756.037362286443
