date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2019-10-01,all,247666397.63,130792639.0,510399959.72,32092,17840,63549,7717.387437055964
2019-10-02,all,165035489.33,87005485.41,340535219.73,20927,11604,41521,7886.246921680126
2019-10-03,all,154456383.25,81532343.21,318463698.68,19598,10869,38862,7881.231924175936
2019-10-04,all,227174253.71,120270640.96,467333711.03,30751,17067,60917,7387.54036324022
2019-10-05,all,554067807.5,293071366.56,1139231593.3,74608,41316,147745,7426.3860108835515
2019-10-06,all,271906593.69,143847636.66,559349998.09,36291,20114,71900,7492.397390262048
2019-10-07,all,242101705.42,127770645.99,499115268.61,31511,17460,62515,7683.085443813271
2019-10-08,all,223829312.01,118165303.45,461279095.23,29167,16157,57879,7674.060136798436
2019-10-09,all,219925407.94,116255984.34,452952542.51,28928,16032,57392,7602.509953678097
2019-10-10,all,570259939.96,301847779.84,1172186841.76,76592,42421,151862,7445.42432577815
2019-10-11,all,212133831.45,112227362.19,436303501.01,27862,15452,55201,7613.733093460627
2019-10-12,all,191910091.19,101168396.56,395768058.57,24571,13597,48795,7810.430637336698
2019-10-13,all,255262498.53,134767748.03,526073872.37,33373,18479,66226,7648.772916129806
2019-10-14,all,236464256.81,124727160.65,487858371.53000003,30469,16876,60468,7760.814493747744
2019-10-15,all,313245941.78,165287779.21,646375246.98,41020,22737,81405,7636.419838615309
2019-10-16,all,181806384.57,95723266.7,375851400.98,23225,12870,46149,7828.04669838536
2019-10-17,all,168073313.54,88535145.67,347208369.38,21695,12024,43128,7747.099033878773
2019-10-18,all,158477361.39000002,83408389.52,327432798.45,20494,11332,40761,7732.866272567581
2019-10-19,all,167849284.98,88302309.26,346791362.99,21670,11974,43110,7745.698430087678
2019-10-20,all,354408916.81,187114480.77,730277923.74,47338,26210,93908,7486.774194304787
2019-10-21,all,195083289.87,102550079.54,403600594.97,24927,13786,49610,7826.184052232519
2019-10-22,all,177046421.74,93059700.99,366290939.89,22678,12539,45157,7806.968063321281
2019-10-23,all,198418934.88,104301658.31,410771407.67,25369,14015,50566,7821.314788915605
2019-10-24,all,189790522.13,99845080.55,392587212.37,24077,13311,47940,7882.6482589193
2019-10-25,all,334370280.76,176553783.19,689051908.07,44576,24663,88545,7501.1279782842785
2019-10-26,all,208350423.57999998,109687353.1,430367730.05,26747,14771,53224,7789.674489849328
2019-10-27,all,234622257.29,123538092.95,484497947.78000003,30317,16745,60262,7738.966826862816
2019-10-28,all,231039227.95,121712243.94,477039739.3,29903,16519,59424,7726.28926696318
2019-10-29,all,183781645.72,96776573.29,379610833.65,23574,13022,46896,7795.946624247052
2019-10-30,all,306456258.32,161666863.52,632397562.87,40426,22395,80317,7580.672298026023
2019-10-31,all,180995630.89,95246063.42,374139546.59000003,23349,12916,46474,7751.7508625637065
2019-10-01,100181,809339.23,385460.51,1819231.94,26,13,59,30756.037362286443
2019-10-01,100487,1131187.9,538746.1,2542682.99,226,108,508,5003.394164301826
2019-10-01,100992,3122418.54,1487100.6,5719178.95,361,172,662,8642.880357122443
2019-10-01,101020,1268018.61,603913.56,2850250.73,360,171,808,3526.4746043975583
2019-10-01,101384,1001428.1,476945.74,2251008.68,12,6,27,81987.42541622558
2019-10-01,101535,1841926.85,974720.56,4140281.0,227,120,511,8108.849064195236
2019-10-01,101954,1001428.1,476945.74,2251008.68,31,15,69,32448.441098253432
2019-10-01,110365,1068122.66,687805.52,1661076.5,702,452,1092,1520.7912544024462
2019-10-01,110409,4036699.12,1922541.07,9073687.12,320,152,720,12609.368728596402
2019-10-01,110435,2389463.68,1138019.34,4600516.37,284,135,546,8420.863613999409
2019-10-01,110632,2339952.66,1304313.01,3937684.03,301,168,506,7782.727399525774
2019-10-01,200181,852692.83,457981.33,1916681.7,71,38,160,11994.313772743704
2019-10-01,201184,1592916.69,758651.58,3580556.15,66,31,148,24239.05544501833
2019-10-01,201351,3366573.1,2390109.48,6079212.11,775,550,1400,4343.828913208452
2019-10-01,201486,715212.68,340631.16,1607654.33,76,36,170,9447.895089685526
2019-10-01,201632,1327147.79,632075.02,2983161.43,271,129,610,4888.217465267933
2019-10-01,201925,1384863.56,659562.97,3112894.92,135,65,304,10223.391686554089
2019-10-01,202502,1720762.16,1034626.36,3867927.17,349,210,785,4925.963174196305
2019-10-01,204586,5019800.22,3053759.23,9769830.01,44,27,85,114925.81437780592
2019-10-01,204934,1513494.62,720825.3,3299933.77,73,35,158,20839.808939428058
2019-10-01,204964,2073870.24,1383264.09,3164628.35,368,245,561,5642.042116574518
2019-10-01,205272,1296107.19,617291.14,2913388.17,83,40,187,15559.310103613318
2019-10-01,205582,3286990.45,2039751.32,7174811.72,158,98,345,20788.12546005629
2019-10-01,205611,3199788.76,1523949.28,7192481.37,508,242,1142,6300.150326133339
2019-10-01,205761,2538099.23,1626583.2,5705135.97,739,474,1661,3434.1161480686696
2019-10-01,206361,1571489.72,748446.57,2885231.54,150,71,275,10505.742830358338
2019-10-01,206363,2664042.19,1268791.79,5201785.43,186,89,363,14312.772390310342
2019-10-01,206440,9541478.66,5135212.83,19128686.02,2268,1221,4547,4206.773328617142
2019-10-01,206471,4139468.15,2008165.29,9304690.95,1082,525,2432,3826.5412005380563
