date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2020-01-01,all,313155323.3,166008004.3,643519234.32,43491,24148,86348,7200.462700328804
2020-01-02,all,195826695.84,103523701.95,403453286.87,26728,14779,53240,7326.649799461239
2020-01-03,all,203992224.82,107686008.12,420677649.84,27859,15385,55571,7322.309660073944
2020-01-04,all,218516777.02,115693406.24,449774927.43,30250,16761,60143,7223.695108099174
2020-01-05,all,652807605.95,345479753.85,1343280252.22,91227,50552,181105,7155.8596243436705
2020-01-06,all,167099230.91,88103298.67,344841771.55,21773,12067,43218,7674.607583245303
2020-01-07,all,157093714.77,82786824.58,324289880.89,20379,11306,40449,7708.607624024732
2020-01-08,all,152592780.97,80478549.16,314917599.18,19933,11058,39551,7655.284250739979
2020-01-09,all,208427403.11,110353599.23,429240707.4,28559,15880,56589,7298.133797051718
2020-01-10,all,478104484.77,252993895.87,984058376.6,65693,36440,130249,7277.860423028328
2020-01-11,all,207814327.51,109775392.64,428467786.67,27897,15438,55455,7449.34320930566
2020-01-12,all,259879516.1,137445135.34,535437972.73,35042,19444,69517,7416.229555961418
2020-01-13,all,217369826.35,114775620.83,448238839.32,28842,15982,57219,7536.572579918175
2020-01-14,all,191445112.79,101145364.38,394592529.86,25502,14152,50583,7507.062692729982
2020-01-15,all,538342008.62,284867484.99,1108333906.99,73619,40869,145876,7312.541716404732
2020-01-16,all,171548483.75,90804414.06,353285828.94,23155,12867,45879,7408.7015223493845
2020-01-17,all,131236279.67,69159359.46,271063907.17,17129,9494,34002,7661.642808687022
2020-01-18,all,140214527.13,73930468.21000001,289484171.73,18384,10185,36475,7626.986897845953
2020-01-19,all,174960980.82,92286613.46,361171606.71,23022,12773,45661,7599.72985926505
2020-01-20,all,273348565.05,144326082.34,563700276.04,36011,20011,71271,7590.696316403321
2020-01-21,all,148522455.08,78204190.34,307034088.51,19117,10617,37888,7769.129836271382
2020-01-22,all,143313746.65,75505490.61,296186396.86,18597,10321,36871,7706.283091358821
2020-01-23,all,134708671.46,71016582.94,278248458.56,17598,9775,34875,7654.7716479145365
2020-01-24,all,185065872.65,97871087.9,381436474.92,25253,14014,50103,7328.470781689304
2020-01-25,all,491218770.75,260155900.17000002,1010762226.17,67616,37528,133942,7264.830376685992
2020-01-26,all,245802286.59,130145923.66,506075530.12,33401,18542,66202,7359.1295646836925
2020-01-27,all,245332103.78,129764305.01,505373286.15,33077,18352,65541,7416.999842186414
2020-01-28,all,167329639.0,88626787.42999999,344431196.17,22461,12486,44463,7449.78580650906
2020-01-29,all,141314832.53,74477865.01,291922696.79,18418,10234,36510,7672.64809045499
2020-01-30,all,232425251.85,122879887.35,478791392.91,31046,17258,61463,7486.479799330026
2020-01-31,all,140578816.64,74158624.09,290051643.8,18523,10265,36729,7589.419459050909
2020-01-01,100181,1147948.74,546728.46,2580357.54,37,18,84,30756.037362286443
2020-01-01,100487,1351524.89,643684.71,3037956.18,270,129,607,5003.394164301826
2020-01-01,100992,5604503.8,2669232.31,10265491.17,648,309,1188,8642.880357122443
2020-01-01,101020,2034740.23,969076.98,4573686.96,577,275,1297,3526.4746043975583
2020-01-01,101384,1014177.32,483017.71,2279666.62,12,6,28,81987.42541622558
2020-01-01,101535,2405987.12,1273212.63,5408175.06,297,157,667,8108.849064195236
2020-01-01,101954,1014177.32,483017.71,2279666.62,31,15,70,32448.441098253432
2020-01-01,110365,1205090.44,776004.33,1874080.23,792,510,1232,1520.7912544024462
2020-01-01,110409,4597951.62,2189846.19,10335269.96,365,174,820,12609.368728596402
2020-01-01,110435,2964004.43,1411653.18,5706698.62,352,168,678,8420.863613999409
2020-01-01,110632,2811359.82,1567079.93,4730970.22,361,201,608,7782.727399525774
2020-01-01,200181,972207.79,522172.91,2185327.72,81,44,182,11994.313772743704
2020-01-01,201184,2188032.84,1042084.83,4918257.8,90,43,203,24239.05544501833
2020-01-01,201351,6242655.28,4431993.38,11272716.71,1437,1020,2595,4343.828913208452
2020-01-01,201486,836751.43,398515.85,1880848.8,89,42,199,9447.895089685526
2020-01-01,201632,1029394.03,490265.07,2313870.84,211,100,473,4888.217465267933
2020-01-01,201925,972936.74,463376.17,2186965.58,95,45,214,10223.391686554089
2020-01-01,202502,1771590.96,1065187.74,3982179.84,360,216,808,4925.963174196305
2020-01-01,204586,8302392.0,5050700.28,16158603.23,72,44,141,114925.81437780592
2020-01-01,204934,1215288.61,578800.23,2649743.22,58,28,127,20839.808939428058
2020-01-01,204964,2187215.95,1458865.05,3337588.8,388,259,592,5642.042116574518
2020-01-01,205272,1217188.53,579705.15,2735994.96,78,37,176,15559.310103613318
2020-01-01,205582,4362890.5,2707404.33,9523276.92,210,130,458,20788.12546005629
2020-01-01,205611,3528845.34,1680667.67,7932134.35,560,267,1259,6300.150326133339
2020-01-01,205761,2212190.59,1417719.24,4972559.22,644,413,1448,3434.1161480686696
2020-01-01,206361,1550581.12,738488.49,2846843.27,148,70,271,10505.742830358338
2020-01-01,206363,3001695.4,1429604.22,5861083.94,210,100,410,14312.772390310342
2020-01-01,206440,26235623.4,14119982.74,52596984.81,6237,3356,12503,4206.773328617142
2020-01-01,206471,6479202.95,3143232.54,14563943.9,1693,821,3806,3826.5412005380563
2020-01-01,207288,1260219.93,749055.53,2832720.69,411,244,924,3066.8244861662915
2020-01-01,207774,1684523.76,802280.84,3786470.45,137,65,309,12260.545693890897
2020-01-01,207802,1024302.99,487840.42,2302426.98,84,40,189,12161.404190822628
2020-01-01,207966,3646694.53,1745361.82,7068299.94,106,51,206,34342.478538966505
2020-01-01,208532,1403575.47,668474.63,3154955.16,24,12,54,58105.97751937984
2020-01-01,210022,3826404.33,1822384.83,7014808.13,174,83,319,21992.525
2020-01-01,210413,2209177.57,1052155.23,4965786.53,37,18,83,59865.244298884034
2020-01-01,212377,2302649.08,1096672.42,5175891.36,55,26,123,42009.42932991578
2020-01-01,214099,1133213.07,558699.59,2547235.13,167,82,376,6779.985977538586
2020-01-01,214104,2019760.14,961942.18,3907944.04,210,100,407,9597.276106696936
2020-01-01,214781,1729083.31,1078434.87,3037344.88,206,129,363,8378.659257920732
2020-01-01,215430,6063762.01,2887961.21,13630116.3,124,59,279,48774.620552645836
2020-01-01,215913,2117762.6,1015677.53,3914566.48,94,45,173,22577.01560131613
2020-01-01,216158,815027.4,416525.86,1657443.91,248,127,504,3287.7802556969336
2020-01-01,216173,711029.94,454679.86,1288342.96,347,222,630,2046.4075523855204
2020-01-01,216424,6860773.82,3267550.64,15421638.73,967,461,2174,7094.464883836265
2020-01-01,301577,3305114.38,1574112.48,7429232.36,217,103,488,15236.422483146187
2020-01-01,304080,2516559.81,1555603.54,3678472.27,341,211,499,7371.324394765833
2020-01-01,304763,370738.93,176570.15,769168.65,95,45,196,3915.298689101155
2020-01-01,401131,792357.08,475034.72,1538263.85,290,174,562,2736.9203972791574
2020-01-01,401534,926411.34,445954.69,1620383.27,271,130,474,3420.16930955647
2020-01-01,402018,1980296.46,1063054.53,4094959.14,96,52,199,20623.2417056456
2020-01-01,402279,1357282.78,768727.39,2756390.93,303,172,616,4474.521479154262
2020-01-01,407120,1243580.05,703596.92,2478964.86,170,96,339,7321.590889676138
2020-01-01,408789,1317242.61,627357.17,2960895.83,283,135,637,4649.133776149978
2020-01-01,501098,1105645.41,526581.0,2485268.69,87,42,196,12648.441760239233
2020-01-01,502221,2570738.49,1224354.42,5778502.99,169,80,379,15238.700101112234
2020-01-01,502280,1954031.76,1215941.6,3868056.82,173,108,343,11290.826305756767
2020-01-01,502835,7026624.52,3346539.42,15794437.8,855,407,1922,8215.760258523138
2020-01-01,506012,2327528.35,1327060.34,5203833.9,58,33,130,40146.46725813266
2020-01-01,506536,3582976.87,2220309.14,6351339.38,753,467,1335,4758.28044653917
2020-01-01,506539,8346461.38,4649377.89,17135415.14,2996,1669,6150,2786.0294540190494
2020-01-01,507515,1270377.97,674473.93,2391800.95,97,51,182,13108.208007458436
2020-01-01,507843,8951804.55,5129990.42,15485636.13,966,554,1671,9267.394572216059
2020-01-01,508456,6817180.87,3364107.21,15323650.54,268,132,602,25458.78845406246
2020-01-01,508599,3372981.02,1606434.74,7581782.41,25,12,57,133989.8822544643
2020-01-01,509417,3068429.42,1719793.74,6897211.79,186,104,418,16505.57535420991
2020-01-01,509434,1409713.31,836302.54,2443951.32,626,371,1085,2251.948052151027
2020-01-01,510003,8794906.7,5989719.36,14447977.34,1360,926,2234,6467.065727351378
2020-01-01,511293,2111938.28,1273088.54,4203440.5,306,185,610,6892.899118283148
2020-01-01,551180,2565015.79,1221628.61,4661298.51,680,324,1236,3770.590906279253
2020-01-01,551228,3480166.5,1657483.66,7822714.13,751,358,1689,4631.573516189545
2020-01-01,551732,1637333.62,1131757.88,2939370.53,325,225,584,5035.437668209711
2020-01-01,551736,1411789.76,741047.79,2877079.7,397,208,809,3555.299895986295
2020-01-01,554973,1509980.21,719151.69,3394131.31,38,18,86,39505.5967189729
2020-01-01,555003,1541170.83,937038.72,2528064.25,505,307,829,3050.899327586458
2020-01-01,555421,3447912.92,1642122.4,7750214.63,349,166,785,9875.315006883891
2020-01-01,558754,2281415.08,1086559.53,4603133.52,176,84,354,12995.143152099105
2020-01-01,558846,3537503.05,2224797.18,5772619.19,588,370,959,6019.161663393748
2020-01-01,558873,4224427.43,2011949.3,9495662.48,201,96,452,21004.911831732472
2020-01-01,560271,10229420.4,6535510.32,17924673.11,3984,2545,6981,2567.607616209098
2020-01-01,562641,4451670.11,2120177.33,10006458.34,20,9,45,223424.51923908343
2020-01-01,563339,2245343.03,1354130.59,5007087.21,404,243,900,5563.724251033785
2020-01-01,563342,3942994.21,1877912.31,8863057.15,358,171,805,11008.744115753449
2020-01-01,563689,1594072.85,759202.23,3583155.29,58,28,131,27359.00438158198
2020-01-01,564286,3853219.43,1835155.82,7550096.65,42,20,81,92780.03373926932
2020-01-01,564647,1626733.72,774757.28,3121913.02,151,72,289,10785.112817362817
2020-01-01,564895,3817901.33,1818335.02,8581873.5,144,69,323,26534.305091333074
2020-01-01,565724,1427885.09,680052.73,3209598.44,367,175,825,3890.379667204613
2020-01-01,566061,503109.22,265192.46,960727.59,94,50,180,5350.074248286675
