date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2025-02-01,all,373277066.7,197994134.47,768424841.57,49195,27382,97661,7587.703358064844
2025-02-02,all,238752597.44,126753114.21,491721118.36,31451,17520,62464,7591.256158468729
2025-02-03,all,223916691.14,118442200.38,462345039.47,28811,16024,57287,7771.9166686335075
2025-02-04,all,341794492.4,182756765.12,700851758.44,48721,27304,96369,7015.342304139898
2025-02-05,all,762993673.98,406686514.76,1565967786.94,105020,58637,207799,7265.222566939631
2025-02-06,all,327796192.45,174222411.77,674805614.62,44104,24599,87531,7432.346101260657
2025-02-07,all,286771319.26,152279955.23,590478350.6,38505,21454,76440,7447.638469289703
2025-02-08,all,303493854.12,161233702.66,624550592.98,40877,22763,81122,7424.562813318003
2025-02-09,all,398304866.12,211658894.46,819671537.05,53897,30018,106938,7390.1119936174555
2025-02-10,all,603064837.68,320736720.51,1239887917.41,82474,45956,163475,7312.181265368479
2025-02-11,all,219198370.57,116205350.7,451978237.27,28510,15894,56614,7688.4731873027
2025-02-12,all,215225095.3,114006050.47,443804000.91,28065,15621,55745,7668.807956529486
2025-02-13,all,207990414.06,110176959.67,428974810.34999996,27065,15064,53783,7684.848108627379
2025-02-14,all,197075724.57,104449095.97,406490076.48,25638,14284,50963,7686.860307746314
2025-02-15,all,382871688.59000003,203291866.69,788648677.65,50671,28262,100554,7556.0318247123605
2025-02-16,all,251807825.64,133718885.59,518409952.77,33374,18598,66273,7545.029832803979
2025-02-17,all,224655908.06,118880515.82000001,463570807.26,29115,16188,57874,7716.156897132063
2025-02-18,all,307631066.31,163288751.91,633479424.3299999,40740,22721,80822,7551.081647275405
2025-02-19,all,327163211.14,174428937.05,671749525.12,46054,25742,91205,7103.904354453467
2025-02-20,all,691411494.52,368243746.13,1419405227.78,95529,53268,189237,7237.713097802762
2025-02-21,all,291194553.53,154570583.65,599339526.44,39233,21821,77907,7422.184220681568
2025-02-22,all,341046960.14,181093869.63,701580705.2,46104,25639,91520,7397.339930157904
2025-02-23,all,297881871.08,158301775.82,612361087.32,40450,22522,80222,7364.199532262051
2025-02-24,all,222982268.32,117806340.5,460328210.03,28866,16007,57439,7724.737349130464
2025-02-25,all,373850679.32,198349334.23,769953624.53,49680,27679,98601,7525.174704508857
2025-02-26,all,224778927.59,118956127.36,463445486.15,29342,16297,58322,7660.65461079681
2025-02-27,all,216502537.29,114618861.82,446601769.83,28214,15687,56119,7673.585357978308
2025-02-28,all,204511075.64000002,108293255.98,421821966.3,26674,14834,53071,7667.0568958536405
2025-02-01,100181,1311237.53,624497.37,2947398.23,43,20,96,30756.037362286443
2025-02-01,100487,2192641.43,1044279.78,4928616.51,438,209,985,5003.394164301826
2025-02-01,100992,5055589.36,2407803.3,9260072.24,585,279,1071,8642.880357122443
2025-02-01,101020,2212003.58,1053501.12,4972139.1,627,299,1410,3526.4746043975583
2025-02-01,101384,2402693.9,1144320.6,5400772.7,29,14,66,81987.42541622558
2025-02-01,101535,2489058.24,1317172.64,5594901.85,307,162,690,8108.849064195236
2025-02-01,101954,2402693.9,1144320.6,5400772.7,74,35,166,32448.441098253432
2025-02-01,110365,1205154.29,776045.63,1874179.39,792,510,1232,1520.7912544024462
2025-02-01,110409,3872287.05,1844237.0,8704122.11,307,146,690,12609.368728596402
2025-02-01,110435,2475255.85,1178879.13,4765694.78,294,140,566,8420.863613999409
2025-02-01,110632,4957794.47,2763523.87,8343001.09,637,355,1072,7782.727399525774
2025-02-01,200181,1228098.75,659611.94,2760518.65,102,55,230,11994.313772743704
2025-02-01,201184,6039254.28,2876289.03,13575028.16,249,119,560,24239.05544501833
