date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2019-03-01,all,208048417.86,109545214.48,429648465.08,27216,15097,54002,7644.342220017637
2019-03-02,all,152897654.27,80466293.62,315798134.19,19860,10979,39421,7698.774132426989
2019-03-03,all,191592381.21,100850292.66,395667106.77,25020,13850,49654,7657.569193045564
2019-03-04,all,419058707.27,221818650.0,860916836.09,59751,33157,118287,7013.417470335225
2019-03-05,all,771074616.46,408853486.16,1580863291.87,108600,60137,215148,7100.134589871087
2019-03-06,all,259405490.82,137286347.43,532931921.05,35937,19869,71372,7218.340173637198
2019-03-07,all,236018455.83,124984977.19,484786367.82,32644,18061,64833,7230.071554650166
2019-03-08,all,231947371.66,122701964.21,476470607.91,32025,17696,63628,7242.697007338017
2019-03-09,all,243233830.39,128687984.05,499491923.05,33669,18596,66884,7224.26654756601
2019-03-10,all,944926725.8100001,500649618.89,1937138411.68,131598,72791,260658,7180.4033937445865
2019-03-11,all,212350141.85,112192162.93,436702868.19,28900,15976,57371,7347.755773356401
2019-03-12,all,159235447.14,83637801.91,329369805.69,20194,11182,40028,7885.285091611369
2019-03-13,all,153858794.79,80927085.88,317979818.84,19755,10942,39160,7788.346990129081
2019-03-14,all,145568351.45,76644946.32000001,300679353.46,18774,10404,37229,7753.720648236923
2019-03-15,all,248620921.25,131375736.9,511586991.86,33091,18340,65567,7513.2489574204465
2019-03-16,all,203602059.58,107357160.54,419613341.35,26874,14855,53327,7576.172493116023
2019-03-17,all,240788477.14,127184385.97,495430633.51,31923,17684,63181,7542.789748457225
2019-03-18,all,210340164.85,110972518.67,433242326.31,27556,15260,54551,7633.189318115837
2019-03-19,all,153780126.6,80872433.04,317743260.52,19757,10948,39162,7783.576787973882
2019-03-20,all,266562633.05,140867144.10999998,548350647.02,35799,19846,70887,7446.091596133971
2019-03-21,all,231141720.62,122202402.98,475810050.14,31776,17605,63018,7274.09745153575
2019-03-22,all,204327573.37,107932576.84,420625282.11,27769,15348,55189,7358.117806546869
2019-03-23,all,205190441.55,108500143.07,421796883.91,27998,15473,55593,7328.753537752697
2019-03-24,all,254074850.03,134468279.73,521959072.06,34842,19291,69077,7292.200505998508
2019-03-25,all,581405948.6899999,307204750.35,1194368696.69,80365,44415,159208,7234.566648292166
2019-03-26,all,202336844.92,106989768.25,415798422.75,27712,15327,54964,7301.4161706120085
2019-03-27,all,191005930.25,100434139.97,394399790.27,24829,13730,49258,7692.8563474163275
2019-03-28,all,179284797.05,94324833.61,370144591.86,23420,12949,46492,7655.200557216055
2019-03-29,all,168366883.78,88650795.86,347239892.47,22216,12273,44142,7578.63178700036
2019-03-30,all,301753806.13,159332817.88,620176629.53,40994,22660,81259,7360.926138703225
2019-03-31,all,211923577.18,111658265.2,436380203.5,28365,15672,56252,7471.305382689935
2019-03-01,100181,1034915.57,492894.61,2326282.14,34,16,76,30756.037362286443
2019-03-01,100487,1182282.74,563080.75,2657533.8,236,113,531,5003.394164301826
2019-03-01,100992,2961120.27,1410279.68,5423737.11,343,163,628,8642.880357122443
2019-03-01,101020,1331671.67,634229.36,2993330.29,378,180,849,3526.4746043975583
2019-03-01,101384,879378.66,418817.81,1976666.13,11,5,24,81987.42541622558
2019-03-01,101535,2126964.42,1125558.1,4780988.07,262,139,590,8108.849064195236
2019-03-01,101954,879378.66,418817.81,1976666.13,27,13,61,32448.441098253432
2019-03-01,110365,1015220.84,653740.23,1578807.62,668,430,1038,1520.7912544024462
2019-03-01,110409,4101646.0,1953473.08,9219675.01,325,155,731,12609.368728596402
