date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2019-02-01,all,202074449.7,106566909.25,416940332.04,26403,14658,52362,7653.465503920009
2019-02-02,all,141571346.08,74615712.7,292226044.86,18540,10262,36802,7635.994934196333
2019-02-03,all,173290983.32,91383194.8,357705058.38,22773,12631,45185,7609.492966231941
2019-02-04,all,157982840.32,83053157.66,326762675.72,20421,11314,40494,7736.293047353214
2019-02-05,all,255387910.89,134748760.41,526785001.14,33735,18753,66731,7570.413839928857
2019-02-06,all,183163087.24,96415782.9,378707645.51,23724,13150,47053,7720.58199460462
2019-02-07,all,157350013.48,83035997.5,324727501.78000003,20393,11314,40427,7715.88356200657
2019-02-08,all,147310593.42,77665810.2,304067001.93,19134,10598,37957,7698.891680777672
2019-02-09,all,216664642.4,114657916.96,445848567.44,30171,16710,59857,7181.221782506381
2019-02-10,all,641607757.94,340072388.35,1318036637.44,89559,49705,177169,7164.079075693119
2019-02-11,all,233738370.01,123306507.49,481867053.39,31145,17234,61803,7504.844116551613
2019-02-12,all,210400322.09,111186413.39,433137339.43,27979,15511,55414,7519.937170377783
2019-02-13,all,197362836.18,104389326.35,406117382.64,26461,14676,52394,7458.6310487132005
2019-02-14,all,184215226.31,97476325.03999999,378938389.28,24920,13831,49311,7392.264298154093
2019-02-15,all,509800446.5,269644365.46,1048273069.34,69885,38728,138370,7294.84791443085
2019-02-16,all,183948068.63,97290928.65,378406738.5,25019,13864,49569,7352.334970622327
2019-02-17,all,184903260.75,97461239.84,381292914.49,24377,13503,48299,7585.152428518686
2019-02-18,all,176646751.98,92718223.46,365382034.75,22468,12437,44515,7862.148476944988
2019-02-19,all,159905952.09,84021892.2,330668970.92,20330,11277,40266,7865.516580914904
2019-02-20,all,263803240.82999998,139144494.51,543651583.76,34866,19354,68928,7566.203201686456
2019-02-21,all,189137290.1,99693999.03,390190173.69,25070,13896,49678,7544.367375349023
2019-02-22,all,169426211.23,89372074.47,349156933.95,22648,12530,44936,7480.846486665489
2019-02-23,all,182638293.85,96416828.2,376102015.59,24566,13591,48712,7434.596346576569
2019-02-24,all,241419576.66,127413279.74,497311815.85,32479,17977,64384,7433.097591058838
