date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2020-11-01,all,291227563.92,153784449.18,600208521.96,38609,21420,76589,7542.996812142247
2020-11-02,all,184925802.48,97144311.57,382872019.84,23581,13023,46933,7842.152685636741
2020-11-03,all,172157658.56,90410265.28999999,356506483.84,21823,12053,43456,7888.817236860194
2020-11-04,all,263784334.10999998,139326048.3,543858622.77,36041,19944,71650,7319.00707832746
2020-11-05,all,605755388.01,320166073.52,1247326840.48,82698,45709,164326,7324.909768192701
2020-11-06,all,232432591.12,122503905.33,479808845.48,30845,17021,61413,7535.50303517588
2020-11-07,all,242165827.14,127658328.41,499701778.83,32027,17676,63739,7561.302249352108
2020-11-08,all,296379218.54,156430949.96,611128906.05,39533,21849,78553,7497.008032276833
2020-11-09,all,276429530.62,145564241.01,571300544.67,36395,20087,72461,7595.261179282868
2020-11-10,all,640907054.45,338183750.28,1321758201.63,86065,47521,171196,7446.779230232964
2020-11-11,all,223932127.37,118002945.99,462660511.11,29610,16368,58908,7562.719600472813
2020-11-12,all,162028924.78,85164777.34,335671027.35,20699,11460,41199,7827.862446495
2020-11-13,all,155644426.87,81788466.78,322454667.48,19873,10992,39551,7831.954253006592
2020-11-14,all,166386613.75,87422068.02,344675825.79,21173,11702,42129,7858.433559249988
2020-11-15,all,374982870.31,197711666.11,774422480.96,49382,27353,97971,7593.513229719331
2020-11-16,all,202290099.74,106187628.92,419446781.99,25524,14124,50756,7925.48580708353
2020-11-17,all,170669284.81,89643523.76,353921329.84,21583,11949,42938,7907.579336051522
2020-11-18,all,219707117.91,115683834.66,454609335.66,28658,15862,57032,7666.519572545188
2020-11-19,all,327290482.95,173069136.78,675519198.1899999,44741,24787,89029,7315.225027379808
2020-11-20,all,707994794.97,374192596.84000003,1458524033.1100001,94993,52434,188980,7453.125966860716
2020-11-21,all,277741751.98,146620984.69,572939033.76,36826,20333,73315,7542.001628740564
2020-11-22,all,314098236.15,165967640.99,647244790.4,42066,23252,83563,7466.795895735273
2020-11-23,all,345739310.48,182474681.42,713458535.8100001,45665,25240,90834,7571.210127668894
2020-11-24,all,242231350.59,127785238.05,500220422.23,31794,17570,63327,7618.775573693149
2020-11-25,all,290611144.52,153194839.89,600920356.64,38310,21244,76107,7585.77772174367
2020-11-26,all,166635278.64,87595826.61,345323897.88,21401,11843,42612,7786.331416288957
2020-11-27,all,176286918.4,92561039.44,365544634.11,22505,12424,44864,7833.233432570541
2020-11-28,all,172955007.53,90987781.59,358032118.98,22008,12167,43826,7858.733530079971
2020-11-29,all,216833751.44,114206718.82,448437280.27,27987,15480,55633,7747.659679136742
2020-11-30,all,342835446.63,180777770.77,707871202.36,45690,25293,90780,7503.511635587656
2020-11-01,100181,961276.73,457823.12,2160756.28,31,15,70,30756.037362286443
2020-11-01,100487,1440651.99,686133.05,3238295.63,288,137,647,5003.394164301826
2020-11-01,100992,3921170.23,1867518.56,7182212.76,454,216,831,8642.880357122443
2020-11-01,101020,1779284.23,847411.89,3999473.12,505,240,1134,3526.4746043975583
2020-11-01,101384,1424623.06,678499.12,3202266.07,17,8,39,81987.42541622558
2020-11-01,101535,2661844.04,1408608.19,5983289.5,328,174,738,8108.849064195236
2020-11-01,101954,1424623.06,678499.12,3202266.07,44,21,99,32448.441098253432
2020-11-01,110365,1217203.04,783804.42,1892917.13,800,515,1245,1520.7912544024462
2020-11-01,110409,5451094.78,2596168.91,12252964.01,432,206,972,12609.368728596402
2020-11-01,110435,2869285.84,1366542.0,5524333.72,341,162,656,8420.863613999409
2020-11-01,110632,2696195.68,1502886.28,4537171.51,346,193,583,7782.727399525774
2020-11-01,200181,928291.09,498585.23,2086611.74,77,42,174,11994.313772743704
2020-11-01,201184,1926547.4,917548.25,4330490.62,79,38,179,24239.05544501833
2020-11-01,201351,4147022.71,2944192.06,7488513.88,955,678,1724,4343.828913208452
2020-11-01,201486,748221.33,356352.06,1681851.18,79,38,178,9447.895089685526
2020-11-01,201632,1059225.49,504472.75,2380925.75,217,103,487,4888.217465267933
2020-11-01,201925,1333655.44,635174.06,2997788.72,130,62,293,10223.391686554089
2020-11-01,202502,2003048.54,1204354.03,4502449.71,407,244,914,4925.963174196305
2020-11-01,204586,6791171.38,4131360.13,13217376.82,59,36,115,114925.81437780592
2020-11-01,204934,1480530.55,705125.61,3228060.95,71,34,155,20839.808939428058
2020-11-01,204964,2434348.08,1623701.34,3714700.74,431,288,658,5642.042116574518
2020-11-01,205272,1529115.07,728264.93,3437143.18,98,47,221,15559.310103613318
2020-11-01,205582,3826167.67,2374339.45,8351723.39,184,114,402,20788.12546005629
2020-11-01,205611,4392153.15,2091831.57,9872676.1,697,332,1567,6300.150326133339
2020-11-01,205761,2824644.9,1810220.88,6349233.17,823,527,1849,3434.1161480686696
2020-11-01,206361,1858506.2,885142.46,3412189.08,177,84,325,10505.742830358338
2020-11-01,206363,3072305.92,1463233.46,5998957.12,215,102,419,14312.772390310342
2020-11-01,206440,14013930.83,7542281.69,28095025.44,3331,1793,6679,4206.773328617142
2020-11-01,206471,4827576.77,2341985.06,10851421.29,1262,612,2836,3826.5412005380563
2020-11-01,207288,901157.73,535634.1,2025620.87,294,175,660,3066.8244861662915
2020-11-01,207774,1871754.01,891452.02,4207326.0,153,73,343,12260.545693890897
2020-11-01,207802,999870.01,476203.86,2247506.65,82,39,185,12161.404190822628
2020-11-01,207966,3668857.21,1755969.14,7111257.32,107,51,207,34342.478538966505
2020-11-01,208532,1741799.95,829559.47,3915216.17,30,14,67,58105.97751937984
2020-11-01,210022,3664093.72,1745081.92,6717249.95,167,79,305,21992.525
2020-11-01,210413,1905849.97,907690.81,4283967.25,32,15,72,59865.244298884034
2020-11-01,212377,2491775.28,1186746.74,5601009.4,59,28,133,42009.42932991578
2020-11-01,214099,1085362.44,535108.04,2439675.91,160,79,360,6779.985977538586
2020-11-01,214104,1507315.5,717882.37,2916437.31,157,75,304,9597.276106696936
2020-11-01,214781,1742011.16,1086498.13,3060054.3,208,130,365,8378.659257920732
2020-11-01,215430,4822268.16,2296680.38,10839488.35,99,47,222,48774.620552645836
2020-11-01,215913,1735257.34,832228.29,3207526.87,77,37,142,22577.01560131613
2020-11-01,216158,878146.5,448783.47,1785803.11,267,137,543,3287.7802556969336
2020-11-01,216173,974313.3,623041.24,1765397.16,476,304,863,2046.4075523855204
2020-11-01,216424,5265928.06,2507980.36,11836746.33,742,354,1668,7094.464883836265
2020-11-01,301577,2659965.15,1266850.0,5979066.56,175,83,392,15236.422483146187
2020-11-01,304080,2402094.61,1484847.56,3511158.1,326,201,476,7371.324394765833
2020-11-01,304763,466524.22,222189.32,967893.69,119,57,247,3915.298689101155
2020-11-01,401131,849718.83,509424.1,1649624.4,310,186,603,2736.9203972791574
2020-11-01,401534,1226349.33,590338.68,2145004.1,359,173,627,3420.16930955647
2020-11-01,402018,2043288.4,1096869.61,4225217.3,99,53,205,20623.2417056456
2020-11-01,402279,1703135.42,964608.84,3458753.62,381,216,773,4474.521479154262
2020-11-01,407120,1413453.88,799708.58,2817593.11,193,109,385,7321.590889676138
2020-11-01,408789,971719.97,462796.92,2184230.84,209,100,470,4649.133776149978
2020-11-01,501098,1533612.56,730407.01,3447252.49,121,58,273,12648.441760239233
2020-11-01,502221,2679982.58,1276383.59,6024061.2,176,84,395,15238.700101112234
2020-11-01,502280,2078792.04,1293576.35,4115022.91,184,115,364,11290.826305756767
2020-11-01,502835,4560978.98,2172237.38,10252163.06,555,264,1248,8215.760258523138
2020-11-01,506012,2352038.38,1341034.88,5258633.34,59,33,131,40146.46725813266
2020-11-01,506536,3250747.32,2014432.08,5762414.74,683,423,1211,4758.28044653917
2020-11-01,506539,5165798.54,2877596.73,10605464.79,1854,1033,3807,2786.0294540190494
2020-11-01,507515,1276687.08,677823.4,2403679.08,97,52,183,13108.208007458436
2020-11-01,507843,6774102.95,3882019.88,11718452.43,731,419,1264,9267.394572216059
2020-11-01,508456,7030868.41,3469556.46,15803976.94,276,136,621,25458.78845406246
2020-11-01,508599,2577736.37,1227687.09,5794232.51,19,9,43,133989.8822544643
2020-11-01,509417,2886022.12,1617558.28,6487196.89,175,98,393,16505.57535420991
2020-11-01,509434,1498671.56,889076.43,2598173.44,666,395,1154,2251.948052151027
2020-11-01,510003,9679609.66,6592240.99,15901337.71,1497,1019,2459,6467.065727351378
2020-11-01,511293,2462611.78,1484476.27,4901394.2,357,215,711,6892.899118283148
2020-11-01,551180,3157213.51,1503672.09,5737475.52,837,399,1522,3770.590906279253
2020-11-01,551228,4064019.45,1935552.52,9135097.61,877,418,1972,4631.573516189545
2020-11-01,551732,1723306.72,1191184.11,3093710.86,342,237,614,5035.437668209711
2020-11-01,551736,1637417.87,859480.2,3336886.57,461,242,939,3555.299895986295
2020-11-01,554973,1659990.51,790596.39,3731324.8,42,20,94,39505.5967189729
2020-11-01,555003,1402990.71,853024.4,2301399.62,460,280,754,3050.899327586458
2020-11-01,555421,3719579.8,1771508.12,8360867.18,377,179,847,9875.315006883891
2020-11-01,558754,2278348.88,1085099.26,4596947.13,175,84,354,12995.143152099105
2020-11-01,558846,3645385.34,2292646.13,5948665.35,606,381,988,6019.161663393748
2020-11-01,558873,3688945.82,1756918.05,8292007.57,176,84,395,21004.911831732472
2020-11-01,560271,8701702.22,5559461.23,15247703.57,3389,2165,5938,2567.607616209098
2020-11-01,562641,4086410.25,1946216.65,9185427.44,18,9,41,223424.51923908343
2020-11-01,563339,1985131.88,1197201.44,4426819.73,357,215,796,5563.724251033785
2020-11-01,563342,3289643.29,1566744.12,7394456.17,299,142,672,11008.744115753449
2020-11-01,563689,1745451.86,831298.79,3923424.71,64,30,143,27359.00438158198
2020-11-01,564286,3839129.33,1828445.32,7522487.87,41,20,81,92780.03373926932
2020-11-01,564647,2073752.58,987657.05,3979800.05,192,92,369,10785.112817362817
2020-11-01,564895,4853941.73,2311765.35,10910683.77,183,87,411,26534.305091333074
2020-11-01,565724,1852264.85,882169.92,4163518.55,476,227,1070,3890.379667204613
2020-11-01,566061,656852.42,346231.72,1254312.42,123,65,234,5350.074248286675
2020-11-01,566403,20688269.83,9853111.39,46503066.76,514,245,1156,40243.90567677599
2020-11-01,566647,5457413.38,2599178.47,12267167.18,595,284,1339,9164.447537856206
2020-11-01,567251,2346677.05,1117641.47,5274857.67,304,145,682,7731.889656791536
2020-11-01,567434,663582.86,316041.79,1192618.7,60,29,108,11083.799460686914
2020-11-01,567538,2626731.47,1251021.93,5904364.03,393,187,883,6690.245491022575
2020-11-01,567554,1124913.95,552668.18,2528579.9,54,26,121,20905.758924298974
2020-11-01,567623,1881610.86,1017912.23,4229482.89,351,190,788,5364.193511250654
2020-11-01,567645,1507975.84,910699.69,2375202.34,634,383,998,2379.2554658793356
2020-11-01,567662,1464891.06,903254.43,2611566.33,179,110,319,8199.213620356697
2020-11-01,567664,1975380.52,1058990.81,4071254.63,260,139,536,7600.93406249449
