date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2019-07-01,all,271612934.76,142911423.17,560719090.2,35243,19487,69923,7706.861923218795
2019-07-02,all,168232881.96,88302120.54,347638386.40999997,21364,11767,42457,7874.596609249204
2019-07-03,all,162333228.24,85286391.35,335300053.77,20816,11468,41376,7798.483293620293
2019-07-04,all,245987543.8,129962766.75,506171891.34,33702,18625,66858,7298.900474749274
2019-07-05,all,537145644.22,283615830.63,1104988358.72,73701,40641,146315,7288.1730806909
2019-07-06,all,243915623.14,128473515.21000001,502626584.45,32550,17924,64712,7493.567531182795
2019-07-07,all,290912207.85,153600422.98,598330374.97,39046,21564,77395,7450.499611996108
2019-07-08,all,254416720.41,133939940.19,524502988.95,33454,18451,66334,7604.971615053506
2019-07-09,all,224436746.6,118347914.64,462402745.44,29722,16427,58960,7551.199333826795
2019-07-10,all,593351030.24,312906740.93,1221790272.37,80940,44601,160803,7330.7515473190015
2019-07-11,all,191300700.13,100939191.97,394043740.40999997,25532,14114,50623,7492.585779805734
2019-07-12,all,161016071.09,84624479.96,332520287.68,20700,11413,41111,7778.554158937198
2019-07-13,all,169354548.17,88940672.56,349814107.76,21826,12017,43380,7759.303040868688
2019-07-14,all,201077477.84,105823861.2,414741050.51,26094,14402,51772,7705.889393730359
2019-07-15,all,323155837.21999997,170270013.22,666329721.04,42227,23365,83589,7652.824903971392
2019-07-16,all,192626390.38,101066887.95,398670686.68,24100,13309,47799,7992.796281327801
2019-07-17,all,179996178.39,94555088.67,372094809.61,22827,12604,45273,7885.231453541857
2019-07-18,all,169286274.12,89011637.48,349682042.39,21530,11894,42685,7862.808830469113
2019-07-19,all,160063687.46,84117260.92,330648472.96,20424,11274,40532,7837.039143164904
2019-07-20,all,283637819.69,149486711.56,584235219.2,37512,20733,74273,7561.255589944551
2019-07-21,all,299251082.15,158190908.05,615085390.49,41084,22743,81246,7283.883802696913
2019-07-22,all,253114728.46,133458582.34,521623003.03,33294,18433,65864,7602.412700786929
2019-07-23,all,227597504.37,119918026.32000001,469363753.99,29876,16527,59130,7618.071507899317
2019-07-24,all,221141731.3,116598244.59,455904567.83,29187,16153,57783,7576.7201596601235
2019-07-25,all,518039832.79,274171942.52,1065434953.46,71010,39302,140654,7295.3081649063515
2019-07-26,all,191552027.36,101256527.87,394413776.52,25728,14236,50971,7445.2746952736325
2019-07-27,all,176520812.12,92736104.39,364705723.85,22586,12458,44803,7815.49686177278
2019-07-28,all,201885954.16,106294528.51,416444101.69,26245,14515,51961,7692.358702991046
2019-07-29,all,187276647.05,98494539.14,386872916.81,23887,13226,47283,7840.107466404321
2019-07-30,all,291697707.87,154006793.98,601080220.39,38241,21217,75557,7627.878660861379
2019-07-31,all,187738708.59,98729553.35,387983736.65,23857,13196,47261,7869.33430816951
2019-07-01,100181,859324.25,409266.53,1931587.76,28,13,63,30756.037362286443
2019-07-01,100487,1231697.61,586615.27,2768608.16,246,117,553,5003.394164301826
2019-07-01,100992,4044852.69,1926424.33,7408755.88,468,223,857,8642.880357122443
2019-07-01,101020,1363252.55,649270.4,3064317.76,387,184,869,3526.4746043975583
2019-07-01,101384,1200627.61,571817.68,2698769.35,15,7,33,81987.42541622558
2019-07-01,101535,2953497.6,1562947.03,6638868.08,364,193,819,8108.849064195236
2019-07-01,101954,1200627.61,571817.68,2698769.35,37,18,83,32448.441098253432
2019-07-01,110365,1163481.15,749210.74,1809372.15,765,493,1190,1520.7912544024462
2019-07-01,110409,5715415.72,2722055.78,12847103.98,453,216,1019,12609.368728596402
2019-07-01,110435,3859603.88,1838196.76,7431027.28,458,218,882,8420.863613999409
2019-07-01,110632,2300863.91,1282524.37,3871905.07,296,165,497,7782.727399525774
2019-07-01,200181,915080.47,491489.63,2056916.84,76,41,171,11994.313772743704
2019-07-01,201184,1719102.72,818749.61,3864196.96,71,34,159,24239.05544501833
2019-07-01,201351,3804675.22,2701141.38,6870317.42,876,622,1582,4343.828913208452
2019-07-01,201486,782479.87,372668.31,1758857.12,83,39,186,9447.895089685526
2019-07-01,201632,915544.87,436042.6,2057960.43,187,89,421,4888.217465267933
2019-07-01,201925,2260151.07,1076432.24,5080364.64,221,105,497,10223.391686554089
2019-07-01,202502,1623564.21,976185.06,3649445.91,330,198,741,4925.963174196305
2019-07-01,204586,4824576.16,2934996.05,9389873.59,42,26,82,114925.81437780592
2019-07-01,204934,1652959.92,787247.99,3604015.86,79,38,173,20839.808939428058
2019-07-01,204964,1798614.26,1199669.08,2744600.69,319,213,486,5642.042116574518
2019-07-01,205272,1425409.86,678873.55,3204034.46,92,44,206,15559.310103613318
2019-07-01,205582,3410745.69,2116547.97,7444943.63,164,102,358,20788.12546005629
2019-07-01,205611,1446546.95,688940.53,3251546.13,230,109,516,6300.150326133339
2019-07-01,205761,2419860.46,1550808.0,5439359.32,705,452,1584,3434.1161480686696
2019-07-01,206361,1172662.37,558498.64,2152990.45,112,53,205,10505.742830358338
2019-07-01,206363,2527283.53,1203658.01,4934751.13,177,84,345,14312.772390310342
2019-07-01,206440,9426595.27,5073382.75,18898368.68,2241,1206,4492,4206.773328617142
2019-07-01,206471,4609454.15,2236167.82,10361125.36,1205,584,2708,3826.5412005380563
2019-07-01,207288,943317.08,560693.09,2120386.95,308,183,691,3066.8244861662915
