date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2024-08-01,all,372653572.86,197093911.09,768307406.46,48387,26786,96290,7701.522575485152
2024-08-02,all,198188457.5,104892165.03,408886499.63,25657,14222,51123,7724.53745566512
2024-08-03,all,205788966.53,108876362.11,424355505.43,26601,14739,52966,7736.136480959362
2024-08-04,all,345074530.99,183549095.9,707897091.55,48499,26938,96079,7115.085486092497
2024-08-05,all,732484168.1,389036315.39,1505225638.54,99423,55194,196996,7367.351297989399
2024-08-06,all,300965761.55,159711050.39000002,619428101.05,40198,22329,79794,7487.082978008856
2024-08-07,all,275333996.55,146005444.04,566642364.71,36655,20354,72768,7511.499019233393
2024-08-08,all,272438156.55,144431864.51,560698695.92,36194,20094,71849,7527.163522959607
2024-08-09,all,246049011.78,130317504.95,506644044.28000003,32677,18105,64921,7529.73075190501
2024-08-10,all,632342090.8,335162333.37,1300497188.52,85715,47487,169977,7377.262915475704
2024-08-11,all,255760694.0,135607508.19,526059938.87,34242,18996,67962,7469.21015127621
2024-08-12,all,207037620.02,109505631.72,426955925.95,26716,14808,53167,7749.574038778261
2024-08-13,all,195407120.63,103378172.18,402979762.24,25197,13970,50127,7755.1740536571815
2024-08-14,all,190137928.81,100548832.26,392137316.07,24628,13643,49018,7720.396654620757
2024-08-15,all,344356731.68,182519283.49,709348031.13,45164,25085,89715,7624.584440704986
2024-08-16,all,202084050.57,106957930.16,416697712.89,26150,14502,52012,7727.87956290631
2024-08-17,all,205987273.04,108964720.78999999,424691542.63,26662,14777,53057,7725.8747670842395
2024-08-18,all,323711532.83,171470827.04,666318795.78,42767,23711,84912,7569.189628218018
2024-08-19,all,219524483.97,116108203.41,452714473.85,28185,15623,56055,7788.699094199042
2024-08-20,all,346536424.87,183780768.93,713645806.19,45402,25252,90087,7632.624661248403
2024-08-21,all,206907609.35,109465303.21,426519162.22,26846,14883,53390,7707.204401028086
2024-08-22,all,200071593.37,105906350.58,412484493.44,25870,14353,51435,7733.729933127174
2024-08-23,all,188948151.27,100046315.39,389486542.62,24556,13619,48843,7694.581823994136
2024-08-24,all,299025700.29,158700620.33,615243125.24,41072,22798,81550,7280.52445193806
2024-08-25,all,748793420.85,398368751.48,1537075537.25,102685,57058,203301,7292.140242976092
2024-08-26,all,360615528.45,191244808.4,742701102.96,47635,26431,94591,7570.390016794374
2024-08-27,all,279333812.56,148313589.09,574984831.25,36995,20580,73395,7550.582850655494
