date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2022-09-01,all,330633178.58,175259952.06,681364178.32,43449,24165,86257,7609.684424957996
2022-09-02,all,195064818.95,103286171.11,402553762.8,24886,13863,49398,7838.335568190951
2022-09-03,all,207799921.77,110042707.42,428706249.34,26546,14783,52685,7827.918397121977
2022-09-04,all,687345216.59,366357870.23,1409128016.42,97524,54316,192687,7047.95964675362
2022-09-05,all,1306365157.73,694078762.98,2684803014.86,176571,98098,349606,7398.526132433978
2022-09-06,all,402236622.02,213590121.92,827213398.57,53829,29934,106668,7472.489216221739
2022-09-07,all,381272742.1,202253935.59,784794056.21,50518,28084,100176,7547.265174789184
2022-09-08,all,364719728.33,193733184.7,749896671.39,48466,26979,96010,7525.269845458672
2022-09-09,all,327128802.55,173707773.99,672926143.5,43541,24204,86360,7513.12102501091
2022-09-10,all,1202362872.6,639283760.26,2468442520.93,163265,90673,323224,7364.486403087005
2022-09-11,all,326969934.07,173895462.19,671544148.45,43783,24373,86695,7467.96551332709
2022-09-12,all,226653234.59,119919868.56,467826542.75,28761,16026,57027,7880.575591599736
2022-09-13,all,209041333.0,110668508.58,431359759.7,26694,14871,52928,7831.02318873155
2022-09-14,all,207171647.34,109646280.45,427647711.04,26580,14800,52754,7794.268146726862
2022-09-15,all,375582598.32,199736760.56,772658630.4,49349,27609,97497,7610.743851344505
2022-09-16,all,204868636.74,108691551.4,422184832.24,26448,14764,52362,7746.0918307622505
2022-09-17,all,205800006.96,109285208.06,423640036.31,26758,14942,52933,7691.158044696914
2022-09-18,all,327617511.39,174437627.11,672786018.77,43550,24339,86016,7522.790158208955
2022-09-19,all,355758440.07,189268665.96,731794297.67,48184,26939,95255,7383.331397766893
2022-09-20,all,738318222.6,392950884.09,1517758633.43,100477,56080,198702,7348.131638086328
2022-09-21,all,314689242.68,167271256.36,647937204.38,41926,23416,83007,7505.825565997234
2022-09-22,all,319748269.63,170266303.76,657393462.57,42755,23936,84491,7478.616995205239
2022-09-23,all,373584932.87,198973159.74,767543876.6899999,50764,28395,100272,7359.249327673154
