date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2021-02-01,all,268409742.95000002,141121393.84,555403799.88,34068,18931,67535,7878.646910590584
2021-02-02,all,175853752.32,92333186.83,364121338.09,21995,12199,43630,7995.1694621504885
2021-02-03,all,166118585.82,87318759.92,343823011.78000003,21022,11662,41701,7902.13042622015
2021-02-04,all,230048350.57,121692491.22,474372125.95,31194,17361,61751,7374.762793165352
2021-02-05,all,422945684.18,224073066.31,870850235.73,57487,31954,113913,7357.240492285212
2021-02-06,all,185079065.38,97920210.5,381383751.54,24824,13777,49241,7455.650393973574
2021-02-07,all,233352153.07,123567228.28,480605354.03,31346,17428,62081,7444.399702354367
2021-02-08,all,194181611.3,102493666.32,400783702.24,25454,14118,50471,7628.72677378801
2021-02-09,all,228661848.76,120819981.86,471315714.78000003,30278,16798,60018,7552.079026355769
2021-02-10,all,528471316.05,279819412.84,1087517959.16,71988,39939,142659,7341.102906734456
2021-02-11,all,196063563.72,103786696.33,403504047.49,26220,14564,51939,7477.634009153318
2021-02-12,all,163218544.26,85999484.37,336841431.25,21139,11710,41904,7721.204610435687
2021-02-13,all,167708466.78,88424040.5,345867614.96,21862,12108,43330,7671.231670478456
2021-02-14,all,219974847.25,115929485.77,453965994.18,28651,15878,56817,7677.737155771178
2021-02-15,all,452638617.56,238364183.77,934052302.74,58487,32445,115690,7739.132073110264
2021-02-16,all,220294114.12,115718898.14,455590084.17,27797,15410,55097,7925.103936396014
2021-02-17,all,174676899.08,91830162.04,361146043.38,22179,12293,43954,7875.778848460256
2021-02-18,all,220422118.56,116128137.31,454925027.14,28662,15901,56721,7690.395595562069
2021-02-19,all,149182017.68,78502413.2,308186920.97,19194,10619,38078,7772.325605918517
2021-02-20,all,280838650.48,148210956.43,578679479.81,36986,20508,73246,7593.106864218894
2021-02-21,all,201811124.31,106314928.61,416431413.03000003,26304,14565,52176,7672.259896213503
2021-02-22,all,193422379.61,101406297.76,400507509.90999997,24225,13396,48082,7984.411955005161
2021-02-23,all,175692327.67,92151988.87,363761298.04,22006,12177,43679,7983.837483868036
2021-02-24,all,169594825.06,89037065.71,350977940.47,21489,11896,42653,7892.169252175532
2021-02-25,all,292940312.84,154415315.23,604373416.3199999,38277,21251,75734,7653.168034067455
2021-02-26,all,159803882.61,84120110.58,330163565.85,20591,11396,40845,7760.860696906416
2021-02-27,all,170547665.93,89833911.46,352026195.81,22102,12234,43845,7716.390640213555
2021-02-28,all,215806957.33,113755584.39,445286059.3,28327,15693,56194,7618.419081794755
2021-02-01,100181,967132.77,460612.13,2173919.94,31,15,71,30756.037362286443
2021-02-01,100487,1224208.46,583048.33,2751774.3,245,117,550,5003.394164301826
2021-02-01,100992,3183117.72,1516009.58,5830359.09,368,175,675,8642.880357122443
2021-02-01,101020,1509203.23,718781.79,3392385.51,428,204,962,3526.4746043975583
2021-02-01,101384,1053908.72,501940.29,2368974.3,13,6,29,81987.42541622558
2021-02-01,101535,2363234.06,1250588.36,5312074.85,291,154,655,8108.849064195236
2021-02-01,101954,1053908.72,501940.29,2368974.3,32,15,73,32448.441098253432
2021-02-01,110365,1103101.76,710329.81,1715473.96,725,467,1128,1520.7912544024462
2021-02-01,110409,5182122.88,2468066.91,11648369.12,411,196,924,12609.368728596402
2021-02-01,110435,3075433.66,1464723.1,5921237.17,365,174,703,8420.863613999409
2021-02-01,110632,2202472.07,1227679.86,3706330.78,283,158,476,7782.727399525774
2021-02-01,200181,849394.18,456209.55,1909267.45,71,38,159,11994.313772743704
2021-02-01,201184,1949940.42,928689.49,4383073.59,80,38,181,24239.05544501833
2021-02-01,201351,4896151.2,3476038.38,8841257.44,1127,800,2035,4343.828913208452
2021-02-01,201486,638148.63,303928.06,1434429.33,68,32,152,9447.895089685526
2021-02-01,201632,993076.08,472968.05,2232235.12,203,97,457,4888.217465267933
2021-02-01,201925,1214294.0,578326.53,2729488.41,119,57,267,10223.391686554089
