date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2025-04-01,all,418724633.73,221478803.26,862050327.12,55299,30640,109995,7572.010953724299
2025-04-02,all,242144385.49,128121071.47,499092052.79,31740,17605,63186,7628.9976524889735
2025-04-03,all,221103786.3,117064556.14,455800904.51,29083,16146,57914,7602.509586356291
2025-04-04,all,338649925.8,180492254.83,694353966.0,48752,27177,96680,6946.3801649163115
2025-04-05,all,831011687.96,442338159.75,1702327603.98,115551,64297,228784,7191.730819811166
2025-04-06,all,394232803.65,209814653.04,808914027.09,54708,30453,108530,7206.127141368721
2025-04-07,all,343654277.05,182091994.49,707178404.51,46570,25848,92586,7379.305927635817
2025-04-08,all,327443531.93,173548710.85999998,673670398.13,44496,24698,88444,7358.943094435455
2025-04-09,all,327676767.21,173577330.2,674144873.1,44616,24734,88707,7344.377963286713
2025-04-10,all,603609846.62,321125985.0,1238124642.79,84176,46827,166893,7170.806959465881
2025-04-11,all,243684596.7,129154376.4,501457745.55,33077,18358,65732,7367.191604438129
2025-04-12,all,222227670.68,117501371.01,457660805.71,29502,16345,58704,7532.630692156465
2025-04-13,all,244492111.48,129515585.6,502936787.72,32621,18098,64875,7494.929998467244
2025-04-14,all,352742965.19,187184180.79,725357806.15,49364,27429,98072,7145.753285592739
2025-04-15,all,856427779.9,456048691.3,1754302993.61,119399,66478,236342,7172.822049598405
2025-04-16,all,393168962.25,208432594.84,808602439.2,53371,29616,106029,7366.715299507223
2025-04-17,all,332604263.02,176465875.55,684032816.49,45097,25041,89598,7375.307958844269
2025-04-18,all,322399211.52,170893189.39000002,663403386.3100001,43263,24032,85950,7452.077098675542
2025-04-19,all,235032825.56,124448040.41,483719787.36,31336,17382,62304,7500.409291549656
2025-04-20,all,469018888.54,248784309.48,964170886.63,63243,35139,125543,7416.139154372816
2025-04-21,all,257094938.66,136037441.84,529955429.3,33817,18750,67344,7602.535371558683
2025-04-22,all,237234137.55,125647377.38,488807818.38,31296,17372,62259,7580.334149731595
2025-04-23,all,229582861.27,121402002.0,473506444.71,30395,16825,60579,7553.310125678566
2025-04-24,all,357430541.38,190364123.02,733955236.29,50595,28209,100398,7064.542768653029
2025-04-25,all,767250052.33,408584080.61,1572518716.93,106758,59412,211442,7186.815529796362
2025-04-26,all,404800489.69,214771746.28,831803424.88,55115,30578,109442,7344.65190401887
2025-04-27,all,377391902.58,200675746.56,774618464.72,51692,28744,102562,7300.779667646831
2025-04-28,all,249726506.61,132134855.72,514698412.07,32941,18267,65597,7581.023849002763
2025-04-29,all,240968130.11,127587949.11,496498075.82,31884,17696,63477,7557.650549178272
2025-04-30,all,406931625.37,215712852.01,837535664.75,54644,30329,108640,7446.9589592635975
2025-04-01,100181,1390795.84,662388.33,3126229.41,45,22,102,30756.037362286443
2025-04-01,100487,2294390.67,1092739.31,5157328.45,459,218,1031,5003.394164301826
2025-04-01,100992,5578527.51,2656860.78,10217912.11,645,307,1182,8642.880357122443
2025-04-01,101020,2680912.49,1276826.49,6026151.73,760,362,1709,3526.4746043975583
2025-04-01,101384,2174377.7,1035581.34,4887563.64,27,13,60,81987.42541622558
2025-04-01,101535,2755431.02,1458133.13,6193654.11,340,180,764,8108.849064195236
2025-04-01,101954,2174377.7,1035581.34,4887563.64,67,32,151,32448.441098253432
2025-04-01,110365,1357039.49,873850.54,2110381.91,892,575,1388,1520.7912544024462
2025-04-01,110409,3736887.45,1779750.84,8399771.01,296,141,666,12609.368728596402
2025-04-01,110435,3152772.34,1501557.06,6070140.14,374,178,721,8420.863613999409
2025-04-01,110632,5339839.91,2976480.05,8985909.09,686,382,1155,7782.727399525774
2025-04-01,200181,1413725.06,759311.82,3177769.14,118,63,265,11994.313772743704
2025-04-01,201184,6449062.38,3071466.61,14496194.13,266,127,598,24239.05544501833
2025-04-01,201351,14152298.02,10047469.79,25555606.91,3258,2313,5883,4343.828913208452
2025-04-01,201486,2262668.09,1077631.17,5086022.89,239,114,538,9447.895089685526
2025-04-01,201632,2051645.75,977128.31,4611686.81,420,200,943,4888.217465267933
2025-04-01,201925,2092973.61,996811.49,4704583.3,205,98,460,10223.391686554089
2025-04-01,202502,3551837.53,2135579.5,7983815.63,721,434,1621,4925.963174196305
2025-04-01,204586,11623530.71,7071091.05,22622398.45,101,62,197,114925.81437780592
2025-04-01,204934,2329942.19,1109671.47,5080068.32,112,53,244,20839.808939428058
2025-04-01,204964,3660925.82,2441824.47,5586401.02,649,433,990,5642.042116574518
2025-04-01,205272,2247968.89,1070630.35,5052981.68,144,69,325,15559.310103613318
2025-04-01,205582,6015060.46,3732663.16,13129617.56,289,180,632,20788.12546005629
2025-04-01,205611,3540196.84,1686073.99,7957650.26,562,268,1263,6300.150326133339
2025-04-01,205761,3333989.4,2136643.03,7494137.63,971,622,2182,3434.1161480686696
2025-04-01,206361,2667919.35,1270638.14,4898259.25,254,121,466,10505.742830358338
2025-04-01,206363,3961443.27,1886699.21,7735079.14,277,132,540,14312.772390310342
2025-04-01,206440,20551306.4,11060689.83,41201107.97,4885,2629,9794,4206.773328617142
2025-04-01,206471,7174076.03,3480333.91,16125879.51,1875,910,4214,3826.5412005380563
2025-04-01,207288,1157518.83,688011.35,2601869.32,377,224,848,3066.8244861662915
2025-04-01,207774,6207423.43,2956382.36,13953038.79,506,241,1138,12260.545693890897
2025-04-01,207802,1186529.17,565102.95,2667078.83,98,46,219,12161.404190822628
2025-04-01,207966,4945948.37,2367203.8,9586612.03,144,69,279,34342.478538966505
