date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2026-02-01,all,416575361.09,221143758.18,856858935.84,55735,30991,110691,7474.214785861666
2026-02-02,all,229022296.49,121223023.44,472417031.29,29929,16611,59566,7652.186724915634
2026-02-03,all,223815315.47,118563905.49,461589898.65,29351,16308,58425,7625.474957241661
2026-02-04,all,345407182.56,184179044.26,709059270.61,49350,27532,97924,6999.132372036474
2026-02-05,all,771592921.29,410927813.27,1584497064.38,106725,59480,211598,7229.729878566409
2026-02-06,all,309529640.45,164323023.11,637691720.26,41945,23331,83459,7379.416866134223
2026-02-07,all,317288978.1,168602546.73,652966028.72,43152,23997,85820,7352.822073136819
2026-02-08,all,363430352.05,193378883.49,747044955.8,49837,27748,99021,7292.380200453478
2026-02-09,all,341740696.29,181082679.17000002,704200686.5,45879,25464,91249,7448.738993657229
2026-02-10,all,570232916.37,303841844.78000003,1170973059.03,78946,44051,156543,7223.0754739948825
2026-02-11,all,226118708.18,119778060.29,466306858.68,29725,16523,59148,7607.021301261565
2026-02-12,all,218812909.5,115878248.51,451380099.1,28720,15947,57175,7618.833896239555
2026-02-13,all,205986403.82999998,109145890.2,424889017.44,27041,15033,53831,7617.558663880773
2026-02-14,all,221750253.60999998,117555362.37,457065426.62,29312,16284,58378,7565.169678288755
2026-02-15,all,471330952.15,250667986.29,969148577.05,63547,35422,126093,7417.0448982642765
2026-02-16,all,242888587.29,128605316.12,500710342.13,31958,17728,63607,7600.243672632831
2026-02-17,all,223194021.66,118335802.0,459987993.59,29433,16376,58514,7583.121722556314
2026-02-18,all,314544209.37,166702425.54,647910354.04,41891,23272,83241,7508.6345365352945
2026-02-19,all,334486724.55,178200800.93,687241733.19,47311,26379,93956,7069.956765868403
2026-02-20,all,688545823.63,366530482.89,1413719454.96,95712,53289,189929,7193.934131874791
2026-02-21,all,323300486.05,171597832.86,665218317.99,44109,24475,87783,7329.58094833254
2026-02-22,all,409089683.35,217489637.29,840693900.4,56342,31311,111990,7260.829990948138
2026-02-23,all,266450723.31,141190482.73,548316446.76,36040,19980,71643,7393.194320477248
2026-02-24,all,219733764.55,116285686.08,453152484.59000003,28929,16062,57588,7595.622543122819
2026-02-25,all,387398453.3,205501376.91,797329328.75,51875,28843,103032,7467.921991325302
2026-02-26,all,227677318.62,120652603.98,469298906.94,30046,16693,59792,7577.624929108701
2026-02-27,all,208654268.2,110537848.93,430091203.87,27514,15282,54769,7583.567209420658
2026-02-28,all,229239141.1,121470173.92,472277446.24,30436,16890,60608,7531.841933894073
2026-02-01,100181,1619515.84,771319.73,3640345.44,53,25,118,30756.037362286443
2026-02-01,100487,2368366.01,1127971.14,5323609.76,473,225,1064,5003.394164301826
2026-02-01,100992,6288659.49,2995072.34,11518625.31,728,347,1333,8642.880357122443
2026-02-01,101020,2720545.18,1295702.07,6115238.32,771,367,1734,3526.4746043975583
2026-02-01,101384,2487833.08,1184869.27,5592147.8,30,14,68,81987.42541622558
2026-02-01,101535,3263018.99,1726741.16,7334610.21,402,213,905,8108.849064195236
2026-02-01,101954,2487833.08,1184869.27,5592147.8,77,37,172,32448.441098253432
2026-02-01,110365,1447904.95,932362.11,2251690.24,952,613,1481,1520.7912544024462
2026-02-01,110409,5565467.74,2650640.79,12510051.24,441,210,992,12609.368728596402
2026-02-01,110435,3412502.53,1625257.67,6570207.38,405,193,780,8420.863613999409
2026-02-01,110632,6367374.78,3549238.38,10715050.42,818,456,1377,7782.727399525774
2026-02-01,200181,1403652.61,753902.06,3155128.91,117,63,263,11994.313772743704
2026-02-01,201184,7252067.89,3453910.61,16301189.37,299,142,673,24239.05544501833
