date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2024-12-01,all,406107355.07,215121656.54,836886726.12,53494,29701,106405,7591.6430827756385
2024-12-02,all,231780844.14,122417052.11,479136853.7,29918,16580,59735,7747.203828464469
2024-12-03,all,235755545.97,124581747.44,487282832.61,30471,16910,60798,7737.046567884217
2024-12-04,all,650815064.47,345206611.93,1340940292.49,91073,50560,181060,7146.081324541851
2024-12-05,all,1251545164.04,663986651.87,2576283745.87,170052,94281,338029,7359.779150142309
2024-12-06,all,392397031.82,207713174.88,809746545.37,52297,28988,104222,7503.2417121441
2024-12-07,all,403126713.47,212897921.96,832892555.06,53508,29565,106835,7533.952184159379
2024-12-08,all,444747518.99,235246141.4,918090767.22,59650,33009,119003,7455.95170142498
2024-12-09,all,402212160.19,212064080.18,832583236.61,53151,29327,106362,7567.348877537582
2024-12-10,all,1208273189.65,637449162.56,2498626675.36,162279,89448,324477,7445.653409560079
2024-12-11,all,333031005.34000003,175364628.36,690177727.72,43786,24142,87762,7605.878713287353
2024-12-12,all,241374608.32,126974270.86,500678407.62,31099,17148,62386,7761.490990707097
2024-12-13,all,224105425.86,117976097.75,464640247.27,28808,15905,57750,7779.277487503472
2024-12-14,all,239665872.64,126165013.59,496824108.21,30938,17071,62040,7746.650482901286
2024-12-15,all,509310180.89,269253661.13,1052370114.55,67083,37191,133863,7592.239179672943
2024-12-16,all,286082668.9,150674613.07999998,592630490.2,36770,20319,73641,7780.328226815338
2024-12-17,all,244973882.88,128875875.53999999,508067783.28000003,31554,17414,63284,7763.639566457501
2024-12-18,all,352092996.81,185305115.95,729921307.71,45705,25224,91583,7703.599098785691
2024-12-19,all,383671096.69,202079685.6,795268541.25,51882,28607,103992,7395.07144462434
2024-12-20,all,702194749.48,370779605.27,1452583644.52,93768,51826,187384,7488.639509000939
2024-12-21,all,362335406.92,190930153.9,750542601.36,47991,26449,96207,7550.0699489487615
2024-12-22,all,380366267.75,201069306.46,784950571.72,50843,28112,101417,7481.192450288142
2024-12-23,all,330471818.28000003,174288705.07,683105124.59,43338,23932,86559,7625.451527066317
2024-12-24,all,301205513.48,158722827.14,623391546.56,39342,21717,78705,7656.080358903971
2024-12-25,all,672306262.1,355921397.36,1387612700.84,90262,50012,179971,7448.386498194146
2024-12-26,all,274191078.23,144867479.24,567009085.11,35984,19927,71872,7619.805419908849
2024-12-27,all,207530038.16,109322312.23,429680603.44,26733,14770,53501,7763.065804810533
2024-12-28,all,198663132.49,104743894.51,411027826.84,25595,14158,51157,7761.794588396171
2024-12-29,all,176489271.25,93273147.46000001,364379314.32,22906,12689,45672,7704.936315812451
2024-12-30,all,218108356.77,115370942.88,450035729.04,28427,15765,56589,7672.577365532768
2024-12-31,all,150079824.45,79236110.06,310367421.71,19301,10695,38544,7775.753818455002
2024-12-01,100181,1569516.19,747506.7,3527956.3,51,24,115,30756.037362286443
2024-12-01,100487,2014568.13,959469.43,4528343.33,403,192,905,5003.394164301826
2024-12-01,100992,5589733.58,2662197.63,10238437.28,647,308,1185,8642.880357122443
2024-12-01,101020,2424687.5,1154795.33,5450209.85,688,327,1546,3526.4746043975583
2024-12-01,101384,2077948.27,989655.27,4670809.68,25,12,57,81987.42541622558
2024-12-01,101535,3626015.64,1918833.71,8150553.11,447,237,1005,8108.849064195236
2024-12-01,101954,2077948.27,989655.27,4670809.68,64,30,144,32448.441098253432
2024-12-01,110365,1293266.86,832784.55,2011206.72,850,548,1322,1520.7912544024462
2024-12-01,110409,5619832.94,2676533.03,12632253.39,446,212,1002,12609.368728596402
2024-12-01,110435,3252389.11,1549000.87,6261935.61,386,184,744,8420.863613999409
2024-12-01,110632,5480534.44,3054904.6,9222670.57,704,393,1185,7782.727399525774
2024-12-01,200181,1379970.33,741182.17,3101895.51,115,62,259,11994.313772743704
2024-12-01,201184,5553994.25,2645176.3,12484261.55,229,109,515,24239.05544501833
2024-12-01,201351,14360958.23,10195608.69,25932396.38,3306,2347,5970,4343.828913208452
2024-12-01,201486,1825872.85,869600.29,4104194.64,193,92,434,9447.895089685526
2024-12-01,201632,1796372.61,855550.53,4037883.75,367,175,826,4888.217465267933
2024-12-01,201925,2303843.11,1097241.16,5178575.55,225,107,507,10223.391686554089
2024-12-01,202502,3378654.2,2031451.23,7594534.6,686,412,1542,4925.963174196305
2024-12-01,204586,11128163.52,6769738.15,21658285.9,97,59,188,114925.81437780592
2024-12-01,204934,2596865.26,1236797.74,5662051.25,125,59,272,20839.808939428058
2024-12-01,204964,4015331.75,2678211.87,6127207.66,712,475,1086,5642.042116574518
2024-12-01,205272,2846107.61,1355502.95,6397476.9,183,87,411,15559.310103613318
2024-12-01,205582,5594583.05,3471734.67,12211803.31,269,167,587,20788.12546005629
2024-12-01,205611,5389742.24,2566948.73,12115055.56,855,407,1923,6300.150326133339
2024-12-01,205761,3198648.7,2049907.53,7189918.5,931,597,2094,3434.1161480686696
2024-12-01,206361,2274574.31,1083301.68,4176084.32,217,103,398,10505.742830358338
2024-12-01,206363,3580795.35,1705409.63,6991829.3,250,119,489,14312.772390310342
2024-12-01,206440,18162225.67,9774889.27,36411496.22,4317,2324,8655,4206.773328617142
2024-12-01,206471,5518014.97,2676934.88,12403387.06,1442,700,3241,3826.5412005380563
2024-12-01,207288,1339670.7,796279.8,3011310.36,437,260,982,3066.8244861662915
2024-12-01,207774,4370880.5,2081699.9,9824859.74,356,170,801,12260.545693890897
2024-12-01,207802,2868910.44,1366363.19,6448732.98,236,112,530,12161.404190822628
2024-12-01,207966,4780175.93,2287862.66,9265299.39,139,67,270,34342.478538966505
2024-12-01,208532,2163781.41,1030534.71,4863745.03,37,18,84,58105.97751937984
2024-12-01,210022,5516884.44,2627502.35,10113903.72,251,119,460,21992.525
2024-12-01,210413,2893408.81,1378031.04,6503800.5,48,23,109,59865.244298884034
2024-12-01,212377,3125197.51,1488424.07,7024815.18,74,35,167,42009.42932991578
2024-12-01,214099,1702584.69,839412.69,3827067.76,251,124,564,6779.985977538586
2024-12-01,214104,2153432.92,1025605.98,4166581.42,224,107,434,9597.276106696936
2024-12-01,214781,2629817.77,1640225.94,4619594.06,314,196,551,8378.659257920732
2024-12-01,215430,5242811.01,2496970.54,11784783.75,107,51,242,48774.620552645836
2024-12-01,215913,2597398.58,1245710.62,4801147.23,115,55,213,22577.01560131613
2024-12-01,216158,1265940.45,646968.5,2574422.83,385,197,783,3287.7802556969336
2024-12-01,216173,1645404.84,1052181.81,2981374.45,804,514,1457,2046.4075523855204
2024-12-01,216424,6565148.31,3126754.41,14757132.54,925,441,2080,7094.464883836265
2024-12-01,301577,7596770.48,3618080.42,17076010.93,499,237,1121,15236.422483146187
2024-12-01,304080,3619358.11,2237295.18,5290440.29,491,304,718,7371.324394765833
2024-12-01,304763,548648.14,261302.3,1138274.9,140,67,291,3915.298689101155
2024-12-01,401131,1393111.74,835199.79,2704555.62,509,305,988,2736.9203972791574
2024-12-01,401534,1872798.74,901525.7,3275706.69,548,264,958,3420.16930955647
2024-12-01,402018,3457806.0,1856204.88,7150229.46,168,90,347,20623.2417056456
2024-12-01,402279,2388438.83,1352745.67,4850478.3,534,302,1084,4474.521479154262
2024-12-01,407120,1737235.03,982898.56,3463021.6,237,134,473,7321.590889676138
2024-12-01,408789,1219764.41,580931.94,2741784.82,262,125,590,4649.133776149978
2024-12-01,501098,1760039.02,838245.98,3956213.5,139,66,313,12648.441760239233
