date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2026-03-01,all,415190036.21,220503326.31,853517436.0,56080,31166,111443,7403.531316155491
2026-03-02,all,224366704.60999998,118837045.13,462426642.38,29615,16423,58977,7576.116988350497
2026-03-03,all,234954499.49,124365898.03999999,484301602.06,30951,17150,61669,7591.176359083714
2026-03-04,all,629864451.46,334888780.32,1292663351.73,90437,50219,179492,6964.676531286974
2026-03-05,all,1281152592.82,681734335.96,2625890368.02,178984,99301,355138,7157.916868658651
2026-03-06,all,386424160.64,205299594.09,794255343.24,53124,29490,105678,7274.0034756418945
2026-03-07,all,398200844.35,211488856.88,818149682.77,54654,30308,108693,7285.849971639771
2026-03-08,all,444643620.01,236506363.8,912895682.22,61546,34170,122294,7224.5738148701785
2026-03-09,all,371414478.0,196993895.71,763739866.67,50742,28102,100969,7319.665720704742
2026-03-10,all,1098441532.95,583935250.8,2252181145.59,152825,84742,303308,7187.577509896942
2026-03-11,all,305269854.05,162088375.08,627430371.38,41567,23081,82632,7344.04344913032
2026-03-12,all,218061069.02,115441502.06,449555545.98,28791,15968,57355,7573.931750199716
2026-03-13,all,206828752.78,109606108.4,426259579.78,27380,15204,54521,7554.008501826151
2026-03-14,all,225274829.41,119388763.39,464029153.95,29911,16590,59566,7531.504443515763
2026-03-15,all,465951284.59,247495538.91,957832345.6,63018,35056,125161,7393.9395821828675
2026-03-16,all,238474400.53,126205243.15,491372372.03,31429,17415,62575,7587.718366158643
2026-03-17,all,229278068.62,121376336.24,472463507.88,30284,16800,60270,7570.930809008058
2026-03-18,all,325959657.4,172703250.55,671019971.84,43598,24209,86660,7476.48188907748
2026-03-19,all,205599450.53,108804837.72,423813477.42,27163,15060,54114,7569.099529875198
2026-03-20,all,599425469.73,319052116.15,1230155273.44,83446,46449,165674,7183.393688493157
2026-03-21,all,339286068.33,180535401.72,697047685.2,46535,25910,92472,7290.986748254002
2026-03-22,all,378113922.98,201465768.26,775842013.26,52549,29271,104348,7195.454204266494
2026-03-23,all,314124732.31,166593132.28,646079343.28,42610,23627,84741,7372.08946984276
2026-03-24,all,306781525.11,162782980.72,630871119.45,41677,23151,82863,7360.931091729251
2026-03-25,all,785529392.28,418664443.2,1608266929.64,110197,61378,218358,7128.409959254789
2026-03-26,all,282630776.76,150596757.67,580483607.64,38646,21551,76779,7313.325486725664
2026-03-27,all,217888683.13,115558802.09,448648638.99,28979,16104,57685,7518.847549259809
2026-03-28,all,239685088.44,127155401.67,493052199.42,32044,17794,63766,7479.874186743228
2026-03-29,all,253967967.15,134949688.52,521858539.0,34292,19060,68203,7406.041267642599
2026-03-30,all,405743525.9,215331151.65,833911010.05,54666,30371,108586,7422.228183880291
