date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2026-01-01,all,425404129.82,224023029.46,877834496.04,55698,30662,111068,7637.691296276347
2026-01-02,all,243969557.91,128657668.58,503792322.13,32120,17705,64130,7595.56531475716
2026-01-03,all,299991028.13,158216419.59,619681313.14,39376,21703,78743,7618.626273110524
2026-01-04,all,254503016.87,134888481.12,524566117.64,33962,18863,67628,7493.758225958424
2026-01-05,all,417175380.43,220925526.66,858934857.37,56058,31094,111437,7441.852731635092
2026-01-06,all,265963858.39000002,140712607.41,548928392.46,34973,19411,69651,7604.8339687759135
2026-01-07,all,247297394.72,130901941.51,510264344.66,32555,18083,64833,7596.295337736139
2026-01-08,all,229796813.51,121826980.76,473901227.18,30464,16946,60640,7543.225233390231
2026-01-09,all,297522300.94,157947063.06,612344571.55,40728,22626,81027,7305.104619426439
2026-01-10,all,794951933.92,421912358.48,1634978012.49,109478,60718,217641,7261.293903067282
2026-01-11,all,345616935.29,183392024.89,711187284.33,47486,26349,94498,7278.291186665544
2026-01-12,all,310035149.59,164002709.54,638889675.78,42068,23267,83786,7369.857126319292
2026-01-13,all,289822236.84,153557222.92,597005541.01,39397,21860,78379,7356.454472167931
2026-01-14,all,270129752.88,143172526.56,556217625.4,36695,20363,73006,7361.4866570377435
2026-01-15,all,741639678.03,393736295.28,1525499796.92,102115,56684,202929,7262.788797238408
2026-01-16,all,254899422.65,135051074.49,525434706.49,34261,19021,68205,7439.929443098567
2026-01-17,all,225693495.48,119630314.66,465367223.33,29821,16576,59376,7568.273883504912
2026-01-18,all,356670973.4,189447696.78,734118538.28,47968,26694,95313,7435.602347398265
2026-01-19,all,228648172.47,120935516.86,471965405.7,29805,16538,59364,7671.470305988928
2026-01-20,all,373315492.29,197920924.79,769520311.68,49524,27548,98420,7538.072294039254
2026-01-21,all,225778495.02,119521703.33,465954213.28,29566,16424,58870,7636.4234262328355
2026-01-22,all,219501663.96,116228025.31,453154350.56,28754,15985,57272,7633.778394658135
2026-01-23,all,204807373.95,108452586.62,422749186.69,26833,14920,53432,7632.667757984571
2026-01-24,all,336467273.74,179283205.44,691503797.39,47721,26611,94816,7050.717163093816
2026-01-25,all,868796277.82,463479046.19,1782692015.05,121447,67737,240790,7153.707195896152
2026-01-26,all,326395360.34,173126160.81,672453211.5600001,44024,24449,87598,7414.032353716154
2026-01-27,all,342609853.87,181877302.99,705897903.87,46047,25635,91589,7440.438114752318
2026-01-28,all,387911392.98,205744263.21,799048166.08,52403,29131,104191,7402.465373738145
2026-01-29,all,254881368.46,135509751.34,524719898.37,34452,19208,68442,7398.158843027981
2026-01-30,all,350659583.54,185920813.47,722637060.45,46525,25874,92468,7537.01415454057
2026-01-31,all,231874157.63,122832380.5,477962058.84,30767,17083,61228,7536.456516072415
2026-01-01,100181,1698446.85,808911.83,3817766.61,55,26,124,30756.037362286443
2026-01-01,100487,2803820.91,1335363.37,6302425.32,560,267,1260,5003.394164301826
