date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2024-09-01,all,382923486.85,202836130.26,788107420.98,50332,27891,100016,7607.952929547803
2024-09-02,all,227411798.62,120346789.99,469177104.67,29106,16158,57921,7813.227465814609
2024-09-03,all,224674215.44,118914907.29,463592765.49,28852,16027,57413,7787.127943990018
2024-09-04,all,647890970.34,343948874.74,1332261885.15,90823,50446,179967,7133.556151415391
2024-09-05,all,1167441485.35,621372365.25,2394801497.1,159439,88600,315566,7322.182686481977
2024-09-06,all,368467485.78,195585214.06,758007191.84,49409,27441,98082,7457.497334088931
2024-09-07,all,379013638.67,200996602.95,779725677.77,50700,28109,100703,7475.6141749506905
2024-09-08,all,408396714.7,216812639.25,839190680.96,55154,30588,109456,7404.661759799833
2024-09-09,all,356533275.63,188930310.44,734074836.77,47363,26265,94088,7527.675097227794
2024-09-10,all,1027083698.84,545788102.82,2109135710.1,139408,77422,276126,7367.465990760932
2024-09-11,all,283154282.89,150150551.26,582973867.24,37561,20851,74584,7538.518220760895
2024-09-12,all,205482758.43,108810188.53,423708916.82,26533,14741,52755,7744.422358195455
2024-09-13,all,194841305.18,103206431.81,401803136.27,25203,14002,50117,7730.877482045788
2024-09-14,all,206809043.7,109595541.27,426226501.41,26858,14924,53391,7700.090985925981
2024-09-15,all,414918289.9,220305133.13,853551438.0,55064,30631,109182,7535.200673761441
2024-09-16,all,244713657.75,129669332.63,504384434.02,31572,17555,62726,7750.971042379323
2024-09-17,all,214987530.45,113974370.55,443049961.61,27889,15522,55399,7708.6855193804
2024-09-18,all,290637269.02,154098690.41,598903188.15,38327,21321,76090,7583.094659639418
2024-09-19,all,327941457.48,174576163.76,674122722.42,45315,25302,89785,7236.929437934459
2024-09-20,all,670780137.3,357085307.95,1377042799.53,91701,51084,181482,7314.86174959924
2024-09-21,all,307060559.8,163152536.27,631260701.62,41314,22979,81918,7432.360938180762
2024-09-22,all,349144151.59000003,186064701.77,716055834.56,48188,26887,95283,7245.458445878643
2024-09-23,all,415082086.75,220324865.23,854106718.54,55887,31112,110791,7427.167082684703
2024-09-24,all,269501143.87,142949454.74,554613795.72,36118,20106,71586,7461.68513954261
2024-09-25,all,393560818.3,208594181.44,810674681.12,51969,28951,103020,7572.991943273875
2024-09-26,all,238499929.58,126333391.92,491569455.66,30994,17259,61508,7695.035477189133
2024-09-27,all,211993343.65,112222634.21000001,436936602.06,27581,15341,54737,7686.209479351728
2024-09-28,all,226915503.24,120166896.11,467414137.29,29660,16498,58862,7650.556414025624
2024-09-29,all,253523670.16,134591209.6,521248993.15,33671,18750,66750,7529.436908912714
2024-09-30,all,420121744.49,222723533.03,865131708.42,55217,30775,109427,7608.557952985494
2024-09-01,100181,1133058.53,539636.86,2546887.79,37,18,83,30756.037362286443
2024-09-01,100487,1766821.15,841476.14,3971458.24,353,168,794,5003.394164301826
2024-09-01,100992,5932952.56,2825661.13,10867094.4,686,327,1257,8642.880357122443
2024-09-01,101020,2292117.98,1091657.01,5152220.0,650,310,1461,3526.4746043975583
2024-09-01,101384,2036256.19,969798.76,4577093.83,25,12,56,81987.42541622558
2024-09-01,101535,2612530.56,1382512.27,5872443.11,322,170,724,8108.849064195236
2024-09-01,101954,2036256.19,969798.76,4577093.83,63,30,141,32448.441098253432
2024-09-01,110365,1354328.16,872104.42,2106165.56,891,573,1385,1520.7912544024462
2024-09-01,110409,5189225.09,2471449.58,11664333.68,412,196,925,12609.368728596402
2024-09-01,110435,2992492.9,1425221.41,5761548.83,355,169,684,8420.863613999409
2024-09-01,110632,5373898.95,2995464.79,9043223.97,690,385,1162,7782.727399525774
2024-09-01,200181,1252495.44,672715.22,2815357.81,104,56,235,11994.313772743704
2024-09-01,201184,5440660.95,2591199.59,12229510.69,224,107,505,24239.05544501833
2024-09-01,201351,10220871.45,7256340.73,18456406.96,2353,1670,4249,4343.828913208452
2024-09-01,201486,2045452.47,974178.66,4597765.65,216,103,487,9447.895089685526
2024-09-01,201632,1665430.54,793187.38,3743553.0,341,162,766,4888.217465267933
2024-09-01,201925,2730228.92,1300314.07,6137005.19,267,127,600,10223.391686554089
2024-09-01,202502,3259909.92,1960055.11,7327621.56,662,398,1488,4925.963174196305
2024-09-01,204586,11776037.31,7163867.6,22919215.95,102,62,199,114925.81437780592
2024-09-01,204934,2656097.52,1265007.98,5791197.64,127,61,278,20839.808939428058
2024-09-01,204964,3966730.36,2645794.96,6053044.08,703,469,1073,5642.042116574518
2024-09-01,205272,2517365.38,1198934.55,5658530.45,162,77,364,15559.310103613318
2024-09-01,205582,5832363.89,3619290.23,12730829.3,281,174,612,20788.12546005629
2024-09-01,205611,4050198.0,1928970.08,9104030.03,643,306,1445,6300.150326133339
2024-09-01,205761,2904228.11,1861223.27,6528120.49,846,542,1901,3434.1161480686696
2024-09-01,206361,1914995.94,912046.8,3515903.7,182,87,335,10505.742830358338
2024-09-01,206363,3305010.14,1574062.64,6453333.6,231,110,451,14312.772390310342
2024-09-01,206440,17408824.41,9369409.37,34901082.7,4138,2227,8296,4206.773328617142
2024-09-01,206471,6123012.96,2970435.43,13763300.53,1600,776,3597,3826.5412005380563
2024-09-01,207288,949094.21,564127.04,2133372.59,309,184,696,3066.8244861662915
2024-09-01,207774,3935144.2,1874173.96,8845412.48,321,153,721,12260.545693890897
2024-09-01,207802,1030675.57,490875.29,2316750.99,85,40,191,12161.404190822628
2024-09-01,207966,4452036.24,2130810.13,8629274.3,130,62,251,34342.478538966505
2024-09-01,208532,1939743.84,923833.29,4360153.45,33,16,75,58105.97751937984
2024-09-01,210022,5118812.02,2437914.2,9384132.13,233,111,427,21992.525
2024-09-01,210413,2590052.42,1233552.89,5821916.94,43,21,97,59865.244298884034
2024-09-01,212377,2852768.07,1358675.2,6412448.33,68,32,153,42009.42932991578
2024-09-01,214099,1377233.53,679007.27,3095743.97,203,100,457,6779.985977538586
2024-09-01,214104,1603452.7,763669.24,3102449.03,167,80,323,9597.276106696936
2024-09-01,214781,2547959.01,1589170.28,4475799.39,304,190,534,8378.659257920732
2024-09-01,215430,5691768.7,2710793.88,12793950.91,117,56,262,48774.620552645836
2024-09-01,215913,2266160.32,1086849.08,4188872.01,100,48,186,22577.01560131613
2024-09-01,216158,1270201.33,649145.83,2583088.15,386,197,786,3287.7802556969336
2024-09-01,216173,1407644.68,900142.13,2550566.9,688,440,1246,2046.4075523855204
2024-09-01,216424,6373640.67,3035545.86,14326661.65,898,428,2019,7094.464883836265
2024-09-01,301577,6759697.0,3219411.13,15194438.1,444,211,997,15236.422483146187
2024-09-01,304080,3156241.22,1951020.69,4613499.44,428,265,626,7371.324394765833
2024-09-01,304763,441842.85,210434.76,916687.69,113,54,234,3915.298689101155
