date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2021-09-01,all,236537342.02,124476341.01,488869441.19,29885,16564,59265,7914.918588589594
2021-09-02,all,162865768.04,85718791.02,336642256.81,20299,11227,40273,8023.339476821518
2021-09-03,all,150628331.13,79291819.22,311279621.8,18921,10467,37534,7960.907517044553
2021-09-04,all,479329156.05,254049700.46,985301132.49,66082,36629,130872,7253.550982869768
2021-09-05,all,1079372367.69,572297742.6,2215962947.71,146338,81004,289670,7375.885741844224
2021-09-06,all,328967194.93,173936921.93,677055844.16,43307,23963,85914,7596.166784353569
2021-09-07,all,292588206.51,154604189.64000002,602472202.6,38356,21223,76117,7628.225219261653
2021-09-08,all,282743611.15,149452593.97,581914985.72,37224,20591,73844,7595.734234633569
2021-09-09,all,262809894.13,139035994.09,540783802.45,34573,19143,68610,7601.593559424985
2021-09-10,all,806904705.9,427716531.08,1658036504.54,108508,60056,215114,7436.361428650422
2021-09-11,all,239127989.72,126535585.32000001,491701929.62,31527,17450,62517,7584.863441494592
2021-09-12,all,193045097.16,101979213.34,397740428.96999997,24919,13808,49359,7746.903854889843
2021-09-13,all,182883450.71,96304488.52,377779168.03000003,22825,12634,45253,8012.418431982475
2021-09-14,all,166511393.99,87722401.41,343963351.32,20825,11540,41297,7995.745209603842
2021-09-15,all,301771164.82,159540746.24,621995416.78,39028,21683,77196,7732.170872706774
2021-09-16,all,170765800.24,90078665.88,352440848.65,21543,11945,42674,7926.741876247505
2021-09-17,all,152086348.02,80298713.56,313608635.94,19412,10761,38435,7834.656296105502
2021-09-18,all,218680545.73000002,115693339.96,450252330.21000004,28604,15888,56578,7645.103682352119
2021-09-19,all,288906986.7,153333498.74,593435454.32,39648,22040,78363,7286.798494249394
2021-09-20,all,623677631.86,330706959.63,1283039997.6,83799,46525,165970,7442.542653969618
2021-09-21,all,232540765.39,123096260.02,478869943.82,30484,16932,60372,7628.289115273586
2021-09-22,all,229188335.43,121284636.66,472116633.81,30006,16664,59434,7638.0835642871425
2021-09-23,all,279048666.15,148072661.99,573807540.03,37256,20724,73746,7490.032911477345
2021-09-24,all,190760362.62,101063063.2,392455693.56,25313,14053,50136,7536.062996088966
2021-09-25,all,301517797.86,159396584.4,621038021.25,38967,21668,77033,7737.772932481331
2021-09-26,all,196337783.9,103881875.06,404041784.3,25529,14199,50447,7690.774566179639
2021-09-27,all,197113784.07,103984016.96,406714578.88,24766,13760,49028,7959.048052572074
2021-09-28,all,179325700.98,94514192.88,370173364.84,22578,12532,44753,7942.497164496412
2021-09-29,all,175803435.07,92628933.73,362860068.07,22206,12312,44058,7916.933939926146
2021-09-30,all,301718827.74,159421615.54,621620131.75,39151,21739,77551,7706.5420484789665
2021-09-01,100181,781576.07,372237.68,1756825.38,25,12,57,30756.037362286443
2021-09-01,100487,969752.69,461859.9,2179808.94,194,92,436,5003.394164301826
2021-09-01,100992,2600264.08,1238416.33,4762774.6,301,143,551,8642.880357122443
2021-09-01,101020,1017611.37,484653.33,2287385.72,289,137,649,3526.4746043975583
2021-09-01,101384,868145.57,413468.03,1951416.65,11,5,24,81987.42541622558
2021-09-01,101535,1765565.67,934311.15,3968636.33,218,115,489,8108.849064195236
2021-09-01,101954,868145.57,413468.03,1951416.65,27,13,60,32448.441098253432
2021-09-01,110365,965505.63,621726.76,1501493.47,635,409,987,1520.7912544024462
2021-09-01,110409,3611793.95,1720173.32,8118585.82,286,136,644,12609.368728596402
2021-09-01,110435,2299327.57,1095090.65,4426973.75,273,130,526,8420.863613999409
2021-09-01,110632,1886294.05,1051439.18,3174265.27,242,135,408,7782.727399525774
2021-09-01,200181,771987.98,414634.59,1735273.5,64,35,145,11994.313772743704
2021-09-01,201184,1532582.19,729916.27,3444936.31,63,30,142,24239.05544501833
2021-09-01,201351,3403992.19,2416675.25,6146781.88,784,556,1415,4343.828913208452
2021-09-01,201486,553842.34,263775.98,1244926.19,59,28,132,9447.895089685526
2021-09-01,201632,961886.6,458113.36,2162127.16,197,94,442,4888.217465267933
2021-09-01,201925,1471643.48,700893.29,3307958.42,144,69,324,10223.391686554089
2021-09-01,202502,1349265.12,811259.99,3032876.73,274,165,616,4925.963174196305
2021-09-01,204586,4490239.93,2731605.07,8739169.0,39,24,76,114925.81437780592
2021-09-01,204934,1416316.66,674542.82,3088053.02,68,32,148,20839.808939428058
2021-09-01,204964,1740798.15,1161106.21,2656376.31,309,206,471,5642.042116574518
2021-09-01,205272,1161025.06,552956.36,2609750.24,75,36,168,15559.310103613318
2021-09-01,205582,2679256.9,1662620.65,5848257.0,129,80,281,20788.12546005629
2021-09-01,205611,1564598.75,745164.66,3516902.92,248,118,558,6300.150326133339
2021-09-01,205761,1696421.2,1087179.93,3813213.48,494,317,1110,3434.1161480686696
2021-09-01,206361,948900.77,451928.86,1742167.43,90,43,166,10505.742830358338
2021-09-01,206363,1565949.14,745807.85,3057658.48,109,52,214,14312.772390310342
2021-09-01,206440,7475275.88,4023185.03,14986377.7,1777,956,3562,4206.773328617142
2021-09-01,206471,3541996.54,1718316.06,7961695.73,926,449,2081,3826.5412005380563
2021-09-01,207288,758813.08,451026.85,1705658.63,247,147,556,3066.8244861662915
2021-09-01,207774,1325317.82,631203.28,2979048.08,108,51,243,12260.545693890897
2021-09-01,207802,727549.77,346507.07,1635385.81,60,28,134,12161.404190822628
2021-09-01,207966,2143630.6,1025973.24,4154947.34,62,30,121,34342.478538966505
2021-09-01,208532,1031774.56,491398.79,2319221.37,18,8,40,58105.97751937984
2021-09-01,210022,2395943.06,1141105.19,4392395.25,109,52,200,21992.525
2021-09-01,210413,1309511.13,623675.3,2943517.84,22,10,49,59865.244298884034
2021-09-01,212377,1423377.71,677905.71,3199466.76,34,16,76,42009.42932991578
2021-09-01,214099,756469.97,372956.54,1700391.8,112,55,251,6779.985977538586
2021-09-01,214104,1297700.09,618049.8,2510862.08,135,64,262,9597.276106696936
2021-09-01,214781,1290009.57,804583.17,2266058.56,154,96,270,8378.659257920732
2021-09-01,215430,3867266.95,1841846.06,8692837.47,79,38,178,48774.620552645836
2021-09-01,215913,1271645.46,609880.23,2350566.04,56,27,104,22577.01560131613
2021-09-01,216158,809913.24,413912.23,1647043.53,246,126,501,3287.7802556969336
2021-09-01,216173,672578.88,430092.05,1218672.61,329,210,596,2046.4075523855204
2021-09-01,216424,3771540.24,1796254.95,8477663.54,532,253,1195,7094.464883836265
2021-09-01,301577,2417294.64,1151274.32,5433592.17,159,76,357,15236.422483146187
2021-09-01,304080,1749701.95,1081572.85,2557551.48,237,147,347,7371.324394765833
2021-09-01,304763,396950.17,189053.61,823548.47,101,48,210,3915.298689101155
2021-09-01,401131,514314.05,308341.89,998477.49,188,113,365,2736.9203972791574
2021-09-01,401534,1204972.64,580048.29,2107613.61,352,170,616,3420.16930955647
2021-09-01,402018,1577253.5,846694.61,3261526.24,76,41,158,20623.2417056456
2021-09-01,402279,1551559.42,878760.34,3150930.26,347,196,704,4474.521479154262
2021-09-01,407120,1203146.17,680719.89,2398363.37,164,93,328,7321.590889676138
2021-09-01,408789,845539.81,402701.53,1900603.1,182,87,409,4649.133776149978
2021-09-01,501098,1361417.03,648395.96,3060191.3,108,51,242,12648.441760239233
2021-09-01,502221,2177498.73,1037067.76,4894579.33,143,68,321,15238.700101112234
2021-09-01,502280,1970340.62,1226089.81,3900340.5,175,109,345,11290.826305756767
2021-09-01,502835,4938753.95,2352158.72,11101324.99,601,286,1351,8215.760258523138
2021-09-01,506012,1906071.11,1086762.93,4261549.49,47,27,106,40146.46725813266
2021-09-01,506536,3449458.47,2137569.95,6114658.65,725,449,1285,4758.28044653917
2021-09-01,506539,3259918.9,1815930.65,6692664.3,1170,652,2402,2786.0294540190494
2021-09-01,507515,1235792.18,656111.22,2326684.1,94,50,177,13108.208007458436
2021-09-01,507843,5917736.18,3391263.97,10237032.33,639,366,1105,9267.394572216059
2021-09-01,508456,5095326.78,2514415.47,11453269.41,200,99,450,25458.78845406246
2021-09-01,508599,2138898.43,1018683.56,4807813.04,16,8,36,133989.8822544643
2021-09-01,509417,2765915.96,1550240.99,6217222.19,168,94,377,16505.57535420991
2021-09-01,509434,1359008.19,806222.05,2356045.83,603,358,1046,2251.948052151027
2021-09-01,510003,8659674.75,5897620.29,14225822.64,1339,912,2200,6467.065727351378
2021-09-01,511293,2222771.27,1339899.16,4424033.92,322,194,642,6892.899118283148
2021-09-01,551180,2539994.76,1209712.11,4615828.87,674,321,1224,3770.590906279253
2021-09-01,551228,4109975.86,1957440.24,9238398.75,887,423,1995,4631.573516189545
2021-09-01,551732,1588769.47,1098189.34,2852187.5,316,218,566,5035.437668209711
2021-09-01,551736,1488053.04,781078.24,3032496.29,419,220,853,3555.299895986295
2021-09-01,554973,1627988.77,775355.08,3659390.88,41,20,93,39505.5967189729
2021-09-01,555003,1245995.41,757570.6,2043872.04,408,248,670,3050.899327586458
2021-09-01,555421,3214140.94,1530784.71,7224742.38,325,155,732,9875.315006883891
2021-09-01,558754,2202753.37,1049095.73,4444420.29,170,81,342,12995.143152099105
2021-09-01,558846,3156085.4,1984916.83,5150208.73,524,330,856,6019.161663393748
2021-09-01,558873,3533956.7,1683102.03,7943623.46,168,80,378,21004.911831732472
2021-09-01,560271,6045022.3,3862125.51,10592491.71,2354,1504,4125,2567.607616209098
2021-09-01,562641,4236567.44,2017731.35,9522950.83,19,9,43,223424.51923908343
2021-09-01,563339,1776302.42,1071259.77,3961132.6,319,193,712,5563.724251033785
2021-09-01,563342,3509221.37,1671321.42,7888023.38,319,152,717,11008.744115753449
2021-09-01,563689,1504303.27,716448.08,3381371.21,55,26,124,27359.00438158198
2021-09-01,564286,5468170.1,2604301.31,10714472.33,59,28,115,92780.03373926932
2021-09-01,564647,1904742.88,907163.65,3655448.45,177,84,339,10785.112817362817
2021-09-01,564895,6371087.1,3034329.73,14320921.74,240,114,540,26534.305091333074
2021-09-01,565724,2154639.4,1026180.56,4843196.05,554,264,1245,3890.379667204613
2021-09-01,566061,417704.34,220174.83,797640.0,78,41,149,5350.074248286675
2021-09-01,566403,20555608.73,9789929.29,46204871.73,511,243,1148,40243.90567677599
2021-09-01,566647,5249744.94,2500273.07,11800370.43,573,273,1288,9164.447537856206
2021-09-01,567251,1387514.5,660825.27,3118853.35,179,85,403,7731.889656791536
2021-09-01,567434,471105.98,224371.74,846691.47,43,20,76,11083.799460686914
2021-09-01,567538,2320680.98,1105260.48,5216423.65,347,165,780,6690.245491022575
2021-09-01,567554,1095110.36,538025.86,2461587.65,52,26,118,20905.758924298974
2021-09-01,567623,1594432.21,862554.56,3583962.63,297,161,668,5364.193511250654
2021-09-01,567645,1213154.76,732650.77,1910831.61,510,308,803,2379.2554658793356
2021-09-01,567662,1151012.66,709716.57,2051992.61,140,87,250,8199.213620356697
2021-09-01,567664,1533745.16,822232.32,3161045.16,202,108,416,7600.93406249449
2021-09-01,567665,1137439.27,541723.09,2556734.41,116,55,260,9838.443692888037
2021-09-02,100181,551308.92,262569.57,1239231.77,18,9,40,30756.037362286443
2021-09-02,100487,713246.75,339694.98,1603235.44,143,68,320,5003.394164301826
2021-09-02,100992,1582442.33,753662.78,2898480.69,183,87,335,8642.880357122443
2021-09-02,101020,732393.68,348813.84,1646273.52,208,99,467,3526.4746043975583
2021-09-02,101384,630933.51,300491.83,1418211.78,8,4,17,81987.42541622558
2021-09-02,101535,1275881.03,675177.18,2867923.83,157,83,354,8108.849064195236
2021-09-02,101954,630933.51,300491.83,1418211.78,19,9,44,32448.441098253432
2021-09-02,110365,780368.25,502509.46,1213579.44,513,330,798,1520.7912544024462
2021-09-02,110409,3027028.14,1441669.32,6804150.03,240,114,540,12609.368728596402
2021-09-02,110435,1773339.98,844580.95,3414272.06,211,100,405,8420.863613999409
2021-09-02,110632,1320471.7,736044.1,2222096.25,170,95,286,7782.727399525774
2021-09-02,200181,574830.73,308741.55,1292104.17,48,26,108,11994.313772743704
2021-09-02,201184,993216.47,473034.89,2232550.58,41,20,92,24239.05544501833
2021-09-02,201351,2324939.79,1650598.58,4198275.56,535,380,966,4343.828913208452
2021-09-02,201486,302219.44,143936.64,679328.18,32,15,72,9447.895089685526
2021-09-02,201632,739577.57,352235.32,1662421.77,151,72,340,4888.217465267933
2021-09-02,201925,1008539.61,480332.87,2266994.38,99,47,222,10223.391686554089
2021-09-02,202502,1045260.46,628473.91,2349535.03,212,128,477,4925.963174196305
2021-09-02,204586,3088494.93,1878863.57,6011010.33,27,16,52,114925.81437780592
2021-09-02,204934,1023416.22,487418.06,2231396.21,49,23,107,20839.808939428058
2021-09-02,204964,1339233.85,893264.28,2043608.09,237,158,362,5642.042116574518
2021-09-02,205272,788822.97,375689.33,1773115.36,51,24,114,15559.310103613318
2021-09-02,205582,1994122.62,1237458.74,4352752.42,96,60,209,20788.12546005629
2021-09-02,205611,1281865.28,610508.3,2881375.61,203,97,457,6300.150326133339
2021-09-02,205761,1274155.23,816563.88,2864044.78,371,238,834,3434.1161480686696
2021-09-02,206361,797637.72,379887.33,1464450.56,76,36,139,10505.742830358338
2021-09-02,206363,1129380.07,537884.8,2205217.6,79,38,154,14312.772390310342
2021-09-02,206440,5221328.94,2810113.28,10467681.58,1241,668,2488,4206.773328617142
2021-09-02,206471,2102384.0,1019921.97,4725736.44,549,267,1235,3826.5412005380563
2021-09-02,207288,601859.82,357736.13,1352859.59,196,117,441,3066.8244861662915
2021-09-02,207774,908538.58,432705.57,2042212.08,74,35,167,12260.545693890897
2021-09-02,207802,557091.58,265323.49,1252230.09,46,22,103,12161.404190822628
2021-09-02,207966,1603622.85,767517.6,3108263.71,47,22,91,34342.478538966505
2021-09-02,208532,845316.98,402595.45,1900102.56,15,7,33,58105.97751937984
2021-09-02,210022,1762017.18,839188.31,3230242.04,80,38,147,21992.525
2021-09-02,210413,897714.72,427550.67,2017881.97,15,7,34,59865.244298884034
2021-09-02,212377,1146651.58,546110.56,2577441.51,27,13,61,42009.42932991578
2021-09-02,214099,590871.57,291312.92,1328160.14,87,43,196,6779.985977538586
2021-09-02,214104,894117.91,425837.61,1729988.85,93,44,180,9597.276106696936
2021-09-02,214781,936615.07,584169.83,1645278.43,112,70,196,8378.659257920732
2021-09-02,215430,2468490.98,1175657.29,5548670.64,51,24,114,48774.620552645836
2021-09-02,215913,869099.01,416819.35,1606481.55,38,18,71,22577.01560131613
2021-09-02,216158,651920.06,333168.57,1325747.84,198,101,403,3287.7802556969336
2021-09-02,216173,506839.6,324107.22,918363.1,248,158,449,2046.4075523855204
2021-09-02,216424,2619082.19,1247378.62,5887169.59,369,176,830,7094.464883836265
2021-09-02,301577,1466668.95,698523.98,3296776.65,96,46,216,15236.422483146187
