date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2021-05-01,all,282065511.15,148105055.98,583081898.88,36403,20097,72405,7748.413898579786
2021-05-02,all,228609439.06,120109131.73,472233751.6,29546,16295,58743,7737.407400663373
2021-05-03,all,193905763.67,101734741.38,401270977.57,24599,13563,48939,7882.668550347575
2021-05-04,all,179524510.64000002,94281294.43,371323526.49,22894,12628,45534,7841.552836551062
2021-05-05,all,311710017.23,164382851.78,642679117.87,41285,22799,81994,7550.200247789755
2021-05-06,all,186344565.09,97913639.02,385297158.3,23906,13183,47539,7794.8868522546645
2021-05-07,all,172190107.6,90456494.09,355950267.13,22094,12170,43963,7793.523472435955
2021-05-08,all,179328146.69,94245345.13,370244435.63,23184,12761,46120,7734.995975241546
2021-05-09,all,322397458.98,170557141.71,662786023.86,44271,24522,87749,7282.362245713899
2021-05-10,all,664211888.98,351212175.76,1365507382.15,89967,49722,178285,7382.83914079607
2021-05-11,all,263524449.77,138941934.76,543335726.9300001,34543,19100,68560,7628.881387545957
2021-05-12,all,248218875.32,131108234.29,511098095.36,33033,18269,65534,7514.269830775285
2021-05-13,all,244723289.61,129324509.65,503836029.92,32564,18016,64634,7515.148311325391
2021-05-14,all,224479380.7,118579520.44,462200802.89,30217,16699,60013,7428.910239269285
2021-05-15,all,654769267.55,345914216.79,1346017256.17,90212,49734,179178,7258.117185629406
2021-05-16,all,272175073.55,143803990.7,560032849.23,36854,20389,73083,7385.224766646768
2021-05-17,all,204460413.82,107283395.49,422811059.7,25834,14253,51325,7914.392421614926
2021-05-18,all,239922497.15,126392913.77,494838962.94,31196,17265,61845,7690.809627836902
2021-05-19,all,178731412.58,93905080.15,369333595.31,22891,12643,45455,7807.933798436067
2021-05-20,all,291493436.94,153940233.26,600176952.06,38528,21358,76332,7565.7557345307305
2021-05-21,all,163341122.62,85946015.56,337150862.13,21084,11645,41886,7747.16005596661
2021-05-22,all,170769609.23,89847021.16,352105062.76,22255,12279,44188,7673.314276791732
2021-05-23,all,309058748.52,163624985.8,634800650.55,42792,23723,84734,7222.348768928771
2021-05-24,all,263099071.33,138696321.39,542111870.5,34801,19263,68968,7560.100897388006
2021-05-25,all,541651546.69,286639546.3,1113473124.42,74092,41041,146809,7310.526732845652
2021-05-26,all,266579883.91,141136402.83,548211012.32,36176,20062,71681,7368.970696318001
2021-05-27,all,197170154.13,104502555.2,405409563.45,26653,14800,52798,7397.672086819495
2021-05-28,all,164717430.9,86760166.06,339748789.42,21372,11807,42440,7707.160345311623
2021-05-29,all,172981161.85,91047947.1,356590311.34,22612,12471,44908,7649.971778259331
2021-05-30,all,353590108.13,186741545.01,727402496.53,47280,26177,93596,7478.640188874789
2021-05-31,all,185654768.34,97653122.23,382991081.78000003,23905,13206,47372,7766.357177996235
2021-05-01,100181,892655.04,425140.97,2006509.05,29,14,65,30756.037362286443
2021-05-01,100487,1153619.54,549429.41,2593104.74,231,110,518,5003.394164301826
2021-05-01,100992,3572163.42,1701298.62,6542954.1,413,197,757,8642.880357122443
2021-05-01,101020,1549891.64,738160.1,3483844.25,440,209,988,3526.4746043975583
2021-05-01,101384,953553.44,454144.86,2143396.46,12,6,26,81987.42541622558
