date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2020-09-01,all,234277452.22,123463472.82000001,483704207.28,29863,16576,59097,7845.074246391856
2020-09-02,all,153916635.47,81107142.52,317766218.62,19491,10788,38598,7896.80547278231
2020-09-03,all,148060728.89,78107297.88,305504871.89,18759,10396,37126,7892.78367130444
2020-09-04,all,370771842.98,196738596.01,761541932.18,51809,28745,102552,7156.5141766874485
2020-09-05,all,863669927.99,458315192.63,1771180338.29,118141,65369,233864,7310.501248423494
2020-09-06,all,337280417.84,178790458.43,692144173.74,45822,25356,90752,7360.665571995984
2020-09-07,all,290504852.85,153709691.75,597247740.82,38670,21406,76600,7512.408917765711
2020-09-08,all,261848193.91,138611977.81,538145398.36,34871,19313,69053,7509.053193484558
2020-09-09,all,252080727.31,133431381.3,518306081.07,33566,18584,66527,7510.002005302985
2020-09-10,all,779373010.4399999,413749583.21,1598694232.26,105616,58504,209059,7379.308158233601
2020-09-11,all,208473765.19,110376717.82000001,428679138.05,27766,15374,55017,7508.239040193042
2020-09-12,all,155697756.25,82145596.07,321050442.06,19915,11033,39427,7818.114800401707
2020-09-13,all,182337557.17,96422140.58,375525574.16,23710,13158,46907,7690.322951075495
2020-09-14,all,182185596.99,96030898.0,376232505.23,22927,12721,45381,7946.333885375322
2020-09-15,all,293718960.96,155374958.59,605001750.24,38152,21222,75347,7698.651734116166
2020-09-16,all,169981963.59,89680669.65,350779493.92,21689,12032,42907,7837.243007515331
2020-09-17,all,156344886.31,82656913.84,322208835.42,20084,11169,39681,7784.549208822944
2020-09-18,all,199212293.9,105458130.12,409987315.57,26138,14533,51635,7621.558416864335
2020-09-19,all,156115657.5,82490303.67,321689946.93,20180,11203,39903,7736.157457879088
2020-09-20,all,325101000.12,172454185.78,667707843.01,43377,24153,85535,7494.778341517394
2020-09-21,all,261511360.29,138556261.55,538062450.68,34933,19417,69115,7486.083654137921
2020-09-22,all,230167505.01,121958037.09,473550723.4,30495,16947,60330,7547.712904082636
2020-09-23,all,218904749.97,116024133.81,450082902.04,29116,16184,57579,7518.366189380409
2020-09-24,all,222086602.52,117689006.53,456711323.24,29332,16304,57993,7571.478334924315
2020-09-25,all,560786749.44,297261462.59,1152015540.44,75871,42073,150233,7391.3188100855405
2020-09-26,all,218337120.42000002,115791952.13,448555281.17,29073,16156,57495,7509.961834691982
2020-09-27,all,189505993.47,100214114.85,390047469.43,24786,13784,48984,7645.686817961752
2020-09-28,all,187553884.59,98964057.73,386827453.49,23843,13244,47181,7866.203270981001
2020-09-29,all,176244612.14,92911375.28,363699042.23,22408,12439,44385,7865.254022670474
2020-09-30,all,304506690.68,160905537.79,627102413.5,39728,22075,78578,7664.787824204592
2020-09-01,100181,742171.0,353470.47,1668250.71,24,11,54,30756.037362286443
2020-09-01,100487,981390.3,467402.38,2205967.9,196,93,441,5003.394164301826
2020-09-01,100992,2672671.11,1272901.24,4895398.88,309,147,566,8642.880357122443
2020-09-01,101020,1109959.24,528635.44,2494965.13,315,150,707,3526.4746043975583
2020-09-01,101384,920189.61,438254.69,2068401.28,11,5,25,81987.42541622558
2020-09-01,101535,1778308.22,941054.22,3997278.69,219,116,493,8108.849064195236
2020-09-01,101954,920189.61,438254.69,2068401.28,28,14,64,32448.441098253432
2020-09-01,110365,974387.47,627445.95,1515305.88,641,413,996,1520.7912544024462
2020-09-01,110409,3767806.11,1794476.57,8469270.12,299,142,672,12609.368728596402
2020-09-01,110435,2348202.54,1118368.06,4521074.54,279,133,537,8420.863613999409
2020-09-01,110632,1951996.69,1088062.34,3284829.87,251,140,422,7782.727399525774
2020-09-01,200181,786215.9,422276.49,1767255.06,66,35,147,11994.313772743704
2020-09-01,201184,1353797.22,644766.91,3043063.43,56,27,126,24239.05544501833
2020-09-01,201351,3060148.62,2172562.25,5525883.64,704,500,1272,4343.828913208452
2020-09-01,201486,601651.26,286545.72,1352391.16,64,30,143,9447.895089685526
2020-09-01,201632,949951.82,452429.23,2135300.18,194,93,437,4888.217465267933
2020-09-01,201925,1333753.94,635220.98,2998010.31,130,62,293,10223.391686554089
2020-09-01,202502,1374428.73,826389.58,3089439.15,279,168,627,4925.963174196305
2020-09-01,204586,4319979.94,2628028.62,8407798.62,38,23,73,114925.81437780592
2020-09-01,204934,1330450.31,633647.79,2900835.05,64,30,139,20839.808939428058
2020-09-01,204964,1737488.49,1158898.72,2651325.73,308,205,470,5642.042116574518
2020-09-01,205272,1138471.08,542214.51,2559053.71,73,35,164,15559.310103613318
2020-09-01,205582,2567570.21,1593313.26,5604468.41,124,77,270,20788.12546005629
2020-09-01,205611,1592764.94,758579.15,3580215.54,253,120,568,6300.150326133339
2020-09-01,205761,1686909.3,1081084.06,3791832.51,491,315,1104,3434.1161480686696
2020-09-01,206361,981462.83,467437.05,1801950.7,93,44,172,10505.742830358338
2020-09-01,206363,1648614.04,785178.26,3219068.81,115,55,225,14312.772390310342
2020-09-01,206440,7677371.2,4131952.56,15391536.92,1825,982,3659,4206.773328617142
2020-09-01,206471,3438393.28,1668055.35,7728816.14,899,436,2020,3826.5412005380563
2020-09-01,207288,770017.32,457686.53,1730844.07,251,149,564,3066.8244861662915
2020-09-01,207774,1247196.55,593996.98,2803447.05,102,48,229,12260.545693890897
2020-09-01,207802,741795.29,353291.59,1667406.13,61,29,137,12161.404190822628
2020-09-01,207966,2169455.35,1038333.3,4205002.97,63,30,122,34342.478538966505
2020-09-01,208532,1018387.65,485023.13,2289130.23,18,8,39,58105.97751937984
2020-09-01,210022,2349434.74,1118954.93,4307133.49,107,51,196,21992.525
2020-09-01,210413,1323467.34,630322.1,2974888.17,22,11,50,59865.244298884034
2020-09-01,212377,1461159.4,695900.1,3284392.57,35,17,78,42009.42932991578
2020-09-01,214099,809808.64,399253.67,1820286.33,119,59,268,6779.985977538586
2020-09-01,214104,1243674.79,592319.51,2406331.04,130,62,251,9597.276106696936
2020-09-01,214781,1355138.39,845204.34,2380465.18,162,101,284,8378.659257920732
2020-09-01,215430,3846054.25,1831743.51,8645155.97,79,38,177,48774.620552645836
2020-09-01,215913,1302023.79,624449.58,2406718.92,58,28,107,22577.01560131613
2020-09-01,216158,899648.19,459772.05,1829529.45,274,140,556,3287.7802556969336
2020-09-01,216173,725191.42,463735.89,1314003.22,354,227,642,2046.4075523855204
2020-09-01,216424,4278450.58,2037678.96,9617095.83,603,287,1356,7094.464883836265
2020-09-01,301577,1934689.05,921425.94,4348791.53,127,60,285,15236.422483146187
2020-09-01,304080,1874250.73,1158562.12,2739604.86,254,157,372,7371.324394765833
2020-09-01,304763,443148.6,211056.3,919396.09,113,54,235,3915.298689101155
2020-09-01,401131,656302.33,393466.91,1274130.09,240,144,466,2736.9203972791574
2020-09-01,401534,1256987.51,605087.27,2198592.94,368,177,643,3420.16930955647
2020-09-01,402018,1605145.29,861667.44,3319202.05,78,42,161,20623.2417056456
2020-09-01,402279,1613459.28,913818.62,3276637.66,361,204,732,4474.521479154262
2020-09-01,407120,1324265.85,749247.61,2639804.6,181,102,361,7321.590889676138
2020-09-01,408789,865405.69,412163.05,1945257.53,186,89,418,4649.133776149978
2020-09-01,501098,1437004.21,684395.71,3230096.48,114,54,255,12648.441760239233
2020-09-01,502221,2257724.33,1075276.26,5074909.5,148,71,333,15238.700101112234
2020-09-01,502280,1986168.59,1235939.09,3931672.09,176,109,348,11290.826305756767
2020-09-01,502835,3884115.84,1849870.82,8730710.84,473,225,1063,8215.760258523138
2020-09-01,506012,2038423.84,1162224.73,4557460.6,51,29,114,40146.46725813266
2020-09-01,506536,3147247.53,1950295.08,5578946.39,661,410,1172,4758.28044653917
2020-09-01,506539,3545286.84,1974894.24,7278528.91,1273,709,2613,2786.0294540190494
2020-09-01,507515,1378326.21,731786.1,2595040.13,105,56,198,13108.208007458436
2020-09-01,507843,6397326.13,3666101.21,11066669.84,690,396,1194,9267.394572216059
2020-09-01,508456,5634815.96,2780639.7,12665932.05,221,109,498,25458.78845406246
2020-09-01,508599,1926350.21,917454.35,4330047.41,14,7,32,133989.8822544643
2020-09-01,509417,2448807.75,1372508.19,5504427.22,148,83,333,16505.57535420991
2020-09-01,509434,1278436.57,758423.45,2216363.29,568,337,984,2251.948052151027
2020-09-01,510003,8829859.72,6013523.74,14505396.59,1365,930,2243,6467.065727351378
