date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2018-11-01,all,252087784.03,132822866.8,520612555.31,32742,18134,65105,7699.217641866716
2018-11-02,all,164927436.93,86708305.86,341156293.4,21167,11691,42144,7791.724709689612
2018-11-03,all,172942598.13,90953038.13,357562983.85,22199,12254,44178,7790.558049011216
2018-11-04,all,306205149.94,162005466.53,630171165.07,42318,23432,83917,7235.813364053121
2018-11-05,all,662285852.04,349490072.4,1365168064.8,89418,49393,177644,7406.6278829765815
2018-11-06,all,251659659.65,132484144.77,520111005.39,32964,18198,65651,7634.3787055575785
2018-11-07,all,243821246.79,128446446.47,503576803.47,32134,17737,63979,7587.6407166863755
2018-11-08,all,240281378.91,126644130.98,496224745.73,31642,17482,62991,7593.748148347134
2018-11-09,all,245301689.9,129266736.66,506672737.69,32440,17908,64603,7561.704374229346
2018-11-10,all,635026973.93,335034638.07,1308973699.07,85529,47182,170109,7424.697750821359
2018-11-11,all,272983137.27,144032706.06,563048467.45,36393,20128,72248,7500.979234193388
2018-11-12,all,189186728.27,99335896.33,392118662.55,23959,13251,47671,7896.269805501065
2018-11-13,all,174285465.77,91511101.85,361439209.98,22041,12190,43870,7907.33023773876
2018-11-14,all,167637259.68,88075599.79,347399770.23,21378,11830,42569,7841.5782430536065
2018-11-15,all,296572858.47,156186796.59,613476099.42,38805,21495,77146,7642.645495941246
2018-11-16,all,160542750.24,84328551.17,332664327.89,20541,11357,40879,7815.722225792319
2018-11-17,all,163376628.02,85922444.66,338103711.93,20988,11605,41734,7784.2875938631605
2018-11-18,all,189739066.41,99973759.34,392103925.35,24766,13714,49144,7661.2721638536705
2018-11-19,all,179013017.47,93975350.53,371216838.47,22678,12551,45113,7893.6862805362025
2018-11-20,all,283557094.93,149337534.39,586673404.4399999,37031,20518,73595,7657.289701331317
2018-11-21,all,163259759.3,85805565.31,338332683.48,20947,11588,41683,7793.944684202989
