date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2022-03-01,all,296018227.93,156931167.75,609785816.89,38569,21470,76495,7675.029892659908
2022-03-02,all,194952159.09,103292954.96,402167641.7,25187,14032,50023,7740.189744312543
2022-03-03,all,187877826.25,99504811.45,387689673.26,24263,13502,48214,7743.38813213535
2022-03-04,all,486699687.47,259618380.95000002,998990378.58,68735,38385,136041,7080.81308605514
2022-03-05,all,1262484144.99,671083133.53,2589696211.74,173765,96526,343761,7265.468563807442
2022-03-06,all,436464276.21,232036908.81,896262510.01,59681,33185,118301,7313.28691225013
2022-03-07,all,367965579.16,194985828.11,757474995.39,49274,27357,97813,7467.7432146771125
2022-03-08,all,354736911.92,188144245.48,729550142.15,47488,26386,94180,7470.032680256065
2022-03-09,all,342249173.89,181667670.45,703924328.65,45902,25526,91057,7456.084133371095
2022-03-10,all,1060289394.3000001,563837704.03,2175202433.15,145175,80687,287392,7303.526049939728
2022-03-11,all,273735128.43,145364361.4,562996705.51,36606,20375,72595,7477.8759883625635
2022-03-12,all,196606493.92,104199612.44,405098253.03,25583,14246,50767,7685.044518625649
2022-03-13,all,220937220.88,117184357.74,454833318.12,29000,16144,57546,7618.524857931035
2022-03-14,all,210281528.92,111203325.22,433975223.38,26882,14948,53399,7822.391522952161
2022-03-15,all,369722386.05,196259813.35999998,760760521.78,48574,27116,96129,7611.528514225718
2022-03-16,all,212098431.35999998,112319674.36,437278514.43,27450,15284,54478,7726.718810928961
2022-03-17,all,195927629.36,103739061.37,403969434.78,25385,14121,50372,7718.244213511917
2022-03-18,all,259499440.06,137706920.29,534032945.23,34228,19076,67794,7581.495853102723
2022-03-19,all,191055231.49,101259174.38,393520264.39,24869,13843,49339,7682.465378181672
2022-03-20,all,380036059.92,202112153.81,780645495.22,50648,28308,100101,7503.476147528037
2022-03-21,all,338060815.37,179583651.04,695166085.24,45787,25535,90638,7383.336217048507
2022-03-22,all,309583881.19,164538177.83,636557166.13,41900,23364,82982,7388.636782577566
2022-03-23,all,292774824.21,155440475.94,602336407.12,39158,21795,77625,7476.756325910414
2022-03-24,all,277598945.6,147513429.09,570982908.28,37151,20712,73584,7472.179634464753
2022-03-25,all,701264203.2,372509138.53000003,1439335202.3799999,96180,53487,190322,7291.164516531504
2022-03-26,all,329374955.45,174900944.45,676537762.92,44638,24808,88518,7378.80181571755
2022-03-27,all,445001732.71999997,236259435.38,914069476.94,60533,33662,119955,7351.390691358432
2022-03-28,all,251013875.71,133191673.21,515989782.34,33773,18782,66948,7432.383137713558
2022-03-29,all,206792351.65,109329380.5,426309762.12,26885,14924,53417,7691.737089455087
2022-03-30,all,361262026.0,191734678.16,742558824.1,48073,26802,95120,7514.863353649658
2022-03-31,all,208883433.60999998,110491870.31,430571288.01,27292,15164,54173,7653.650652572182
2022-03-01,100181,1116295.49,531653.03,2509207.21,36,17,82,30756.037362286443
2022-03-01,100487,1348050.73,642030.11,3030146.81,269,128,606,5003.394164301826
2022-03-01,100992,3574253.35,1702293.92,6546782.25,414,197,757,8642.880357122443
2022-03-01,101020,1517391.96,722681.56,3410791.48,430,205,967,3526.4746043975583
2022-03-01,101384,1368406.53,651725.08,3075902.22,17,8,38,81987.42541622558
2022-03-01,101535,2227238.57,1178621.56,5006383.87,275,145,617,8108.849064195236
2022-03-01,101954,1368406.53,651725.08,3075902.22,42,20,95,32448.441098253432
2022-03-01,110365,994350.54,640300.87,1546350.93,654,421,1017,1520.7912544024462
2022-03-01,110409,3549480.56,1690495.42,7978517.63,281,134,633,12609.368728596402
2022-03-01,110435,2255095.49,1074024.38,4341812.56,268,128,516,8420.863613999409
2022-03-01,110632,3368190.95,1877463.16,5668008.34,433,241,728,7782.727399525774
2022-03-01,200181,1008036.13,541416.22,2265862.32,84,45,189,11994.313772743704
2022-03-01,201184,3810707.78,1814909.03,8565704.22,157,75,353,24239.05544501833
2022-03-01,201351,9578322.7,6800160.92,17296119.97,2205,1565,3982,4343.828913208452
2022-03-01,201486,884651.62,421329.26,1988518.92,94,45,210,9447.895089685526
2022-03-01,201632,1268029.4,603918.92,2850274.9,259,124,583,4888.217465267933
2022-03-01,201925,1716421.82,817472.71,3858170.57,168,80,377,10223.391686554089
2022-03-01,202502,2417222.17,1453379.99,5433428.71,491,295,1103,4925.963174196305
2022-03-01,204586,8373678.31,5094066.97,16297344.74,73,44,142,114925.81437780592
2022-03-01,204934,1793542.44,854202.66,3910533.52,86,41,188,20839.808939428058
2022-03-01,204964,2616646.76,1745293.8,3992879.82,464,309,708,5642.042116574518
2022-03-01,205272,1768514.71,842282.88,3975265.46,114,54,255,15559.310103613318
2022-03-01,205582,4216595.05,2616620.47,9203944.66,203,126,443,20788.12546005629
2022-03-01,205611,2514422.68,1197533.18,5651916.36,399,190,897,6300.150326133339
2022-03-01,205761,1948138.15,1248496.82,4379022.49,567,364,1275,3434.1161480686696
2022-03-01,206361,1647253.17,784530.14,3024331.78,157,75,288,10505.742830358338
2022-03-01,206363,2510549.59,1195688.44,4902076.89,175,84,342,14312.772390310342
2022-03-01,206440,14149898.59,7615459.4,28367612.72,3364,1810,6743,4206.773328617142
2022-03-01,206471,4707458.3,2283712.52,10581419.11,1230,597,2765,3826.5412005380563
2022-03-01,207288,1162201.83,690794.83,2612395.86,379,225,852,3066.8244861662915
2022-03-01,207774,2014946.68,959649.7,4529194.19,164,78,369,12260.545693890897
2022-03-01,207802,1009822.62,480943.83,2269878.05,83,40,187,12161.404190822628
2022-03-01,207966,3413529.19,1633765.21,6616360.8,99,48,193,34342.478538966505
2022-03-01,208532,1514261.49,721190.56,3403754.87,26,12,59,58105.97751937984
2022-03-01,210022,3960987.18,1886482.04,7261533.56,180,86,330,21992.525
2022-03-01,210413,1948319.42,927917.35,4379429.76,33,16,73,59865.244298884034
2022-03-01,212377,2149154.46,1023568.38,4830866.72,51,24,115,42009.42932991578
2022-03-01,214099,1336569.88,658959.08,3004340.36,197,97,443,6779.985977538586
2022-03-01,214104,1518225.34,723078.38,2937546.23,158,75,306,9597.276106696936
2022-03-01,214781,1844317.03,1150306.71,3239767.01,220,137,387,8378.659257920732
2022-03-01,215430,4406714.37,2098766.36,9905406.79,90,43,203,48774.620552645836
2022-03-01,215913,1893130.5,907944.05,3499346.6,84,40,155,22577.01560131613
2022-03-01,216158,772790.63,394940.34,1571550.85,235,120,478,3287.7802556969336
2022-03-01,216173,932638.86,596391.64,1689885.2,456,291,826,2046.4075523855204
2022-03-01,216424,4458085.86,2123232.88,10020879.79,628,299,1412,7094.464883836265
2022-03-01,301577,4687370.38,2232433.28,10536264.98,308,147,692,15236.422483146187
2022-03-01,304080,2563704.4,1584746.1,3747384.25,348,215,508,7371.324394765833
2022-03-01,304763,375187.33,178688.83,778397.58,96,46,199,3915.298689101155
2022-03-01,401131,778224.35,466561.63,1510827.08,284,170,552,2736.9203972791574
2022-03-01,401534,1207962.21,581487.48,2112842.97,353,170,618,3420.16930955647
2022-03-01,402018,2055704.72,1103534.87,4250892.13,100,54,206,20623.2417056456
2022-03-01,402279,1779633.86,1007935.41,3614107.46,398,225,808,4474.521479154262
2022-03-01,407120,1182176.68,668855.7,2356562.55,161,91,322,7321.590889676138
2022-03-01,408789,1044882.59,497641.48,2348685.54,225,107,505,4649.133776149978
2022-03-01,501098,1328447.13,632693.67,2986082.0,105,50,236,12648.441760239233
2022-03-01,502221,2498324.57,1189866.12,5615730.73,164,78,369,15238.700101112234
2022-03-01,502280,2150096.39,1337947.29,4256171.83,190,118,377,11290.826305756767
2022-03-01,502835,5831367.22,2777279.76,13107740.02,710,338,1595,8215.760258523138
2022-03-01,506012,2258245.98,1287558.46,5048934.2,56,32,126,40146.46725813266
2022-03-01,506536,3851087.67,2386452.72,6826603.86,809,502,1435,4758.28044653917
2022-03-01,506539,3760259.53,2094644.35,7719871.6,1350,752,2771,2786.0294540190494
2022-03-01,507515,946915.67,502740.08,1782802.9,72,38,136,13108.208007458436
2022-03-01,507843,5013703.47,2873191.78,8673155.26,541,310,936,9267.394572216059
2022-03-01,508456,6435645.97,3175829.37,14466037.0,253,125,568,25458.78845406246
2022-03-01,508599,3477829.48,1656370.58,7817460.79,26,12,58,133989.8822544643
2022-03-01,509417,3797617.78,2128489.59,8536280.48,230,129,517,16505.57535420991
2022-03-01,509434,1819869.75,1079624.89,3155019.38,808,479,1401,2251.948052151027
2022-03-01,510003,7521681.2,5122596.58,12356365.28,1163,792,1911,6467.065727351378
2022-03-01,511293,3171589.08,1911851.9,6312488.82,460,277,916,6892.899118283148
2022-03-01,551180,3110799.1,1481566.55,5653128.72,825,393,1499,3770.590906279253
2022-03-01,551228,5332395.06,2539636.46,11986150.9,1151,548,2588,4631.573516189545
2022-03-01,551732,1705253.04,1178705.07,3061300.56,339,234,608,5035.437668209711
2022-03-01,551736,1368776.46,718470.03,2789422.97,385,202,785,3555.299895986295
2022-03-01,554973,1759277.75,837883.48,3954502.64,45,21,100,39505.5967189729
2022-03-01,555003,1323395.48,804630.27,2170835.74,434,264,712,3050.899327586458
2022-03-01,555421,3355285.34,1598006.94,7542006.01,340,162,764,9875.315006883891
2022-03-01,558754,1700216.3,809754.62,3430468.58,131,62,264,12995.143152099105
2022-03-01,558846,3795310.44,2386936.73,6193318.4,631,397,1029,6019.161663393748
2022-03-01,558873,3768642.54,1794874.77,8471149.71,179,85,403,21004.911831732472
2022-03-01,560271,6332111.45,4045544.92,11095548.21,2466,1576,4321,2567.607616209098
2022-03-01,562641,5946189.32,2831965.37,13365836.74,27,13,60,223424.51923908343
2022-03-01,563339,1974572.94,1190833.21,4403273.15,355,214,791,5563.724251033785
2022-03-01,563342,3984272.57,1897572.11,8955842.94,362,172,814,11008.744115753449
2022-03-01,563689,1924133.28,916398.54,4325064.37,70,33,158,27359.00438158198
2022-03-01,564286,5744420.53,2735870.0,11255764.48,62,29,121,92780.03373926932
2022-03-01,564647,2797943.42,1332564.18,5369616.09,259,124,498,10785.112817362817
2022-03-01,564895,6098097.31,2904314.1,13707295.81,230,109,517,26534.305091333074
2022-03-01,565724,2889972.82,1376394.79,6496077.74,743,354,1670,3890.379667204613
2022-03-01,566061,599611.92,316059.89,1145007.39,112,59,214,5350.074248286675
2022-03-01,566403,13627952.01,6490524.9,30632893.53,339,161,761,40243.90567677599
2022-03-01,566647,4131500.7,1967691.8,9286782.38,451,215,1013,9164.447537856206
2022-03-01,567251,2820700.55,1343402.63,6340367.6,365,174,820,7731.889656791536
2022-03-01,567434,798160.82,380136.49,1434487.78,72,34,129,11083.799460686914
2022-03-01,567538,2355113.16,1121659.48,5293820.47,352,168,791,6690.245491022575
2022-03-01,567554,2997011.19,1472426.01,6736677.78,143,70,322,20905.758924298974
2022-03-01,567623,1611755.48,871926.15,3622901.97,300,163,675,5364.193511250654
2022-03-01,567645,2211615.67,1335643.24,3483500.13,930,561,1464,2379.2554658793356
2022-03-01,567662,1997144.23,1231442.47,3560451.72,244,150,434,8199.213620356697
2022-03-01,567664,2353863.96,1261893.71,4851308.23,310,166,638,7600.93406249449
2022-03-01,567665,2112260.27,1005997.08,4747936.14,215,102,483,9838.443692888037
2022-03-02,100181,660385.99,314519.19,1484414.8,21,10,48,30756.037362286443
2022-03-02,100487,829745.76,395179.33,1865101.36,166,79,373,5003.394164301826
2022-03-02,100992,2051371.89,976997.86,3757396.22,237,113,435,8642.880357122443
2022-03-02,101020,914655.46,435618.83,2055961.54,259,124,583,3526.4746043975583
2022-03-02,101384,757994.19,361006.68,1703818.4,9,4,21,81987.42541622558
2022-03-02,101535,1387768.59,734386.52,3119424.38,171,91,385,8108.849064195236
2022-03-02,101954,757994.19,361006.68,1703818.4,23,11,53,32448.441098253432
2022-03-02,110365,672069.53,432771.68,1045159.83,442,285,687,1520.7912544024462
2022-03-02,110409,2623386.48,1249428.67,5896845.22,208,99,468,12609.368728596402
2022-03-02,110435,1427928.9,680073.48,2749239.95,170,81,326,8420.863613999409
2022-03-02,110632,1843615.01,1027649.41,3102444.6,237,132,399,7782.727399525774
2022-03-02,200181,757111.44,406644.63,1701833.76,63,34,142,11994.313772743704
2022-03-02,201184,2755082.67,1312150.98,6192871.15,114,54,255,24239.05544501833
2022-03-02,201351,6127851.92,4350488.41,11065409.62,1411,1002,2547,4343.828913208452
2022-03-02,201486,450541.89,214577.53,1012727.54,48,23,107,9447.895089685526
2022-03-02,201632,878473.0,418386.46,1974630.81,180,86,404,4888.217465267933
2022-03-02,201925,1234365.2,587885.91,2774604.89,121,58,271,10223.391686554089
2022-03-02,202502,1707893.74,1026889.16,3839001.32,347,208,779,4925.963174196305
2022-03-02,204586,5939609.39,3613318.74,11560017.04,52,31,101,114925.81437780592
2022-03-02,204934,1359033.22,647260.94,2963155.57,65,31,142,20839.808939428058
2022-03-02,204964,1849855.54,1233847.09,2822792.83,328,219,500,5642.042116574518
2022-03-02,205272,1172238.02,558296.75,2634955.18,75,36,169,15559.310103613318
2022-03-02,205582,2709745.58,1681540.24,5914807.02,130,81,285,20788.12546005629
2022-03-02,205611,1528761.61,728096.6,3436348.48,243,116,545,6300.150326133339
2022-03-02,205761,1385646.23,888014.61,3114654.01,403,259,907,3434.1161480686696
2022-03-02,206361,1163466.27,554118.94,2136106.62,111,53,203,10505.742830358338
2022-03-02,206363,1613551.99,768479.33,3150607.34,113,54,220,14312.772390310342
2022-03-02,206440,9165600.49,4932915.74,18375128.15,2179,1173,4368,4206.773328617142
2022-03-02,206471,3082275.99,1495293.55,6928336.37,805,391,1811,3826.5412005380563
2022-03-02,207288,920334.56,547032.85,2068727.23,300,178,675,3066.8244861662915
2022-03-02,207774,1008231.52,480185.95,2266301.54,82,39,185,12260.545693890897
2022-03-02,207802,812493.57,386962.63,1826322.14,67,32,150,12161.404190822628
2022-03-02,207966,2255440.69,1079487.16,4371665.94,66,31,127,34342.478538966505
2022-03-02,208532,1089455.9,518870.46,2448877.59,19,9,42,58105.97751937984
2022-03-02,210022,2309952.55,1100150.86,4234751.96,105,50,193,21992.525
2022-03-02,210413,1280917.07,610056.79,2879243.82,21,10,48,59865.244298884034
2022-03-02,212377,1519573.03,723720.41,3415694.32,36,17,81,42009.42932991578
2022-03-02,214099,894735.81,441125.02,2011186.34,132,65,297,6779.985977538586
2022-03-02,214104,1151099.89,548229.45,2227211.96,120,57,232,9597.276106696936
2022-03-02,214781,1249180.93,779118.13,2194337.69,149,93,262,8378.659257920732
2022-03-02,215430,3214072.78,1530752.19,7224588.74,66,31,148,48774.620552645836
2022-03-02,215913,1285601.39,616573.52,2376362.74,57,27,105,22577.01560131613
2022-03-02,216158,571177.83,291904.83,1161550.28,174,89,353,3287.7802556969336
2022-03-02,216173,622555.47,398103.46,1128032.91,304,195,551,2046.4075523855204
2022-03-02,216424,2563647.07,1220977.07,5762562.71,361,172,812,7094.464883836265
2022-03-02,301577,3252258.89,1548939.03,7310423.83,213,102,480,15236.422483146187
2022-03-02,304080,1642700.36,1015430.14,2401145.93,223,138,326,7371.324394765833
2022-03-02,304763,281725.71,134176.23,584493.54,72,34,149,3915.298689101155
2022-03-02,401131,521192.02,312465.42,1011830.31,190,114,370,2736.9203972791574
2022-03-02,401534,852224.63,410242.84,1490623.75,249,120,436,3420.16930955647
2022-03-02,402018,1129112.5,606125.49,2334836.95,55,29,113,20623.2417056456
2022-03-02,402279,1250194.7,708075.7,2538914.54,279,158,567,4474.521479154262
2022-03-02,407120,830836.93,470073.88,1656198.87,113,64,226,7321.590889676138
2022-03-02,408789,1135931.25,541005.06,2553344.86,244,116,549,4649.133776149978
2022-03-02,501098,1029020.86,490087.3,2313031.74,81,39,183,12648.441760239233
2022-03-02,502221,1834713.96,873811.26,4124067.95,120,57,271,15238.700101112234
2022-03-02,502280,1550967.89,965125.53,3070180.99,137,85,272,11290.826305756767
2022-03-02,502835,3930935.58,1872169.44,8835952.16,478,228,1075,8215.760258523138
2022-03-02,506012,1646295.91,938649.84,3680750.59,41,23,92,40146.46725813266
2022-03-02,506536,2556327.79,1584112.29,4531456.7,537,333,952,4758.28044653917
2022-03-02,506539,2358610.21,1313858.83,4842263.66,847,472,1738,2786.0294540190494
2022-03-02,507515,689792.75,366227.26,1298705.56,53,28,99,13108.208007458436
2022-03-02,507843,3373781.75,1933405.58,5836270.94,364,209,630,9267.394572216059
2022-03-02,508456,4097500.66,2022013.29,9210356.76,161,79,362,25458.78845406246
2022-03-02,508599,2221533.38,1058039.91,4993560.21,17,8,37,133989.8822544643
2022-03-02,509417,2408168.8,1349730.97,5413078.61,146,82,328,16505.57535420991
2022-03-02,509434,1097997.04,651378.93,1903543.87,488,289,845,2251.948052151027
2022-03-02,510003,4830916.46,3290067.23,7936067.44,747,509,1227,6467.065727351378
2022-03-02,511293,1663880.63,1002996.72,3311660.89,241,146,480,6892.899118283148
2022-03-02,551180,2038106.1,970679.85,3703767.35,541,257,982,3770.590906279253
2022-03-02,551228,3812046.96,1815547.01,8568714.44,823,392,1850,4631.573516189545
2022-03-02,551732,1215315.47,840050.33,2181755.88,241,167,433,5035.437668209711
2022-03-02,551736,948648.39,497945.27,1933246.14,267,140,544,3555.299895986295
2022-03-02,554973,1253183.91,596848.45,2816905.52,32,15,71,39505.5967189729
2022-03-02,555003,993789.36,604228.46,1630165.52,326,198,534,3050.899327586458
2022-03-02,555421,2237429.56,1065610.77,5029291.1,227,108,509,9875.315006883891
2022-03-02,558754,1069856.49,509535.95,2158612.97,82,39,166,12995.143152099105
2022-03-02,558846,2664555.17,1675784.86,4348112.9,443,278,722,6019.161663393748
2022-03-02,558873,2423854.21,1154398.48,5448336.58,115,55,259,21004.911831732472
2022-03-02,560271,4376229.85,2795944.96,7668322.17,1704,1089,2987,2567.607616209098
2022-03-02,562641,4457049.39,2122739.29,10018550.03,20,10,45,223424.51923908343
2022-03-02,563339,1300468.98,784292.01,2900030.12,234,141,521,5563.724251033785
2022-03-02,563342,2761420.95,1315169.69,6207118.26,251,119,564,11008.744115753449
2022-03-02,563689,1213871.32,578125.13,2728538.23,44,21,100,27359.00438158198
2022-03-02,564286,4033944.53,1921228.97,7904214.3,43,21,85,92780.03373926932
2022-03-02,564647,1735113.29,826374.9,3329907.6,161,77,309,10785.112817362817
2022-03-02,564895,4457568.75,2122986.81,10019717.74,168,80,378,26534.305091333074
2022-03-02,565724,1785514.97,850379.25,4013478.07,459,219,1032,3890.379667204613
2022-03-02,566061,398123.66,209853.72,760249.25,74,39,142,5350.074248286675
2022-03-02,566403,9614574.57,4579091.22,21611628.35,239,114,537,40243.90567677599
2022-03-02,566647,2398329.95,1142242.13,5390963.36,262,125,588,9164.447537856206
2022-03-02,567251,1356037.07,645833.78,3048098.29,175,84,394,7731.889656791536
2022-03-02,567434,470899.29,224273.15,846319.42,42,20,76,11083.799460686914
2022-03-02,567538,1395174.95,664473.98,3136072.74,209,99,469,6690.245491022575
2022-03-02,567554,1185297.42,582334.49,2664309.62,57,28,127,20905.758924298974
2022-03-02,567623,1073090.75,580519.75,2412091.76,200,108,450,5364.193511250654
2022-03-02,567645,1099712.97,664140.87,1732150.13,462,279,728,2379.2554658793356
2022-03-02,567662,957876.62,590628.28,1707674.82,117,72,208,8199.213620356697
2022-03-02,567664,1024863.58,549423.74,2112241.22,135,72,278,7600.93406249449
2022-03-02,567665,1457099.71,693966.52,3275266.86,148,71,333,9838.443692888037
2022-03-03,100181,593440.41,282635.05,1333934.33,19,9,43,30756.037362286443
2022-03-03,100487,780333.1,371645.97,1754031.94,156,74,351,5003.394164301826
2022-03-03,100992,1883799.59,897188.75,3450461.79,218,104,399,8642.880357122443
2022-03-03,101020,880277.8,419245.99,1978687.35,250,119,561,3526.4746043975583
2022-03-03,101384,705644.23,336074.05,1586146.24,9,4,19,81987.42541622558
2022-03-03,101535,1331812.98,704775.73,2993647.93,164,87,369,8108.849064195236
2022-03-03,101954,705644.23,336074.05,1586146.24,22,10,49,32448.441098253432
2022-03-03,110365,632931.49,407569.23,984295.14,416,268,647,1520.7912544024462
2022-03-03,110409,2545794.88,1212474.48,5722434.78,202,96,454,12609.368728596402
2022-03-03,110435,1355956.0,645795.33,2610668.73,161,77,310,8420.863613999409
2022-03-03,110632,1683109.61,938182.06,2832345.08,216,121,364,7782.727399525774
2022-03-03,200181,694415.63,372970.81,1560906.94,58,31,130,11994.313772743704
2022-03-03,201184,2515149.36,1197879.03,5653549.39,104,49,233,24239.05544501833
2022-03-03,201351,5808252.93,4123588.02,10488291.45,1337,949,2415,4343.828913208452
2022-03-03,201486,413555.04,196962.15,929588.39,44,21,98,9447.895089685526
2022-03-03,201632,834907.84,397637.69,1876704.59,171,81,384,4888.217465267933
2022-03-03,201925,1159673.54,552312.69,2606712.96,113,54,255,10223.391686554089
2022-03-03,202502,1617944.05,972805.84,3636812.5,328,197,738,4925.963174196305
2022-03-03,204586,5550268.27,3376465.69,10802258.11,48,29,94,114925.81437780592
2022-03-03,204934,1281118.24,610152.69,2793274.39,61,29,134,20839.808939428058
2022-03-03,204964,1743002.37,1162576.24,2659739.63,309,206,471,5642.042116574518
2022-03-03,205272,1144682.04,545172.5,2573014.5,74,35,165,15559.310103613318
2022-03-03,205582,2629860.3,1631967.4,5740434.06,127,79,276,20788.12546005629
2022-03-03,205611,1484753.49,707137.14,3337427.04,236,112,530,6300.150326133339
2022-03-03,205761,1405245.58,900575.12,3158709.55,409,262,920,3434.1161480686696
2022-03-03,206361,1149822.99,547621.04,2111057.52,109,52,201,10505.742830358338
2022-03-03,206363,1560299.75,743117.15,3046627.37,109,52,213,14312.772390310342
2022-03-03,206440,8730496.73,4698743.54,17502835.61,2075,1117,4161,4206.773328617142
2022-03-03,206471,3040271.31,1474915.92,6833917.96,795,385,1786,3826.5412005380563
2022-03-03,207288,853149.67,507099.16,1917709.0,278,165,625,3066.8244861662915
2022-03-03,207774,999463.44,476010.03,2246592.88,82,39,183,12260.545693890897
2022-03-03,207802,774556.25,368894.55,1741046.14,64,30,143,12161.404190822628
2022-03-03,207966,2167950.09,1037612.96,4202085.54,63,30,122,34342.478538966505
2022-03-03,208532,1052532.2,501284.74,2365880.54,18,9,41,58105.97751937984
2022-03-03,210022,2214047.32,1054474.47,4058932.42,101,48,185,21992.525
2022-03-03,210413,1241692.97,591375.7,2791076.31,21,10,47,59865.244298884034
2022-03-03,212377,1477377.3,703624.18,3320846.91,35,17,79,42009.42932991578
2022-03-03,214099,886367.34,436999.18,1992375.32,131,64,294,6779.985977538586
2022-03-03,214104,1102121.49,524902.48,2132445.91,115,55,222,9597.276106696936
2022-03-03,214781,1213424.39,756816.85,2131527.38,145,90,254,8378.659257920732
2022-03-03,215430,3095334.2,1474201.25,6957688.23,63,30,143,48774.620552645836
2022-03-03,215913,1226952.26,588445.41,2267953.14,54,26,100,22577.01560131613
2022-03-03,216158,570571.88,291595.14,1160318.24,174,89,353,3287.7802556969336
2022-03-03,216173,608092.97,388855.28,1101827.69,297,190,538,2046.4075523855204
2022-03-03,216424,2508300.35,1194617.17,5638153.89,354,168,795,7094.464883836265
2022-03-03,301577,3142616.35,1496720.06,7063969.19,206,98,464,15236.422483146187
2022-03-03,304080,1597170.73,987286.1,2334594.95,217,134,317,7371.324394765833
2022-03-03,304763,267844.78,127565.46,555695.39,68,33,142,3915.298689101155
