date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2019-12-01,all,276004490.64,145622632.58,569859519.29,36368,20200,72162,7589.212787065551
2019-12-02,all,178207936.24,93607342.71,369390078.48,22800,12604,45386,7816.137554385965
2019-12-03,all,166657548.14,87574641.61,345482322.24,21175,11718,42139,7870.486334828807
2019-12-04,all,435561572.42,230741363.51,897352869.92,60993,33832,121140,7141.1731251127185
2019-12-05,all,844669809.96,447305311.29,1738486109.2,115492,63877,229486,7313.665101998407
2019-12-06,all,285292578.7,150617329.39,588796839.42,38188,21086,76100,7470.738941552319
2019-12-07,all,297167144.95,156817100.5,613425507.49,39765,21944,79259,7473.08298629448
2019-12-08,all,348747080.34,184167986.57999998,719421572.54,47091,26024,93696,7405.811733452251
2019-12-09,all,296337982.14,156136047.77,612576266.12,39466,21786,78701,7508.690572644808
2019-12-10,all,925618351.45,488462902.96999997,1910633698.17,124807,68809,248886,7416.397729694649
2019-12-11,all,249049299.27,131114932.81,515454109.65000004,32959,18177,65836,7556.336638550927
2019-12-12,all,170596380.96,89532174.34,354030046.73,21813,12052,43512,7820.858247833861
2019-12-13,all,162601103.73,85356050.0,337229849.28000003,20754,11461,41400,7834.687468921653
2019-12-14,all,213210029.41,112030761.76,441936447.73,27735,15295,55367,7687.39965422751
2019-12-15,all,466894342.77,246098284.7,963996225.75,62171,34395,123498,7509.841288864583
2019-12-16,all,275306240.1,144672332.54,570565624.6,35484,19615,70676,7758.60218971931
2019-12-17,all,224065146.34,117781381.9,464556993.48,29067,16069,57938,7708.574890425569
2019-12-18,all,207972065.87,109355243.85,431108668.0,27153,15008,54132,7659.266595587965
2019-12-19,all,173885060.89,91271137.97,360992245.55,22226,12276,44380,7823.497745433276
2019-12-20,all,281582573.01,148154494.37,582474556.74,36731,20289,73174,7666.074242737742
2019-12-21,all,178816706.19,93840605.32,371072243.98,22649,12484,45238,7895.125885911078
2019-12-22,all,201882492.13,106188891.43,418142353.54,25923,14331,51611,7787.775031053505
2019-12-23,all,170666454.57,89679916.47,353724283.28,21618,11959,43052,7894.645877046905
2019-12-24,all,151814367.54,79779742.79,314555180.1,19302,10679,38440,7865.214358097606
2019-12-25,all,273323991.25,144199666.49,564285874.51,36033,19957,71621,7585.379825437793
