date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2024-03-01,all,343856349.74,182498875.66,707608789.89,45136,25130,89562,7618.228237770294
2024-03-02,all,212672895.01,113007983.8,437575438.7,27833,15507,55285,7641.033845075988
2024-03-03,all,235118856.65,124943873.29,483624949.19,30952,17241,61476,7596.241168583613
2024-03-04,all,650450198.41,346010631.21,1335796517.34,91358,50857,180880,7119.794636594496
2024-03-05,all,1234225095.08,656578803.75,2529848698.15,169711,94310,335772,7272.510886624909
2024-03-06,all,405530884.9,215399029.86,833122792.22,54930,30522,108961,7382.684960859275
2024-03-07,all,374417435.97,198903887.53,769428486.21,50329,27969,99868,7439.397483955573
2024-03-08,all,341652471.39,181486887.86,702045649.1,45986,25561,91266,7429.48878767451
2024-03-09,all,361709432.15999997,192122655.1,743069515.59,48647,27021,96534,7435.390304849219
2024-03-10,all,1253605484.59,666873061.03,2569867437.82,171858,95482,340273,7294.426122671042
2024-03-11,all,305417637.53000003,162023199.43,628282173.71,40637,22589,80668,7515.75257843837
2024-03-12,all,214626767.97,113841350.27,441855613.36,27961,15567,55522,7675.933191588284
2024-03-13,all,208948132.46,110795857.31,430219564.06,27266,15155,54163,7663.3218095796965
2024-03-14,all,202693517.64,107422100.9,417541780.62,26332,14631,52349,7697.611941364119
2024-03-15,all,365219610.51,194182123.14,751056293.6,48324,26967,95794,7557.727226843804
2024-03-16,all,224849781.08,119329383.5,462575880.0,29383,16351,58347,7652.376581016234
2024-03-17,all,242913915.48,129040281.67999999,499309770.74,32118,17886,63739,7563.1706669157475
2024-03-18,all,326186676.86,173061016.3,671109401.24,42820,23839,84943,7617.624401214386
2024-03-19,all,203280302.27,107755685.81,418519122.35,26398,14687,52432,7700.594828017274
2024-03-20,all,365286512.77,194163485.65,750851429.82,48487,27029,96117,7533.700017942953
2024-03-21,all,333542619.31,177841894.14,684670341.36,46264,25854,91653,7209.549959147502
2024-03-22,all,286151530.4,152237819.28,587901635.95,38650,21536,76650,7403.661847347994
2024-03-23,all,302766572.96,160870617.77,621753606.23,40856,22716,81027,7410.577955747013
2024-03-24,all,358392689.6,190553396.71,735271712.01,49048,27261,97243,7306.978665796771
2024-03-25,all,776158728.1800001,412589110.49,1591372459.42,106533,59224,210906,7285.617866576555
2024-03-26,all,394916856.27,209484909.35,811665261.72,53110,29472,105457,7435.8285872717
2024-03-27,all,259963104.53,138231563.19,533913351.17,34966,19472,69370,7434.739590745296
2024-03-28,all,216721922.05,114913059.12,446179295.98,28434,15812,56507,7621.928749032849
2024-03-29,all,201357130.54,106739290.09,414505580.5,26475,14707,52625,7605.557338621341
2024-03-30,all,385503508.99,204588403.29,791995247.58,51438,28608,101990,7494.527566973833
