date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2022-02-01,all,358280039.74,189879201.28,738779157.79,46385,25841,92037,7724.049579389889
2022-02-02,all,209949506.66,111313558.88,433067543.79,27000,15059,53574,7775.907654074074
2022-02-03,all,180604784.62,95899786.61,372402639.52,23469,13110,46553,7695.461443606459
2022-02-04,all,300649333.82,160114166.76,618421638.79,40900,22841,81038,7350.839457701712
2022-02-05,all,801639932.28,426329989.88,1648885811.25,108955,60754,215544,7357.5323048965165
2022-02-06,all,361403890.98,192636551.34,742582806.67,49511,27659,98041,7299.466602977117
2022-02-07,all,301599473.1,160290139.88,621097146.3199999,40251,22450,79783,7492.96845047328
2022-02-08,all,285503868.44,151763324.14,587777920.55,38064,21265,75382,7500.627060739806
2022-02-09,all,284668877.18,151406504.46,585912720.86,38060,21269,75345,7479.476541776143
2022-02-10,all,722924709.52,384681035.63,1486446788.82,98018,54707,193783,7375.428079740455
2022-02-11,all,250562024.03,133295190.5,515693183.44,33466,18684,66295,7487.062213291101
2022-02-12,all,190477439.81,101181224.84,392337869.42,24904,13896,49399,7648.467708400257
2022-02-13,all,220683497.9,117353932.04,454139499.07,29138,16272,57772,7573.735256366257
2022-02-14,all,202986840.94,107649932.72,418553635.36,26259,14649,52083,7730.181687802277
2022-02-15,all,373652720.26,198555119.21,769559583.23,49341,27591,97664,7572.864762773353
2022-02-16,all,203266143.78,107910646.44,418955222.07,26308,14690,52144,7726.400478181542
2022-02-17,all,194825151.93,103512574.57,401386548.67,25343,14154,50212,7687.533122755791
2022-02-18,all,245575887.65,130455717.49,505651041.01,32434,18106,64278,7571.557243941543
2022-02-19,all,247249505.46,131513811.53,508704903.99,32910,18389,65183,7512.898980856883
2022-02-20,all,501301517.16,266470496.7,1030951004.45,67042,37438,132559,7477.42485546374
2022-02-21,all,258974276.67,137510258.52,533341959.4,34118,19035,67621,7590.546827774195
2022-02-22,all,251582343.93,133517347.72,518222161.4,33099,18474,65553,7600.904677784828
2022-02-23,all,206319185.99,109514411.57000001,425178756.65,26743,14939,53004,7714.885614553342
2022-02-24,all,187553778.38,99591262.95,386449823.92,24398,13622,48348,7687.260364783999
2022-02-25,all,346788393.08,184401523.7,713655761.4399999,46090,25764,91214,7524.156933825125
2022-02-26,all,207489702.16,110317210.49,427092592.31,27125,15149,53744,7649.389941382488
2022-02-27,all,226303279.57,120394341.44,465590588.91,29761,16644,58941,7604.0213558012165
2022-02-28,all,207823314.07999998,110302665.69,428153149.26,27123,15131,53760,7662.253957158131
2022-02-01,100181,1140002.28,542943.86,2562495.83,37,18,83,30756.037362286443
2022-02-01,100487,1584771.02,754771.91,3562246.42,317,151,712,5003.394164301826
2022-02-01,100992,4060329.3,1933795.28,7437103.47,470,224,860,8642.880357122443
2022-02-01,101020,2010807.35,957678.46,4519890.33,570,272,1282,3526.4746043975583
2022-02-01,101384,1578386.87,751731.47,3547896.01,19,9,43,81987.42541622558
2022-02-01,101535,3153289.11,1668673.94,7087959.65,389,206,874,8108.849064195236
2022-02-01,101954,1578386.87,751731.47,3547896.01,49,23,109,32448.441098253432
2022-02-01,110365,1224443.28,788466.66,1904176.85,805,518,1252,1520.7912544024462
2022-02-01,110409,5551851.43,2644155.75,12479444.8,440,210,990,12609.368728596402
2022-02-01,110435,3158411.65,1504242.74,6080997.98,375,179,722,8420.863613999409
2022-02-01,110632,4215898.53,2349983.93,7094534.77,542,302,912,7782.727399525774
2022-02-01,200181,1219861.87,655187.93,2742004.28,102,55,229,11994.313772743704
2022-02-01,201184,4681528.05,2229650.73,10523132.76,193,92,434,24239.05544501833
2022-02-01,201351,12658199.16,8986729.2,22857627.45,2914,2069,5262,4343.828913208452
2022-02-01,201486,1172279.83,558316.67,2635049.02,124,59,279,9447.895089685526
2022-02-01,201632,1446570.58,688951.76,3251599.55,296,141,665,4888.217465267933
2022-02-01,201925,1737138.9,827339.6,3904738.44,170,81,382,10223.391686554089
2022-02-01,202502,2515968.0,1512752.26,5655389.76,511,307,1148,4925.963174196305
2022-02-01,204586,10111988.19,6151555.31,19680545.76,88,54,171,114925.81437780592
2022-02-01,204934,2033835.93,968646.2,4434455.37,98,46,213,20839.808939428058
2022-02-01,204964,3115355.14,2077930.8,4753885.66,552,368,843,5642.042116574518
2022-02-01,205272,2290332.46,1090806.73,5148206.52,147,70,331,15559.310103613318
2022-02-01,205582,4998617.39,3101906.44,10910935.5,240,149,525,20788.12546005629
2022-02-01,205611,3773256.08,1797072.16,8481520.45,599,285,1346,6300.150326133339
2022-02-01,205761,2541781.54,1628943.23,5713413.26,740,474,1664,3434.1161480686696
2022-02-01,206361,1853217.12,882623.44,3402478.2,176,84,324,10505.742830358338
2022-02-01,206363,3034593.02,1445272.24,5925319.5,212,101,414,14312.772390310342
2022-02-01,206440,17550680.22,9445756.01,35185474.6,4172,2245,8364,4206.773328617142
2022-02-01,206471,5444640.91,2641339.25,12238457.21,1423,690,3198,3826.5412005380563
2022-02-01,207288,1024011.43,608656.68,2301771.34,334,198,751,3066.8244861662915
2022-02-01,207774,3001419.14,1429472.6,6746586.04,245,117,550,12260.545693890897
2022-02-01,207802,953633.96,454183.23,2143577.47,78,37,176,12161.404190822628
2022-02-01,207966,4105346.45,1964879.29,7957294.09,120,57,232,34342.478538966505
2022-02-01,208532,1840858.77,876737.68,4137880.22,32,15,71,58105.97751937984
2022-02-01,210022,4546952.48,2165557.07,8335763.11,207,98,379,21992.525
2022-02-01,210413,2435184.93,1159794.77,5473805.73,41,19,91,59865.244298884034
2022-02-01,212377,2792894.29,1330159.51,6277864.37,66,32,149,42009.42932991578
