date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2020-04-01,all,268126052.53,141026695.97,553497523.99,34973,19361,69417,7666.658637520373
2020-04-02,all,176229591.06,92592163.41,364088474.52,22761,12573,45190,7742.611970475814
2020-04-03,all,151300735.32999998,79472797.7,312558250.3,19673,10857,39094,7690.781036445889
2020-04-04,all,174968225.32999998,91968996.18,361010612.96999997,22961,12680,45566,7620.235413527284
2020-04-05,all,374943928.37,197879077.9,771034449.9,50618,28026,100122,7407.3240422379395
2020-04-06,all,197667225.16,103488153.22,409404960.77,24897,13755,49358,7939.399331646383
2020-04-07,all,185830395.79999998,97417297.8,384626942.02,23548,13022,46672,7891.557491082044
2020-04-08,all,188228625.9,98856181.11,389095525.1,24204,13388,47979,7776.7569781854245
2020-04-09,all,261834812.81,138301742.82999998,539326711.65,36127,20055,71523,7247.621247543389
2020-04-10,all,529309004.63,280213966.05,1086397931.05,74262,41076,147151,7127.588869542969
2020-04-11,all,242241034.54,127937518.89,498271102.71,33242,18364,65966,7287.197958606582
2020-04-12,all,283751205.1,150010314.65,582977466.99,39089,21635,77422,7259.106272864489
2020-04-13,all,235516612.3,124095649.03,485188936.96,31427,17372,62250,7494.085095618418
2020-04-14,all,222959680.07,117785791.52,458772993.27,30213,16739,59809,7379.594216727898
2020-04-15,all,651684850.79,345226259.72,1337242539.9,90815,50307,179633,7175.960477784506
2020-04-16,all,201259345.54,106489309.99,413791406.21,27512,15254,54436,7315.329512212852
2020-04-17,all,162814925.67,85702075.09,335963609.71999997,21276,11768,42171,7652.515776931754
2020-04-18,all,217977618.34,114964287.45,448519444.39,29396,16256,58202,7415.2135780378285
2020-04-19,all,215185583.85,113374119.96,443216188.1,28685,15855,56821,7501.676271570507
2020-04-20,all,350518878.97,184444216.72,722924047.24,45956,25462,90818,7627.271280572722
2020-04-21,all,188810154.96,99003331.21,390872946.44,23902,13239,47315,7899.345450589909
2020-04-22,all,183364927.24,96286209.46,379198725.86,23520,13020,46565,7796.127858843538
2020-04-23,all,261021291.81,137747937.44,538280088.94,35439,19662,70172,7365.368430542622
2020-04-24,all,226035364.49,119296184.52,465768999.53,30531,16887,60538,7403.470717958797
2020-04-25,all,568114307.99,300831756.58,1165955480.43,79599,44016,157672,7137.2040853528315
2020-04-26,all,300001016.18,158766617.07,616274757.45,41577,23019,82339,7215.552256776584
2020-04-27,all,323396273.7,170589634.82,665963552.43,43968,24306,87071,7355.26459470524
2020-04-28,all,194299265.59,102767357.06,399753956.16,26373,14618,52247,7367.355461646381
2020-04-29,all,173790198.46,91342812.86,359144894.71,22480,12436,44550,7730.880714412811
2020-04-30,all,279742679.69,147544002.94,576582256.21,37146,20577,73532,7530.896454261562
2020-04-01,100181,835818.95,398071.98,1878752.84,27,13,61,30756.037362286443
2020-04-01,100487,1108465.85,527924.08,2491608.4,222,106,498,5003.394164301826
2020-04-01,100992,3396756.69,1617758.51,6221670.74,393,187,720,8642.880357122443
2020-04-01,101020,1352899.68,644339.58,3041046.24,384,183,862,3526.4746043975583
2020-04-01,101384,937469.51,446484.38,2107242.68,11,5,26,81987.42541622558
2020-04-01,101535,1952787.6,1033386.21,4389473.36,241,127,541,8108.849064195236
2020-04-01,101954,937469.51,446484.38,2107242.68,29,14,65,32448.441098253432
2020-04-01,110365,1001264.78,644753.2,1557103.83,658,424,1024,1520.7912544024462
2020-04-01,110409,3760511.98,1791002.46,8452874.31,298,142,670,12609.368728596402
2020-04-01,110435,2720794.91,1295821.07,5238439.25,323,154,622,8420.863613999409
2020-04-01,110632,1971792.41,1099096.75,3318141.96,253,141,426,7782.727399525774
2020-04-01,200181,833566.19,447708.27,1873688.9,69,37,156,11994.313772743704
2020-04-01,201184,1593326.09,758846.27,3581476.37,66,31,148,24239.05544501833
2020-04-01,201351,3355929.51,2382553.2,6059992.23,773,548,1395,4343.828913208452
2020-04-01,201486,689337.98,328307.8,1549493.02,73,35,164,9447.895089685526
2020-04-01,201632,942564.02,448910.75,2118693.98,193,92,433,4888.217465267933
2020-04-01,201925,1274275.08,606893.24,2864313.69,125,59,280,10223.391686554089
2020-04-01,202502,1675708.81,1007537.43,3766656.15,340,205,765,4925.963174196305
2020-04-01,204586,5411517.98,3292058.1,10532214.26,47,29,92,114925.81437780592
2020-04-01,204934,1371706.0,653296.36,2990786.74,66,31,144,20839.808939428058
2020-04-01,204964,1740605.75,1160977.62,2656082.46,309,206,471,5642.042116574518
2020-04-01,205272,1068405.57,508844.97,2401560.89,69,33,154,15559.310103613318
2020-04-01,205582,2829364.7,1755770.31,6175910.46,136,84,297,20788.12546005629
2020-04-01,205611,1351720.75,643777.95,3038396.04,215,102,482,6300.150326133339
2020-04-01,205761,2210822.21,1416842.5,4969483.55,644,413,1447,3434.1161480686696
2020-04-01,206361,1578460.5,751766.4,2898029.54,150,72,276,10505.742830358338
2020-04-01,206363,2687718.86,1280068.06,5248015.88,188,89,367,14312.772390310342
2020-04-01,206440,13328861.7,7173578.33,26721603.88,3168,1705,6352,4206.773328617142
2020-04-01,206471,5484231.72,2660545.46,12327448.91,1433,695,3222,3826.5412005380563
2020-04-01,207288,986530.68,586378.53,2217522.28,322,191,723,3066.8244861662915
2020-04-01,207774,1380824.09,657638.98,3103814.67,113,54,253,12260.545693890897
2020-04-01,207802,924287.74,440206.31,2077612.75,76,36,171,12161.404190822628
2020-04-01,207966,2964521.63,1418863.79,5746060.69,86,41,167,34342.478538966505
2020-04-01,208532,1405369.0,669328.72,3158986.35,24,12,54,58105.97751937984
2020-04-01,210022,3088167.19,1470787.77,5661424.69,140,67,257,21992.525
2020-04-01,210413,1736470.87,827021.31,3903237.31,29,14,65,59865.244298884034
2020-04-01,212377,1924531.2,916587.87,4325958.73,46,22,103,42009.42932991578
2020-04-01,214099,1033210.22,509395.79,2322448.82,152,75,343,6779.985977538586
2020-04-01,214104,1628596.67,775644.74,3151099.15,170,81,328,9597.276106696936
