date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2019-09-01,all,274631230.79,145102215.13,565591727.11,36201,20108,71613,7586.288522140273
2019-09-02,all,169448917.10999998,89185464.04,350128460.53000003,21218,11739,42018,7986.092803751531
2019-09-03,all,156350963.03,82341773.67,323042833.89,19604,10856,38823,7975.4623051418075
2019-09-04,all,425392265.69,225749250.24,873629319.29,59436,33012,117488,7157.14828874756
2019-09-05,all,786356941.62,417623104.65,1612607516.45,107443,59567,212469,7318.828975549826
2019-09-06,all,259018110.03,137204319.8,532169283.23,34800,19253,68990,7443.049138793103
2019-09-07,all,276031619.56,146121471.71,567158668.4399999,36893,20403,73159,7481.951035697829
2019-09-08,all,322619731.31,170996128.4,661963364.99,43778,24240,86671,7369.448839828225
2019-09-09,all,268254619.96,141850383.11,551776128.17,35628,19707,70611,7529.320196474683
2019-09-10,all,773852175.07,410445269.59,1588569168.46,104720,58000,207267,7389.726652692896
2019-09-11,all,223682881.46,118409320.49,459997001.06,29708,16456,58864,7529.382033795611
2019-09-12,all,152146008.14,80292974.42999999,313834863.18,19349,10729,38288,7863.249167398832
2019-09-13,all,145574708.0,76793794.06,300345121.96,18527,10268,36699,7857.43552652885
2019-09-14,all,156012202.3,82306875.6,321803229.03,19924,11038,39460,7830.365503914877
2019-09-15,all,347093277.46,183972090.98,713531963.79,46108,25650,90948,7527.831991411468
2019-09-16,all,195053599.28,102813838.24,402764142.34000003,24567,13633,48597,7939.658862701998
2019-09-17,all,166923965.69,88101840.21,344394027.21,21178,11762,41873,7881.951349985834
2019-09-18,all,133494578.81,70433413.07,275610277.38,16977,9439,33546,7863.260812275432
2019-09-19,all,233986554.5,124071141.19,481309940.75,31631,17593,62532,7397.380876355474
2019-09-20,all,497097890.23,263714000.31,1021336091.45,67861,37641,134329,7325.2367373012485
2019-09-21,all,216385609.78,114693352.39,444786145.91,28839,16017,57035,7503.228606401054
2019-09-22,all,258781445.32,137430145.57,531028051.67,35114,19530,69330,7369.751247935296
2019-09-23,all,301208680.92,159700852.89000002,619315758.27,40239,22371,79576,7485.491213002311
2019-09-24,all,193139885.3,102370223.43,397134045.04,25724,14298,50868,7508.159123775463
2019-09-25,all,305734436.36,161745436.5,629397284.31,39863,22184,78683,7669.629389659584
2019-09-26,all,174748632.81,92275978.78,360234024.1,22196,12337,43888,7872.9785911876015
2019-09-27,all,157064806.16,82892759.16,323815775.0,20000,11105,39554,7853.2403079999995
2019-09-28,all,171066024.02,90281146.04,352606243.24,21893,12159,43329,7813.731513269082
