date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2019-08-01,all,246674712.45,129858066.35,509739939.17,31392,17387,62258,7857.884570909786
2019-08-02,all,157051949.9,82539087.09,324904271.52,19703,10876,39116,7970.966345226616
2019-08-03,all,166636532.32,87558795.31,344544416.94,21030,11602,41771,7923.75332001902
2019-08-04,all,292441981.63,154824733.55,600948381.71,40184,22273,79471,7277.572706301015
2019-08-05,all,557853676.76,295201529.72,1146665760.5,75806,41973,149853,7358.964683006622
2019-08-06,all,221181639.83,116689833.28,456195509.37,28676,15888,56739,7713.12734795648
2019-08-07,all,217795436.68,114958392.24,449043690.26,28258,15668,55919,7707.3903560053795
2019-08-08,all,234442912.99,123991483.74,482684468.42,30857,17127,61006,7597.7221696859715
2019-08-09,all,179128787.2,94619721.96,368988279.22,23537,13037,46614,7610.519063601988
2019-08-10,all,265736856.84,140284417.19,547347742.37,34609,19178,68427,7678.258743101505
2019-08-11,all,184424611.67,97215539.07000001,380481975.45,23692,13113,46891,7784.256781614046
2019-08-12,all,165425831.76,87010380.48,342025189.1,20739,11494,41013,7976.557778099233
2019-08-13,all,152352331.94,80155409.19,315115501.48,18991,10534,37561,8022.34384392607
2019-08-14,all,150032309.25,78936674.11,310280694.46999997,18810,10416,37231,7976.199322169059
2019-08-15,all,257163804.18,135933551.82,529772848.61,33460,18594,66049,7685.7084333532575
2019-08-16,all,141007517.7,74242134.54,291525455.0,17725,9814,35119,7955.290138222848
2019-08-17,all,165608663.98,87170486.84,342249779.05,20593,11402,40764,8041.988247462729
2019-08-18,all,204305980.43,107731286.89,421561163.98,25957,14392,51336,7870.939647493932
2019-08-19,all,174873756.02,91845555.45,361876917.76,21640,11985,42832,8081.042329944547
2019-08-20,all,262288878.5,138361617.97,540944232.1899999,33759,18742,66651,7769.450472466601
2019-08-21,all,152979734.32,80503808.96,316081170.4,19361,10719,38305,7901.4376488817725
2019-08-22,all,144541816.06,76133074.2,298494534.61,18314,10142,36233,7892.42197553784
2019-08-23,all,140437134.7,73927948.88,290059996.55,17897,9901,35449,7846.965117058724
2019-08-24,all,146839371.1,77271468.02,303221914.09,18742,10356,37127,7834.775963077579
2019-08-25,all,310807681.21999997,164338566.98,639426742.15,41170,22851,81252,7549.372873937332
2019-08-26,all,168316119.96,88492241.42999999,347954421.07,21129,11679,41844,7966.118602868097
2019-08-27,all,156062409.04,82069358.52,322643350.25,19671,10878,38942,7933.6286431803155
2019-08-28,all,155770041.59,81963613.34,321835676.99,19718,10907,39026,7899.890536058424
2019-08-29,all,148562942.02,78198451.09,306937328.07,18790,10392,37219,7906.489729643428
