date,genre,sales,sales_low,sales_high,units,units_low,units_high,avg_price
2024-05-01,all,394202004.62,209228395.65,810888790.6800001,52085,28926,103557,7568.43629874244
2024-05-02,all,220920110.87,117471086.32000001,454809679.68,28914,16092,57547,7640.593168361348
2024-05-03,all,208045336.39,110689480.09,428218080.56,27257,15179,54257,7632.730542246028
2024-05-04,all,222785455.78,118372858.43,458272513.0,29410,16334,58510,7575.160006120367
2024-05-05,all,442781543.56,235751822.42,909500051.85,59186,32936,117520,7481.187165207988
2024-05-06,all,248885973.11,132123579.12,512589616.23,32614,18125,64920,7631.261823450052
2024-05-07,all,230863459.92,122741331.66,475062965.21,30345,16888,60341,7607.957156697973
2024-05-08,all,223187059.71,118612837.83,459292605.0,29480,16394,58655,7570.795783921303
2024-05-09,all,351041930.58,187471752.32,719886242.96,49259,27513,97575,7126.45263972066
2024-05-10,all,753499299.99,401934282.04,1543193613.98,104375,58166,206491,7219.154969964072
2024-05-11,all,311928056.45,165858440.06,640389708.41,42447,23567,84253,7348.647877352934
2024-05-12,all,348341241.96,185195146.29,714848567.77,47642,26453,94525,7311.641869778766
2024-05-13,all,302317837.77,160356554.25,621709312.15,40761,22611,80967,7416.840552734231
2024-05-14,all,284018164.31,150867710.81,583756057.59,38364,21322,76133,7403.246906214159
2024-05-15,all,774082752.72,411417696.7,1588248464.85,106548,59162,211142,7265.10823966663
2024-05-16,all,263074506.86,139791665.07,540704062.57,35448,19714,70331,7421.420301850599
2024-05-17,all,193439568.97,102536359.45,398426564.27,25348,14088,50391,7631.354306848667
2024-05-18,all,229296059.29,121518351.89,471700981.36,30704,17050,60990,7467.95398938249
2024-05-19,all,228361716.06,121131555.96,469558777.0,30370,16869,60359,7519.318935133356
2024-05-20,all,368101763.92,195414894.7,757289247.1,48889,27225,97032,7529.337149870114
2024-05-21,all,215047613.42,114032252.61,442755849.78,28189,15680,55997,7628.777658661179
2024-05-22,all,202899463.33,107518502.0,417789859.79,26717,14840,53116,7594.395453456601
2024-05-23,all,310806254.52,165750952.13,638062025.13,43295,24198,85789,7178.802506525002
2024-05-24,all,272877272.48,144961516.22,560924566.58,36924,20537,73265,7390.241373632326
2024-05-25,all,668995048.98,355818477.81,1372474007.45,92279,51297,182740,7249.699812308326
2024-05-26,all,397217391.96,211079822.60999998,815758020.52,54156,30068,107485,7334.688528694881
2024-05-27,all,250374118.43,133111337.42,514513312.61,33837,18844,67115,7399.418341756066
2024-05-28,all,209902295.79,111228253.97,432267481.64,27536,15303,54722,7622.8317762202205
2024-05-29,all,202428056.4,107194754.78,416927978.53000003,26697,14817,53089,7582.427104169008
2024-05-30,all,340071739.52,180622405.1,699705730.91,45302,25237,89911,7506.770992892146
2024-05-31,all,200781503.91,106316806.24,413797629.92,26376,14632,52470,7612.280251364877
2024-05-01,100181,1052628.42,501330.76,2366096.7,34,16,77,30756.037362286443
2024-05-01,100487,1836689.56,874751.92,4128508.18,367,175,825,5003.394164301826
2024-05-01,100992,4342915.18,2068381.08,7954701.92,502,239,920,8642.880357122443
2024-05-01,101020,1902916.13,906293.64,4277372.48,540,257,1213,3526.4746043975583
2024-05-01,101384,1566337.31,745992.56,3520811.06,19,9,43,81987.42541622558
2024-05-01,101535,3560444.58,1884134.36,8003162.73,439,232,987,8108.849064195236
2024-05-01,101954,1566337.31,745992.56,3520811.06,48,23,109,32448.441098253432
2024-05-01,110365,1242177.05,799886.02,1931755.12,817,526,1270,1520.7912544024462
2024-05-01,110409,3677662.32,1751544.11,8266644.83,292,139,656,12609.368728596402
2024-05-01,110435,3065897.06,1460181.31,5902876.53,364,173,701,8420.863613999409
