date,shop,genre,predicted_sales,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2023-10-21,10130,551180,15,3,1,6
2023-10-26,10130,551180,15,2,1,4
2023-10-29,10130,551180,15,2,1,4
2023-10-02,10130,551228,30,1,0,2
2023-10-03,10130,551228,31,1,0,2
2023-10-05,10130,551228,42,2,1,5
2023-10-12,10130,551228,29,1,0,2
2023-10-13,10130,551228,28,1,0,2
2023-10-17,10130,551228,36,1,0,2
2023-10-18,10130,551228,32,1,0,2
2023-10-19,10130,551228,29,1,0,2
2023-10-25,10130,551228,44,1,0,2
2023-10-26,10130,551228,34,1,0,2
2023-10-31,10130,551228,31,1,0,2
2023-10-01,10130,551732,44,2,1,4
2023-10-02,10130,551732,37,2,1,4
2023-10-03,10130,551732,38,2,1,4
2023-10-04,10130,551732,40,2,1,4
2023-10-05,10130,551732,58,2,1,4
2023-10-06,10130,551732,35,2,1,4
2023-10-08,10130,551732,45,2,1,4
2023-10-09,10130,551732,39,2,1,4
2023-10-11,10130,551732,38,2,1,4
2023-10-12,10130,551732,36,2,1,4
2023-10-13,10130,551732,34,2,1,4
2023-10-14,10130,551732,40,2,1,4
2023-10-15,10130,551732,73,2,1,4
2023-10-16,10130,551732,39,2,1,4
2023-10-17,10130,551732,34,2,1,4
2023-10-18,10130,551732,32,2,1,4
2023-10-19,10130,551732,30,2,1,4
2023-10-20,10130,551732,46,2,1,4
2023-10-21,10130,551732,32,2,1,4
2023-10-22,10130,551732,114,2,1,4
2023-10-24,10130,551732,202,2,1,4
2023-10-25,10130,551732,316,2,1,4
2023-10-26,10130,551732,190,2,1,4
2023-10-27,10130,551732,179,2,1,4
2023-10-28,10130,551732,193,2,1,4
2023-10-29,10130,551732,213,2,1,4
2023-10-31,10130,551732,116,2,1,4
2023-10-01,10130,558873,48,13,4,29
2023-10-02,10130,558873,34,12,4,27
2023-10-03,10130,558873,34,12,4,27
2023-10-04,10130,558873,35,13,4,29
2023-10-05,10130,558873,41,14,5,32
2023-10-06,10130,558873,427,17,6,38
2023-10-07,10130,558873,889,20,7,45
2023-10-08,10130,558873,1223,22,8,50
2023-10-09,10130,558873,1068,25,9,56
2023-10-10,10130,558873,1825,29,10,65
2023-10-11,10130,558873,1297,30,10,68
2023-10-12,10130,558873,1224,30,10,68
2023-10-13,10130,558873,844,29,10,65
2023-10-14,10130,558873,512,29,10,65
2023-10-15,10130,558873,489,31,11,70
2023-10-16,10130,558873,332,33,11,74
2023-10-17,10130,558873,112,33,11,74
2023-10-18,10130,558873,355,35,12,79
2023-10-19,10130,558873,334,38,13,86
2023-10-20,10130,558873,701,38,13,86
2023-10-21,10130,558873,600,40,14,90
2023-10-22,10130,558873,670,42,14,95
2023-10-23,10130,558873,587,39,13,88
2023-10-24,10130,558873,584,38,13,86
2023-10-25,10130,558873,1089,38,13,86
2023-10-26,10130,558873,803,37,13,83
2023-10-27,10130,558873,812,37,13,83
2023-10-28,10130,558873,879,37,13,83
2023-10-29,10130,558873,982,39,13,88
2023-10-30,10130,558873,1094,38,13,86
2023-10-31,10130,558873,759,37,13,83
2023-10-01,10130,560271,36,2,1,4
2023-10-02,10130,560271,25,1,0,2
2023-10-03,10130,560271,24,1,0,2
2023-10-05,10130,560271,33,1,0,2
2023-10-06,10130,560271,25,1,0,2
2023-10-08,10130,560271,32,2,1,4
2023-10-11,10130,560271,24,1,0,2
2023-10-12,10130,560271,23,1,0,2
2023-10-13,10130,560271,22,1,0,2
2023-10-14,10130,560271,27,1,0,2
2023-10-15,10130,560271,36,1,0,2
2023-10-17,10130,560271,27,1,0,2
2023-10-18,10130,560271,29,1,0,2
2023-10-19,10130,560271,23,1,0,2
2023-10-24,10130,560271,27,1,0,2
2023-10-27,10130,560271,25,1,0,2
2023-10-28,10130,560271,24,1,0,2
2023-10-31,10130,560271,24,1,0,2
2023-10-01,10237,215430,308,2,1,4
2023-10-02,10237,215430,271,2,1,4
2023-10-04,10237,215430,277,2,1,4
2023-10-05,10237,215430,308,2,1,4
2023-10-07,10237,215430,267,2,1,4
2023-10-08,10237,215430,274,2,1,4
2023-10-09,10237,215430,271,2,1,4
2023-10-10,10237,215430,308,2,1,4
2023-10-12,10237,215430,272,2,1,4
2023-10-13,10237,215430,260,2,1,4
2023-10-14,10237,215430,267,2,1,4
2023-10-17,10237,215430,272,2,1,4
2023-10-18,10237,215430,277,2,1,4
2023-10-20,10237,215430,294,2,1,4
2023-10-21,10237,215430,267,2,1,4
2023-10-22,10237,215430,274,2,1,4
2023-10-23,10237,215430,271,2,1,4
2023-10-24,10237,215430,272,2,1,4
2023-10-25,10237,215430,308,3,1,7
2023-10-26,10237,215430,272,3,1,7
2023-10-27,10237,215430,260,4,1,9
2023-10-28,10237,215430,267,4,1,9
2023-10-29,10237,215430,274,4,1,9
2023-10-30,10237,215430,308,4,1,9
2023-10-31,10237,215430,272,4,1,9
2023-10-03,10403,100181,70,1,0,2
2023-10-05,10403,100181,70,1,0,2
2023-10-07,10403,100181,70,1,0,2
2023-10-08,10403,100181,70,1,0,2
2023-10-09,10403,100181,70,1,0,2
2023-10-13,10403,100181,70,1,0,2
2023-10-14,10403,100181,70,1,0,2
2023-10-15,10403,100181,70,1,0,2
2023-10-16,10403,100181,70,1,0,2
2023-10-17,10403,100181,70,1,0,2
2023-10-20,10403,100181,70,1,0,2
2023-10-21,10403,100181,70,1,0,2
2023-10-22,10403,100181,70,1,0,2
2023-10-23,10403,100181,70,1,0,2
2023-10-24,10403,100181,70,1,0,2
2023-10-29,10403,100181,70,1,0,2
2023-10-02,10403,201632,37,2,1,5
2023-10-14,10403,201632,37,2,1,5
2023-10-15,10403,201632,55,2,1,5
2023-10-16,10403,201632,38,2,1,5
2023-10-17,10403,201632,38,2,1,5
2023-10-23,10403,201632,37,1,0,2
2023-10-24,10403,201632,38,1,0,2
2023-10-29,10403,201632,39,1,0,2
2023-10-01,10403,205582,446,6,2,14
2023-10-04,10403,205582,605,5,1,12
2023-10-05,10403,205582,1116,5,1,12
2023-10-06,10403,205582,653,6,2,14
2023-10-07,10403,205582,727,6,2,14
2023-10-08,10403,205582,767,6,2,14
2023-10-09,10403,205582,617,7,2,16
2023-10-10,10403,205582,636,7,2,16
2023-10-12,10403,205582,172,7,2,16
2023-10-13,10403,205582,169,6,2,14
2023-10-14,10403,205582,188,6,2,14
2023-10-15,10403,205582,349,7,2,16
2023-10-16,10403,205582,160,8,2,19
2023-10-17,10403,205582,158,8,2,19
2023-10-18,10403,205582,156,9,3,21
2023-10-19,10403,205582,164,8,2,19
2023-10-20,10403,205582,284,8,2,19
2023-10-21,10403,205582,184,7,2,16
2023-10-22,10403,205582,375,6,2,14
2023-10-23,10403,205582,302,5,1,12
2023-10-24,10403,205582,299,5,1,12
2023-10-25,10403,205582,458,5,1,12
2023-10-26,10403,205582,295,5,1,12
2023-10-27,10403,205582,296,5,1,12
2023-10-28,10403,205582,330,5,1,12
2023-10-29,10403,205582,191,5,1,12
2023-10-30,10403,205582,259,5,1,12
2023-10-31,10403,205582,153,4,1,9
2023-10-02,10403,205611,95,1,0,2
2023-10-05,10403,205611,90,1,0,2
2023-10-06,10403,205611,68,1,0,2
2023-10-07,10403,205611,70,1,0,2
2023-10-08,10403,205611,340,2,1,4
2023-10-09,10403,205611,323,2,1,4
2023-10-11,10403,205611,314,2,1,4
2023-10-12,10403,205611,316,2,1,4
2023-10-13,10403,205611,294,2,1,4
2023-10-14,10403,205611,307,2,1,4
2023-10-15,10403,205611,395,2,1,4
2023-10-17,10403,205611,126,2,1,4
2023-10-18,10403,205611,368,2,1,4
2023-10-19,10403,205611,662,2,1,4
2023-10-20,10403,205611,693,2,1,4
2023-10-21,10403,205611,634,2,1,4
2023-10-27,10403,205611,610,2,1,4
2023-10-29,10403,205611,693,2,1,4
2023-10-31,10403,205611,532,2,1,4
2023-10-01,10403,551228,1793,13,4,30
2023-10-02,10403,551228,673,8,3,18
2023-10-03,10403,551228,696,9,3,21
2023-10-04,10403,551228,791,9,3,21
2023-10-05,10403,551228,921,10,3,23
2023-10-06,10403,551228,1228,12,4,28
2023-10-07,10403,551228,1868,13,4,30
2023-10-08,10403,551228,1933,14,5,32
2023-10-09,10403,551228,1653,13,4,30
2023-10-10,10403,551228,2449,14,5,32
2023-10-11,10403,551228,1637,12,4,28
2023-10-12,10403,551228,1697,11,4,25
2023-10-13,10403,551228,1304,10,3,23
2023-10-14,10403,551228,1375,12,4,28
2023-10-15,10403,551228,1877,13,4,30
2023-10-16,10403,551228,1357,11,4,25
2023-10-17,10403,551228,1244,11,4,25
2023-10-18,10403,551228,1107,14,5,32
2023-10-19,10403,551228,929,13,4,30
2023-10-20,10403,551228,1139,12,4,28
2023-10-21,10403,551228,887,11,4,25
2023-10-22,10403,551228,1004,13,4,30
2023-10-23,10403,551228,728,13,4,30
2023-10-24,10403,551228,885,15,5,35
2023-10-25,10403,551228,1534,14,5,32
2023-10-26,10403,551228,1191,12,4,28
2023-10-27,10403,551228,1198,13,4,30
2023-10-28,10403,551228,1140,13,4,30
2023-10-29,10403,551228,1291,13,4,30
2023-10-30,10403,551228,1623,12,4,28
2023-10-31,10403,551228,1207,10,3,23
2023-10-01,10801,201925,42208,151,44,331
2023-10-02,10801,201925,32473,150,44,329
2023-10-03,10801,201925,32837,154,45,337
2023-10-04,10801,201925,35918,161,47,353
2023-10-05,10801,201925,43821,171,50,375
2023-10-06,10801,201925,39939,178,52,390
2023-10-07,10801,201925,42625,183,54,401
2023-10-08,10801,201925,47287,188,55,412
2023-10-09,10801,201925,38591,177,52,388
2023-10-10,10801,201925,43870,176,51,386
2023-10-11,10801,201925,30789,168,49,368
2023-10-12,10801,201925,30122,163,48,357
2023-10-13,10801,201925,21163,155,45,340
2023-10-14,10801,201925,22332,160,47,351
2023-10-15,10801,201925,34145,161,47,353
2023-10-16,10801,201925,39646,166,49,364
2023-10-17,10801,201925,39396,162,47,355
2023-10-18,10801,201925,31411,155,45,340
2023-10-19,10801,201925,33643,152,44,333
2023-10-20,10801,201925,42722,148,43,324
2023-10-21,10801,201925,33904,147,43,322
2023-10-22,10801,201925,34502,147,43,322
2023-10-23,10801,201925,20767,128,37,281
2023-10-24,10801,201925,21984,123,36,270
2023-10-25,10801,201925,23077,117,34,256
2023-10-26,10801,201925,15957,114,33,250
2023-10-27,10801,201925,17319,113,33,248
2023-10-28,10801,201925,14607,112,33,245
2023-10-29,10801,201925,17694,117,34,256
2023-10-30,10801,201925,24104,120,35,263
2023-10-31,10801,201925,18282,118,35,259
2023-10-01,10801,207288,375,3,1,6
2023-10-04,10801,207288,224,3,1,6
2023-10-09,10801,207288,313,3,1,6
2023-10-19,10801,210413,0,1,0,2
2023-10-27,10801,210413,0,1,0,2
2023-10-04,10801,215913,212,3,1,7
2023-10-05,10801,215913,270,3,1,7
2023-10-09,10801,215913,194,3,1,7
2023-10-12,10801,215913,178,2,1,5
2023-10-13,10801,215913,142,2,1,5
2023-10-17,10801,215913,167,3,1,7
2023-10-18,10801,215913,174,3,1,7
2023-10-20,10801,215913,213,2,1,5
2023-10-21,10801,215913,196,2,1,5
2023-10-29,10801,215913,232,2,1,5
2023-10-01,10801,301577,1401,4,1,9
2023-10-17,10801,301577,1082,3,1,7
2023-10-18,10801,301577,1080,2,1,4
2023-10-07,10801,401534,73,2,1,4
2023-10-08,10801,401534,78,2,1,4
2023-10-01,10801,402279,53067,458,163,998
2023-10-02,10801,402279,37128,431,154,940
2023-10-03,10801,402279,35843,382,136,833
2023-10-04,10801,402279,36605,401,143,874
2023-10-05,10801,402279,48985,430,153,937
2023-10-06,10801,402279,45656,477,170,1040
2023-10-07,10801,402279,51554,515,184,1123
2023-10-08,10801,402279,57263,532,190,1160
2023-10-09,10801,402279,54206,528,188,1151
2023-10-10,10801,402279,66978,560,200,1221
2023-10-11,10801,402279,47856,563,201,1227
2023-10-12,10801,402279,46133,556,198,1212
2023-10-13,10801,402279,38305,532,190,1160
2023-10-14,10801,402279,43960,543,193,1184
2023-10-15,10801,402279,64607,564,201,1230
2023-10-16,10801,402279,60665,584,208,1273
2023-10-17,10801,402279,64660,586,209,1278
2023-10-18,10801,402279,60144,585,208,1275
2023-10-19,10801,402279,54015,577,206,1258
2023-10-20,10801,402279,72079,574,205,1251
2023-10-21,10801,402279,52643,566,202,1234
2023-10-22,10801,402279,55495,555,198,1210
2023-10-23,10801,402279,46141,487,174,1062
2023-10-24,10801,402279,49536,458,163,998
2023-10-25,10801,402279,64624,455,162,992
2023-10-26,10801,402279,61854,476,170,1038
2023-10-27,10801,402279,59252,490,175,1068
2023-10-28,10801,402279,54497,493,176,1075
2023-10-29,10801,402279,58737,495,176,1079
2023-10-30,10801,402279,83272,490,175,1068
2023-10-31,10801,402279,57002,482,172,1051
2023-10-09,10801,407120,189,3,1,6
2023-10-12,10801,407120,138,2,1,4
2023-10-13,10801,407120,135,2,1,4
2023-10-24,10801,407120,165,3,1,6
2023-10-01,10801,507515,417,2,1,4
2023-10-06,10801,507515,348,2,1,4
2023-10-08,10801,507515,716,1,0,2
2023-10-01,10801,508456,8728,41,11,96
2023-10-02,10801,508456,7169,34,9,80
2023-10-03,10801,508456,6887,34,9,80
2023-10-04,10801,508456,7057,34,9,80
2023-10-05,10801,508456,9143,37,10,87
2023-10-06,10801,508456,8034,39,10,92
2023-10-07,10801,508456,10348,43,11,101
2023-10-08,10801,508456,10648,43,11,101
2023-10-09,10801,508456,7442,41,11,96
2023-10-10,10801,508456,10807,43,11,101
2023-10-11,10801,508456,7118,41,11,96
2023-10-12,10801,508456,6355,38,10,89
2023-10-13,10801,508456,4681,35,9,82
2023-10-14,10801,508456,6425,36,10,85
2023-10-15,10801,508456,11794,44,12,103
2023-10-16,10801,508456,7679,42,11,99
2023-10-17,10801,508456,8150,40,11,94
2023-10-18,10801,508456,8344,45,12,106
2023-10-19,10801,508456,8799,48,13,113
2023-10-20,10801,508456,10326,51,14,120
2023-10-21,10801,508456,14580,50,13,118
2023-10-22,10801,508456,14172,48,13,113
2023-10-23,10801,508456,7293,41,11,96
2023-10-24,10801,508456,6351,42,11,99
2023-10-25,10801,508456,7481,42,11,99
2023-10-26,10801,508456,5669,39,10,92
2023-10-27,10801,508456,6200,42,11,99
2023-10-28,10801,508456,9741,45,12,106
2023-10-29,10801,508456,8995,44,12,103
2023-10-30,10801,508456,6905,43,11,101
2023-10-31,10801,508456,4042,40,11,94
2023-10-04,10801,509434,1006,3,1,7
2023-10-05,10801,509434,1318,3,1,7
2023-10-06,10801,509434,803,3,1,7
2023-10-07,10801,509434,721,3,1,7
2023-10-08,10801,509434,819,4,1,9
2023-10-10,10801,509434,980,4,1,9
2023-10-12,10801,509434,541,3,1,7
2023-10-13,10801,509434,531,3,1,7
2023-10-17,10801,509434,684,4,1,9
2023-10-18,10801,509434,524,3,1,7
2023-10-19,10801,509434,507,3,1,7
2023-10-22,10801,509434,466,3,1,7
2023-10-23,10801,509434,394,3,1,7
2023-10-24,10801,509434,478,3,1,7
2023-10-30,10801,509434,647,4,1,9
2023-10-05,10801,551180,784,2,1,4
2023-10-10,10801,551180,1159,3,1,6
2023-10-18,10801,551228,1398,2,1,5
2023-10-19,10801,551228,1214,2,1,5
2023-10-24,10801,551228,1448,2,1,5
2023-10-25,10801,551228,4980,2,1,5
2023-10-29,10801,551228,6250,2,1,5
2023-10-08,10801,551732,36,2,1,4
2023-10-18,10801,551732,30,2,1,4
2023-10-19,10801,551732,28,2,1,4
2023-10-25,10801,551732,50,2,1,4
2023-10-26,10801,551732,526,2,1,4
2023-10-30,10801,551736,679,2,1,5
2023-10-01,10801,564895,1030,4,1,9
2023-10-03,10801,564895,584,4,1,9
