date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2023-06-01,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-02,10047,567434,147,53,402,0,0,0,1,1,2
2023-06-03,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-04,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-05,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-06,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-07,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-08,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-09,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-10,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-11,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-12,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-13,10047,567434,157,56,429,0,0,0,1,1,2
2023-06-14,10047,567434,161,58,440,0,0,0,1,1,2
2023-06-15,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-16,10047,567434,147,53,402,0,0,0,1,1,2
2023-06-17,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-18,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-19,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-20,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-21,10047,567434,161,58,440,0,0,0,1,1,2
2023-06-22,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-23,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-24,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-25,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-26,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-27,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-28,10047,567434,161,58,440,0,0,0,1,1,2
2023-06-29,10047,567434,154,55,421,0,0,0,1,1,2
2023-06-30,10047,567434,167,60,457,0,0,0,1,1,2
2023-06-01,10130,205611,67,25,183,0,0,0,3,2,5
2023-06-02,10130,205611,64,24,175,0,0,0,3,2,5
2023-06-03,10130,205611,64,24,175,0,0,0,3,2,5
2023-06-04,10130,205611,76,28,208,0,0,0,3,2,5
2023-06-05,10130,205611,12,4,33,0,0,0,4,3,7
2023-06-06,10130,205611,12,4,33,0,0,0,4,3,7
2023-06-07,10130,205611,10,4,27,0,0,0,4,3,7
2023-06-08,10130,205611,10,4,27,0,0,0,4,3,7
2023-06-09,10130,205611,8,3,22,0,0,0,4,3,7
2023-06-10,10130,205611,9,3,25,0,0,0,3,2,5
2023-06-11,10130,205611,9,3,25,0,0,0,3,2,5
2023-06-12,10130,205611,7,3,19,0,0,0,3,2,5
2023-06-13,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-14,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-15,10130,205611,8,3,22,0,0,0,2,1,3
2023-06-16,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-17,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-18,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-19,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-20,10130,205611,8,3,22,0,0,0,2,1,3
2023-06-21,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-22,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-23,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-24,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-25,10130,205611,8,3,22,0,0,0,2,1,3
2023-06-26,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-27,10130,205611,8,3,22,0,0,0,2,1,3
2023-06-28,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-29,10130,205611,7,3,19,0,0,0,2,1,3
2023-06-30,10130,205611,8,3,22,0,0,0,2,1,3
2023-06-01,10130,206440,15596,6620,42638,5,2,11,181,109,303
2023-06-02,10130,206440,12953,5498,35412,4,1,9,169,101,283
2023-06-03,10130,206440,12739,5407,34827,5,2,11,178,107,298
2023-06-04,10130,206440,13443,5706,36752,4,1,9,184,110,308
2023-06-05,10130,206440,14039,5959,38381,5,2,11,194,116,324
2023-06-06,10130,206440,16366,6947,44743,6,2,14,210,126,351
2023-06-07,10130,206440,15533,6593,42466,5,2,11,212,127,354
2023-06-08,10130,206440,15540,6596,42485,5,2,11,216,130,361
2023-06-09,10130,206440,15289,6490,41799,5,2,11,222,133,371
2023-06-10,10130,206440,16145,6853,44139,6,2,14,227,136,380
2023-06-11,10130,206440,17312,7348,47329,6,2,14,243,146,406
2023-06-12,10130,206440,13989,5938,38245,5,2,11,228,137,381
2023-06-13,10130,206440,13345,5664,36484,5,2,11,221,133,369
2023-06-14,10130,206440,14385,6106,39327,5,2,11,213,128,356
2023-06-15,10130,206440,14945,6344,40858,5,2,11,220,132,368
2023-06-16,10130,206440,13671,5803,37375,5,2,11,201,121,336
2023-06-17,10130,206440,13143,5579,35932,5,2,11,196,118,328
2023-06-18,10130,206440,13624,5783,37247,5,2,11,186,112,311
2023-06-19,10130,206440,10310,4376,28187,4,1,9,169,101,283
2023-06-20,10130,206440,13031,5531,35625,5,2,11,178,107,298
2023-06-21,10130,206440,12620,5357,34502,5,2,11,171,103,286
2023-06-22,10130,206440,13437,5703,36735,5,2,11,176,106,294
2023-06-23,10130,206440,12991,5514,35516,4,1,9,178,107,298
2023-06-24,10130,206440,13646,5792,37307,5,2,11,179,107,299
2023-06-25,10130,206440,13768,5844,37640,5,2,11,174,104,291
2023-06-26,10130,206440,13569,5760,37096,5,2,11,170,102,284
2023-06-27,10130,206440,13317,5653,36407,5,2,11,167,100,279
