date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2020-01-01,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-02,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-03,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-04,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-05,10047,567434,157,56,429,0,0,0,1,1,2
2020-01-06,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-07,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-08,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-09,10047,567434,110,40,301,0,0,0,1,1,2
2020-01-10,10047,567434,121,44,331,0,0,0,1,1,2
2020-01-11,10047,567434,119,43,325,0,0,0,1,1,2
2020-01-12,10047,567434,127,46,347,0,0,0,1,1,2
2020-01-13,10047,567434,118,42,323,0,0,0,1,1,2
2020-01-14,10047,567434,112,40,306,0,0,0,1,1,2
2020-01-15,10047,567434,130,47,355,0,0,0,1,1,2
2020-01-16,10047,567434,114,41,312,0,0,0,1,1,2
2020-01-17,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-18,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-19,10047,567434,102,37,279,0,0,0,1,1,2
2020-01-20,10047,567434,127,46,347,0,0,0,1,1,2
2020-01-21,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-22,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-23,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-24,10047,567434,107,38,293,0,0,0,1,1,2
2020-01-25,10047,567434,139,50,380,0,0,0,1,1,2
2020-01-26,10047,567434,127,46,347,0,0,0,1,1,2
2020-01-27,10047,567434,118,42,323,0,0,0,1,1,2
2020-01-28,10047,567434,116,42,317,0,0,0,1,1,2
2020-01-29,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-30,10047,567434,117,42,320,0,0,0,1,1,2
2020-01-31,10047,567434,99,36,271,0,0,0,1,1,2
2020-01-01,10130,206440,7196,3054,19673,4,1,9,104,62,174
2020-01-02,10130,206440,6993,2968,19118,4,1,9,103,62,172
2020-01-03,10130,206440,6511,2764,17800,3,1,7,102,61,171
2020-01-04,10130,206440,6633,2815,18134,3,1,7,104,62,174
2020-01-05,10130,206440,12135,5151,33176,6,2,14,107,64,179
2020-01-06,10130,206440,5368,2279,14676,3,1,7,89,53,149
2020-01-07,10130,206440,5387,2287,14728,3,1,7,42,25,70
2020-01-08,10130,206440,5716,2426,15627,3,1,7,41,25,69
2020-01-09,10130,206440,8247,3501,22546,4,1,9,42,25,70
2020-01-10,10130,206440,9606,4077,26262,4,1,9,42,25,70
2020-01-11,10130,206440,7780,3302,21270,4,1,9,43,26,72
2020-01-12,10130,206440,7990,3391,21844,4,1,9,42,25,70
2020-01-13,10130,206440,6960,2954,19028,3,1,7,40,24,67
2020-01-14,10130,206440,7286,3093,19919,3,1,7,40,24,67
2020-01-15,10130,206440,9828,4172,26869,4,1,9,40,24,67
2020-01-16,10130,206440,8073,3427,22071,4,1,9,40,24,67
2020-01-17,10130,206440,5185,2201,14175,3,1,7,38,23,64
2020-01-18,10130,206440,5201,2208,14219,3,1,7,38,23,64
2020-01-19,10130,206440,5233,2221,14307,3,1,7,38,23,64
2020-01-20,10130,206440,6885,2922,18823,3,1,7,36,22,60
2020-01-21,10130,206440,4575,1942,12508,2,1,5,34,20,57
2020-01-22,10130,206440,4888,2075,13363,2,1,5,33,20,55
2020-01-23,10130,206440,4660,1978,12740,2,1,5,33,20,55
2020-01-24,10130,206440,6218,2639,16999,2,1,5,34,20,57
2020-01-25,10130,206440,8048,3416,22002,3,1,7,35,21,59
2020-01-26,10130,206440,6676,2834,18252,3,1,7,34,20,57
2020-01-27,10130,206440,5445,2311,14886,2,1,5,31,19,52
2020-01-28,10130,206440,4974,2111,13598,1,0,2,17,10,28
2020-01-29,10130,206440,3660,1554,10006,1,0,2,16,10,27
2020-01-30,10130,206440,5924,2515,16196,1,0,2,17,10,28
2020-01-31,10130,206440,3484,1479,9525,1,0,2,16,10,27
2020-01-01,10130,206471,443,177,1211,0,0,0,14,9,23
2020-01-02,10130,206471,362,145,990,0,0,0,14,9,23
2020-01-03,10130,206471,369,147,1009,0,0,0,14,9,23
2020-01-04,10130,206471,385,154,1053,0,0,0,15,9,25
2020-01-05,10130,206471,502,201,1372,0,0,0,15,9,25
2020-01-06,10130,206471,319,127,872,0,0,0,14,9,23
2020-01-07,10130,206471,337,135,921,0,0,0,5,3,8
2020-01-08,10130,206471,357,143,976,0,0,0,5,3,8
2020-01-09,10130,206471,442,177,1208,0,0,0,5,3,8
2020-01-10,10130,206471,471,188,1288,0,0,0,5,3,8
2020-01-11,10130,206471,452,181,1236,0,0,0,5,3,8
2020-01-12,10130,206471,290,116,793,0,0,0,5,3,8
2020-01-13,10130,206471,279,111,763,0,0,0,5,3,8
2020-01-14,10130,206471,301,120,823,0,0,0,5,3,8
2020-01-15,10130,206471,173,69,473,0,0,0,5,3,8
2020-01-16,10130,206471,161,64,440,0,0,0,5,3,8
2020-01-17,10130,206471,138,55,377,0,0,0,5,3,8
2020-01-18,10130,206471,144,58,394,0,0,0,5,3,8
2020-01-19,10130,206471,153,61,418,0,0,0,5,3,8
2020-01-20,10130,206471,182,73,498,0,0,0,5,3,8
2020-01-21,10130,206471,163,65,446,0,0,0,4,2,7
2020-01-22,10130,206471,172,69,470,0,0,0,4,2,7
2020-01-23,10130,206471,110,44,301,0,0,0,5,3,8
2020-01-24,10130,206471,131,52,358,0,0,0,5,3,8
2020-01-25,10130,206471,148,59,405,0,0,0,5,3,8
2020-01-26,10130,206471,141,56,385,0,0,0,5,3,8
2020-01-27,10130,206471,132,53,361,0,0,0,5,3,8
2020-01-28,10130,206471,138,55,377,0,0,0,2,1,3
2020-01-29,10130,206471,122,49,334,0,0,0,2,1,3
2020-01-30,10130,206471,142,57,388,0,0,0,2,1,3
2020-01-31,10130,206471,116,46,317,0,0,0,2,1,3
2020-01-01,10130,216173,78,31,208,0,0,0,3,2,5
2020-01-02,10130,216173,61,25,162,0,0,0,3,2,5
2020-01-03,10130,216173,32,13,85,0,0,0,3,2,5
2020-01-04,10130,216173,32,13,85,0,0,0,3,2,5
2020-01-05,10130,216173,66,27,176,0,0,0,3,2,5
2020-01-06,10130,216173,34,14,91,0,0,0,2,1,3
2020-01-07,10130,216173,35,14,93,0,0,0,1,1,2
2020-01-08,10130,216173,17,7,45,0,0,0,1,1,2
2020-01-09,10130,216173,21,8,56,0,0,0,1,1,2
2020-01-10,10130,216173,29,12,77,0,0,0,1,1,2
2020-01-11,10130,216173,22,9,59,0,0,0,1,1,2
2020-01-12,10130,216173,25,10,67,0,0,0,1,1,2
2020-01-13,10130,216173,23,9,61,0,0,0,1,1,2
2020-01-14,10130,216173,23,9,61,0,0,0,1,1,2
2020-01-15,10130,216173,35,14,93,0,0,0,1,1,2
2020-01-16,10130,216173,27,11,72,0,0,0,1,1,2
2020-01-17,10130,216173,16,6,43,0,0,0,1,1,2
