date,shop,genre,predicted_sales,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2023-12-13,10130,206440,25942,442,135,1063
2023-12-14,10130,206440,24393,407,124,979
2023-12-15,10130,206440,32635,407,124,979
2023-12-16,10130,206440,22611,375,114,902
2023-12-17,10130,206440,22340,352,107,847
2023-12-18,10130,206440,18417,302,92,727
2023-12-19,10130,206440,19027,322,98,775
2023-12-20,10130,206440,30029,372,114,895
2023-12-21,10130,206440,20710,356,109,856
2023-12-22,10130,206440,20006,359,110,864
2023-12-23,10130,206440,19865,375,114,902
2023-12-24,10130,206440,20125,380,116,914
2023-12-25,10130,206440,26078,376,115,905
2023-12-26,10130,206440,20401,340,104,818
2023-12-27,10130,206440,21702,327,100,787
2023-12-28,10130,206440,21766,310,95,746
2023-12-29,10130,206440,19779,285,87,686
2023-12-30,10130,206440,28470,304,93,731
2023-12-31,10130,206440,19445,257,78,618
2023-12-01,10130,206471,734,50,17,105
2023-12-02,10130,206471,675,49,17,103
2023-12-03,10130,206471,790,48,16,101
2023-12-04,10130,206471,755,44,15,93
2023-12-05,10130,206471,1080,44,15,93
2023-12-06,10130,206471,876,48,16,101
2023-12-07,10130,206471,822,49,17,103
2023-12-08,10130,206471,705,50,17,105
2023-12-09,10130,206471,714,53,18,112
2023-12-10,10130,206471,907,55,19,116
2023-12-11,10130,206471,527,56,19,118
2023-12-12,10130,206471,521,55,19,116
2023-12-13,10130,206471,490,51,17,107
2023-12-14,10130,206471,488,48,16,101
2023-12-15,10130,206471,781,49,17,103
2023-12-16,10130,206471,565,47,16,99
2023-12-17,10130,206471,560,45,15,95
2023-12-18,10130,206471,499,41,14,86
2023-12-19,10130,206471,518,42,14,88
2023-12-20,10130,206471,753,43,15,91
2023-12-21,10130,206471,532,42,14,88
2023-12-22,10130,206471,497,41,14,86
2023-12-23,10130,206471,495,40,14,84
2023-12-24,10130,206471,560,39,13,82
2023-12-25,10130,206471,695,37,13,78
2023-12-26,10130,206471,520,35,12,74
2023-12-27,10130,206471,610,35,12,74
2023-12-28,10130,206471,577,34,12,72
2023-12-29,10130,206471,463,32,11,67
2023-12-30,10130,206471,659,32,11,67
2023-12-31,10130,206471,374,31,11,65
2023-12-01,10130,216158,32,1,0,2
2023-12-02,10130,216158,17,1,0,2
2023-12-03,10130,216158,18,1,0,2
2023-12-05,10130,216158,23,1,0,2
2023-12-06,10130,216158,21,1,0,2
2023-12-09,10130,216158,20,1,0,2
2023-12-10,10130,216158,25,1,0,2
2023-12-17,10130,216158,6,1,0,2
2023-12-18,10130,216158,5,1,0,2
2023-12-20,10130,216158,8,1,0,2
2023-12-21,10130,216158,6,1,0,2
2023-12-23,10130,216158,5,1,0,2
2023-12-24,10130,216158,6,1,0,2
2023-12-28,10130,216158,6,1,0,2
2023-12-29,10130,216158,5,1,0,2
2023-12-30,10130,216158,7,1,0,2
2023-12-31,10130,216158,6,1,0,2
2023-12-01,10130,216173,701,11,4,23
2023-12-02,10130,216173,533,11,4,23
2023-12-03,10130,216173,539,11,4,23
2023-12-04,10130,216173,500,11,4,23
2023-12-05,10130,216173,943,13,5,28
2023-12-06,10130,216173,672,12,4,26
2023-12-07,10130,216173,793,12,4,26
2023-12-08,10130,216173,748,12,4,26
2023-12-09,10130,216173,787,12,4,26
2023-12-10,10130,216173,1446,13,5,28
2023-12-11,10130,216173,969,13,5,28
2023-12-12,10130,216173,862,11,4,23
2023-12-13,10130,216173,891,11,4,23
2023-12-14,10130,216173,717,11,4,23
2023-12-15,10130,216173,954,11,4,23
2023-12-16,10130,216173,561,10,4,21
2023-12-17,10130,216173,579,10,4,21
2023-12-18,10130,216173,458,9,3,19
2023-12-19,10130,216173,480,9,3,19
2023-12-20,10130,216173,587,9,3,19
2023-12-21,10130,216173,381,8,3,17
2023-12-22,10130,216173,357,9,3,19
2023-12-23,10130,216173,421,9,3,19
2023-12-24,10130,216173,394,9,3,19
2023-12-25,10130,216173,508,9,3,19
2023-12-26,10130,216173,419,9,3,19
2023-12-27,10130,216173,389,9,3,19
2023-12-28,10130,216173,366,9,3,19
2023-12-29,10130,216173,335,9,3,19
2023-12-30,10130,216173,460,9,3,19
2023-12-31,10130,216173,307,8,3,17
2023-12-03,10130,408789,606,3,1,7
2023-12-04,10130,408789,569,3,1,7
2023-12-07,10130,408789,501,2,1,4
2023-12-08,10130,408789,495,2,1,4
2023-12-11,10130,408789,569,1,0,2
2023-12-12,10130,408789,571,1,0,2
2023-12-01,10130,502835,29,5,2,12
2023-12-02,10130,502835,25,6,2,14
2023-12-03,10130,502835,27,7,2,16
2023-12-04,10130,502835,25,6,2,14
2023-12-05,10130,502835,33,8,3,19
2023-12-06,10130,502835,829,9,3,21
2023-12-07,10130,502835,822,9,3,21
2023-12-08,10130,502835,885,10,4,23
2023-12-09,10130,502835,945,11,4,25
2023-12-10,10130,502835,1248,11,4,25
2023-12-11,10130,502835,1361,12,4,28
2023-12-12,10130,502835,1433,11,4,25
2023-12-13,10130,502835,876,9,3,21
2023-12-14,10130,502835,868,9,3,21
2023-12-15,10130,502835,988,9,3,21
2023-12-16,10130,502835,748,9,3,21
2023-12-17,10130,502835,819,9,3,21
2023-12-18,10130,502835,421,6,2,14
2023-12-19,10130,502835,547,7,2,16
2023-12-20,10130,502835,337,6,2,14
2023-12-21,10130,502835,337,6,2,14
2023-12-22,10130,502835,585,5,2,12
2023-12-23,10130,502835,833,5,2,12
2023-12-24,10130,502835,833,5,2,12
2023-12-25,10130,502835,1329,4,1,9
2023-12-26,10130,502835,1329,4,1,9
2023-12-27,10130,502835,1015,4,1,9
2023-12-28,10130,502835,1007,4,1,9
2023-12-29,10130,502835,784,4,1,9
2023-12-30,10130,502835,1392,4,1,9
2023-12-31,10130,502835,1149,4,1,9
2023-12-06,10130,551180,7,1,0,2
2023-12-09,10130,551180,8,1,0,2
2023-12-10,10130,551180,11,1,0,2
2023-12-11,10130,551180,8,1,0,2
2023-12-22,10130,551180,7,1,0,2
2023-12-23,10130,551180,8,1,0,2
2023-12-24,10130,551180,8,1,0,2
2023-12-30,10130,551180,10,1,0,2
2023-12-31,10130,551180,8,1,0,2
2023-12-01,10130,551228,139,1,0,2
2023-12-02,10130,551228,91,1,0,2
2023-12-03,10130,551228,103,1,0,2
2023-12-04,10130,551228,89,1,0,2
2023-12-05,10130,551228,136,1,0,2
2023-12-06,10130,551228,91,1,0,2
2023-12-07,10130,551228,88,1,0,2
2023-12-08,10130,551228,82,1,0,2
2023-12-10,10130,551228,155,2,1,5
2023-12-11,10130,551228,89,1,0,2
2023-12-12,10130,551228,93,1,0,2
2023-12-13,10130,551228,91,1,0,2
2023-12-14,10130,551228,88,1,0,2
2023-12-19,10130,551228,93,1,0,2
2023-12-20,10130,551228,89,1,0,2
2023-12-22,10130,551228,28,1,0,2
2023-12-25,10130,551228,44,1,0,2
2023-12-26,10130,551228,32,1,0,2
2023-12-27,10130,551228,31,1,0,2
2023-12-28,10130,551228,30,1,0,2
2023-12-01,10130,551732,15,3,1,7
2023-12-02,10130,551732,17,8,3,18
2023-12-03,10130,551732,20,11,4,25
2023-12-04,10130,551732,17,11,4,25
2023-12-05,10130,551732,22,12,4,27
2023-12-06,10130,551732,17,11,4,25
2023-12-07,10130,551732,16,11,4,25
2023-12-08,10130,551732,15,10,4,22
2023-12-09,10130,551732,17,6,2,13
2023-12-10,10130,551732,19,4,1,9
2023-12-11,10130,551732,15,4,1,9
2023-12-17,10130,551732,18,4,1,9
2023-12-18,10130,551732,15,7,2,16
2023-12-19,10130,551732,19,20,7,45
2023-12-20,10130,551732,451,24,9,54
2023-12-21,10130,551732,1081,29,10,65
2023-12-22,10130,551732,1081,30,11,67
2023-12-23,10130,551732,1081,32,11,72
2023-12-24,10130,551732,1081,33,12,74
2023-12-25,10130,551732,1081,30,11,67
2023-12-26,10130,551732,1081,16,6,36
2023-12-27,10130,551732,558,13,5,29
2023-12-28,10130,551732,132,7,2,16
2023-12-29,10130,551732,120,6,2,13
2023-12-30,10130,551732,180,5,2,11
2023-12-31,10130,551732,163,5,2,11
2023-12-01,10130,558873,75,39,13,88
2023-12-02,10130,558873,58,38,13,86
2023-12-03,10130,558873,66,37,13,83
2023-12-04,10130,558873,57,34,12,77
2023-12-05,10130,558873,75,37,13,83
2023-12-06,10130,558873,58,37,13,83
2023-12-07,10130,558873,54,37,13,83
2023-12-08,10130,558873,54,37,13,83
2023-12-09,10130,558873,58,38,13,86
2023-12-10,10130,558873,71,40,14,90
2023-12-11,10130,558873,54,38,13,86
2023-12-12,10130,558873,598,34,12,77
2023-12-13,10130,558873,786,36,12,81
2023-12-14,10130,558873,786,36,12,81
2023-12-15,10130,558873,786,33,11,74
2023-12-16,10130,558873,782,33,11,74
2023-12-17,10130,558873,782,33,11,74
2023-12-18,10130,558873,877,31,11,70
2023-12-19,10130,558873,456,35,12,79
2023-12-20,10130,558873,456,37,13,83
2023-12-21,10130,558873,456,37,13,83
2023-12-22,10130,558873,456,38,13,86
2023-12-23,10130,558873,456,38,13,86
2023-12-24,10130,558873,456,37,13,83
2023-12-25,10130,558873,126,35,12,79
2023-12-26,10130,558873,126,34,12,77
2023-12-27,10130,558873,98,28,10,63
2023-12-28,10130,558873,91,26,9,59
2023-12-29,10130,558873,90,25,9,56
2023-12-30,10130,558873,126,24,8,54
2023-12-31,10130,558873,111,23,8,52
2023-12-01,10130,560271,16,2,1,4
2023-12-02,10130,560271,13,2,1,4
2023-12-03,10130,560271,15,2,1,4
2023-12-04,10130,560271,13,2,1,4
2023-12-05,10130,560271,18,2,1,4
2023-12-06,10130,560271,6,2,1,4
2023-12-07,10130,560271,6,2,1,4
2023-12-08,10130,560271,6,2,1,4
2023-12-09,10130,560271,6,2,1,4
2023-12-10,10130,560271,11,2,1,4
2023-12-11,10130,560271,7,2,1,4
2023-12-12,10130,560271,6,3,1,7
2023-12-14,10130,560271,6,3,1,7
2023-12-17,10130,560271,7,3,1,7
2023-12-18,10130,560271,8,3,1,7
2023-12-19,10130,560271,7,3,1,7
2023-12-20,10130,560271,70,3,1,7
2023-12-21,10130,560271,53,2,1,4
2023-12-22,10130,560271,51,2,1,4
2023-12-26,10130,560271,55,1,0,2
2023-12-27,10130,560271,50,1,0,2
2023-12-28,10130,560271,48,2,1,4
2023-12-02,10237,215430,279,5,2,11
2023-12-03,10237,215430,286,6,2,13
2023-12-04,10237,215430,284,6,2,13
2023-12-05,10237,215430,308,7,2,16
2023-12-06,10237,215430,291,7,2,16
2023-12-07,10237,215430,285,7,2,16
2023-12-08,10237,215430,269,7,2,16
2023-12-09,10237,215430,279,7,2,16
2023-12-10,10237,215430,308,7,2,16
2023-12-11,10237,215430,284,7,2,16
2023-12-12,10237,215430,285,7,2,16
2023-12-13,10237,215430,291,7,2,16
2023-12-14,10237,215430,285,7,2,16
2023-12-15,10237,215430,308,6,2,13
2023-12-16,10237,215430,279,6,2,13
2023-12-17,10237,215430,286,6,2,13
2023-12-18,10237,215430,284,6,2,13
2023-12-19,10237,215430,308,6,2,13
2023-12-20,10237,215430,308,6,2,13
2023-12-21,10237,215430,308,7,2,16
2023-12-22,10237,215430,298,8,2,18
2023-12-23,10237,215430,308,9,3,20
2023-12-24,10237,215430,308,9,3,20
2023-12-25,10237,215430,308,8,2,18
2023-12-26,10237,215430,308,8,2,18
2023-12-27,10237,215430,291,7,2,16
2023-12-28,10237,215430,285,7,2,16
2023-12-29,10237,215430,269,6,2,13
2023-12-30,10237,215430,308,7,2,16
2023-12-02,10403,100181,9,2,1,4
2023-12-03,10403,100181,9,2,1,4
2023-12-04,10403,100181,9,2,1,4
2023-12-15,10403,100181,9,2,1,4
2023-12-16,10403,100181,9,2,1,4
2023-12-19,10403,100181,9,2,1,4
2023-12-20,10403,100181,9,2,1,4
2023-12-21,10403,100181,9,2,1,4
2023-12-22,10403,100181,9,2,1,4
2023-12-25,10403,100181,9,2,1,4
2023-12-26,10403,100181,9,1,0,2
2023-12-27,10403,100181,9,1,0,2
2023-12-29,10403,100181,9,1,0,2
2023-12-30,10403,100181,9,1,0,2
2023-12-31,10403,100181,9,1,0,2
2023-12-11,10403,201632,52,2,1,5
2023-12-12,10403,201632,52,2,1,5
2023-12-19,10403,201632,67,2,1,5
2023-12-20,10403,201632,67,2,1,5
2023-12-23,10403,201632,67,2,1,5
2023-12-24,10403,201632,67,2,1,5
2023-12-29,10403,201632,48,2,1,5
2023-12-30,10403,201632,67,2,1,5
2023-12-01,10403,205582,2601,9,3,21
2023-12-02,10403,205582,3243,9,3,21
2023-12-03,10403,205582,3474,10,3,23
2023-12-04,10403,205582,1678,10,3,23
2023-12-05,10403,205582,1098,10,3,23
2023-12-06,10403,205582,752,10,3,23
2023-12-07,10403,205582,828,11,3,26
2023-12-08,10403,205582,654,11,3,26
2023-12-09,10403,205582,545,11,3,26
2023-12-10,10403,205582,623,10,3,23
2023-12-11,10403,205582,439,10,3,23
2023-12-12,10403,205582,429,11,3,26
2023-12-13,10403,205582,615,11,3,26
2023-12-14,10403,205582,615,10,3,23
2023-12-15,10403,205582,615,11,3,26
2023-12-16,10403,205582,615,11,3,26
2023-12-17,10403,205582,615,12,4,28
2023-12-18,10403,205582,434,10,3,23
2023-12-19,10403,205582,1180,10,3,23
2023-12-20,10403,205582,1460,11,3,26
2023-12-21,10403,205582,1757,12,4,28
2023-12-22,10403,205582,2322,12,4,28
2023-12-23,10403,205582,2886,12,4,28
2023-12-24,10403,205582,2886,11,3,26
2023-12-25,10403,205582,3269,13,4,30
2023-12-26,10403,205582,2602,12,4,28
2023-12-27,10403,205582,2006,12,4,28
2023-12-28,10403,205582,2445,12,4,28
2023-12-29,10403,205582,2072,12,4,28
2023-12-30,10403,205582,2215,13,4,30
2023-12-31,10403,205582,2077,13,4,30
2023-12-01,10403,205611,109,2,1,4
2023-12-02,10403,205611,335,3,1,6
2023-12-03,10403,205611,371,3,1,6
2023-12-04,10403,205611,320,3,1,6
2023-12-05,10403,205611,348,2,1,4
2023-12-06,10403,205611,283,2,1,4
2023-12-14,10403,205611,348,2,1,4
2023-12-15,10403,205611,348,2,1,4
2023-12-16,10403,205611,88,2,1,4
2023-12-17,10403,205611,90,2,1,4
2023-12-18,10403,205611,75,2,1,4
2023-12-19,10403,205611,90,2,1,4
2023-12-20,10403,205611,560,2,1,4
2023-12-21,10403,205611,1030,3,1,6
2023-12-22,10403,205611,1030,3,1,6
2023-12-23,10403,205611,1030,3,1,6
2023-12-24,10403,205611,1030,3,1,6
2023-12-27,10403,205611,838,3,1,6
2023-12-01,10403,551228,1545,17,6,39
2023-12-02,10403,551228,1014,15,5,35
2023-12-03,10403,551228,929,16,5,37
2023-12-04,10403,551228,805,13,4,30
2023-12-05,10403,551228,1380,14,5,32
2023-12-06,10403,551228,924,13,4,30
2023-12-07,10403,551228,892,12,4,28
2023-12-08,10403,551228,838,11,4,25
2023-12-09,10403,551228,698,11,4,25
2023-12-10,10403,551228,1189,11,4,25
2023-12-11,10403,551228,686,9,3,21
2023-12-12,10403,551228,640,10,3,23
2023-12-13,10403,551228,629,11,4,25
2023-12-14,10403,551228,585,10,3,23
2023-12-15,10403,551228,783,12,4,28
2023-12-16,10403,551228,575,12,4,28
2023-12-17,10403,551228,652,13,4,30
2023-12-18,10403,551228,602,12,4,28
2023-12-19,10403,551228,584,11,4,25
2023-12-20,10403,551228,838,11,4,25
2023-12-21,10403,551228,553,11,4,25
2023-12-22,10403,551228,520,10,3,23
2023-12-23,10403,551228,575,11,4,25
2023-12-24,10403,551228,508,12,4,28
2023-12-25,10403,551228,640,12,4,28
2023-12-26,10403,551228,455,10,3,23
2023-12-27,10403,551228,447,11,4,25
2023-12-28,10403,551228,431,10,3,23
2023-12-29,10403,551228,405,10,3,23
2023-12-30,10403,551228,654,12,4,28
2023-12-31,10403,551228,508,11,4,25
2023-12-03,10573,207288,83,1,0,2
2023-12-04,10573,207288,71,1,0,2
2023-12-05,10573,207288,85,1,0,2
2023-12-09,10573,207288,175,1,0,2
2023-12-11,10573,207288,177,1,0,2
2023-12-15,10573,207288,221,1,0,2
2023-12-23,10573,207288,217,1,0,2
2023-12-24,10573,207288,211,1,0,2
2023-12-05,10573,408789,0,1,0,2
2023-12-06,10573,408789,0,1,0,2
2023-12-07,10573,408789,0,1,0,2
2023-12-08,10573,408789,0,1,0,2
2023-12-09,10573,408789,0,1,0,2
2023-12-10,10573,408789,0,2,1,4
2023-12-14,10573,408789,0,1,0,2
2023-12-16,10573,408789,0,1,0,2
2023-12-01,10573,558873,0,2,1,5
2023-12-02,10573,558873,0,2,1,5
2023-12-03,10573,558873,0,3,1,7
2023-12-04,10573,558873,0,3,1,7
2023-12-05,10573,558873,0,5,2,11
2023-12-06,10573,558873,0,6,2,14
2023-12-07,10573,558873,0,7,2,16
2023-12-08,10573,558873,0,8,3,18
2023-12-09,10573,558873,0,8,3,18
2023-12-10,10573,558873,0,9,3,20
2023-12-11,10573,558873,0,10,3,23
2023-12-12,10573,558873,0,9,3,20
2023-12-13,10573,558873,0,8,3,18
2023-12-14,10573,558873,0,7,2,16
2023-12-16,10573,558873,0,6,2,14
2023-12-17,10573,558873,0,6,2,14
2023-12-18,10573,558873,0,5,2,11
2023-12-19,10573,558873,0,4,1,9
2023-12-20,10573,558873,0,4,1,9
2023-12-22,10573,558873,0,4,1,9
2023-12-23,10573,558873,0,4,1,9
2023-12-24,10573,558873,0,5,2,11
2023-12-25,10573,558873,0,5,2,11
2023-12-26,10573,558873,0,5,2,11
2023-12-27,10573,558873,0,5,2,11
2023-12-28,10573,558873,0,5,2,11
2023-12-29,10573,558873,0,5,2,11
2023-12-30,10573,558873,0,6,2,14
2023-12-31,10573,558873,0,5,2,11
2023-12-01,10801,201925,12745,82,24,180
2023-12-02,10801,201925,8355,75,22,164
2023-12-03,10801,201925,7534,72,21,158
2023-12-04,10801,201925,8120,66,19,145
2023-12-05,10801,201925,10487,64,19,140
2023-12-06,10801,201925,6707,66,19,145
2023-12-07,10801,201925,7169,68,20,149
2023-12-08,10801,201925,6620,65,19,142
2023-12-09,10801,201925,7057,65,19,142
2023-12-10,10801,201925,11339,68,20,149
2023-12-11,10801,201925,9001,71,21,156
2023-12-12,10801,201925,8965,70,20,153
2023-12-13,10801,201925,7964,64,19,140
2023-12-14,10801,201925,7823,60,18,131
2023-12-15,10801,201925,9213,60,18,131
2023-12-16,10801,201925,8366,61,18,134
2023-12-17,10801,201925,9048,60,18,131
2023-12-18,10801,201925,5448,54,16,118
2023-12-19,10801,201925,6551,54,16,118
2023-12-20,10801,201925,8680,53,15,116
2023-12-21,10801,201925,6986,53,15,116
2023-12-22,10801,201925,6933,52,15,114
2023-12-23,10801,201925,5133,51,15,112
2023-12-24,10801,201925,5655,51,15,112
2023-12-25,10801,201925,7766,50,15,110
2023-12-26,10801,201925,5024,46,13,101
2023-12-27,10801,201925,4700,46,13,101
2023-12-28,10801,201925,3507,43,13,94
2023-12-29,10801,201925,2770,42,12,92
2023-12-30,10801,201925,3898,44,13,96
2023-12-31,10801,201925,3053,44,13,96
2023-12-21,10801,205761,201,3,1,7
2023-12-22,10801,205761,201,3,1,7
2023-12-03,10801,207288,582,3,1,6
2023-12-04,10801,207288,438,3,1,6
2023-12-07,10801,207288,325,3,1,6
2023-12-08,10801,207288,309,3,1,6
2023-12-16,10801,207288,393,3,1,6
2023-12-22,10801,207288,429,3,1,6
2023-12-27,10801,207288,345,3,1,6
2023-12-30,10801,207288,622,2,1,4
2023-12-31,10801,207288,518,2,1,4
2023-12-02,10801,208532,1750,10,3,23
2023-12-03,10801,208532,1919,9,3,21
2023-12-05,10801,208532,1669,9,3,21
2023-12-06,10801,208532,633,7,2,16
2023-12-07,10801,208532,305,6,2,14
2023-12-08,10801,208532,298,5,1,12
2023-12-09,10801,208532,297,6,2,14
2023-12-10,10801,208532,576,6,2,14
2023-12-01,10801,210413,0,1,0,2
2023-12-02,10801,210413,0,2,1,5
2023-12-12,10801,210413,0,1,0,2
2023-12-28,10801,210413,0,1,0,2
2023-12-29,10801,210413,0,1,0,2
2023-12-02,10801,215913,1561,2,1,5
2023-12-03,10801,215913,1845,3,1,7
2023-12-04,10801,215913,1410,3,1,7
2023-12-08,10801,215913,1183,3,1,7
2023-12-11,10801,215913,1384,3,1,7
2023-12-12,10801,215913,576,3,1,7
2023-12-13,10801,215913,823,3,1,7
2023-12-14,10801,215913,823,3,1,7
2023-12-21,10801,215913,823,4,1,9
2023-12-22,10801,215913,823,4,1,9
2023-12-24,10801,215913,823,3,1,7
2023-12-25,10801,215913,823,3,1,7
2023-12-26,10801,215913,823,3,1,7
2023-12-27,10801,215913,607,3,1,7
2023-12-30,10801,215913,823,4,1,9
2023-12-31,10801,215913,823,4,1,9
2023-12-01,10801,301577,1315,3,1,7
2023-12-02,10801,301577,878,3,1,7
2023-12-03,10801,301577,987,2,1,4
2023-12-10,10801,401534,90,2,1,4
2023-12-11,10801,401534,61,2,1,4
2023-12-14,10801,401534,61,2,1,4
2023-12-24,10801,401534,64,2,1,4
2023-12-31,10801,401534,64,2,1,4
2023-12-01,10801,402279,65668,523,186,1140
2023-12-02,10801,402279,50109,503,179,1097
2023-12-03,10801,402279,48881,458,163,998
2023-12-04,10801,402279,41878,418,149,911
2023-12-05,10801,402279,61252,434,155,946
2023-12-06,10801,402279,51054,480,171,1046
2023-12-07,10801,402279,51641,500,178,1090
2023-12-08,10801,402279,52323,516,184,1125
2023-12-09,10801,402279,54836,538,192,1173
2023-12-10,10801,402279,94367,577,206,1258
2023-12-11,10801,402279,72909,617,220,1345
2023-12-12,10801,402279,73448,610,217,1330
2023-12-13,10801,402279,67378,561,200,1223
2023-12-14,10801,402279,64352,532,190,1160
2023-12-15,10801,402279,84184,520,185,1134
2023-12-16,10801,402279,62050,506,180,1103
2023-12-17,10801,402279,68699,497,177,1084
2023-12-18,10801,402279,63948,425,151,927
2023-12-19,10801,402279,58075,411,146,896
2023-12-20,10801,402279,89422,419,149,913
2023-12-21,10801,402279,63096,430,153,937
2023-12-22,10801,402279,59844,433,154,944
2023-12-23,10801,402279,59178,438,156,955
2023-12-24,10801,402279,60028,432,154,942
2023-12-25,10801,402279,84446,426,152,929
2023-12-26,10801,402279,56568,422,150,920
2023-12-27,10801,402279,56606,414,148,903
2023-12-28,10801,402279,52021,386,138,842
2023-12-29,10801,402279,47129,366,130,798
2023-12-30,10801,402279,70659,371,132,809
2023-12-31,10801,402279,51368,358,128,780
2023-12-11,10801,407120,110,2,1,4
2023-12-12,10801,407120,101,2,1,4
2023-12-20,10801,407120,171,3,1,6
2023-12-21,10801,407120,97,3,1,6
2023-12-10,10801,507515,1229,2,1,4
2023-12-27,10801,507515,902,2,1,4
2023-12-29,10801,507515,802,2,1,4
2023-12-30,10801,507515,1118,2,1,4
2023-12-01,10801,508456,10867,70,19,165
2023-12-02,10801,508456,17661,70,19,165
2023-12-03,10801,508456,13127,70,19,165
2023-12-04,10801,508456,7827,61,16,143
2023-12-05,10801,508456,12142,67,18,157
2023-12-06,10801,508456,8690,64,17,150
2023-12-07,10801,508456,8834,70,19,165
2023-12-08,10801,508456,8910,70,19,165
