date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2024-08-03,10045,100487,0,0,0,0,0,0,1,0,2
2024-08-04,10045,100487,0,0,0,0,0,0,1,0,2
2024-08-05,10045,100487,0,0,0,0,0,0,1,0,2
2024-08-06,10045,100487,0,0,0,0,0,0,1,0,2
2024-08-10,10045,206440,0,0,0,0,0,0,2,1,5
2024-08-22,10045,206440,0,0,0,0,0,0,1,0,2
2024-08-24,10045,206440,0,0,0,0,0,0,1,0,2
2024-08-01,10045,216424,2340,234,20664,0,0,0,4,1,9
2024-08-02,10045,216424,1754,175,15489,0,0,0,4,1,9
2024-08-03,10045,216424,1889,189,16681,0,0,0,4,1,9
2024-08-04,10045,216424,2212,221,19534,0,0,0,4,1,9
2024-08-05,10045,216424,2831,283,25000,0,0,0,4,1,9
2024-08-07,10045,216424,1988,199,17556,0,0,0,4,1,9
2024-08-08,10045,216424,2579,258,22775,0,0,0,4,1,9
2024-08-09,10045,216424,1688,169,14906,0,0,0,4,1,9
2024-08-10,10045,216424,3537,354,31234,0,0,0,5,2,12
2024-08-11,10045,216424,3862,386,34105,0,0,0,5,2,12
2024-08-12,10045,216424,3323,332,29345,0,0,0,5,2,12
2024-08-14,10045,216424,3197,320,28232,0,0,0,5,2,12
2024-08-15,10045,216424,4610,461,40710,0,0,0,5,2,12
2024-08-16,10045,216424,2510,251,22165,0,0,0,4,1,9
2024-08-17,10045,216424,2348,235,20735,0,0,0,4,1,9
2024-08-18,10045,216424,1864,186,16461,0,0,0,4,1,9
2024-08-19,10045,216424,946,95,8354,0,0,0,3,1,7
2024-08-20,10045,216424,1397,140,12337,0,0,0,3,1,7
2024-08-21,10045,216424,791,79,6985,0,0,0,3,1,7
2024-08-22,10045,216424,1341,134,11842,0,0,0,4,1,9
2024-08-23,10045,216424,1321,132,11665,0,0,0,3,1,7
2024-08-24,10045,216424,1575,158,13908,0,0,0,4,1,9
2024-08-25,10045,216424,2323,232,20514,0,0,0,4,1,9
2024-08-14,10045,507843,0,0,0,0,0,0,1,0,2
2024-08-25,10045,507843,0,0,0,0,0,0,1,0,2
2024-08-04,10045,510003,0,0,0,0,0,0,1,0,2
2024-08-05,10045,510003,0,0,0,0,0,0,1,0,2
2024-08-06,10045,510003,0,0,0,0,0,0,1,0,2
2024-08-04,10045,567538,1232,123,8592,0,0,0,1,0,2
2024-08-09,10045,567538,982,98,6849,0,0,0,1,0,2
2024-08-01,10045,567623,275,28,2357,0,0,0,2,1,5
2024-08-02,10045,567623,260,26,2228,0,0,0,2,1,5
2024-08-03,10045,567623,275,28,2357,0,0,0,2,1,5
