date,shop,genre,predicted_sales
2024-04-15,10130,205611,249
2024-04-16,10130,205611,189
2024-04-17,10130,205611,192
2024-04-18,10130,205611,191
2024-04-19,10130,205611,58
2024-04-20,10130,205611,75
2024-04-21,10130,205611,63
2024-04-22,10130,205611,61
2024-04-23,10130,205611,59
2024-04-24,10130,205611,56
2024-04-25,10130,205611,72
2024-04-26,10130,205611,54
2024-04-27,10130,205611,51
2024-04-28,10130,205611,54
2024-04-29,10130,205611,53
2024-04-30,10130,205611,66
2024-04-01,10130,206440,16697
2024-04-02,10130,206440,17015
2024-04-03,10130,206440,17514
2024-04-04,10130,206440,23150
2024-04-05,10130,206440,22803
2024-04-06,10130,206440,23474
2024-04-07,10130,206440,25233
2024-04-08,10130,206440,21840
2024-04-09,10130,206440,22188
2024-04-10,10130,206440,25875
2024-04-11,10130,206440,22328
2024-04-12,10130,206440,21411
2024-04-13,10130,206440,20234
2024-04-14,10130,206440,26558
2024-04-15,10130,206440,27508
2024-04-16,10130,206440,26975
2024-04-17,10130,206440,30441
2024-04-18,10130,206440,22328
2024-04-19,10130,206440,21071
2024-04-20,10130,206440,31202
2024-04-21,10130,206440,24383
2024-04-22,10130,206440,22845
2024-04-23,10130,206440,23505
2024-04-24,10130,206440,31551
2024-04-25,10130,206440,33029
2024-04-26,10130,206440,34267
2024-04-27,10130,206440,35859
2024-04-28,10130,206440,28119
2024-04-29,10130,206440,24675
2024-04-30,10130,206440,37545
2024-04-01,10130,206471,4368
2024-04-02,10130,206471,3921
2024-04-03,10130,206471,4002
2024-04-04,10130,206471,6029
2024-04-05,10130,206471,6877
2024-04-06,10130,206471,8772
2024-04-07,10130,206471,9339
2024-04-08,10130,206471,8906
2024-04-09,10130,206471,9601
2024-04-10,10130,206471,10134
2024-04-11,10130,206471,8141
2024-04-12,10130,206471,7853
2024-04-13,10130,206471,7226
2024-04-14,10130,206471,9011
2024-04-15,10130,206471,10115
2024-04-16,10130,206471,11987
2024-04-17,10130,206471,11941
2024-04-18,10130,206471,9509
2024-04-19,10130,206471,9381
2024-04-20,10130,206471,12991
2024-04-21,10130,206471,11287
2024-04-22,10130,206471,9898
2024-04-23,10130,206471,9464
2024-04-24,10130,206471,12594
2024-04-25,10130,206471,12472
2024-04-26,10130,206471,15029
2024-04-27,10130,206471,14928
2024-04-28,10130,206471,12337
2024-04-29,10130,206471,9864
2024-04-30,10130,206471,13751
2024-04-01,10130,216158,26
2024-04-02,10130,216158,22
2024-04-03,10130,216158,23
2024-04-04,10130,216158,26
2024-04-05,10130,216158,30
2024-04-06,10130,216158,25
2024-04-07,10130,216158,28
2024-04-08,10130,216158,25
2024-04-09,10130,216158,3
2024-04-10,10130,216158,4
2024-04-11,10130,216158,3
2024-04-12,10130,216158,289
2024-04-13,10130,216158,566
2024-04-14,10130,216158,728
2024-04-15,10130,216158,782
2024-04-16,10130,216158,656
2024-04-17,10130,216158,708
2024-04-18,10130,216158,601
2024-04-19,10130,216158,311
2024-04-20,10130,216158,63
2024-04-21,10130,216158,51
2024-04-22,10130,216158,46
2024-04-23,10130,216158,46
2024-04-24,10130,216158,57
2024-04-25,10130,216158,63
2024-04-26,10130,216158,54
2024-04-27,10130,216158,53
2024-04-28,10130,216158,51
2024-04-29,10130,216158,46
2024-04-30,10130,216158,63
2024-04-01,10130,216173,486
2024-04-02,10130,216173,578
2024-04-03,10130,216173,561
2024-04-04,10130,216173,771
2024-04-05,10130,216173,927
2024-04-06,10130,216173,1097
2024-04-07,10130,216173,1108
2024-04-08,10130,216173,953
2024-04-09,10130,216173,748
2024-04-10,10130,216173,996
2024-04-11,10130,216173,566
2024-04-12,10130,216173,529
2024-04-13,10130,216173,314
2024-04-14,10130,216173,421
2024-04-15,10130,216173,515
2024-04-16,10130,216173,463
2024-04-17,10130,216173,547
2024-04-18,10130,216173,450
2024-04-19,10130,216173,517
2024-04-20,10130,216173,960
2024-04-21,10130,216173,812
2024-04-22,10130,216173,868
2024-04-23,10130,216173,750
2024-04-24,10130,216173,1219
2024-04-25,10130,216173,1537
2024-04-26,10130,216173,973
2024-04-27,10130,216173,991
2024-04-28,10130,216173,797
2024-04-29,10130,216173,635
2024-04-30,10130,216173,1123
2024-04-01,10130,502835,366
2024-04-02,10130,502835,308
2024-04-03,10130,502835,264
2024-04-04,10130,502835,290
2024-04-05,10130,502835,334
2024-04-06,10130,502835,253
2024-04-07,10130,502835,225
2024-04-08,10130,502835,129
2024-04-09,10130,502835,135
2024-04-10,10130,502835,184
2024-04-11,10130,502835,116
2024-04-12,10130,502835,109
2024-04-13,10130,502835,115
2024-04-14,10130,502835,301
2024-04-15,10130,502835,399
2024-04-16,10130,502835,454
2024-04-17,10130,502835,434
2024-04-18,10130,502835,611
2024-04-19,10130,502835,574
2024-04-20,10130,502835,949
2024-04-21,10130,502835,530
2024-04-22,10130,502835,498
2024-04-23,10130,502835,398
2024-04-24,10130,502835,423
2024-04-25,10130,502835,226
2024-04-26,10130,502835,149
2024-04-27,10130,502835,158
2024-04-28,10130,502835,155
2024-04-29,10130,502835,145
2024-04-30,10130,502835,241
2024-04-01,10130,551180,8
2024-04-04,10130,551180,7
2024-04-05,10130,551180,8
2024-04-09,10130,551180,7
2024-04-10,10130,551180,118
2024-04-11,10130,551180,88
2024-04-12,10130,551180,83
2024-04-13,10130,551180,93
2024-04-14,10130,551180,118
2024-04-15,10130,551180,118
2024-04-16,10130,551180,107
2024-04-17,10130,551180,109
2024-04-18,10130,551180,93
2024-04-19,10130,551180,83
2024-04-20,10130,551180,118
2024-04-21,10130,551180,103
2024-04-22,10130,551180,92
2024-04-23,10130,551180,90
2024-04-24,10130,551180,109
2024-04-25,10130,551180,118
2024-04-26,10130,551180,99
2024-04-27,10130,551180,112
2024-04-28,10130,551180,103
2024-04-29,10130,551180,92
2024-04-30,10130,551180,118
2024-04-01,10130,551228,57
2024-04-02,10130,551228,41
2024-04-03,10130,551228,40
2024-04-04,10130,551228,46
2024-04-05,10130,551228,53
2024-04-06,10130,551228,48
2024-04-07,10130,551228,56
2024-04-08,10130,551228,47
2024-04-09,10130,551228,49
2024-04-10,10130,551228,57
2024-04-11,10130,551228,38
2024-04-12,10130,551228,35
2024-04-13,10130,551228,40
2024-04-14,10130,551228,56
2024-04-15,10130,551228,57
2024-04-16,10130,551228,49
2024-04-17,10130,551228,48
2024-04-18,10130,551228,41
2024-04-22,10130,551228,39
2024-04-23,10130,551228,41
2024-04-25,10130,551228,57
2024-04-26,10130,551228,42
2024-04-27,10130,551228,48
2024-04-28,10130,551228,46
2024-04-29,10130,551228,39
2024-04-30,10130,551228,57
2024-04-01,10130,551732,22
2024-04-02,10130,551732,22
2024-04-03,10130,551732,22
2024-04-04,10130,551732,22
2024-04-05,10130,551732,32
2024-04-06,10130,551732,24
2024-04-07,10130,551732,26
2024-04-08,10130,551732,23
2024-04-09,10130,551732,24
2024-04-10,10130,551732,37
2024-04-11,10130,551732,21
2024-04-12,10130,551732,20
2024-04-13,10130,551732,4
2024-04-14,10130,551732,5
2024-04-15,10130,551732,6
2024-04-16,10130,551732,4
2024-04-17,10130,551732,4
2024-04-18,10130,551732,4
2024-04-19,10130,551732,3
2024-04-20,10130,551732,6
2024-04-21,10130,551732,4
2024-04-22,10130,551732,4
2024-04-23,10130,551732,4
2024-04-24,10130,551732,4
2024-04-25,10130,551732,6
2024-04-26,10130,551732,4
2024-04-27,10130,551732,4
2024-04-28,10130,551732,4
2024-04-29,10130,551732,4
2024-04-30,10130,551732,6
2024-04-01,10130,558873,1011
2024-04-02,10130,558873,332
2024-04-03,10130,558873,666
2024-04-04,10130,558873,636
2024-04-05,10130,558873,843
2024-04-06,10130,558873,835
2024-04-07,10130,558873,1246
2024-04-08,10130,558873,1127
2024-04-09,10130,558873,1286
2024-04-10,10130,558873,1804
2024-04-11,10130,558873,1269
2024-04-12,10130,558873,1416
2024-04-13,10130,558873,1669
2024-04-14,10130,558873,1641
2024-04-15,10130,558873,1787
2024-04-16,10130,558873,1492
2024-04-17,10130,558873,1199
2024-04-18,10130,558873,1465
2024-04-19,10130,558873,1460
2024-04-20,10130,558873,2123
2024-04-21,10130,558873,1704
2024-04-22,10130,558873,1539
2024-04-23,10130,558873,1202
2024-04-24,10130,558873,1385
2024-04-25,10130,558873,1799
2024-04-26,10130,558873,1190
2024-04-27,10130,558873,1122
2024-04-28,10130,558873,1055
2024-04-29,10130,558873,1105
2024-04-30,10130,558873,1707
2024-04-01,10130,560271,34
2024-04-02,10130,560271,23
2024-04-03,10130,560271,23
2024-04-04,10130,560271,25
2024-04-05,10130,560271,29
2024-04-06,10130,560271,26
2024-04-07,10130,560271,31
2024-04-08,10130,560271,28
2024-04-09,10130,560271,26
2024-04-10,10130,560271,32
2024-04-11,10130,560271,23
2024-04-12,10130,560271,22
2024-04-13,10130,560271,24
2024-04-14,10130,560271,31
2024-04-15,10130,560271,35
2024-04-16,10130,560271,26
2024-04-17,10130,560271,26
2024-04-18,10130,560271,26
2024-04-19,10130,560271,22
2024-04-24,10130,560271,26
2024-04-25,10130,560271,16
2024-04-27,10130,560271,13
2024-04-28,10130,560271,14
2024-04-29,10130,560271,13
2024-04-30,10130,560271,16
2024-04-01,10237,215430,273
2024-04-02,10237,215430,248
2024-04-03,10237,215430,251
2024-04-04,10237,215430,248
2024-04-05,10237,215430,259
2024-04-06,10237,215430,246
2024-04-07,10237,215430,249
2024-04-08,10237,215430,248
2024-04-09,10237,215430,248
2024-04-10,10237,215430,277
2024-04-11,10237,215430,248
2024-04-12,10237,215430,244
2024-04-13,10237,215430,246
2024-04-14,10237,215430,249
2024-04-15,10237,215430,271
2024-04-16,10237,215430,248
2024-04-17,10237,215430,251
2024-04-18,10237,215430,248
2024-04-19,10237,215430,244
2024-04-20,10237,215430,267
2024-04-21,10237,215430,249
2024-04-22,10237,215430,248
2024-04-23,10237,215430,248
2024-04-24,10237,215430,251
2024-04-25,10237,215430,272
2024-04-26,10237,215430,244
2024-04-27,10237,215430,246
2024-04-28,10237,215430,249
2024-04-29,10237,215430,248
2024-04-30,10237,215430,272
2024-04-03,10403,100181,104
2024-04-04,10403,100181,104
2024-04-06,10403,100181,104
2024-04-07,10403,100181,104
2024-04-08,10403,100181,104
2024-04-09,10403,100181,104
2024-04-13,10403,100181,104
2024-04-14,10403,100181,104
2024-04-15,10403,100181,104
2024-04-16,10403,100181,104
2024-04-17,10403,100181,104
2024-04-18,10403,100181,104
2024-04-19,10403,100181,104
2024-04-20,10403,100181,104
2024-04-21,10403,100181,104
2024-04-22,10403,100181,104
2024-04-23,10403,100181,104
2024-04-24,10403,100181,104
2024-04-25,10403,100181,104
2024-04-26,10403,100181,104
2024-04-27,10403,100181,104
2024-04-28,10403,100181,104
2024-04-29,10403,100181,104
2024-04-30,10403,100181,104
2024-04-01,10403,201632,45
2024-04-09,10403,201632,37
2024-04-10,10403,201632,50
2024-04-11,10403,201632,35
2024-04-01,10403,205582,332
2024-04-02,10403,205582,330
2024-04-03,10403,205582,327
2024-04-04,10403,205582,475
2024-04-05,10403,205582,1014
2024-04-06,10403,205582,612
2024-04-07,10403,205582,567
2024-04-08,10403,205582,462
2024-04-09,10403,205582,598
2024-04-10,10403,205582,1127
2024-04-11,10403,205582,914
2024-04-12,10403,205582,800
2024-04-13,10403,205582,886
2024-04-14,10403,205582,799
2024-04-15,10403,205582,1069
2024-04-16,10403,205582,782
2024-04-17,10403,205582,928
2024-04-18,10403,205582,1030
2024-04-19,10403,205582,1035
2024-04-20,10403,205582,2002
2024-04-21,10403,205582,1205
2024-04-22,10403,205582,1103
2024-04-23,10403,205582,1127
2024-04-24,10403,205582,906
2024-04-25,10403,205582,1216
2024-04-26,10403,205582,729
2024-04-27,10403,205582,807
2024-04-28,10403,205582,986
2024-04-29,10403,205582,702
2024-04-30,10403,205582,1192
2024-04-02,10403,205611,26
2024-04-07,10403,205611,28
2024-04-08,10403,205611,27
2024-04-09,10403,205611,27
2024-04-10,10403,205611,34
2024-04-12,10403,205611,26
2024-04-13,10403,205611,26
2024-04-18,10403,205611,27
2024-04-19,10403,205611,26
2024-04-20,10403,205611,34
2024-04-25,10403,205611,35
2024-04-26,10403,205611,26
2024-04-27,10403,205611,26
2024-04-28,10403,205611,28
2024-04-01,10403,551228,1298
2024-04-02,10403,551228,924
2024-04-03,10403,551228,813
2024-04-04,10403,551228,681
2024-04-05,10403,551228,791
2024-04-06,10403,551228,1624
2024-04-07,10403,551228,1899
2024-04-08,10403,551228,1588
2024-04-09,10403,551228,1819
2024-04-10,10403,551228,2038
2024-04-11,10403,551228,1362
2024-04-12,10403,551228,1361
2024-04-13,10403,551228,1159
2024-04-14,10403,551228,1635
2024-04-15,10403,551228,1660
2024-04-16,10403,551228,1257
2024-04-17,10403,551228,1479
2024-04-18,10403,551228,1451
2024-04-19,10403,551228,1190
2024-04-20,10403,551228,1819
2024-04-21,10403,551228,1469
2024-04-22,10403,551228,1244
2024-04-23,10403,551228,1264
2024-04-24,10403,551228,1333
2024-04-25,10403,551228,1397
2024-04-26,10403,551228,1034
2024-04-27,10403,551228,1176
2024-04-28,10403,551228,1128
2024-04-29,10403,551228,956
2024-04-30,10403,551228,1372
2024-04-01,10484,110365,93
2024-04-02,10484,110365,93
2024-04-11,10484,110365,93
2024-04-15,10484,110365,93
2024-04-16,10484,110365,93
2024-04-17,10484,110365,93
2024-04-19,10484,110365,93
2024-04-20,10484,110365,93
2024-04-21,10484,110365,93
2024-04-22,10484,110365,93
2024-04-23,10484,110365,93
2024-04-24,10484,110365,93
2024-04-25,10484,110365,93
2024-04-26,10484,110365,93
2024-04-27,10484,110365,93
2024-04-28,10484,110365,93
2024-04-29,10484,110365,93
2024-04-30,10484,110365,93
2024-04-28,10484,201632,130
2024-04-29,10484,201632,123
2024-04-30,10484,201632,171
2024-04-03,10484,551736,720
2024-04-04,10484,551736,723
2024-04-07,10484,551736,784
2024-04-16,10484,551736,558
2024-04-20,10484,551736,757
2024-04-01,10484,560271,228
2024-04-06,10484,560271,149
2024-04-11,10484,560271,109
2024-04-14,10484,560271,133
2024-04-15,10484,560271,137
2024-04-16,10484,560271,311
2024-04-17,10484,560271,291
2024-04-19,10484,560271,205
2024-04-26,10484,560271,215
2024-04-28,10484,560271,226
2024-04-01,10573,207288,27
2024-04-02,10573,207288,20
2024-04-07,10573,207288,13
2024-04-08,10573,207288,11
2024-04-16,10573,207288,11
2024-04-21,10573,207288,11
2024-04-22,10573,207288,10
2024-04-26,10573,207288,10
2024-04-27,10573,207288,10
2024-04-28,10573,207288,10
2024-04-30,10573,207288,12
2024-04-03,10573,408789,0
2024-04-04,10573,408789,0
2024-04-06,10573,408789,0
2024-04-11,10573,408789,0
2024-04-12,10573,408789,0
2024-04-23,10573,408789,0
2024-04-28,10573,408789,0
2024-04-01,10573,558873,0
2024-04-02,10573,558873,0
2024-04-03,10573,558873,0
2024-04-05,10573,558873,0
2024-04-07,10573,558873,0
2024-04-08,10573,558873,0
2024-04-09,10573,558873,0
2024-04-10,10573,558873,0
2024-04-13,10573,558873,0
2024-04-15,10573,558873,0
2024-04-16,10573,558873,0
2024-04-19,10573,558873,0
2024-04-21,10573,558873,0
2024-04-22,10573,558873,0
2024-04-23,10573,558873,0
2024-04-28,10573,558873,0
2024-04-29,10573,558873,0
2024-04-30,10573,558873,0
2024-04-01,10749,206361,995
2024-04-02,10749,206361,531
2024-04-03,10749,206361,411
2024-04-04,10749,206361,424
2024-04-05,10749,206361,475
2024-04-06,10749,206361,242
2024-04-07,10749,206361,264
2024-04-08,10749,206361,221
2024-04-09,10749,206361,219
2024-04-10,10749,206361,302
2024-04-11,10749,206361,203
2024-04-12,10749,206361,176
2024-04-13,10749,206361,188
2024-04-14,10749,206361,222
2024-04-15,10749,206361,243
2024-04-16,10749,206361,186
2024-04-17,10749,206361,196
2024-04-18,10749,206361,178
2024-04-19,10749,206361,151
2024-04-20,10749,206361,227
2024-04-21,10749,206361,177
2024-04-22,10749,206361,150
2024-04-23,10749,206361,150
2024-04-24,10749,206361,171
2024-04-25,10749,206361,214
2024-04-26,10749,206361,142
2024-04-27,10749,206361,1584
2024-04-28,10749,206361,1638
2024-04-29,10749,206361,1413
2024-04-30,10749,206361,3838
2024-04-01,10749,206471,0
2024-04-04,10749,206471,0
2024-04-12,10749,206471,0
2024-04-17,10749,206471,0
2024-04-05,10749,216158,0
2024-04-08,10749,216158,0
2024-04-02,10749,216173,15
2024-04-04,10749,216173,17
2024-04-07,10749,216173,18
2024-04-11,10749,216173,12
2024-04-14,10749,216173,16
2024-04-17,10749,216173,14
2024-04-18,10749,216173,11
2024-04-19,10749,216173,10
2024-04-20,10749,216173,16
2024-04-21,10749,216173,11
2024-04-23,10749,216173,10
2024-04-24,10749,216173,11
2024-04-25,10749,216173,14
2024-04-30,10749,216173,14
2024-04-02,10749,304080,0
2024-04-04,10749,304080,0
2024-04-05,10749,304080,0
2024-04-06,10749,304080,0
2024-04-07,10749,304080,0
2024-04-08,10749,304080,0
2024-04-10,10749,304080,0
2024-04-12,10749,304080,0
2024-04-13,10749,304080,0
2024-04-14,10749,304080,0
2024-04-15,10749,304080,0
2024-04-17,10749,304080,0
2024-04-18,10749,304080,0
2024-04-21,10749,304080,0
2024-04-25,10749,304080,0
2024-04-26,10749,304080,0
2024-04-27,10749,304080,0
2024-04-28,10749,304080,0
2024-04-29,10749,304080,0
2024-04-02,10749,408789,0
2024-04-06,10749,408789,0
2024-04-08,10749,408789,0
2024-04-29,10749,408789,0
2024-04-01,10749,551180,6517
2024-04-02,10749,551180,5821
2024-04-03,10749,551180,5255
2024-04-04,10749,551180,5343
2024-04-05,10749,551180,5861
2024-04-06,10749,551180,6337
2024-04-07,10749,551180,6571
2024-04-08,10749,551180,4348
2024-04-09,10749,551180,3010
2024-04-10,10749,551180,3673
2024-04-11,10749,551180,3265
2024-04-12,10749,551180,3327
2024-04-13,10749,551180,3084
2024-04-14,10749,551180,3539
2024-04-15,10749,551180,3524
2024-04-16,10749,551180,3714
2024-04-17,10749,551180,4502
2024-04-18,10749,551180,3576
2024-04-19,10749,551180,3212
2024-04-20,10749,551180,4167
2024-04-21,10749,551180,3344
2024-04-22,10749,551180,3913
2024-04-23,10749,551180,3402
2024-04-24,10749,551180,3439
2024-04-25,10749,551180,3309
2024-04-26,10749,551180,3499
2024-04-27,10749,551180,6055
2024-04-28,10749,551180,6193
2024-04-29,10749,551180,6372
2024-04-30,10749,551180,9654
2024-04-01,10749,558846,4401
2024-04-02,10749,558846,3379
2024-04-03,10749,558846,3641
2024-04-04,10749,558846,3697
2024-04-05,10749,558846,5164
2024-04-06,10749,558846,5277
2024-04-07,10749,558846,4875
2024-04-08,10749,558846,4162
2024-04-09,10749,558846,4267
2024-04-10,10749,558846,5991
2024-04-11,10749,558846,4245
2024-04-12,10749,558846,4242
2024-04-13,10749,558846,3141
2024-04-14,10749,558846,3708
2024-04-15,10749,558846,4086
2024-04-16,10749,558846,4742
2024-04-17,10749,558846,4633
2024-04-18,10749,558846,4819
2024-04-19,10749,558846,4139
2024-04-20,10749,558846,7551
2024-04-21,10749,558846,5865
2024-04-22,10749,558846,5609
2024-04-23,10749,558846,3995
2024-04-24,10749,558846,4132
2024-04-25,10749,558846,5051
2024-04-26,10749,558846,5442
2024-04-27,10749,558846,6679
2024-04-28,10749,558846,6869
2024-04-29,10749,558846,6424
2024-04-30,10749,558846,8517
2024-04-01,10749,558873,405
2024-04-02,10749,558873,292
2024-04-03,10749,558873,968
2024-04-04,10749,558873,903
2024-04-05,10749,558873,1173
2024-04-06,10749,558873,928
2024-04-07,10749,558873,952
2024-04-08,10749,558873,821
2024-04-09,10749,558873,815
2024-04-10,10749,558873,240
2024-04-11,10749,558873,167
2024-04-12,10749,558873,144
2024-04-13,10749,558873,150
2024-04-14,10749,558873,162
2024-04-15,10749,558873,172
2024-04-16,10749,558873,125
2024-04-17,10749,558873,360
2024-04-18,10749,558873,343
2024-04-19,10749,558873,337
2024-04-20,10749,558873,484
2024-04-21,10749,558873,386
2024-04-22,10749,558873,347
2024-04-23,10749,558873,345
2024-04-24,10749,558873,134
2024-04-25,10749,558873,170
2024-04-26,10749,558873,125
2024-04-27,10749,558873,131
2024-04-28,10749,558873,142
2024-04-29,10749,558873,127
2024-04-30,10749,558873,169
2024-04-04,10749,560271,0
2024-04-01,10801,201925,7730
2024-04-02,10801,201925,4852
2024-04-03,10801,201925,3613
2024-04-04,10801,201925,5349
2024-04-05,10801,201925,7664
2024-04-06,10801,201925,10526
2024-04-07,10801,201925,13331
2024-04-08,10801,201925,11454
2024-04-09,10801,201925,10441
2024-04-10,10801,201925,13168
2024-04-11,10801,201925,9519
2024-04-12,10801,201925,7292
2024-04-13,10801,201925,4558
2024-04-14,10801,201925,5199
2024-04-15,10801,201925,6160
2024-04-16,10801,201925,5597
2024-04-17,10801,201925,4623
2024-04-18,10801,201925,2995
2024-04-19,10801,201925,2677
2024-04-20,10801,201925,5023
2024-04-21,10801,201925,4647
2024-04-22,10801,201925,5192
2024-04-23,10801,201925,7081
2024-04-24,10801,201925,9026
2024-04-25,10801,201925,10276
2024-04-26,10801,201925,8052
2024-04-27,10801,201925,9731
2024-04-28,10801,201925,9818
2024-04-29,10801,201925,11939
2024-04-30,10801,201925,14946
2024-04-28,10801,202502,1023
2024-04-29,10801,202502,1728
2024-04-20,10801,205761,148
2024-04-21,10801,205761,103
2024-04-01,10801,207288,544
2024-04-02,10801,207288,414
2024-04-03,10801,207288,355
2024-04-04,10801,207288,286
2024-04-07,10801,207288,317
2024-04-08,10801,207288,291
2024-04-09,10801,207288,276
2024-04-11,10801,207288,197
2024-04-12,10801,207288,188
2024-04-18,10801,207288,213
2024-04-20,10801,207288,471
2024-04-21,10801,207288,360
2024-04-25,10801,207288,434
2024-04-26,10801,207288,316
2024-04-01,10801,208532,626
2024-04-02,10801,208532,780
2024-04-03,10801,208532,691
2024-04-04,10801,208532,349
2024-04-05,10801,208532,534
2024-04-06,10801,208532,595
2024-04-07,10801,208532,836
2024-04-08,10801,208532,749
2024-04-09,10801,208532,679
2024-04-10,10801,208532,538
2024-04-11,10801,208532,602
2024-04-12,10801,208532,487
2024-04-13,10801,208532,378
2024-04-14,10801,208532,304
2024-04-15,10801,208532,328
2024-04-16,10801,208532,294
2024-04-17,10801,208532,256
2024-04-18,10801,208532,133
2024-04-19,10801,208532,133
2024-04-20,10801,208532,158
2024-04-21,10801,208532,155
2024-04-22,10801,208532,138
2024-04-23,10801,208532,149
2024-04-24,10801,208532,122
2024-04-26,10801,208532,97
2024-04-27,10801,208532,98
2024-04-28,10801,208532,113
2024-04-03,10801,215913,591
2024-04-04,10801,215913,565
2024-04-08,10801,215913,606
2024-04-09,10801,215913,360
2024-04-10,10801,215913,566
2024-04-11,10801,215913,356
2024-04-12,10801,215913,356
2024-04-13,10801,215913,317
2024-04-14,10801,215913,368
2024-04-15,10801,215913,452
2024-04-16,10801,215913,278
2024-04-17,10801,215913,288
2024-04-18,10801,215913,275
2024-04-19,10801,215913,233
2024-04-20,10801,215913,345
2024-04-21,10801,215913,255
2024-04-22,10801,215913,204
2024-04-23,10801,215913,192
2024-04-24,10801,215913,199
2024-04-25,10801,215913,279
2024-04-26,10801,215913,190
2024-04-27,10801,215913,220
2024-04-28,10801,215913,255
2024-04-29,10801,215913,204
2024-04-30,10801,215913,169
2024-04-04,10801,401534,393
2024-04-07,10801,401534,417
2024-04-08,10801,401534,387
2024-04-09,10801,401534,393
2024-04-10,10801,401534,474
2024-04-17,10801,401534,396
2024-04-18,10801,401534,356
2024-04-24,10801,401534,169
2024-04-25,10801,401534,199
2024-04-26,10801,401534,157
2024-04-27,10801,401534,157
2024-04-01,10801,402279,85637
2024-04-02,10801,402279,56762
2024-04-03,10801,402279,50706
2024-04-04,10801,402279,58600
2024-04-05,10801,402279,65970
2024-04-06,10801,402279,57214
2024-04-07,10801,402279,64907
2024-04-08,10801,402279,62236
2024-04-09,10801,402279,58387
2024-04-10,10801,402279,79087
2024-04-11,10801,402279,52346
2024-04-12,10801,402279,48400
2024-04-13,10801,402279,46812
2024-04-14,10801,402279,60579
2024-04-15,10801,402279,76590
2024-04-16,10801,402279,61359
2024-04-17,10801,402279,63342
2024-04-18,10801,402279,53788
2024-04-19,10801,402279,46531
2024-04-20,10801,402279,76610
2024-04-21,10801,402279,56221
2024-04-22,10801,402279,57375
2024-04-23,10801,402279,52595
2024-04-24,10801,402279,62545
2024-04-25,10801,402279,81587
2024-04-26,10801,402279,62626
2024-04-27,10801,402279,66894
2024-04-28,10801,402279,62296
2024-04-29,10801,402279,57003
2024-04-30,10801,402279,86174
2024-04-01,10801,407120,359
2024-04-02,10801,407120,233
