date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2025-02-01,10130,205611,3800,380,38000,1,0,2,35,12,75
2025-02-02,10130,205611,3787,379,37870,2,1,4,35,12,75
2025-02-03,10130,205611,3104,310,31040,1,0,2,36,12,77
2025-02-04,10130,205611,3200,320,32000,1,0,2,36,12,77
2025-02-05,10130,205611,4259,426,42590,2,1,4,38,13,81
2025-02-06,10130,205611,4030,403,40300,2,1,4,42,14,90
2025-02-07,10130,205611,3807,381,38070,2,1,4,43,14,92
2025-02-08,10130,205611,3884,388,38840,2,1,4,45,15,96
2025-02-09,10130,205611,4222,422,42220,2,1,4,45,15,96
2025-02-10,10130,205611,6592,659,65920,3,1,6,47,16,101
2025-02-11,10130,205611,4953,495,49530,2,1,4,49,16,105
2025-02-12,10130,205611,5333,533,53330,2,1,4,49,16,105
2025-02-13,10130,205611,4539,454,45390,2,1,4,46,15,99
2025-02-14,10130,205611,3988,399,39880,2,1,4,43,14,92
2025-02-15,10130,205611,5453,545,54530,2,1,4,40,13,86
2025-02-16,10130,205611,4272,427,42720,2,1,4,38,13,81
2025-02-17,10130,205611,3514,351,35140,1,0,2,36,12,77
2025-02-18,10130,205611,3109,311,31090,1,0,2,34,11,73
2025-02-19,10130,205611,2402,240,24020,1,0,2,31,10,66
2025-02-20,10130,205611,3031,303,30310,1,0,2,30,10,64
2025-02-21,10130,205611,3044,304,30440,1,0,2,29,10,62
2025-02-22,10130,205611,3102,310,31020,1,0,2,28,9,60
2025-02-23,10130,205611,3738,374,37380,1,0,2,27,9,58
2025-02-24,10130,205611,3524,352,35240,1,0,2,28,9,60
2025-02-25,10130,205611,5269,527,52690,2,1,4,29,10,62
2025-02-26,10130,205611,4098,410,40980,2,1,4,29,10,62
2025-02-27,10130,205611,3889,389,38890,2,1,4,27,9,58
2025-02-28,10130,205611,2906,291,29060,1,0,2,26,9,56
2025-02-01,10130,206440,139230,13923,1133292,51,16,113,1671,510,4020
2025-02-02,10130,206440,119572,11957,973282,49,15,109,1620,495,3897
2025-02-03,10130,206440,108300,10830,881531,44,13,98,1495,456,3597
2025-02-04,10130,206440,139833,13983,1138200,56,17,124,1615,493,3885
2025-02-05,10130,206440,176040,17604,1432915,70,21,155,1670,510,4018
2025-02-06,10130,206440,158774,15877,1292374,63,19,140,1759,537,4232
2025-02-07,10130,206440,146711,14671,1194185,58,18,129,1586,484,3816
2025-02-08,10130,206440,143905,14390,1171345,56,17,124,1662,507,3998
2025-02-09,10130,206440,145999,14600,1188390,56,17,124,1616,493,3888
2025-02-10,10130,206440,150710,15071,1226736,58,18,129,1488,454,3580
