date,shop,genre,predicted_sales
2024-11-22,10403,205582,185
2024-11-23,10403,205582,185
2024-11-24,10403,205582,185
2024-11-25,10403,205582,1494
2024-11-26,10403,205582,2803
2024-11-27,10403,205582,2803
2024-11-28,10403,205582,2114
2024-11-29,10403,205582,2128
2024-11-30,10403,205582,2803
2024-11-01,10403,205611,154
2024-11-02,10403,205611,134
2024-11-03,10403,205611,149
2024-11-04,10403,205611,143
2024-11-05,10403,205611,333
2024-11-06,10403,205611,549
2024-11-07,10403,205611,552
2024-11-08,10403,205611,513
2024-11-09,10403,205611,530
2024-11-10,10403,205611,666
2024-11-11,10403,205611,558
2024-11-12,10403,205611,305
2024-11-13,10403,205611,83
2024-11-14,10403,205611,102
2024-11-15,10403,205611,102
2024-11-16,10403,205611,102
2024-11-18,10403,205611,85
2024-11-19,10403,205611,81
2024-11-20,10403,205611,102
2024-11-21,10403,205611,102
2024-11-22,10403,205611,102
2024-11-23,10403,205611,102
2024-11-24,10403,205611,102
2024-11-25,10403,205611,102
2024-11-26,10403,205611,102
2024-11-27,10403,205611,102
2024-11-28,10403,205611,84
2024-11-29,10403,205611,78
2024-11-30,10403,205611,102
2024-11-01,10403,215430,449
2024-11-02,10403,215430,409
2024-11-03,10403,215430,415
2024-11-05,10403,215430,113
2024-11-06,10403,215430,98
2024-11-11,10403,215430,95
2024-11-12,10403,215430,93
2024-11-13,10403,215430,92
2024-11-14,10403,215430,89
2024-11-15,10403,215430,93
2024-11-16,10403,215430,84
2024-11-18,10403,215430,84
2024-11-19,10403,215430,82
2024-11-22,10403,215430,86
2024-11-23,10403,215430,89
2024-11-24,10403,215430,90
2024-11-25,10403,215430,87
2024-11-27,10403,215430,88
2024-11-28,10403,215430,74
2024-11-29,10403,215430,70
2024-11-30,10403,215430,80
2024-11-01,10403,551228,3815
2024-11-02,10403,551228,2387
2024-11-03,10403,551228,2554
2024-11-04,10403,551228,2816
2024-11-05,10403,551228,3544
2024-11-06,10403,551228,3405
2024-11-07,10403,551228,3309
2024-11-08,10403,551228,3615
2024-11-09,10403,551228,4029
2024-11-10,10403,551228,6357
2024-11-11,10403,551228,4054
2024-11-12,10403,551228,3565
2024-11-13,10403,551228,3016
2024-11-14,10403,551228,3191
2024-11-15,10403,551228,3768
2024-11-16,10403,551228,2841
2024-11-17,10403,551228,2967
2024-11-18,10403,551228,2739
2024-11-19,10403,551228,2656
2024-11-20,10403,551228,3672
2024-11-21,10403,551228,2729
2024-11-22,10403,551228,3685
2024-11-23,10403,551228,4736
2024-11-24,10403,551228,5486
2024-11-25,10403,551228,5221
2024-11-26,10403,551228,4827
2024-11-27,10403,551228,5136
2024-11-28,10403,551228,4505
2024-11-29,10403,551228,3599
2024-11-30,10403,551228,5335
2024-11-11,10403,551736,0
2024-11-12,10403,551736,0
2024-11-13,10403,551736,0
2024-11-28,10403,551736,0
2024-11-29,10403,551736,0
2024-11-01,10403,563689,255
2024-11-07,10403,563689,209
2024-11-08,10403,563689,200
2024-11-11,10403,563689,234
2024-11-12,10403,563689,195
2024-11-13,10403,563689,201
2024-11-14,10403,563689,215
2024-11-15,10403,563689,255
2024-11-16,10403,563689,227
2024-11-17,10403,563689,220
2024-11-18,10403,563689,207
2024-11-21,10403,563689,255
2024-11-22,10403,563689,3327
2024-11-26,10403,563689,3322
2024-11-27,10403,563689,3316
2024-11-28,10403,563689,2408
2024-11-29,10403,563689,2305
2024-11-01,10484,110365,60
2024-11-02,10484,110365,60
2024-11-04,10484,110365,60
2024-11-06,10484,110365,60
2024-11-07,10484,110365,60
2024-11-10,10484,110365,10
2024-11-11,10484,110365,10
2024-11-13,10484,110365,10
2024-11-16,10484,110365,68
2024-11-18,10484,110365,68
2024-11-19,10484,110365,68
2024-11-20,10484,110365,68
2024-11-24,10484,110365,68
2024-11-25,10484,110365,68
2024-11-30,10484,110365,68
2024-11-01,10484,551736,343
2024-11-02,10484,551736,325
2024-11-03,10484,551736,345
2024-11-04,10484,551736,357
2024-11-05,10484,551736,559
2024-11-07,10484,551736,355
2024-11-08,10484,551736,330
2024-11-09,10484,551736,357
2024-11-10,10484,551736,555
2024-11-13,10484,551736,304
2024-11-14,10484,551736,290
2024-11-15,10484,551736,386
2024-11-16,10484,551736,258
2024-11-17,10484,551736,284
2024-11-18,10484,551736,262
2024-11-19,10484,551736,260
2024-11-20,10484,551736,430
2024-11-22,10484,551736,313
2024-11-23,10484,551736,348
2024-11-25,10484,551736,408
2024-11-26,10484,551736,368
2024-11-27,10484,551736,368
2024-11-28,10484,551736,238
2024-11-29,10484,551736,211
2024-11-30,10484,551736,358
2024-11-01,10484,560271,196
2024-11-02,10484,560271,178
2024-11-03,10484,560271,206
2024-11-04,10484,560271,144
2024-11-05,10484,560271,167
2024-11-06,10484,560271,132
2024-11-07,10484,560271,125
2024-11-08,10484,560271,104
2024-11-09,10484,560271,99
2024-11-10,10484,560271,140
2024-11-11,10484,560271,103
2024-11-12,10484,560271,84
2024-11-13,10484,560271,146
2024-11-14,10484,560271,189
2024-11-15,10484,560271,254
2024-11-16,10484,560271,197
2024-11-17,10484,560271,228
2024-11-18,10484,560271,250
2024-11-20,10484,560271,277
2024-11-21,10484,560271,209
2024-11-22,10484,560271,197
2024-11-24,10484,560271,250
2024-11-25,10484,560271,234
2024-11-27,10484,560271,216
2024-11-28,10484,560271,123
2024-11-29,10484,560271,117
2024-11-07,10573,207288,102
2024-11-10,10573,207288,27
2024-11-22,10573,207288,18
2024-11-10,10573,408789,0
2024-11-17,10573,408789,0
2024-11-20,10573,408789,0
2024-11-28,10573,408789,0
2024-11-02,10573,558873,0
2024-11-03,10573,558873,0
2024-11-04,10573,558873,0
2024-11-05,10573,558873,0
2024-11-06,10573,558873,0
2024-11-07,10573,558873,0
2024-11-09,10573,558873,0
2024-11-10,10573,558873,0
2024-11-11,10573,558873,0
2024-11-12,10573,558873,0
2024-11-13,10573,558873,0
2024-11-14,10573,558873,0
2024-11-15,10573,558873,0
2024-11-16,10573,558873,0
2024-11-17,10573,558873,0
2024-11-18,10573,558873,0
2024-11-20,10573,558873,0
2024-11-21,10573,558873,0
2024-11-22,10573,558873,0
2024-11-23,10573,558873,0
2024-11-24,10573,558873,0
2024-11-25,10573,558873,0
2024-11-26,10573,558873,0
2024-11-27,10573,558873,0
2024-11-28,10573,558873,0
2024-11-29,10573,558873,0
2024-11-30,10573,558873,0
2024-11-01,10612,201632,21
2024-11-02,10612,201632,17
2024-11-04,10612,201632,9
2024-11-05,10612,201632,12
2024-11-06,10612,201632,7
2024-11-07,10612,201632,7
2024-11-08,10612,201632,7
2024-11-10,10612,201632,10
2024-11-11,10612,201632,7
2024-11-12,10612,201632,7
2024-11-13,10612,201632,7
2024-11-14,10612,201632,7
2024-11-16,10612,201632,5
2024-11-18,10612,201632,5
2024-11-19,10612,201632,5
2024-11-20,10612,201632,7
2024-11-23,10612,201632,7
2024-11-24,10612,201632,8
2024-11-25,10612,201632,8
2024-11-26,10612,201632,8
2024-11-27,10612,201632,5
2024-11-29,10612,201632,3
2024-11-30,10612,201632,4
2024-11-01,10612,205582,3790
2024-11-02,10612,205582,2910
2024-11-03,10612,205582,3128
2024-11-04,10612,205582,2525
2024-11-05,10612,205582,3937
2024-11-06,10612,205582,3131
2024-11-07,10612,205582,3285
2024-11-08,10612,205582,3308
2024-11-09,10612,205582,3742
2024-11-10,10612,205582,4011
2024-11-11,10612,205582,3660
2024-11-12,10612,205582,3530
2024-11-13,10612,205582,2745
2024-11-14,10612,205582,3776
2024-11-15,10612,205582,4440
2024-11-16,10612,205582,4273
2024-11-17,10612,205582,4158
2024-11-18,10612,205582,2249
2024-11-19,10612,205582,2303
2024-11-20,10612,205582,3436
2024-11-21,10612,205582,3055
2024-11-22,10612,205582,2994
2024-11-23,10612,205582,2723
2024-11-24,10612,205582,2726
2024-11-25,10612,205582,2750
2024-11-26,10612,205582,2644
2024-11-27,10612,205582,2610
2024-11-28,10612,205582,1825
2024-11-29,10612,205582,1944
2024-11-30,10612,205582,2516
2024-11-01,10612,205611,246
2024-11-02,10612,205611,214
2024-11-03,10612,205611,237
2024-11-04,10612,205611,228
2024-11-05,10612,205611,264
2024-11-06,10612,205611,217
2024-11-08,10612,205611,203
2024-11-09,10612,205611,305
2024-11-10,10612,205611,321
2024-11-11,10612,205611,269
2024-11-12,10612,205611,255
2024-11-13,10612,205611,261
2024-11-14,10612,205611,321
2024-11-15,10612,205611,321
2024-11-16,10612,205611,220
2024-11-17,10612,205611,138
2024-11-18,10612,205611,80
2024-11-19,10612,205611,77
2024-11-20,10612,205611,245
2024-11-21,10612,205611,245
2024-11-22,10612,205611,245
2024-11-23,10612,205611,245
2024-11-24,10612,205611,245
2024-11-25,10612,205611,245
2024-11-26,10612,205611,245
2024-11-27,10612,205611,119
2024-11-28,10612,205611,98
2024-11-29,10612,205611,91
2024-11-30,10612,205611,119
2024-11-02,10612,551228,21
2024-11-03,10612,551228,23
2024-11-04,10612,551228,24
2024-11-06,10612,551228,24
2024-11-11,10612,551228,24
2024-11-13,10612,551228,21
2024-11-17,10612,551228,23
2024-11-18,10612,551228,22
2024-11-22,10612,551228,24
2024-11-24,10612,551228,31
2024-11-26,10612,551228,27
2024-11-28,10612,551228,20
2024-11-01,10612,563689,0
2024-11-24,10612,563689,0
2024-11-01,10801,201925,6379
2024-11-02,10801,201925,4684
2024-11-03,10801,201925,3602
2024-11-04,10801,201925,3933
2024-11-05,10801,201925,4666
2024-11-06,10801,201925,3498
2024-11-07,10801,201925,2472
2024-11-08,10801,201925,2950
2024-11-09,10801,201925,2896
2024-11-10,10801,201925,4736
2024-11-11,10801,201925,4203
2024-11-12,10801,201925,3379
2024-11-13,10801,201925,3013
2024-11-14,10801,201925,2986
2024-11-15,10801,201925,2950
2024-11-16,10801,201925,3030
2024-11-17,10801,201925,2971
2024-11-18,10801,201925,2338
2024-11-19,10801,201925,2300
2024-11-20,10801,201925,3094
2024-11-21,10801,201925,2072
2024-11-22,10801,201925,1934
2024-11-23,10801,201925,1192
2024-11-24,10801,201925,1212
2024-11-25,10801,201925,2183
2024-11-26,10801,201925,1483
2024-11-27,10801,201925,1396
2024-11-28,10801,201925,1338
2024-11-29,10801,201925,1241
2024-11-30,10801,201925,1764
2024-11-03,10801,205611,0
2024-11-05,10801,205611,0
2024-11-06,10801,205611,0
2024-11-01,10801,207288,608
2024-11-09,10801,207288,552
2024-11-10,10801,207288,832
2024-11-07,10801,208532,62
2024-11-08,10801,208532,65
2024-11-09,10801,208532,58
2024-11-10,10801,208532,72
2024-11-11,10801,208532,62
2024-11-12,10801,208532,71
2024-11-13,10801,208532,53
2024-11-14,10801,208532,51
2024-11-15,10801,208532,70
2024-11-16,10801,208532,58
2024-11-17,10801,208532,72
2024-11-22,10801,208532,27
2024-11-23,10801,208532,27
2024-11-27,10801,208532,27
2024-11-28,10801,208532,19
2024-11-29,10801,208532,190
2024-11-30,10801,208532,487
2024-11-05,10801,210413,0
2024-11-14,10801,210413,0
2024-11-15,10801,210413,0
2024-11-18,10801,210413,0
2024-11-19,10801,210413,0
2024-11-23,10801,212377,935
2024-11-24,10801,212377,924
2024-11-28,10801,212377,344
2024-11-29,10801,212377,335
2024-11-01,10801,215913,570
2024-11-02,10801,215913,594
2024-11-03,10801,215913,706
2024-11-04,10801,215913,495
2024-11-05,10801,215913,650
2024-11-06,10801,215913,610
2024-11-07,10801,215913,496
2024-11-08,10801,215913,477
2024-11-09,10801,215913,718
2024-11-10,10801,215913,832
2024-11-11,10801,215913,767
2024-11-12,10801,215913,738
2024-11-13,10801,215913,821
2024-11-14,10801,215913,743
2024-11-15,10801,215913,1099
2024-11-16,10801,215913,831
2024-11-17,10801,215913,987
2024-11-18,10801,215913,650
2024-11-19,10801,215913,517
2024-11-20,10801,215913,719
2024-11-21,10801,215913,1050
2024-11-22,10801,215913,1381
2024-11-23,10801,215913,1381
2024-11-24,10801,215913,1557
2024-11-25,10801,215913,1536
2024-11-26,10801,215913,1623
2024-11-27,10801,215913,1567
2024-11-28,10801,215913,887
2024-11-29,10801,215913,700
2024-11-30,10801,215913,1055
2024-11-01,10801,301577,314
2024-11-03,10801,301577,238
2024-11-04,10801,301577,230
2024-11-05,10801,301577,298
2024-11-06,10801,301577,218
2024-11-07,10801,301577,215
2024-11-08,10801,301577,202
2024-11-09,10801,301577,229
2024-11-10,10801,301577,314
2024-11-11,10801,301577,230
2024-11-12,10801,301577,201
2024-11-13,10801,301577,201
2024-11-14,10801,301577,64
2024-11-15,10801,301577,87
2024-11-16,10801,301577,68
2024-11-17,10801,301577,76
2024-11-18,10801,301577,2488
2024-11-19,10801,301577,2145
2024-11-20,10801,301577,3167
2024-11-21,10801,301577,3344
2024-11-22,10801,301577,7437
2024-11-23,10801,301577,7480
2024-11-24,10801,301577,7480
2024-11-25,10801,301577,4484
2024-11-26,10801,301577,4484
2024-11-27,10801,301577,4484
2024-11-28,10801,301577,2833
2024-11-29,10801,301577,394
2024-11-30,10801,301577,663
2024-11-01,10801,401534,39
2024-11-07,10801,401534,32
2024-11-08,10801,401534,32
2024-11-10,10801,401534,42
2024-11-11,10801,401534,32
2024-11-12,10801,401534,28
2024-11-13,10801,401534,29
2024-11-14,10801,401534,28
2024-11-15,10801,401534,38
2024-11-17,10801,401534,30
2024-11-18,10801,401534,30
2024-11-20,10801,401534,40
2024-11-21,10801,401534,33
2024-11-26,10801,401534,33
2024-11-27,10801,401534,34
2024-11-28,10801,401534,28
2024-11-29,10801,401534,28
2024-11-30,10801,401534,39
2024-11-01,10801,402279,74892
2024-11-02,10801,402279,54447
2024-11-03,10801,402279,55652
2024-11-04,10801,402279,59291
2024-11-05,10801,402279,71070
2024-11-06,10801,402279,53880
2024-11-07,10801,402279,51822
2024-11-08,10801,402279,48860
2024-11-09,10801,402279,51350
2024-11-10,10801,402279,75833
2024-11-11,10801,402279,73801
2024-11-12,10801,402279,63404
2024-11-13,10801,402279,63723
2024-11-14,10801,402279,61389
2024-11-15,10801,402279,80166
2024-11-16,10801,402279,57808
2024-11-17,10801,402279,63255
2024-11-18,10801,402279,58147
2024-11-19,10801,402279,56164
2024-11-20,10801,402279,82538
2024-11-21,10801,402279,61151
2024-11-22,10801,402279,59445
2024-11-23,10801,402279,60892
2024-11-24,10801,402279,66244
2024-11-25,10801,402279,86050
2024-11-26,10801,402279,69462
2024-11-27,10801,402279,78182
2024-11-28,10801,402279,71378
2024-11-29,10801,402279,66330
2024-11-30,10801,402279,99703
2024-11-03,10801,407120,38
2024-11-13,10801,407120,124
2024-11-14,10801,407120,113
2024-11-23,10801,407120,186
2024-11-24,10801,407120,201
2024-11-01,10801,508456,4931
2024-11-02,10801,508456,7169
2024-11-03,10801,508456,6028
2024-11-04,10801,508456,4290
2024-11-05,10801,508456,6061
2024-11-06,10801,508456,2824
2024-11-07,10801,508456,2192
2024-11-08,10801,508456,2143
2024-11-09,10801,508456,8490
2024-11-10,10801,508456,11258
2024-11-11,10801,508456,5683
2024-11-12,10801,508456,5944
2024-11-13,10801,508456,5633
2024-11-14,10801,508456,5285
2024-11-15,10801,508456,10192
2024-11-16,10801,508456,6737
2024-11-17,10801,508456,6806
2024-11-18,10801,508456,4457
2024-11-19,10801,508456,4301
2024-11-20,10801,508456,9493
2024-11-21,10801,508456,9262
2024-11-22,10801,508456,9400
2024-11-23,10801,508456,10306
2024-11-24,10801,508456,9662
2024-11-25,10801,508456,9881
2024-11-26,10801,508456,7505
2024-11-27,10801,508456,5643
2024-11-28,10801,508456,2648
2024-11-29,10801,508456,2217
2024-11-30,10801,508456,4526
2024-11-05,10801,509434,296
2024-11-01,10801,551180,32
2024-11-01,10801,551228,2880
2024-11-03,10801,551228,1695
2024-11-04,10801,551228,1666
2024-11-12,10801,551228,1466
2024-11-13,10801,551228,1972
2024-11-19,10801,551228,2551
2024-11-20,10801,551228,3670
2024-11-29,10801,551228,2196
2024-11-30,10801,551228,3562
2024-11-11,10801,551732,376
2024-11-12,10801,551732,207
2024-11-24,10801,551732,88
2024-11-25,10801,551732,88
2024-11-26,10801,551732,88
2024-11-27,10801,551732,88
2024-11-02,10801,567554,61
2024-11-03,10801,567554,61
2024-11-04,10801,567554,61
2024-11-05,10801,567554,61
2024-11-06,10801,567554,61
2024-11-07,10801,567554,61
2024-11-08,10801,567554,61
2024-11-09,10801,567554,61
2024-11-10,10801,567554,61
2024-11-11,10801,567554,61
2024-11-12,10801,567554,61
2024-11-13,10801,567554,61
2024-11-14,10801,567554,61
2024-11-15,10801,567554,61
2024-11-16,10801,567554,61
2024-11-17,10801,567554,61
2024-11-18,10801,567554,61
2024-11-19,10801,567554,61
2024-11-20,10801,567554,61
2024-11-21,10801,567554,61
2024-11-22,10801,567554,61
2024-11-23,10801,567554,61
2024-11-24,10801,567554,61
2024-11-25,10801,567554,61
2024-11-26,10801,567554,61
2024-11-27,10801,567554,61
2024-11-28,10801,567554,61
2024-11-29,10801,567554,61
2024-11-19,10831,207288,0
2024-11-26,10831,207288,0
2024-11-29,10831,207288,0
2024-11-01,11066,204964,608
2024-11-02,11066,204964,459
2024-11-03,11066,204964,464
2024-11-04,11066,204964,515
2024-11-05,11066,204964,565
2024-11-06,11066,204964,516
2024-11-07,11066,204964,496
2024-11-08,11066,204964,524
2024-11-09,11066,204964,607
2024-11-10,11066,204964,690
2024-11-11,11066,204964,708
2024-11-12,11066,204964,600
2024-11-13,11066,204964,553
2024-11-14,11066,204964,676
2024-11-15,11066,204964,855
2024-11-16,11066,204964,821
2024-11-17,11066,204964,752
2024-11-18,11066,204964,639
2024-11-19,11066,204964,554
2024-11-20,11066,204964,751
2024-11-21,11066,204964,797
2024-11-22,11066,204964,766
2024-11-23,11066,204964,761
2024-11-24,11066,204964,695
2024-11-25,11066,204964,695
2024-11-26,11066,204964,664
2024-11-27,11066,204964,744
2024-11-28,11066,204964,478
2024-11-29,11066,204964,465
2024-11-30,11066,204964,765
2024-11-01,11106,206361,146981
2024-11-02,11106,206361,99613
2024-11-03,11106,206361,113098
2024-11-04,11106,206361,109189
2024-11-05,11106,206361,150001
2024-11-06,11106,206361,140129
2024-11-07,11106,206361,138576
2024-11-08,11106,206361,124738
2024-11-09,11106,206361,135608
2024-11-10,11106,206361,191494
2024-11-11,11106,206361,144261
2024-11-12,11106,206361,136453
2024-11-13,11106,206361,134019
2024-11-14,11106,206361,127362
2024-11-15,11106,206361,160215
2024-11-16,11106,206361,132989
2024-11-17,11106,206361,157198
2024-11-18,11106,206361,117994
2024-11-19,11106,206361,110383
2024-11-20,11106,206361,177584
2024-11-21,11106,206361,165852
2024-11-22,11106,206361,146732
2024-11-23,11106,206361,158117
2024-11-24,11106,206361,174570
2024-11-25,11106,206361,181099
2024-11-26,11106,206361,188588
2024-11-27,11106,206361,200225
2024-11-28,11106,206361,151896
2024-11-29,11106,206361,125550
2024-11-30,11106,206361,182079
2024-11-01,11106,206363,688
2024-11-02,11106,206363,1018
2024-11-03,11106,206363,1001
2024-11-04,11106,206363,920
2024-11-05,11106,206363,1345
2024-11-06,11106,206363,1341
2024-11-07,11106,206363,1516
2024-11-08,11106,206363,1456
2024-11-09,11106,206363,1548
2024-11-10,11106,206363,1666
2024-11-11,11106,206363,1398
2024-11-12,11106,206363,1589
2024-11-13,11106,206363,1149
2024-11-14,11106,206363,841
2024-11-15,11106,206363,1061
2024-11-16,11106,206363,1029
2024-11-17,11106,206363,969
2024-11-18,11106,206363,890
2024-11-19,11106,206363,775
2024-11-20,11106,206363,866
2024-11-21,11106,206363,786
2024-11-22,11106,206363,803
2024-11-23,11106,206363,749
2024-11-24,11106,206363,749
2024-11-25,11106,206363,749
2024-11-26,11106,206363,749
2024-11-27,11106,206363,749
2024-11-28,11106,206363,577
2024-11-29,11106,206363,586
2024-11-30,11106,206363,642
2024-11-01,11106,558846,12647
2024-11-02,11106,558846,7026
2024-11-03,11106,558846,7856
2024-11-04,11106,558846,6802
2024-11-05,11106,558846,10203
2024-11-06,11106,558846,6716
2024-11-07,11106,558846,6439
2024-11-08,11106,558846,8347
2024-11-09,11106,558846,8795
2024-11-10,11106,558846,12465
2024-11-11,11106,558846,8782
2024-11-12,11106,558846,6757
2024-11-13,11106,558846,5625
2024-11-14,11106,558846,5417
2024-11-15,11106,558846,5828
2024-11-16,11106,558846,5235
2024-11-17,11106,558846,5784
2024-11-18,11106,558846,8002
2024-11-19,11106,558846,7609
2024-11-20,11106,558846,11680
2024-11-21,11106,558846,10951
2024-11-22,11106,558846,12726
2024-11-23,11106,558846,12947
2024-11-24,11106,558846,14658
2024-11-25,11106,558846,11559
2024-11-26,11106,558846,13558
2024-11-27,11106,558846,13271
2024-11-28,11106,558846,10094
2024-11-29,11106,558846,8018
2024-11-30,11106,558846,11194
2024-11-01,11106,558873,23584
2024-11-02,11106,558873,19947
2024-11-03,11106,558873,22991
2024-11-04,11106,558873,20045
2024-11-05,11106,558873,31558
2024-11-06,11106,558873,32227
2024-11-07,11106,558873,27827
2024-11-08,11106,558873,29762
2024-11-09,11106,558873,30359
2024-11-10,11106,558873,35401
2024-11-11,11106,558873,30480
2024-11-12,11106,558873,27719
2024-11-13,11106,558873,19819
2024-11-14,11106,558873,32427
2024-11-15,11106,558873,30622
2024-11-16,11106,558873,34309
2024-11-17,11106,558873,35997
2024-11-18,11106,558873,27742
2024-11-19,11106,558873,30041
2024-11-20,11106,558873,43545
2024-11-21,11106,558873,43793
2024-11-22,11106,558873,43129
2024-11-23,11106,558873,39325
2024-11-24,11106,558873,40915
2024-11-25,11106,558873,49735
2024-11-26,11106,558873,53137
2024-11-27,11106,558873,54119
2024-11-28,11106,558873,35814
2024-11-29,11106,558873,33536
2024-11-30,11106,558873,44839
2024-11-01,11106,567434,665
2024-11-02,11106,567434,668
2024-11-03,11106,567434,758
2024-11-04,11106,567434,678
2024-11-05,11106,567434,742
2024-11-06,11106,567434,681
2024-11-07,11106,567434,620
2024-11-08,11106,567434,561
2024-11-09,11106,567434,486
2024-11-10,11106,567434,541
2024-11-11,11106,567434,564
2024-11-12,11106,567434,457
2024-11-13,11106,567434,426
2024-11-14,11106,567434,414
2024-11-15,11106,567434,650
2024-11-16,11106,567434,690
2024-11-17,11106,567434,729
2024-11-18,11106,567434,542
2024-11-19,11106,567434,472
2024-11-20,11106,567434,687
2024-11-21,11106,567434,610
2024-11-22,11106,567434,582
2024-11-23,11106,567434,526
2024-11-24,11106,567434,597
2024-11-25,11106,567434,853
2024-11-26,11106,567434,752
2024-11-27,11106,567434,791
2024-11-28,11106,567434,666
2024-11-29,11106,567434,605
2024-11-30,11106,567434,1011
2024-11-01,11227,207288,99
2024-11-02,11227,207288,86
2024-11-03,11227,207288,96
2024-11-05,11227,207288,116
2024-11-06,11227,207288,90
2024-11-07,11227,207288,88
2024-11-08,11227,207288,85
2024-11-09,11227,207288,90
2024-11-11,11227,207288,93
2024-11-13,11227,207288,86
2024-11-14,11227,207288,84
2024-11-18,11227,207288,96
2024-11-21,11227,207288,98
2024-11-22,11227,207288,93
2024-11-25,11227,207288,124
2024-11-27,11227,207288,100
2024-11-10,11227,216424,0
2024-11-17,11227,216424,0
2024-11-19,11227,216424,0
2024-11-24,11227,216424,0
2024-11-26,11227,216424,0
2024-11-06,11227,502221,0
2024-11-02,113,205582,2302
2024-11-04,113,205582,1854
2024-11-10,113,205582,796
2024-11-14,113,205582,676
2024-11-15,113,205582,796
2024-11-16,113,205582,790
2024-11-01,113,215430,45
2024-11-04,113,215430,42
2024-11-06,113,215430,43
2024-11-07,113,215430,42
2024-11-08,113,215430,41
2024-11-09,113,215430,42
2024-11-11,113,215430,42
2024-11-12,113,215430,42
2024-11-13,113,215430,43
2024-11-14,113,215430,42
2024-11-16,113,215430,42
2024-11-17,113,215430,42
2024-11-19,113,215430,42
2024-11-22,113,215430,45
2024-11-24,113,215430,49
2024-11-25,113,215430,48
2024-11-30,113,215430,47
2024-11-01,113,551228,3444
2024-11-02,113,551228,2252
2024-11-03,113,551228,2558
2024-11-04,113,551228,2603
2024-11-05,113,551228,3369
2024-11-06,113,551228,1033
2024-11-07,113,551228,971
2024-11-08,113,551228,886
2024-11-09,113,551228,973
2024-11-10,113,551228,1387
2024-11-11,113,551228,1274
2024-11-12,113,551228,1109
2024-11-13,113,551228,674
2024-11-14,113,551228,641
2024-11-15,113,551228,848
2024-11-16,113,551228,647
2024-11-17,113,551228,726
2024-11-18,113,551228,503
2024-11-19,113,551228,480
2024-11-20,113,551228,681
2024-11-21,113,551228,571
2024-11-22,113,551228,523
2024-11-23,113,551228,581
2024-11-24,113,551228,665
2024-11-25,113,551228,625
2024-11-26,113,551228,1166
2024-11-27,113,551228,1132
2024-11-28,113,551228,833
2024-11-29,113,551228,776
2024-11-30,113,551228,1250
2024-11-02,11331,100181,0
2024-11-04,11331,100181,0
2024-11-05,11331,100181,0
2024-11-06,11331,100181,0
2024-11-08,11331,100181,0
2024-11-17,11331,100181,0
2024-11-20,11331,100181,0
2024-11-21,11331,100181,0
2024-11-22,11331,100181,0
2024-11-23,11331,100181,0
2024-11-24,11331,100181,0
2024-11-25,11331,100181,0
2024-11-26,11331,100181,0
2024-11-27,11331,100181,0
2024-11-28,11331,100181,0
2024-11-30,11331,100181,0
2024-11-02,11331,101535,0
2024-11-06,11331,101535,0
2024-11-10,11331,101535,0
2024-11-18,11331,101535,0
2024-11-20,11331,101535,0
2024-11-21,11331,101535,0
2024-11-24,11331,101535,0
2024-11-25,11331,101535,0
2024-11-29,11331,101535,0
