date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2025-05-03,10130,205611,545,54,5450,0,0,0,9,3,19
2025-05-04,10130,205611,532,53,5320,0,0,0,9,3,19
2025-05-06,10130,205611,490,49,4900,0,0,0,8,3,17
2025-05-07,10130,205611,493,49,4930,0,0,0,9,3,19
2025-05-08,10130,205611,494,49,4940,0,0,0,8,3,17
2025-05-11,10130,205611,514,51,5140,0,0,0,8,3,17
2025-05-12,10130,205611,484,48,4840,0,0,0,8,3,17
2025-05-13,10130,205611,463,46,4630,0,0,0,8,3,17
2025-05-14,10130,205611,465,46,4650,0,0,0,8,3,17
2025-05-15,10130,205611,819,82,8190,0,0,0,8,3,17
2025-05-16,10130,205611,608,61,6080,0,0,0,7,2,15
2025-05-17,10130,205611,616,62,6160,0,0,0,8,3,17
2025-05-18,10130,205611,638,64,6380,0,0,0,8,3,17
2025-05-19,10130,205611,613,61,6130,0,0,0,7,2,15
2025-05-20,10130,205611,739,74,7390,0,0,0,7,2,15
2025-05-21,10130,205611,561,56,5610,0,0,0,7,2,15
2025-05-22,10130,205611,410,41,4100,0,0,0,6,2,13
2025-05-23,10130,205611,394,39,3940,0,0,0,6,2,13
2025-05-24,10130,205611,403,40,4030,0,0,0,5,2,11
2025-05-25,10130,205611,558,56,5580,0,0,0,6,2,13
2025-05-26,10130,205611,415,42,4150,0,0,0,6,2,13
2025-05-27,10130,205611,397,40,3970,0,0,0,7,2,15
2025-05-28,10130,205611,395,40,3950,0,0,0,7,2,15
2025-05-29,10130,205611,383,38,3830,0,0,0,8,3,17
2025-05-30,10130,205611,463,46,4630,0,0,0,8,3,17
2025-05-31,10130,205611,353,35,3530,0,0,0,8,3,17
2025-05-03,10130,206440,73640,7364,599408,18,5,40,529,161,1273
2025-05-04,10130,206440,73934,7393,601801,18,5,40,561,171,1350
2025-05-05,10130,206440,99476,9948,809706,24,7,53,645,197,1552
2025-05-06,10130,206440,68524,6852,557766,17,5,38,583,178,1403
2025-05-07,10130,206440,68669,6867,558946,17,5,38,572,175,1376
2025-05-08,10130,206440,67795,6780,551832,17,5,38,557,170,1340
2025-05-09,10130,206440,79684,7968,648605,20,6,44,573,175,1379
2025-05-10,10130,206440,88785,8878,722684,22,7,49,611,187,1470
2025-05-11,10130,206440,77771,7777,633033,19,6,42,525,160,1263
2025-05-12,10130,206440,64735,6474,526924,17,5,38,481,147,1157
2025-05-13,10130,206440,69884,6988,568836,18,5,40,550,168,1323
2025-05-14,10130,206440,74080,7408,602990,19,6,42,550,168,1323
2025-05-15,10130,206440,77527,7753,631047,21,6,47,571,174,1374
2025-05-16,10130,206440,69175,6918,563065,19,6,42,582,178,1400
2025-05-17,10130,206440,53772,5377,437689,15,5,33,614,187,1477
2025-05-18,10130,206440,55463,5546,451453,16,5,36,689,210,1658
2025-05-19,10130,206440,49600,4960,403730,14,4,31,638,195,1535
2025-05-20,10130,206440,77532,7753,631088,23,7,51,729,223,1754
2025-05-21,10130,206440,55142,5514,448840,16,5,36,660,201,1588
2025-05-22,10130,206440,53801,5380,437925,16,5,36,654,200,1573
2025-05-23,10130,206440,63101,6310,513624,19,6,42,657,201,1581
2025-05-24,10130,206440,64145,6414,522122,19,6,42,692,211,1665
2025-05-25,10130,206440,71304,7130,580394,22,7,49,711,217,1711
2025-05-26,10130,206440,58229,5823,473967,19,6,42,648,198,1559
2025-05-27,10130,206440,61545,6154,500959,20,6,44,667,204,1605
2025-05-28,10130,206440,47930,4793,390136,15,5,33,601,183,1446
2025-05-29,10130,206440,47325,4732,385212,15,5,33,596,182,1434
2025-05-30,10130,206440,63644,6364,518044,21,6,47,644,197,1549
2025-05-31,10130,206440,42398,4240,345107,14,4,31,591,180,1422
2025-05-03,10130,206471,8167,817,51543,4,1,9,190,65,400
2025-05-04,10130,206471,8402,840,53026,4,1,9,183,63,385
2025-05-05,10130,206471,11197,1120,70665,5,2,11,185,63,390
2025-05-06,10130,206471,7832,783,49429,3,1,7,177,60,373
2025-05-07,10130,206471,8257,826,52111,4,1,9,205,70,432
2025-05-08,10130,206471,7848,785,49530,4,1,9,195,67,411
2025-05-09,10130,206471,9795,980,61817,5,2,11,195,67,411
2025-05-11,10130,206471,10316,1032,65105,5,2,11,173,59,364
2025-05-12,10130,206471,8329,833,52565,4,1,9,179,61,377
2025-05-13,10130,206471,8583,858,54168,4,1,9,182,62,383
2025-05-14,10130,206471,8921,892,56301,4,1,9,209,71,440
2025-05-15,10130,206471,9291,929,58636,4,1,9,210,72,442
2025-05-16,10130,206471,9782,978,61735,4,1,9,222,76,468
2025-05-17,10130,206471,7544,754,47611,3,1,7,220,75,463
2025-05-18,10130,206471,7665,766,48375,3,1,7,248,85,522
2025-05-19,10130,206471,6988,699,44102,3,1,7,235,80,495
2025-05-20,10130,206471,11465,1146,72357,5,2,11,248,85,522
2025-05-21,10130,206471,8659,866,54648,4,1,9,243,83,512
2025-05-22,10130,206471,8616,862,54377,4,1,9,240,82,506
2025-05-23,10130,206471,9944,994,62758,4,1,9,239,82,503
2025-05-24,10130,206471,10111,1011,63812,4,1,9,246,84,518
2025-05-25,10130,206471,10725,1072,67687,4,1,9,245,84,516
2025-05-26,10130,206471,8795,880,55506,4,1,9,235,80,495
2025-05-27,10130,206471,8832,883,55740,4,1,9,232,79,489
2025-05-28,10130,206471,6484,648,40921,3,1,7,213,73,449
2025-05-29,10130,206471,6100,610,38498,3,1,7,210,72,442
2025-05-30,10130,206471,8311,831,52452,4,1,9,214,73,451
2025-05-31,10130,206471,6075,608,38340,3,1,7,211,72,444
2025-05-03,10130,216158,167,17,1670,0,0,0,4,1,10
2025-05-04,10130,216158,186,19,1860,0,0,0,4,1,10
2025-05-06,10130,216158,169,17,1690,0,0,0,5,1,12
2025-05-07,10130,216158,181,18,1810,0,0,0,5,1,12
2025-05-08,10130,216158,177,18,1770,0,0,0,5,1,12
2025-05-11,10130,216158,214,21,2140,0,0,0,6,2,14
2025-05-12,10130,216158,315,32,3150,0,0,0,5,1,12
2025-05-13,10130,216158,315,32,3150,0,0,0,5,1,12
2025-05-14,10130,216158,339,34,3390,0,0,0,5,1,12
2025-05-15,10130,216158,389,39,3890,0,0,0,5,1,12
2025-05-16,10130,216158,317,32,3170,0,0,0,6,2,14
2025-05-17,10130,216158,272,27,2720,0,0,0,6,2,14
2025-05-18,10130,216158,303,30,3030,0,0,0,5,1,12
2025-05-19,10130,216158,21,2,210,0,0,0,5,1,12
2025-05-20,10130,216158,30,3,300,0,0,0,6,2,14
2025-05-21,10130,216158,23,2,230,0,0,0,6,2,14
2025-05-22,10130,216158,311,31,3110,0,0,0,7,2,17
2025-05-23,10130,216158,341,34,3410,0,0,0,7,2,17
2025-05-24,10130,216158,335,34,3350,0,0,0,7,2,17
2025-05-25,10130,216158,419,42,4190,0,0,0,9,2,22
2025-05-26,10130,216158,968,97,9680,0,0,0,7,2,17
2025-05-27,10130,216158,969,97,9690,0,0,0,8,2,19
2025-05-28,10130,216158,908,91,9080,0,0,0,7,2,17
2025-05-29,10130,216158,622,62,6220,0,0,0,7,2,17
2025-05-30,10130,216158,838,84,8380,0,0,0,7,2,17
2025-05-31,10130,216158,586,59,5860,0,0,0,7,2,17
2025-05-03,10130,216173,675,68,4777,0,0,0,10,4,21
2025-05-04,10130,216173,768,77,5435,1,0,2,11,4,23
2025-05-06,10130,216173,709,71,5017,0,0,0,12,4,26
2025-05-07,10130,216173,1000,100,7077,1,0,2,13,5,28
2025-05-08,10130,216173,1137,114,8046,1,0,2,14,5,30
2025-05-09,10130,216173,1167,117,8259,1,0,2,13,5,28
2025-05-10,10130,216173,1756,176,12427,1,0,2,12,4,26
2025-05-11,10130,216173,1599,160,11316,1,0,2,10,4,21
2025-05-12,10130,216173,1418,142,10035,1,0,2,10,4,21
2025-05-13,10130,216173,1478,148,10459,1,0,2,10,4,21
2025-05-14,10130,216173,1320,132,9341,1,0,2,9,3,19
2025-05-15,10130,216173,1380,138,9766,1,0,2,9,3,19
2025-05-16,10130,216173,1221,122,8641,1,0,2,9,3,19
2025-05-17,10130,216173,996,100,7048,1,0,2,9,3,19
2025-05-18,10130,216173,1001,100,7084,1,0,2,10,4,21
2025-05-19,10130,216173,907,91,6419,1,0,2,9,3,19
2025-05-20,10130,216173,1291,129,9136,1,0,2,9,3,19
2025-05-21,10130,216173,760,76,5378,1,0,2,9,3,19
2025-05-22,10130,216173,718,72,5081,1,0,2,8,3,17
2025-05-23,10130,216173,425,42,3008,0,0,0,8,3,17
2025-05-24,10130,216173,591,59,4182,0,0,0,8,3,17
2025-05-25,10130,216173,868,87,6143,1,0,2,9,3,19
2025-05-26,10130,216173,690,69,4883,1,0,2,9,3,19
2025-05-27,10130,216173,836,84,5916,1,0,2,9,3,19
2025-05-28,10130,216173,722,72,5109,1,0,2,9,3,19
2025-05-29,10130,216173,753,75,5329,1,0,2,8,3,17
