date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2023-01-01,10047,567434,102,37,279,0,0,0,1,1,2
2023-01-02,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-03,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-04,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-05,10047,567434,122,44,334,0,0,0,1,1,2
2023-01-06,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-07,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-08,10047,567434,102,37,279,0,0,0,1,1,2
2023-01-09,10047,567434,118,42,323,0,0,0,1,1,2
2023-01-10,10047,567434,128,46,350,0,0,0,1,1,2
2023-01-11,10047,567434,113,41,309,0,0,0,1,1,2
2023-01-12,10047,567434,110,40,301,0,0,0,1,1,2
2023-01-13,10047,567434,107,38,293,0,0,0,1,1,2
2023-01-14,10047,567434,124,45,339,0,0,0,1,1,2
2023-01-15,10047,567434,150,54,410,0,0,0,1,1,2
2023-01-16,10047,567434,122,44,334,0,0,0,1,1,2
2023-01-17,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-18,10047,567434,112,40,306,0,0,0,1,1,2
2023-01-19,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-20,10047,567434,114,41,312,0,0,0,1,1,2
2023-01-21,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-22,10047,567434,102,37,279,0,0,0,1,1,2
2023-01-23,10047,567434,99,36,271,0,0,0,1,1,2
2023-01-24,10047,567434,112,40,306,0,0,0,1,1,2
2023-01-25,10047,567434,130,47,355,0,0,0,1,1,2
2023-01-26,10047,567434,110,40,301,0,0,0,1,1,2
2023-01-27,10047,567434,107,38,293,0,0,0,1,1,2
2023-01-28,10047,567434,124,45,339,0,0,0,1,1,2
2023-01-29,10047,567434,102,37,279,0,0,0,1,1,2
2023-01-30,10047,567434,127,46,347,0,0,0,1,1,2
2023-01-31,10047,567434,110,40,301,0,0,0,1,1,2
2023-01-01,10130,206440,31852,13520,87080,11,4,25,347,208,580
2023-01-02,10130,206440,27888,11837,76243,10,3,23,339,203,567
2023-01-03,10130,206440,30211,12823,82594,11,4,25,341,205,570
2023-01-04,10130,206440,32656,13861,89278,11,4,25,343,206,573
2023-01-05,10130,206440,35829,15208,97953,13,4,29,344,206,575
2023-01-06,10130,206440,30670,13018,83849,11,4,25,342,205,572
2023-01-07,10130,206440,31037,13174,84852,11,4,25,347,208,580
2023-01-08,10130,206440,31852,13520,87080,11,4,25,347,208,580
2023-01-09,10130,206440,29440,12496,80486,10,3,23,342,205,572
2023-01-10,10130,206440,34506,14646,94336,13,4,29,344,206,575
2023-01-11,10130,206440,34554,14667,94467,12,4,27,346,208,578
2023-01-12,10130,206440,35145,14918,96083,12,4,27,347,208,580
2023-01-13,10130,206440,32424,13763,88644,11,4,25,345,207,577
2023-01-14,10130,206440,32818,13930,89721,11,4,25,350,210,585
2023-01-15,10130,206440,36443,15469,99632,13,4,29,347,208,580
2023-01-16,10130,206440,25864,10978,70710,10,3,23,337,202,563
2023-01-17,10130,206440,19951,8468,54544,8,3,18,330,198,552
2023-01-18,10130,206440,27785,11794,75961,10,3,23,333,200,557
2023-01-19,10130,206440,21654,9191,59200,9,3,20,332,199,555
2023-01-20,10130,206440,31113,13206,85060,12,4,27,337,202,563
2023-01-21,10130,206440,20420,8667,55826,8,3,18,334,200,558
2023-01-22,10130,206440,20883,8864,57092,9,3,20,334,200,558
2023-01-23,10130,206440,18630,7908,50933,8,3,18,328,197,548
2023-01-24,10130,206440,27846,11820,76128,11,4,25,339,203,567
2023-01-25,10130,206440,37392,15871,102226,14,5,32,342,205,572
2023-01-26,10130,206440,30543,12964,83502,11,4,25,342,205,572
2023-01-27,10130,206440,28259,11995,77257,11,4,25,339,203,567
2023-01-28,10130,206440,28716,12189,78507,11,4,25,344,206,575
2023-01-29,10130,206440,20883,8864,57092,9,3,20,334,200,558
2023-01-30,10130,206440,28280,12004,77315,11,4,25,335,201,560
2023-01-31,10130,206440,25587,10861,69952,10,3,23,332,199,555
2023-01-01,10130,206471,2691,1075,7357,1,0,2,97,59,162
2023-01-02,10130,206471,2542,1016,6950,1,0,2,96,59,161
2023-01-03,10130,206471,2594,1036,7092,1,0,2,96,59,161
2023-01-04,10130,206471,2646,1057,7234,1,0,2,96,59,161
2023-01-05,10130,206471,3354,1340,9170,2,1,5,98,60,164
2023-01-06,10130,206471,2612,1044,7141,1,0,2,96,59,161
2023-01-07,10130,206471,2631,1051,7193,1,0,2,97,59,162
2023-01-08,10130,206471,2691,1075,7357,1,0,2,97,59,162
2023-01-09,10130,206471,2975,1189,8133,1,0,2,98,60,164
2023-01-10,10130,206471,3364,1344,9197,2,1,5,98,60,164
2023-01-11,10130,206471,3150,1258,8612,1,0,2,98,60,164
2023-01-12,10130,206471,3139,1254,8582,1,0,2,98,60,164
2023-01-13,10130,206471,3092,1235,8453,1,0,2,98,60,164
2023-01-14,10130,206471,3125,1248,8543,1,0,2,99,61,166
2023-01-15,10130,206471,3573,1427,9768,2,1,5,100,61,167
2023-01-16,10130,206471,2975,1189,8133,1,0,2,98,60,164
2023-01-17,10130,206471,2608,1042,7130,1,0,2,96,59,161
2023-01-18,10130,206471,2988,1194,8169,1,0,2,96,59,161
2023-01-19,10130,206471,2655,1061,7259,1,0,2,96,59,161
2023-01-20,10130,206471,3199,1278,8746,1,0,2,97,59,162
2023-01-21,10130,206471,2646,1057,7234,1,0,2,97,59,162
2023-01-22,10130,206471,2708,1082,7403,1,0,2,97,59,162
2023-01-23,10130,206471,2556,1021,6988,1,0,2,96,59,161
2023-01-24,10130,206471,3062,1223,8371,1,0,2,98,60,164
2023-01-25,10130,206471,3476,1389,9503,2,1,5,98,60,164
