date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2019-11-01,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-02,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-03,10047,567434,101,36,276,0,0,0,1,1,2
2019-11-04,10047,567434,116,42,317,0,0,0,1,1,2
2019-11-05,10047,567434,126,45,344,0,0,0,1,1,2
2019-11-06,10047,567434,112,40,306,0,0,0,1,1,2
2019-11-07,10047,567434,109,39,298,0,0,0,1,1,2
2019-11-08,10047,567434,106,38,290,0,0,0,1,1,2
2019-11-09,10047,567434,118,42,323,0,0,0,1,1,2
2019-11-10,10047,567434,147,53,402,0,0,0,1,1,2
2019-11-11,10047,567434,118,42,323,0,0,0,1,1,2
2019-11-12,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-13,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-14,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-15,10047,567434,112,40,306,0,0,0,1,1,2
2019-11-16,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-17,10047,567434,101,36,276,0,0,0,1,1,2
2019-11-18,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-19,10047,567434,110,40,301,0,0,0,1,1,2
2019-11-20,10047,567434,128,46,350,0,0,0,1,1,2
2019-11-21,10047,567434,109,39,298,0,0,0,1,1,2
2019-11-22,10047,567434,106,38,290,0,0,0,1,1,2
2019-11-23,10047,567434,118,42,323,0,0,0,1,1,2
2019-11-24,10047,567434,125,45,342,0,0,0,1,1,2
2019-11-25,10047,567434,134,48,366,0,0,0,1,1,2
2019-11-26,10047,567434,114,41,312,0,0,0,1,1,2
2019-11-27,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-28,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-29,10047,567434,99,36,271,0,0,0,1,1,2
2019-11-30,10047,567434,143,51,391,0,0,0,1,1,2
2019-11-01,10130,206440,9263,3932,25324,6,2,14,178,107,298
2019-11-02,10130,206440,9153,3885,25023,6,2,14,172,103,288
2019-11-03,10130,206440,9210,3909,25179,6,2,14,169,101,283
2019-11-04,10130,206440,11542,4899,31555,7,2,16,168,101,281
2019-11-05,10130,206440,15396,6535,42091,9,3,20,178,107,298
2019-11-06,10130,206440,13605,5775,37195,8,3,18,182,109,304
2019-11-07,10130,206440,13792,5854,37706,8,3,18,187,112,313
2019-11-08,10130,206440,12671,5378,34641,8,3,18,189,113,316
2019-11-09,10130,206440,13157,5585,35970,8,3,18,198,119,331
2019-11-10,10130,206440,17690,7509,48363,10,3,23,207,124,346
2019-11-11,10130,206440,13611,5777,37211,9,3,20,213,128,356
2019-11-12,10130,206440,10587,4494,28944,7,2,16,198,119,331
2019-11-13,10130,206440,10912,4632,29832,7,2,16,191,115,319
2019-11-14,10130,206440,10987,4664,30037,8,3,18,186,112,311
2019-11-15,10130,206440,16018,6799,43792,10,3,23,189,113,316
2019-11-16,10130,206440,9958,4227,27224,7,2,16,180,108,301
2019-11-17,10130,206440,10010,4249,27366,7,2,16,173,104,289
2019-11-18,10130,206440,7870,3341,21516,5,2,11,159,95,266
2019-11-19,10130,206440,11745,4985,32110,7,2,16,168,101,281
2019-11-20,10130,206440,15702,6665,42928,9,3,20,174,104,291
2019-11-21,10130,206440,13140,5577,35923,8,3,18,181,109,303
2019-11-22,10130,206440,12131,5149,33165,7,2,16,181,109,303
2019-11-23,10130,206440,12217,5186,33400,7,2,16,186,112,311
2019-11-24,10130,206440,12947,5495,35396,8,3,18,193,116,323
2019-11-25,10130,206440,14241,6045,38933,8,3,18,198,119,331
2019-11-26,10130,206440,13044,5537,35661,8,3,18,203,122,339
2019-11-27,10130,206440,9493,4029,25953,6,2,14,193,116,323
2019-11-28,10130,206440,13752,5837,37597,7,2,16,189,113,316
2019-11-29,10130,206440,12664,5375,34622,6,2,14,186,112,311
2019-11-30,10130,206440,17581,7462,48065,9,3,20,195,117,326
2019-11-01,10130,206471,269,107,735,0,0,0,22,13,37
2019-11-02,10130,206471,268,107,733,0,0,0,23,14,38
2019-11-03,10130,206471,266,106,727,0,0,0,23,14,38
2019-11-04,10130,206471,623,249,1703,0,0,0,24,15,40
2019-11-05,10130,206471,681,272,1862,0,0,0,25,15,42
2019-11-06,10130,206471,842,336,2302,1,0,2,27,17,45
2019-11-07,10130,206471,918,367,2510,1,0,2,27,17,45
2019-11-08,10130,206471,900,360,2461,1,0,2,28,17,47
2019-11-09,10130,206471,893,357,2441,1,0,2,28,17,47
2019-11-10,10130,206471,1163,465,3180,1,0,2,28,17,47
2019-11-11,10130,206471,851,340,2327,1,0,2,29,18,48
2019-11-12,10130,206471,826,330,2258,1,0,2,28,17,47
2019-11-13,10130,206471,714,285,1952,0,0,0,26,16,43
2019-11-14,10130,206471,652,260,1783,0,0,0,25,15,42
2019-11-15,10130,206471,673,269,1840,0,0,0,23,14,38
2019-11-16,10130,206471,604,241,1651,0,0,0,22,13,37
2019-11-17,10130,206471,511,204,1397,0,0,0,21,13,35
2019-11-18,10130,206471,463,185,1266,0,0,0,18,11,30
2019-11-19,10130,206471,494,197,1351,0,0,0,18,11,30
2019-11-20,10130,206471,543,217,1485,0,0,0,18,11,30
2019-11-21,10130,206471,627,250,1714,0,0,0,19,12,32
2019-11-22,10130,206471,620,248,1695,0,0,0,20,12,33
2019-11-23,10130,206471,664,265,1815,0,0,0,21,13,35
2019-11-24,10130,206471,681,272,1862,0,0,0,23,14,38
2019-11-25,10130,206471,686,274,1875,0,0,0,24,15,40
2019-11-26,10130,206471,654,261,1788,0,0,0,23,14,38
2019-11-27,10130,206471,607,243,1659,0,0,0,23,14,38
2019-11-28,10130,206471,518,207,1416,0,0,0,22,13,37
2019-11-29,10130,206471,472,189,1290,0,0,0,22,13,37
2019-11-30,10130,206471,554,221,1515,0,0,0,22,13,37
2019-11-01,10130,216173,61,25,162,0,0,0,3,2,5
2019-11-02,10130,216173,66,27,176,0,0,0,2,1,3
2019-11-03,10130,216173,36,14,96,0,0,0,3,2,5
2019-11-04,10130,216173,96,39,256,0,0,0,4,3,7
2019-11-05,10130,216173,117,47,312,0,0,0,4,3,7
2019-11-06,10130,216173,148,60,394,0,0,0,4,3,7
2019-11-07,10130,216173,137,55,365,0,0,0,4,3,7
2019-11-08,10130,216173,118,47,314,0,0,0,4,3,7
2019-11-09,10130,216173,128,51,341,0,0,0,4,3,7
2019-11-10,10130,216173,162,65,431,0,0,0,4,3,7
2019-11-11,10130,216173,221,89,588,0,0,0,4,3,7
2019-11-12,10130,216173,154,62,410,0,0,0,4,3,7
2019-11-13,10130,216173,134,54,357,0,0,0,4,3,7
2019-11-14,10130,216173,126,51,336,0,0,0,4,3,7
2019-11-15,10130,216173,198,80,527,0,0,0,4,3,7
2019-11-16,10130,216173,126,51,336,0,0,0,3,2,5
2019-11-17,10130,216173,142,57,378,0,0,0,4,3,7
2019-11-18,10130,216173,68,27,181,0,0,0,3,2,5
2019-11-19,10130,216173,90,36,240,0,0,0,3,2,5
2019-11-20,10130,216173,112,45,298,0,0,0,3,2,5
2019-11-21,10130,216173,129,52,344,0,0,0,3,2,5
2019-11-22,10130,216173,118,47,314,0,0,0,4,3,7
2019-11-23,10130,216173,128,51,341,0,0,0,4,3,7
2019-11-24,10130,216173,147,59,391,0,0,0,3,2,5
2019-11-25,10130,216173,164,66,437,0,0,0,3,2,5
2019-11-26,10130,216173,154,62,410,0,0,0,3,2,5
2019-11-27,10130,216173,99,40,264,0,0,0,3,2,5
2019-11-28,10130,216173,134,54,357,0,0,0,3,2,5
2019-11-29,10130,216173,130,52,346,0,0,0,3,2,5
2019-11-30,10130,216173,129,52,344,0,0,0,3,2,5
2019-11-01,10130,408789,692,251,1892,0,0,0,2,1,3
2019-11-02,10130,408789,762,277,2083,0,0,0,2,1,3
2019-11-03,10130,408789,916,333,2504,0,0,0,2,1,3
2019-11-04,10130,408789,547,199,1495,0,0,0,2,1,3
2019-11-05,10130,408789,661,240,1807,0,0,0,2,1,3
2019-11-06,10130,408789,495,180,1353,0,0,0,2,1,3
2019-11-07,10130,408789,468,170,1279,0,0,0,2,1,3
2019-11-08,10130,408789,448,163,1225,0,0,0,2,1,3
2019-11-09,10130,408789,457,166,1249,0,0,0,2,1,3
2019-11-10,10130,408789,620,225,1695,0,0,0,2,1,3
2019-11-11,10130,408789,620,225,1695,0,0,0,2,1,3
2019-11-12,10130,408789,464,168,1269,0,0,0,2,1,3
2019-11-13,10130,408789,407,148,1113,0,0,0,2,1,3
2019-11-14,10130,408789,409,148,1118,0,0,0,2,1,3
2019-11-15,10130,408789,602,219,1646,0,0,0,2,1,3
2019-11-16,10130,408789,414,150,1132,0,0,0,2,1,3
2019-11-17,10130,408789,356,129,973,0,0,0,2,1,3
2019-11-18,10130,408789,346,126,946,0,0,0,2,1,3
2019-11-19,10130,408789,370,134,1012,0,0,0,1,1,2
2019-11-20,10130,408789,439,159,1200,0,0,0,1,1,2
2019-11-21,10130,408789,319,116,872,0,0,0,1,1,2
2019-11-22,10130,408789,325,118,889,0,0,0,1,1,2
2019-11-23,10130,408789,329,119,899,0,0,0,1,1,2
2019-11-24,10130,408789,398,144,1088,0,0,0,1,1,2
2019-11-25,10130,408789,235,85,642,0,0,0,2,1,3
2019-11-26,10130,408789,235,85,642,0,0,0,2,1,3
2019-11-27,10130,408789,167,61,457,0,0,0,2,1,3
2019-11-28,10130,408789,235,85,642,0,0,0,2,1,3
2019-11-29,10130,408789,231,84,632,0,0,0,2,1,3
2019-11-30,10130,408789,235,85,642,0,0,0,2,1,3
2019-11-01,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-02,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-03,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-04,10299,216158,52,19,142,0,0,0,0,0,0
2019-11-05,10299,216158,64,23,175,0,0,0,0,0,0
2019-11-06,10299,216158,55,20,150,0,0,0,0,0,0
2019-11-07,10299,216158,54,19,148,0,0,0,0,0,0
2019-11-08,10299,216158,52,19,142,0,0,0,0,0,0
2019-11-09,10299,216158,52,19,142,0,0,0,0,0,0
2019-11-10,10299,216158,69,25,189,0,0,0,0,0,0
2019-11-11,10299,216158,55,20,150,0,0,0,0,0,0
2019-11-12,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-13,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-14,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-15,10299,216158,59,21,161,0,0,0,0,0,0
2019-11-16,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-17,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-18,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-19,10299,216158,52,19,142,0,0,0,1,1,2
2019-11-20,10299,216158,68,24,186,0,0,0,1,1,2
2019-11-21,10299,216158,54,19,148,0,0,0,1,1,2
2019-11-22,10299,216158,52,19,142,0,0,0,1,1,2
2019-11-23,10299,216158,52,19,142,0,0,0,1,1,2
2019-11-24,10299,216158,56,20,153,0,0,0,1,1,2
2019-11-25,10299,216158,64,23,175,0,0,0,1,1,2
2019-11-26,10299,216158,56,20,153,0,0,0,0,0,0
2019-11-27,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-28,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-29,10299,216158,51,18,139,0,0,0,0,0,0
2019-11-30,10299,216158,68,24,186,0,0,0,0,0,0
2019-11-01,10486,551228,203,92,521,0,0,0,14,9,23
2019-11-02,10486,551228,307,140,788,0,0,0,14,9,23
2019-11-03,10486,551228,358,163,919,0,0,0,15,9,24
2019-11-04,10486,551228,350,159,898,0,0,0,14,9,23
2019-11-05,10486,551228,498,227,1278,0,0,0,14,9,23
2019-11-06,10486,551228,358,163,919,0,0,0,14,9,23
2019-11-07,10486,551228,341,155,875,0,0,0,13,8,21
2019-11-08,10486,551228,312,142,801,0,0,0,14,9,23
2019-11-09,10486,551228,311,141,798,0,0,0,15,9,24
2019-11-10,10486,551228,505,230,1296,0,0,0,17,11,28
2019-11-11,10486,551228,300,136,770,0,0,0,17,11,28
2019-11-12,10486,551228,217,99,557,0,0,0,16,10,26
2019-11-13,10486,551228,212,96,544,0,0,0,17,11,28
2019-11-14,10486,551228,203,92,521,0,0,0,17,11,28
2019-11-15,10486,551228,260,118,667,0,0,0,19,12,31
2019-11-16,10486,551228,190,86,488,0,0,0,18,11,29
2019-11-17,10486,551228,222,101,570,0,0,0,19,12,31
2019-11-18,10486,551228,186,85,477,0,0,0,20,12,33
2019-11-19,10486,551228,257,117,660,0,0,0,20,12,33
2019-11-20,10486,551228,340,155,873,0,0,0,20,12,33
2019-11-21,10486,551228,239,109,613,0,0,0,18,11,29
2019-11-22,10486,551228,219,100,562,0,0,0,17,11,28
2019-11-23,10486,551228,252,115,647,0,0,0,18,11,29
2019-11-24,10486,551228,298,136,765,0,0,0,17,11,28
2019-11-25,10486,551228,293,133,752,0,0,0,15,9,24
2019-11-26,10486,551228,259,118,665,0,0,0,14,9,23
2019-11-27,10486,551228,167,76,429,0,0,0,15,9,24
2019-11-28,10486,551228,263,120,675,0,0,0,19,12,31
2019-11-29,10486,551228,240,109,616,0,0,0,20,12,33
2019-11-30,10486,551228,442,201,1134,0,0,0,24,15,39
2019-11-01,1050,201632,22,9,60,0,0,0,0,0,0
2019-11-02,1050,201632,23,10,63,0,0,0,0,0,0
2019-11-03,1050,201632,25,10,68,0,0,0,0,0,0
2019-11-04,1050,201632,25,10,68,0,0,0,0,0,0
2019-11-05,1050,201632,28,12,77,0,0,0,0,0,0
2019-11-06,1050,201632,26,11,71,0,0,0,0,0,0
2019-11-07,1050,201632,25,10,68,0,0,0,0,0,0
2019-11-08,1050,201632,24,10,66,0,0,0,0,0,0
2019-11-09,1050,201632,24,10,66,0,0,0,0,0,0
2019-11-10,1050,201632,28,12,77,0,0,0,0,0,0
2019-11-11,1050,201632,28,12,77,0,0,0,0,0,0
2019-11-12,1050,201632,24,10,66,0,0,0,0,0,0
2019-11-13,1050,201632,24,10,66,0,0,0,0,0,0
2019-11-14,1050,201632,23,10,63,0,0,0,0,0,0
2019-11-15,1050,201632,28,12,77,0,0,0,0,0,0
2019-11-16,1050,201632,23,10,63,0,0,0,0,0,0
2019-11-17,1050,201632,25,10,68,0,0,0,0,0,0
2019-11-18,1050,201632,24,10,66,0,0,0,0,0,0
2019-11-19,1050,201632,25,10,68,0,0,0,1,1,2
2019-11-20,1050,201632,28,12,77,0,0,0,1,1,2
2019-11-21,1050,201632,25,10,68,0,0,0,1,1,2
2019-11-22,1050,201632,24,10,66,0,0,0,1,1,2
2019-11-23,1050,201632,24,10,66,0,0,0,1,1,2
2019-11-24,1050,201632,26,11,71,0,0,0,1,1,2
2019-11-25,1050,201632,28,12,77,0,0,0,1,1,2
2019-11-26,1050,201632,28,12,77,0,0,0,1,1,2
2019-11-27,1050,201632,24,10,66,0,0,0,1,1,2
2019-11-28,1050,201632,28,12,77,0,0,0,1,1,2
2019-11-29,1050,201632,28,12,77,0,0,0,1,1,2
2019-11-30,1050,201632,28,12,77,0,0,0,1,1,2
2019-11-01,1050,214099,115,42,314,0,0,0,1,1,2
2019-11-02,1050,214099,165,61,451,0,0,0,2,1,3
2019-11-03,1050,214099,165,61,451,0,0,0,2,1,3
2019-11-04,1050,214099,156,57,426,0,0,0,2,1,3
2019-11-05,1050,214099,163,60,446,0,0,0,2,1,3
2019-11-06,1050,214099,134,49,366,0,0,0,2,1,3
2019-11-07,1050,214099,124,46,339,0,0,0,1,1,2
2019-11-08,1050,214099,119,44,325,0,0,0,1,1,2
2019-11-09,1050,214099,160,59,437,0,0,0,1,1,2
2019-11-10,1050,214099,160,59,437,0,0,0,1,1,2
