date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2023-08-01,10047,567434,109,39,298,0,0,0,1,1,2
2023-08-02,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-03,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-04,10047,567434,106,38,290,0,0,0,1,1,2
2023-08-05,10047,567434,137,49,375,0,0,0,1,1,2
2023-08-06,10047,567434,125,45,342,0,0,0,1,1,2
2023-08-07,10047,567434,116,42,317,0,0,0,1,1,2
2023-08-08,10047,567434,110,40,301,0,0,0,1,1,2
2023-08-09,10047,567434,112,40,306,0,0,0,1,1,2
2023-08-10,10047,567434,124,45,339,0,0,0,1,1,2
2023-08-11,10047,567434,109,39,298,0,0,0,1,1,2
2023-08-12,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-13,10047,567434,101,36,276,0,0,0,1,1,2
2023-08-14,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-15,10047,567434,118,42,323,0,0,0,1,1,2
2023-08-16,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-17,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-18,10047,567434,105,38,287,0,0,0,1,1,2
2023-08-19,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-20,10047,567434,135,49,369,0,0,0,1,1,2
2023-08-21,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-22,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-23,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-24,10047,567434,109,39,298,0,0,0,1,1,2
2023-08-25,10047,567434,120,43,328,0,0,0,1,1,2
2023-08-26,10047,567434,118,42,323,0,0,0,1,1,2
2023-08-27,10047,567434,130,47,355,0,0,0,1,1,2
2023-08-28,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-29,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-30,10047,567434,120,43,328,0,0,0,1,1,2
2023-08-31,10047,567434,99,36,271,0,0,0,1,1,2
2023-08-01,10130,205611,4,1,11,0,0,0,2,1,3
2023-08-02,10130,205611,4,1,11,0,0,0,2,1,3
2023-08-03,10130,205611,4,1,11,0,0,0,2,1,3
2023-08-04,10130,205611,4,1,11,0,0,0,2,1,3
2023-08-05,10130,205611,5,2,14,0,0,0,2,1,3
2023-08-06,10130,205611,2190,814,5987,1,0,2,1,1,2
2023-08-07,10130,205611,2188,814,5982,1,0,2,1,1,2
2023-08-08,10130,205611,2188,814,5982,1,0,2,1,1,2
2023-08-09,10130,205611,2188,814,5982,1,0,2,1,1,2
2023-08-10,10130,205611,2461,915,6728,1,0,2,2,1,3
