date,shop,genre,predicted_sales,predicted_units,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2024-05-03,10008,100487,39,0,2,1,5
2024-05-04,10008,100487,43,0,2,1,5
2024-05-06,10008,100487,39,0,2,1,5
2024-05-07,10008,100487,38,0,2,1,5
2024-05-08,10008,100487,42,0,2,1,5
2024-05-12,10008,100487,48,0,2,1,5
2024-05-13,10008,100487,42,0,2,1,5
2024-05-20,10008,100487,55,0,2,1,5
2024-05-21,10008,100487,38,0,2,1,5
2024-05-23,10008,100487,44,0,2,1,5
2024-05-24,10008,100487,42,0,2,1,5
2024-05-28,10008,100487,38,0,2,1,5
2024-05-30,10008,100487,57,0,2,1,5
2024-05-31,10008,100487,39,0,2,1,5
2024-05-05,10008,205611,0,0,1,0,2
2024-05-07,10008,205611,0,0,2,1,4
2024-05-08,10008,205611,0,0,2,1,4
2024-05-10,10008,205611,0,0,2,1,4
2024-05-11,10008,205611,0,0,2,1,4
2024-05-12,10008,205611,0,0,2,1,4
2024-05-13,10008,205611,0,0,2,1,4
2024-05-14,10008,205611,0,0,2,1,4
2024-05-20,10008,205611,0,0,2,1,4
2024-05-21,10008,205611,0,0,2,1,4
2024-05-22,10008,205611,0,0,2,1,4
2024-05-23,10008,205611,0,0,1,0,2
2024-05-25,10008,205611,0,0,1,0,2
2024-05-26,10008,205611,0,0,1,0,2
2024-05-30,10008,205611,0,0,2,1,4
2024-05-01,10008,206440,515,0,1,0,2
2024-05-03,10008,206440,398,0,1,0,2
2024-05-04,10008,206440,397,0,1,0,2
2024-05-05,10008,206440,576,0,1,0,2
2024-05-06,10008,206440,356,0,1,0,2
2024-05-07,10008,206440,376,0,2,1,5
2024-05-08,10008,206440,398,0,2,1,5
2024-05-11,10008,206440,489,0,3,1,7
2024-05-13,10008,206440,208,0,2,1,5
2024-05-14,10008,206440,219,0,2,1,5
2024-05-15,10008,206440,250,0,3,1,7
2024-05-16,10008,206440,231,0,3,1,7
2024-05-20,10008,206440,229,0,2,1,5
2024-05-21,10008,206440,158,0,2,1,5
2024-05-22,10008,206440,165,0,2,1,5
2024-05-23,10008,206440,215,0,2,1,5
2024-05-25,10008,206440,225,0,2,1,5
2024-05-26,10008,206440,200,0,2,1,5
2024-05-27,10008,206440,174,0,3,1,7
2024-05-28,10008,206440,143,0,2,1,5
2024-05-29,10008,206440,150,0,3,1,7
2024-05-30,10008,206440,207,0,3,1,7
2024-05-31,10008,206440,138,0,3,1,7
2024-05-01,10008,206471,47,0,3,1,6
2024-05-02,10008,206471,40,0,3,1,6
2024-05-03,10008,206471,451,0,4,1,8
2024-05-04,10008,206471,459,0,5,2,11
2024-05-05,10008,206471,649,0,6,2,13
2024-05-06,10008,206471,419,0,7,2,15
2024-05-07,10008,206471,441,0,7,2,15
2024-05-08,10008,206471,462,0,7,2,15
2024-05-10,10008,206471,645,0,7,2,15
2024-05-11,10008,206471,260,0,7,2,15
2024-05-12,10008,206471,275,0,6,2,13
2024-05-13,10008,206471,234,0,6,2,13
2024-05-15,10008,206471,275,0,4,1,8
2024-05-16,10008,206471,258,0,4,1,8
2024-05-20,10008,206471,269,0,4,1,8
2024-05-21,10008,206471,186,0,4,1,8
2024-05-22,10008,206471,194,0,4,1,8
2024-05-23,10008,206471,255,0,5,2,11
2024-05-24,10008,206471,247,0,4,1,8
2024-05-25,10008,206471,270,0,5,2,11
2024-05-26,10008,206471,269,0,5,2,11
2024-05-27,10008,206471,229,0,5,2,11
2024-05-28,10008,206471,184,0,5,2,11
2024-05-29,10008,206471,193,0,6,2,13
2024-05-30,10008,206471,270,0,6,2,13
2024-05-31,10008,206471,187,0,6,2,13
2024-05-01,10008,207288,23,0,13,5,28
2024-05-02,10008,207288,19,0,12,4,25
2024-05-03,10008,207288,18,0,12,4,25
2024-05-04,10008,207288,19,0,12,4,25
2024-05-05,10008,207288,15,0,12,4,25
2024-05-06,10008,207288,10,0,12,4,25
2024-05-07,10008,207288,10,0,12,4,25
2024-05-08,10008,207288,82,0,12,4,25
2024-05-09,10008,207288,85,0,13,5,28
2024-05-10,10008,207288,104,0,13,5,28
2024-05-11,10008,207288,162,0,13,5,28
2024-05-12,10008,207288,181,0,13,5,28
2024-05-13,10008,207288,167,0,14,5,30
2024-05-14,10008,207288,159,0,14,5,30
2024-05-15,10008,207288,127,0,15,5,32
2024-05-16,10008,207288,96,0,14,5,30
2024-05-20,10008,207288,132,0,14,5,30
2024-05-21,10008,207288,32,0,13,5,28
2024-05-22,10008,207288,32,0,12,4,25
2024-05-23,10008,207288,33,0,11,4,23
2024-05-24,10008,207288,32,0,10,4,21
2024-05-25,10008,207288,43,0,11,4,23
2024-05-26,10008,207288,38,0,12,4,25
2024-05-27,10008,207288,35,0,13,5,28
2024-05-28,10008,207288,32,0,13,5,28
2024-05-29,10008,207288,32,0,13,5,28
2024-05-30,10008,207288,41,0,13,5,28
2024-05-31,10008,207288,29,0,13,5,28
2024-05-01,10008,214099,105,0,2,1,5
2024-05-02,10008,214099,104,0,2,1,5
2024-05-03,10008,214099,103,0,2,1,5
2024-05-05,10008,214099,161,0,3,1,7
2024-05-06,10008,214099,73,0,2,1,5
2024-05-07,10008,214099,70,0,2,1,5
2024-05-08,10008,214099,102,0,2,1,5
2024-05-10,10008,214099,146,0,2,1,5
2024-05-11,10008,214099,123,0,2,1,5
2024-05-12,10008,214099,140,0,3,1,7
2024-05-14,10008,214099,111,0,2,1,5
2024-05-15,10008,214099,159,0,3,1,7
2024-05-16,10008,214099,98,0,3,1,7
2024-05-20,10008,214099,132,0,3,1,7
2024-05-21,10008,214099,79,0,3,1,7
2024-05-22,10008,214099,72,0,3,1,7
2024-05-23,10008,214099,72,0,3,1,7
2024-05-24,10008,214099,72,0,3,1,7
2024-05-25,10008,214099,151,0,3,1,7
2024-05-26,10008,214099,101,0,3,1,7
2024-05-27,10008,214099,72,0,2,1,5
2024-05-28,10008,214099,72,0,2,1,5
2024-05-29,10008,214099,66,0,3,1,7
2024-05-30,10008,214099,99,0,3,1,7
2024-05-31,10008,214099,66,0,4,1,10
2024-05-01,10008,401534,0,0,1,0,2
2024-05-02,10008,401534,0,0,1,0,2
2024-05-03,10008,401534,0,0,1,0,2
2024-05-05,10008,401534,0,0,1,0,2
2024-05-06,10008,401534,0,0,2,1,4
2024-05-07,10008,401534,0,0,1,0,2
2024-05-08,10008,401534,0,0,1,0,2
2024-05-09,10008,401534,0,0,2,1,4
2024-05-10,10008,401534,0,0,2,1,4
2024-05-11,10008,401534,0,0,2,1,4
2024-05-12,10008,401534,0,0,2,1,4
2024-05-13,10008,401534,0,0,2,1,4
2024-05-15,10008,401534,0,0,2,1,4
2024-05-16,10008,401534,0,0,2,1,4
2024-05-20,10008,401534,0,0,2,1,4
2024-05-22,10008,401534,0,0,2,1,4
2024-05-23,10008,401534,0,0,2,1,4
2024-05-24,10008,401534,0,0,1,0,2
2024-05-25,10008,401534,0,0,1,0,2
2024-05-26,10008,401534,0,0,1,0,2
2024-05-27,10008,401534,0,0,1,0,2
2024-05-28,10008,401534,0,0,1,0,2
2024-05-29,10008,401534,0,0,2,1,4
2024-05-31,10008,401534,0,0,2,1,4
2024-05-01,10008,408789,110,0,2,1,4
2024-05-02,10008,408789,89,0,2,1,4
2024-05-03,10008,408789,87,0,2,1,4
2024-05-04,10008,408789,87,0,3,1,7
2024-05-05,10008,408789,143,0,3,1,7
2024-05-06,10008,408789,94,0,3,1,7
2024-05-07,10008,408789,94,0,4,1,9
2024-05-08,10008,408789,86,0,4,1,9
2024-05-09,10008,408789,86,0,4,1,9
2024-05-10,10008,408789,115,0,4,1,9
2024-05-11,10008,408789,85,0,5,2,11
2024-05-12,10008,408789,97,0,5,2,11
2024-05-13,10008,408789,92,0,4,1,9
2024-05-14,10008,408789,91,0,4,1,9
2024-05-15,10008,408789,115,0,4,1,9
2024-05-16,10008,408789,82,0,3,1,7
2024-05-20,10008,408789,65,0,3,1,7
2024-05-21,10008,408789,45,0,3,1,7
2024-05-22,10008,408789,42,0,3,1,7
2024-05-23,10008,408789,41,0,3,1,7
2024-05-24,10008,408789,40,0,3,1,7
2024-05-25,10008,408789,55,0,3,1,7
2024-05-26,10008,408789,46,0,3,1,7
2024-05-27,10008,408789,44,0,3,1,7
2024-05-28,10008,408789,43,0,3,1,7
2024-05-29,10008,408789,40,0,3,1,7
2024-05-30,10008,408789,55,0,4,1,9
2024-05-31,10008,408789,39,0,4,1,9
2024-05-01,10008,506539,87,0,1,0,3
2024-05-02,10008,506539,83,0,1,0,3
2024-05-03,10008,506539,77,0,1,0,3
2024-05-05,10008,506539,156,0,1,0,3
2024-05-06,10008,506539,81,0,1,0,3
2024-05-07,10008,506539,82,0,1,0,3
2024-05-08,10008,506539,85,0,1,0,3
2024-05-09,10008,506539,18,0,1,0,3
2024-05-10,10008,506539,21,0,1,0,3
2024-05-11,10008,506539,17,0,1,0,3
2024-05-12,10008,506539,21,0,1,0,3
2024-05-13,10008,506539,17,0,1,0,3
2024-05-15,10008,506539,24,0,1,0,3
2024-05-16,10008,506539,17,0,1,0,3
2024-05-20,10008,506539,22,0,2,1,5
2024-05-21,10008,506539,14,0,2,1,5
2024-05-22,10008,506539,99,0,2,1,5
2024-05-25,10008,506539,140,0,2,1,5
2024-05-26,10008,506539,129,0,2,1,5
2024-05-27,10008,506539,106,0,2,1,5
2024-05-28,10008,506539,94,0,2,1,5
2024-05-01,10008,551228,101,0,4,1,9
2024-05-02,10008,551228,61,0,3,1,7
2024-05-03,10008,551228,57,0,2,1,5
2024-05-04,10008,551228,64,0,3,1,7
2024-05-05,10008,551228,101,0,3,1,7
2024-05-06,10008,551228,63,0,4,1,9
2024-05-07,10008,551228,65,0,4,1,9
2024-05-08,10008,551228,64,0,4,1,9
2024-05-09,10008,551228,73,0,4,1,9
2024-05-10,10008,551228,84,0,4,1,9
2024-05-11,10008,551228,76,0,5,2,12
2024-05-12,10008,551228,89,0,5,2,12
2024-05-13,10008,551228,75,0,5,2,12
2024-05-15,10008,551228,96,0,5,2,12
2024-05-16,10008,551228,73,0,5,2,12
2024-05-20,10008,551228,94,0,6,2,14
2024-05-22,10008,551228,64,0,6,2,14
2024-05-23,10008,551228,73,0,6,2,14
2024-05-24,10008,551228,67,0,5,2,12
2024-05-25,10008,551228,96,0,5,2,12
2024-05-26,10008,551228,89,0,5,2,12
2024-05-27,10008,551228,75,0,5,2,12
2024-05-28,10008,551228,65,0,4,1,9
2024-05-29,10008,551228,64,0,4,1,9
2024-05-30,10008,551228,345,0,4,1,9
2024-05-31,10008,551228,215,0,4,1,9
2024-05-01,10008,560271,0,0,2,1,4
2024-05-02,10008,560271,0,0,2,1,4
2024-05-03,10008,560271,0,0,1,0,2
2024-05-04,10008,560271,0,0,2,1,4
2024-05-05,10008,560271,0,0,2,1,4
2024-05-06,10008,560271,0,0,2,1,4
2024-05-07,10008,560271,0,0,2,1,4
2024-05-08,10008,560271,0,0,2,1,4
2024-05-10,10008,560271,0,0,2,1,4
2024-05-12,10008,560271,0,0,2,1,4
2024-05-15,10008,560271,0,0,2,1,4
2024-05-20,10008,560271,0,0,2,1,4
2024-05-21,10008,560271,0,0,2,1,4
2024-05-22,10008,560271,0,0,2,1,4
2024-05-23,10008,560271,0,0,2,1,4
2024-05-24,10008,560271,0,0,2,1,4
2024-05-25,10008,560271,0,0,2,1,4
2024-05-26,10008,560271,0,0,2,1,4
2024-05-27,10008,560271,0,0,2,1,4
2024-05-28,10008,560271,0,0,2,1,4
2024-05-29,10008,560271,0,0,2,1,4
2024-05-30,10008,560271,0,0,2,1,4
2024-05-09,10045,206440,0,0,2,1,5
2024-05-27,10045,206440,0,0,2,1,5
2024-05-30,10045,206440,0,0,2,1,5
2024-05-01,10045,216424,402,0,5,1,13
2024-05-02,10045,216424,279,0,4,1,10
2024-05-03,10045,216424,271,0,4,1,10
2024-05-04,10045,216424,225,0,4,1,10
2024-05-05,10045,216424,378,0,3,1,8
2024-05-06,10045,216424,950,0,3,1,8
2024-05-07,10045,216424,964,0,3,1,8
2024-05-08,10045,216424,913,0,2,1,5
2024-05-10,10045,216424,1326,0,2,1,5
2024-05-11,10045,216424,1038,0,2,1,5
2024-05-12,10045,216424,2933,0,3,1,8
2024-05-13,10045,216424,2711,0,3,1,8
2024-05-14,10045,216424,2082,0,3,1,8
2024-05-15,10045,216424,2775,0,2,1,5
2024-05-16,10045,216424,2557,0,3,1,8
2024-05-17,10045,216424,2254,0,3,1,8
2024-05-18,10045,216424,2442,0,3,1,8
2024-05-19,10045,216424,1241,0,3,1,8
2024-05-20,10045,216424,1871,0,4,1,10
2024-05-21,10045,216424,1196,0,4,1,10
2024-05-22,10045,216424,1134,0,4,1,10
2024-05-23,10045,216424,592,0,4,1,10
2024-05-24,10045,216424,578,0,4,1,10
2024-05-25,10045,216424,888,0,5,1,13
2024-05-26,10045,216424,1570,0,5,1,13
2024-05-27,10045,216424,1486,0,4,1,10
2024-05-28,10045,216424,1347,0,4,1,10
2024-05-29,10045,216424,1279,0,4,1,10
2024-05-30,10045,216424,1901,0,3,1,8
2024-05-31,10045,216424,1198,0,3,1,8
2024-05-08,10045,510003,0,0,1,0,3
2024-05-16,10045,510003,0,0,1,0,3
2024-05-28,10045,510003,0,0,1,0,3
2024-05-07,10045,567538,1120,0,2,1,5
2024-05-08,10045,567538,1864,0,1,0,2
2024-05-22,10045,567538,1597,0,1,0,2
2024-05-01,10045,567623,345,0,2,1,5
2024-05-02,10045,567623,313,0,2,1,5
2024-05-03,10045,567623,298,0,2,1,5
2024-05-04,10045,567623,309,0,2,1,5
2024-05-05,10045,567623,509,0,3,1,7
2024-05-06,10045,567623,296,0,2,1,5
2024-05-07,10045,567623,288,0,2,1,5
2024-05-08,10045,567623,278,0,2,1,5
2024-05-10,10045,567623,409,0,2,1,5
2024-05-12,10045,567623,348,0,2,1,5
2024-05-13,10045,567623,317,0,2,1,5
2024-05-14,10045,567623,309,0,2,1,5
2024-05-15,10045,567623,220,0,2,1,5
2024-05-16,10045,567623,157,0,2,1,5
2024-05-19,10045,567623,148,0,2,1,5
2024-05-21,10045,567623,134,0,2,1,5
2024-05-22,10045,567623,128,0,2,1,5
2024-05-23,10045,567623,143,0,2,1,5
2024-05-24,10045,567623,137,0,2,1,5
2024-05-25,10045,567623,192,0,3,1,7
2024-05-27,10045,567623,140,0,2,1,5
2024-05-28,10045,567623,116,0,2,1,5
2024-05-29,10045,567623,112,0,2,1,5
2024-05-30,10045,567623,167,0,2,1,5
2024-05-31,10045,567623,104,0,2,1,5
2024-05-01,10130,205611,58,0,6,2,13
2024-05-02,10130,205611,52,0,6,2,13
2024-05-03,10130,205611,50,0,6,2,13
2024-05-04,10130,205611,51,0,6,2,13
2024-05-05,10130,205611,60,0,6,2,13
2024-05-06,10130,205611,40,0,7,2,15
2024-05-07,10130,205611,39,0,7,2,15
2024-05-08,10130,205611,40,0,7,2,15
2024-05-09,10130,205611,40,0,6,2,13
2024-05-10,10130,205611,25,0,7,2,15
2024-05-11,10130,205611,16,0,6,2,13
2024-05-12,10130,205611,17,0,6,2,13
2024-05-13,10130,205611,17,0,6,2,13
2024-05-14,10130,205611,16,0,6,2,13
2024-05-15,10130,205611,16,0,6,2,13
2024-05-16,10130,205611,12,0,5,2,11
2024-05-17,10130,205611,12,0,5,2,11
2024-05-18,10130,205611,12,0,5,2,11
2024-05-19,10130,205611,13,0,5,2,11
2024-05-20,10130,205611,11,0,5,2,11
2024-05-21,10130,205611,8,0,4,1,9
2024-05-22,10130,205611,8,0,5,2,11
2024-05-01,10130,206440,32932,15,397,121,955
2024-05-02,10130,206440,27757,15,393,120,945
2024-05-03,10130,206440,24143,13,355,108,854
2024-05-04,10130,206440,22915,12,363,111,873
2024-05-05,10130,206440,32721,18,399,122,960
2024-05-06,10130,206440,20446,11,322,98,775
2024-05-07,10130,206440,22501,12,329,100,792
2024-05-08,10130,206440,23874,13,327,100,787
2024-05-09,10130,206440,30816,16,360,110,866
2024-05-10,10130,206440,33292,17,366,112,881
2024-05-11,10130,206440,33115,17,404,123,972
2024-05-12,10130,206440,34364,18,425,130,1022
2024-05-13,10130,206440,31418,16,391,119,941
2024-05-14,10130,206440,33164,17,390,119,938
2024-05-15,10130,206440,38302,20,407,124,979
2024-05-16,10130,206440,39662,21,431,132,1037
2024-05-17,10130,206440,28668,15,381,116,917
2024-05-18,10130,206440,27196,14,385,118,926
2024-05-19,10130,206440,27321,14,374,114,900
2024-05-20,10130,206440,36178,19,381,116,917
2024-05-21,10130,206440,24894,13,351,107,844
2024-05-22,10130,206440,26466,14,358,109,861
2024-05-23,10130,206440,32451,16,380,116,914
2024-05-01,10130,206471,11235,5,190,65,400
2024-05-02,10130,206471,9458,5,184,63,388
2024-05-03,10130,206471,7798,4,175,60,369
2024-05-04,10130,206471,7198,4,173,59,364
2024-05-05,10130,206471,9439,5,174,59,366
2024-05-06,10130,206471,6351,3,152,52,320
2024-05-07,10130,206471,6788,4,148,51,312
2024-05-08,10130,206471,7245,4,143,49,301
2024-05-09,10130,206471,9253,5,148,51,312
2024-05-10,10130,206471,9657,5,146,50,308
2024-05-11,10130,206471,11086,5,155,53,326
2024-05-12,10130,206471,12228,6,156,53,329
2024-05-13,10130,206471,9519,5,150,51,316
2024-05-14,10130,206471,9709,5,151,52,318
2024-05-15,10130,206471,10261,5,152,52,320
2024-05-16,10130,206471,11080,6,159,54,335
2024-05-17,10130,206471,8336,4,157,54,331
2024-05-18,10130,206471,8182,4,166,57,350
2024-05-19,10130,206471,9219,4,172,59,362
2024-05-20,10130,206471,12110,6,179,61,377
2024-05-21,10130,206471,8647,4,177,60,373
2024-05-22,10130,206471,9560,4,186,64,392
2024-05-23,10130,206471,12147,6,200,68,421
2024-05-01,10130,216158,57,0,7,2,17
2024-05-02,10130,216158,47,0,6,2,14
2024-05-03,10130,216158,45,0,5,1,12
2024-05-04,10130,216158,44,0,6,2,14
2024-05-05,10130,216158,63,0,7,2,17
2024-05-06,10130,216158,45,0,6,2,14
2024-05-07,10130,216158,45,0,5,1,12
2024-05-08,10130,216158,48,0,5,1,12
2024-05-09,10130,216158,54,0,6,2,14
2024-05-10,10130,216158,38,0,7,2,17
2024-05-11,10130,216158,10,0,8,2,19
2024-05-12,10130,216158,11,0,7,2,17
2024-05-13,10130,216158,10,0,7,2,17
2024-05-14,10130,216158,10,0,8,2,19
2024-05-15,10130,216158,12,0,8,2,19
2024-05-16,10130,216158,10,0,8,2,19
2024-05-17,10130,216158,9,0,7,2,17
2024-05-18,10130,216158,8,0,8,2,19
2024-05-19,10130,216158,9,0,8,2,19
2024-05-20,10130,216158,12,0,8,2,19
2024-05-21,10130,216158,8,0,7,2,17
2024-05-22,10130,216158,9,0,8,2,19
2024-05-01,10130,216173,819,1,14,5,30
2024-05-02,10130,216173,570,0,12,4,26
2024-05-03,10130,216173,537,0,11,4,23
2024-05-04,10130,216173,645,0,11,4,23
2024-05-05,10130,216173,1126,1,13,5,28
2024-05-06,10130,216173,720,1,12,4,26
2024-05-07,10130,216173,614,0,10,4,21
2024-05-08,10130,216173,489,0,10,4,21
2024-05-09,10130,216173,613,1,10,4,21
2024-05-10,10130,216173,900,1,11,4,23
2024-05-11,10130,216173,953,1,13,5,28
2024-05-12,10130,216173,1276,1,13,5,28
2024-05-13,10130,216173,1260,1,13,5,28
2024-05-14,10130,216173,1227,1,14,5,30
2024-05-15,10130,216173,1568,1,15,5,32
2024-05-16,10130,216173,1197,1,15,5,32
2024-05-17,10130,216173,853,1,14,5,30
2024-05-18,10130,216173,700,1,14,5,30
2024-05-19,10130,216173,579,1,15,5,32
2024-05-20,10130,216173,679,1,15,5,32
2024-05-21,10130,216173,429,0,15,5,32
2024-05-22,10130,216173,466,0,16,6,34
2024-05-01,10130,502835,159,0,5,2,12
2024-05-02,10130,502835,133,0,5,2,12
2024-05-03,10130,502835,126,0,5,2,12
2024-05-04,10130,502835,132,0,5,2,12
2024-05-05,10130,502835,216,0,6,2,14
2024-05-06,10130,502835,130,0,5,2,12
2024-05-07,10130,502835,136,0,5,2,12
2024-05-08,10130,502835,131,0,4,1,9
2024-05-09,10130,502835,143,0,3,1,7
2024-05-10,10130,502835,175,0,4,1,9
2024-05-11,10130,502835,134,0,4,1,9
2024-05-12,10130,502835,126,0,4,1,9
2024-05-13,10130,502835,118,0,4,1,9
2024-05-14,10130,502835,105,0,3,1,7
2024-05-15,10130,502835,141,0,4,1,9
2024-05-16,10130,502835,342,0,5,2,12
2024-05-17,10130,502835,531,0,6,2,14
2024-05-18,10130,502835,559,0,6,2,14
2024-05-19,10130,502835,600,0,5,2,12
2024-05-20,10130,502835,869,0,6,2,14
2024-05-21,10130,502835,590,0,5,2,12
2024-05-22,10130,502835,567,0,5,2,12
2024-05-01,10130,551180,118,0,2,1,4
2024-05-02,10130,551180,85,0,2,1,4
2024-05-03,10130,551180,81,0,2,1,4
2024-05-06,10130,551180,89,0,2,1,4
2024-05-07,10130,551180,87,0,2,1,4
2024-05-08,10130,551180,88,0,2,1,4
2024-05-09,10130,551180,101,0,2,1,4
2024-05-10,10130,551180,117,0,1,0,2
2024-05-11,10130,551180,108,0,2,1,4
2024-05-12,10130,551180,118,0,2,1,4
2024-05-13,10130,551180,106,0,1,0,2
2024-05-14,10130,551180,103,0,1,0,2
2024-05-15,10130,551180,118,0,2,1,4
2024-05-16,10130,551180,101,0,2,1,4
2024-05-19,10130,551180,100,0,2,1,4
2024-05-20,10130,551180,118,0,1,0,2
2024-05-21,10130,551180,87,0,1,0,2
2024-05-22,10130,551180,88,0,1,0,2
2024-05-02,10130,551228,34,0,1,0,2
2024-05-03,10130,551228,32,0,1,0,2
2024-05-04,10130,551228,36,0,1,0,2
2024-05-06,10130,551228,35,0,1,0,2
2024-05-07,10130,551228,37,0,1,0,2
2024-05-09,10130,551228,41,0,1,0,2
2024-05-10,10130,551228,47,0,1,0,2
2024-05-11,10130,551228,43,0,2,1,5
2024-05-12,10130,551228,50,0,2,1,5
2024-05-14,10130,551228,44,0,2,1,5
2024-05-15,10130,551228,54,0,2,1,5
2024-05-16,10130,551228,41,0,2,1,5
2024-05-17,10130,551228,32,0,2,1,5
2024-05-18,10130,551228,39,0,2,1,5
2024-05-19,10130,551228,41,0,2,1,5
2024-05-20,10130,551228,53,0,2,1,5
2024-05-01,10130,551732,4,0,3,1,7
2024-05-02,10130,551732,3,0,3,1,7
2024-05-04,10130,551732,4,0,3,1,7
2024-05-05,10130,551732,7,0,3,1,7
2024-05-06,10130,551732,3,0,2,1,4
2024-05-07,10130,551732,4,0,2,1,4
2024-05-08,10130,551732,4,0,2,1,4
2024-05-09,10130,551732,4,0,2,1,4
2024-05-10,10130,551732,5,0,2,1,4
2024-05-11,10130,551732,4,0,2,1,4
2024-05-12,10130,551732,4,0,2,1,4
2024-05-13,10130,551732,4,0,2,1,4
2024-05-14,10130,551732,4,0,2,1,4
2024-05-15,10130,551732,6,0,2,1,4
2024-05-16,10130,551732,4,0,2,1,4
2024-05-17,10130,551732,3,0,2,1,4
2024-05-18,10130,551732,4,0,2,1,4
2024-05-19,10130,551732,4,0,2,1,4
2024-05-21,10130,551732,4,0,2,1,4
2024-05-22,10130,551732,4,0,2,1,4
2024-05-01,10130,558873,1434,1,36,12,81
2024-05-02,10130,558873,1082,0,35,12,79
2024-05-03,10130,558873,1074,0,33,11,74
2024-05-04,10130,558873,976,0,33,11,74
2024-05-05,10130,558873,1691,1,33,11,74
2024-05-06,10130,558873,1265,0,31,11,70
2024-05-07,10130,558873,1099,0,32,11,72
2024-05-08,10130,558873,1094,0,31,11,70
2024-05-09,10130,558873,1225,0,33,11,74
2024-05-10,10130,558873,1820,1,33,11,74
2024-05-11,10130,558873,1919,1,35,12,79
2024-05-12,10130,558873,1912,1,36,12,81
2024-05-13,10130,558873,1589,1,36,12,81
2024-05-14,10130,558873,1885,1,36,12,81
2024-05-15,10130,558873,3490,1,38,13,86
2024-05-16,10130,558873,2313,1,38,13,86
2024-05-17,10130,558873,2141,1,39,13,88
2024-05-18,10130,558873,1799,1,38,13,86
2024-05-19,10130,558873,1938,1,39,13,88
2024-05-20,10130,558873,2384,1,37,13,83
2024-05-21,10130,558873,1458,1,34,12,77
2024-05-22,10130,558873,1025,0,32,11,72
2024-05-23,10130,558873,1296,0,31,11,70
2024-05-01,10130,560271,14,0,2,1,4
2024-05-02,10130,560271,10,0,2,1,4
2024-05-03,10130,560271,10,0,2,1,4
2024-05-04,10130,560271,11,0,2,1,4
2024-05-05,10130,560271,17,0,2,1,4
2024-05-06,10130,560271,11,0,2,1,4
2024-05-07,10130,560271,11,0,2,1,4
2024-05-08,10130,560271,11,0,1,0,2
2024-05-09,10130,560271,11,0,1,0,2
2024-05-10,10130,560271,13,0,1,0,2
2024-05-11,10130,560271,12,0,2,1,4
2024-05-12,10130,560271,14,0,2,1,4
2024-05-13,10130,560271,13,0,2,1,4
2024-05-14,10130,560271,12,0,2,1,4
2024-05-16,10130,560271,11,0,2,1,4
2024-05-17,10130,560271,10,0,2,1,4
2024-05-18,10130,560271,13,0,2,1,4
2024-05-19,10130,560271,12,0,1,0,2
2024-05-20,10130,560271,15,0,1,0,2
2024-05-21,10130,560271,8,0,1,0,2
2024-05-22,10130,560271,5,0,1,0,2
2024-05-01,10237,215430,278,0,6,2,13
2024-05-02,10237,215430,248,0,5,2,11
2024-05-03,10237,215430,244,0,5,2,11
2024-05-04,10237,215430,246,0,5,2,11
2024-05-05,10237,215430,273,0,6,2,13
2024-05-06,10237,215430,248,0,6,2,13
2024-05-07,10237,215430,248,0,7,2,16
2024-05-08,10237,215430,251,0,8,2,18
2024-05-09,10237,215430,248,0,8,2,18
2024-05-10,10237,215430,259,0,8,2,18
2024-05-11,10237,215430,246,0,8,2,18
2024-05-12,10237,215430,249,0,8,2,18
2024-05-13,10237,215430,248,0,8,2,18
2024-05-14,10237,215430,248,0,8,2,18
2024-05-15,10237,215430,277,0,7,2,16
2024-05-16,10237,215430,248,0,6,2,13
2024-05-17,10237,215430,244,0,7,2,16
2024-05-18,10237,215430,246,0,7,2,16
2024-05-19,10237,215430,249,0,7,2,16
2024-05-20,10237,215430,271,0,7,2,16
2024-05-21,10237,215430,248,0,6,2,13
2024-05-22,10237,215430,251,0,6,2,13
2024-05-23,10237,215430,248,0,6,2,13
2024-05-25,10237,215430,267,0,6,2,13
2024-05-26,10237,215430,249,0,6,2,13
2024-05-28,10237,215430,248,0,5,2,11
2024-05-29,10237,215430,251,0,4,1,9
2024-05-30,10237,215430,272,0,4,1,9
2024-05-31,10237,215430,244,0,5,2,11
2024-05-01,10403,100181,837,0,2,1,4
2024-05-02,10403,100181,1673,0,2,1,4
2024-05-03,10403,100181,1673,0,2,1,4
2024-05-04,10403,100181,1673,0,2,1,4
2024-05-05,10403,100181,1673,0,3,1,7
2024-05-06,10403,100181,1673,0,2,1,4
2024-05-07,10403,100181,1673,0,2,1,4
2024-05-08,10403,100181,900,0,2,1,4
2024-05-09,10403,100181,128,0,2,1,4
2024-05-10,10403,100181,128,0,2,1,4
2024-05-11,10403,100181,128,0,2,1,4
2024-05-12,10403,100181,128,0,2,1,4
2024-05-13,10403,100181,964,0,2,1,4
2024-05-14,10403,100181,964,0,3,1,7
2024-05-15,10403,100181,964,0,3,1,7
2024-05-16,10403,100181,964,0,2,1,4
2024-05-17,10403,100181,964,0,3,1,7
2024-05-18,10403,100181,964,0,2,1,4
2024-05-19,10403,100181,964,0,3,1,7
2024-05-20,10403,100181,191,0,2,1,4
2024-05-21,10403,100181,191,0,3,1,7
2024-05-22,10403,100181,191,0,3,1,7
2024-05-23,10403,100181,191,0,3,1,7
2024-05-24,10403,100181,191,0,2,1,4
2024-05-25,10403,100181,191,0,2,1,4
