date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2025-07-01,10130,205611,127,13,1270,0,0,0,4,1,9
2025-07-02,10130,205611,129,13,1290,0,0,0,3,1,6
2025-07-03,10130,205611,130,13,1300,0,0,0,3,1,6
2025-07-04,10130,205611,123,12,1230,0,0,0,4,1,9
2025-07-05,10130,205611,125,12,1250,0,0,0,3,1,6
2025-07-07,10130,205611,121,12,1210,0,0,0,4,1,9
2025-07-08,10130,205611,92,9,920,0,0,0,3,1,6
2025-07-09,10130,205611,83,8,830,0,0,0,4,1,9
2025-07-10,10130,205611,56,6,560,0,0,0,4,1,9
2025-07-11,10130,205611,29,3,290,0,0,0,4,1,9
2025-07-12,10130,205611,20,2,200,0,0,0,3,1,6
2025-07-13,10130,205611,21,2,210,0,0,0,3,1,6
2025-07-15,10130,205611,22,2,220,0,0,0,3,1,6
2025-07-16,10130,205611,17,2,170,0,0,0,3,1,6
2025-07-17,10130,205611,17,2,170,0,0,0,3,1,6
2025-07-18,10130,205611,16,2,160,0,0,0,3,1,6
2025-07-19,10130,205611,17,2,170,0,0,0,3,1,6
2025-07-20,10130,205611,23,2,230,0,0,0,3,1,6
2025-07-21,10130,205611,17,2,170,0,0,0,3,1,6
2025-07-22,10130,205611,17,2,170,0,0,0,3,1,6
2025-07-23,10130,205611,17,2,170,0,0,0,3,1,6
2025-07-24,10130,205611,17,2,170,0,0,0,3,1,6
2025-07-25,10130,205611,21,2,210,0,0,0,3,1,6
2025-07-26,10130,205611,13,1,130,0,0,0,3,1,6
2025-07-27,10130,205611,9,1,90,0,0,0,2,1,4
2025-07-28,10130,205611,8,1,80,0,0,0,3,1,6
2025-07-29,10130,205611,8,1,80,0,0,0,3,1,6
2025-07-30,10130,205611,11,1,110,0,0,0,3,1,6
2025-07-31,10130,205611,8,1,80,0,0,0,3,1,6
2025-07-01,10130,206440,58342,5834,474887,24,7,53,696,212,1674
2025-07-02,10130,206440,64089,6409,521666,25,8,55,709,216,1706
2025-07-03,10130,206440,62758,6276,510832,25,8,55,708,216,1703
2025-07-04,10130,206440,57576,5758,468652,23,7,51,693,212,1667
2025-07-05,10130,206440,60953,6095,496140,25,8,55,749,229,1802
2025-07-06,10130,206440,63465,6346,516587,26,8,58,804,245,1934
2025-07-07,10130,206440,57090,5709,464696,23,7,51,789,241,1898
2025-07-08,10130,206440,62313,6231,507210,25,8,55,826,252,1987
2025-07-09,10130,206440,66596,6660,542072,26,8,58,856,261,2059
2025-07-10,10130,206440,66394,6639,540428,27,8,60,883,270,2124
2025-07-11,10130,206440,66296,6630,539630,27,8,60,893,273,2148
2025-07-12,10130,206440,66994,6699,545312,27,8,60,963,294,2317
2025-07-13,10130,206440,65860,6586,536081,26,8,58,931,284,2240
2025-07-14,10130,206440,56999,5700,463955,22,7,49,799,244,1922
2025-07-15,10130,206440,62846,6285,511548,25,8,55,810,247,1949
2025-07-16,10130,206440,45206,4521,367964,19,6,42,696,212,1674
2025-07-17,10130,206440,45485,4548,370235,19,6,42,671,205,1614
2025-07-18,10130,206440,40692,4069,331221,17,5,38,607,185,1460
2025-07-19,10130,206440,51841,5184,421971,21,6,47,654,200,1573
