date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2025-01-01,10130,205611,15,2,132,0,0,0,5,2,11
2025-01-02,10130,205611,318,32,2808,0,0,0,11,4,24
2025-01-03,10130,205611,871,87,7692,0,0,0,15,5,32
2025-01-04,10130,205611,907,91,8010,0,0,0,18,6,39
2025-01-05,10130,205611,1226,123,10827,1,0,2,26,9,56
2025-01-06,10130,205611,2126,213,18774,1,0,2,33,11,71
2025-01-07,10130,205611,2414,241,21318,1,0,2,37,12,79
2025-01-08,10130,205611,2429,243,21450,1,0,2,42,14,90
2025-01-09,10130,205611,2476,248,21865,1,0,2,42,14,90
2025-01-10,10130,205611,2871,287,25353,1,0,2,43,14,92
2025-01-11,10130,205611,3415,342,30157,1,0,2,48,16,103
2025-01-12,10130,205611,3523,352,31111,2,1,4,46,15,99
2025-01-13,10130,205611,3360,336,29671,1,0,2,48,16,103
2025-01-14,10130,205611,3385,338,29892,1,0,2,47,16,101
2025-01-15,10130,205611,3406,341,30078,1,0,2,46,15,99
2025-01-16,10130,205611,3483,348,30758,2,1,4,49,16,105
2025-01-17,10130,205611,2865,286,25300,1,0,2,48,16,103
2025-01-18,10130,205611,2572,257,22713,1,0,2,45,15,96
2025-01-19,10130,205611,2876,288,25397,1,0,2,42,14,90
2025-01-20,10130,205611,2916,292,25751,1,0,2,38,13,81
2025-01-21,10130,205611,2042,204,18032,1,0,2,38,13,81
2025-01-22,10130,205611,2089,209,18448,1,0,2,37,12,79
2025-01-23,10130,205611,1290,129,11392,0,0,0,31,10,66
2025-01-24,10130,205611,1025,102,9052,0,0,0,30,10,64
2025-01-25,10130,205611,1983,198,17511,1,0,2,28,9,60
2025-01-26,10130,205611,1723,172,15215,0,0,0,30,10,64
2025-01-27,10130,205611,2372,237,20947,1,0,2,30,10,64
2025-01-28,10130,205611,2282,228,20152,1,0,2,29,10,62
