date,shop,genre,predicted_sales,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2024-09-24,10484,560271,86,4,1,9
2024-09-25,10484,560271,97,4,1,9
2024-09-26,10484,560271,69,4,1,9
2024-09-27,10484,560271,64,4,1,9
2024-09-28,10484,560271,66,4,1,9
2024-09-30,10484,560271,78,5,2,11
2024-09-03,10573,207288,7,1,0,2
2024-09-05,10573,207288,9,1,0,2
2024-09-07,10573,207288,7,1,0,2
2024-09-15,10573,207288,10,1,0,2
2024-09-17,10573,207288,6,1,0,2
2024-09-18,10573,207288,7,1,0,2
2024-09-20,10573,207288,8,1,0,2
2024-09-23,10573,207288,3,1,0,2
2024-09-29,10573,207288,3,1,0,2
2024-09-01,10573,408789,0,2,1,4
2024-09-04,10573,408789,0,2,1,4
2024-09-10,10573,408789,0,2,1,4
2024-09-11,10573,408789,0,1,0,2
2024-09-12,10573,408789,0,1,0,2
2024-09-15,10573,408789,0,2,1,4
2024-09-22,10573,408789,0,2,1,4
2024-09-23,10573,408789,0,1,0,2
2024-09-30,10573,408789,0,1,0,2
2024-09-01,10573,558873,0,1,0,2
2024-09-03,10573,558873,0,2,1,5
2024-09-04,10573,558873,0,2,1,5
2024-09-05,10573,558873,0,2,1,5
2024-09-06,10573,558873,0,2,1,5
2024-09-07,10573,558873,0,2,1,5
2024-09-08,10573,558873,0,3,1,7
2024-09-09,10573,558873,0,2,1,5
2024-09-10,10573,558873,0,2,1,5
2024-09-12,10573,558873,0,2,1,5
2024-09-13,10573,558873,0,2,1,5
2024-09-16,10573,558873,0,2,1,5
2024-09-18,10573,558873,0,1,0,2
2024-09-19,10573,558873,0,1,0,2
2024-09-20,10573,558873,0,2,1,5
2024-09-21,10573,558873,0,2,1,5
2024-09-22,10573,558873,0,2,1,5
2024-09-23,10573,558873,0,2,1,5
2024-09-25,10573,558873,0,2,1,5
2024-09-26,10573,558873,0,3,1,7
2024-09-29,10573,558873,0,3,1,7
2024-09-30,10573,558873,0,2,1,5
2024-09-01,10612,201632,44,3,1,7
2024-09-02,10612,201632,31,3,1,7
2024-09-03,10612,201632,22,3,1,7
2024-09-04,10612,201632,22,3,1,7
2024-09-05,10612,201632,30,3,1,7
2024-09-06,10612,201632,20,3,1,7
2024-09-07,10612,201632,20,4,1,9
2024-09-08,10612,201632,22,4,1,9
2024-09-09,10612,201632,56,4,1,9
2024-09-10,10612,201632,80,4,1,9
2024-09-12,10612,201632,47,5,1,11
2024-09-13,10612,201632,44,4,1,9
2024-09-14,10612,201632,44,4,1,9
2024-09-15,10612,201632,68,3,1,7
2024-09-16,10612,201632,43,3,1,7
2024-09-17,10612,201632,13,3,1,7
2024-09-18,10612,201632,15,3,1,7
2024-09-19,10612,201632,13,3,1,7
2024-09-21,10612,201632,12,3,1,7
2024-09-22,10612,201632,14,3,1,7
2024-09-23,10612,201632,13,3,1,7
2024-09-24,10612,201632,13,3,1,7
2024-09-25,10612,201632,18,3,1,7
2024-09-26,10612,201632,12,3,1,7
2024-09-29,10612,201632,13,3,1,7
2024-09-30,10612,201632,18,3,1,7
2024-09-01,10612,205582,3243,35,10,82
2024-09-02,10612,205582,2211,30,9,70
2024-09-03,10612,205582,2180,31,9,72
2024-09-04,10612,205582,2385,33,10,77
2024-09-05,10612,205582,4389,37,11,87
2024-09-06,10612,205582,4327,38,11,89
2024-09-07,10612,205582,4767,40,12,94
2024-09-08,10612,205582,4193,43,13,101
2024-09-09,10612,205582,3555,43,13,101
2024-09-10,10612,205582,5470,45,13,105
2024-09-11,10612,205582,3995,45,13,105
2024-09-12,10612,205582,3935,42,12,98
2024-09-13,10612,205582,2783,37,11,87
2024-09-14,10612,205582,3063,37,11,87
2024-09-15,10612,205582,3662,36,11,84
2024-09-16,10612,205582,2099,29,9,68
2024-09-17,10612,205582,2092,26,8,61
2024-09-18,10612,205582,1278,21,6,49
2024-09-19,10612,205582,1501,23,7,54
2024-09-20,10612,205582,2471,28,8,65
2024-09-21,10612,205582,3228,31,9,72
2024-09-22,10612,205582,3689,34,10,79
2024-09-23,10612,205582,5538,37,11,87
2024-09-24,10612,205582,6257,43,13,101
2024-09-25,10612,205582,10482,47,14,110
2024-09-26,10612,205582,7458,43,13,101
2024-09-27,10612,205582,7316,40,12,94
2024-09-28,10612,205582,7260,37,11,87
2024-09-29,10612,205582,7441,38,11,89
2024-09-30,10612,205582,5273,34,10,79
2024-09-01,10612,205611,66,3,1,6
2024-09-02,10612,205611,55,4,1,9
2024-09-04,10612,205611,54,3,1,6
2024-09-05,10612,205611,68,4,1,9
2024-09-06,10612,205611,169,5,2,11
2024-09-07,10612,205611,172,5,2,11
2024-09-08,10612,205611,182,5,2,11
2024-09-09,10612,205611,175,6,2,13
2024-09-10,10612,205611,218,6,2,13
2024-09-11,10612,205611,341,7,2,15
2024-09-12,10612,205611,341,6,2,13
2024-09-14,10612,205611,231,6,2,13
2024-09-15,10612,205611,321,6,2,13
2024-09-16,10612,205611,236,6,2,13
2024-09-17,10612,205611,230,5,2,11
2024-09-18,10612,205611,233,4,1,9
2024-09-19,10612,205611,91,3,1,6
2024-09-20,10612,205611,108,3,1,6
2024-09-21,10612,205611,87,3,1,6
2024-09-22,10612,205611,660,4,1,9
2024-09-23,10612,205611,637,4,1,9
2024-09-24,10612,205611,621,4,1,9
2024-09-25,10612,205611,805,4,1,9
2024-09-26,10612,205611,626,4,1,9
2024-09-27,10612,205611,598,4,1,9
2024-09-28,10612,205611,609,4,1,9
2024-09-29,10612,205611,174,3,1,6
2024-09-01,10612,551228,108,3,1,7
2024-09-03,10612,551228,55,2,1,5
2024-09-04,10612,551228,53,2,1,5
2024-09-05,10612,551228,72,2,1,5
2024-09-06,10612,551228,47,2,1,5
2024-09-07,10612,551228,51,3,1,7
2024-09-10,10612,551228,74,3,1,7
2024-09-11,10612,551228,49,2,1,5
2024-09-12,10612,551228,47,3,1,7
2024-09-13,10612,551228,44,3,1,7
2024-09-14,10612,551228,47,3,1,7
2024-09-16,10612,551228,46,2,1,5
2024-09-17,10612,551228,47,2,1,5
2024-09-19,10612,551228,51,2,1,5
2024-09-20,10612,551228,57,2,1,5
2024-09-21,10612,551228,52,2,1,5
2024-09-22,10612,551228,58,2,1,5
2024-09-23,10612,551228,49,2,1,5
2024-09-24,10612,551228,51,2,1,5
2024-09-27,10612,551228,38,2,1,5
2024-09-28,10612,551228,41,2,1,5
2024-09-30,10612,551228,58,2,1,5
2024-09-11,10612,563689,0,1,0,2
2024-09-14,10612,563689,0,1,0,2
2024-09-15,10612,563689,0,1,0,2
2024-09-19,10612,563689,0,1,0,2
2024-09-20,10612,563689,0,1,0,2
2024-09-21,10612,563689,0,2,1,4
2024-09-22,10612,563689,0,2,1,4
2024-09-23,10612,563689,0,2,1,4
2024-09-24,10612,563689,0,2,1,4
2024-09-25,10612,563689,0,2,1,4
2024-09-26,10612,563689,0,3,1,7
2024-09-27,10612,563689,0,3,1,7
2024-09-28,10612,563689,0,4,1,9
2024-09-29,10612,563689,0,5,1,11
2024-09-30,10612,563689,0,6,2,13
2024-09-01,10801,201925,36906,252,74,552
2024-09-02,10801,201925,24857,209,61,458
2024-09-03,10801,201925,22342,193,56,423
2024-09-04,10801,201925,21046,186,54,408
2024-09-05,10801,201925,35671,200,58,438
2024-09-06,10801,201925,35053,202,59,443
2024-09-07,10801,201925,39970,213,62,467
2024-09-08,10801,201925,47411,231,68,506
2024-09-09,10801,201925,52394,234,68,513
2024-09-10,10801,201925,77387,253,74,554
2024-09-11,10801,201925,71535,258,75,565
2024-09-12,10801,201925,66665,251,73,550
2024-09-13,10801,201925,47355,230,67,504
2024-09-14,10801,201925,46943,224,65,491
2024-09-15,10801,201925,69836,229,67,502
2024-09-16,10801,201925,43261,201,59,440
2024-09-17,10801,201925,38664,193,56,423
2024-09-18,10801,201925,16864,172,50,377
2024-09-19,10801,201925,21010,175,51,384
2024-09-20,10801,201925,21251,167,49,366
2024-09-21,10801,201925,18847,175,51,384
2024-09-22,10801,201925,23332,183,54,401
2024-09-23,10801,201925,20623,174,51,381
2024-09-24,10801,201925,19211,169,49,370
2024-09-25,10801,201925,19080,161,47,353
2024-09-26,10801,201925,13498,151,44,331
2024-09-27,10801,201925,11968,148,43,324
2024-09-28,10801,201925,10957,145,42,318
2024-09-29,10801,201925,12837,147,43,322
2024-09-30,10801,201925,17131,146,43,320
2024-09-02,10801,207288,698,3,1,6
2024-09-05,10801,207288,1463,3,1,6
2024-09-03,10801,208532,27,3,1,7
2024-09-04,10801,208532,24,3,1,7
2024-09-09,10801,208532,25,3,1,7
2024-09-10,10801,208532,34,3,1,7
2024-09-11,10801,208532,24,3,1,7
2024-09-12,10801,208532,24,3,1,7
2024-09-24,10801,208532,27,3,1,7
2024-09-25,10801,208532,181,3,1,7
2024-09-26,10801,208532,161,3,1,7
2024-09-30,10801,208532,204,3,1,7
2024-09-05,10801,210413,0,1,0,2
2024-09-06,10801,210413,0,2,1,5
2024-09-16,10801,210413,0,2,1,5
2024-09-17,10801,210413,0,2,1,5
2024-09-19,10801,210413,0,2,1,5
2024-09-20,10801,210413,0,2,1,5
2024-09-21,10801,210413,0,2,1,5
2024-09-22,10801,210413,0,2,1,5
2024-09-23,10801,210413,0,2,1,5
2024-09-07,10801,212377,62,3,1,7
2024-09-30,10801,212377,761,3,1,7
2024-09-01,10801,215913,1262,10,3,23
2024-09-02,10801,215913,965,10,3,23
2024-09-03,10801,215913,883,11,4,25
2024-09-04,10801,215913,930,11,4,25
2024-09-05,10801,215913,1206,12,4,27
2024-09-06,10801,215913,867,11,4,25
2024-09-07,10801,215913,1122,12,4,27
2024-09-08,10801,215913,1326,14,5,32
2024-09-09,10801,215913,1014,12,4,27
2024-09-10,10801,215913,1089,11,4,25
2024-09-11,10801,215913,932,11,4,25
2024-09-12,10801,215913,859,10,3,23
2024-09-14,10801,215913,975,9,3,20
2024-09-15,10801,215913,1153,9,3,20
2024-09-16,10801,215913,675,8,3,18
2024-09-17,10801,215913,511,7,2,16
2024-09-18,10801,215913,538,6,2,14
2024-09-19,10801,215913,420,6,2,14
2024-09-20,10801,215913,619,7,2,16
2024-09-21,10801,215913,672,7,2,16
2024-09-22,10801,215913,794,8,3,18
2024-09-23,10801,215913,607,7,2,16
2024-09-24,10801,215913,556,7,2,16
2024-09-25,10801,215913,794,8,3,18
2024-09-26,10801,215913,489,8,3,18
2024-09-27,10801,215913,457,8,3,18
2024-09-28,10801,215913,479,7,2,16
2024-09-29,10801,215913,566,7,2,16
2024-09-30,10801,215913,566,7,2,16
2024-09-09,10801,301577,1097,3,1,7
2024-09-10,10801,301577,1401,3,1,7
2024-09-11,10801,301577,1036,3,1,7
2024-09-12,10801,301577,1021,3,1,7
2024-09-13,10801,301577,957,3,1,7
2024-09-14,10801,301577,1092,4,1,9
2024-09-15,10801,301577,1401,4,1,9
2024-09-16,10801,301577,1097,5,2,11
2024-09-17,10801,301577,1038,6,2,13
2024-09-18,10801,301577,1146,6,2,13
2024-09-19,10801,301577,1111,6,2,13
2024-09-20,10801,301577,1401,6,2,13
2024-09-21,10801,301577,1191,7,2,15
2024-09-22,10801,301577,1362,7,2,15
2024-09-23,10801,301577,1197,6,2,13
2024-09-24,10801,301577,1130,6,2,13
2024-09-25,10801,301577,1401,6,2,13
2024-09-26,10801,301577,1021,6,2,13
2024-09-27,10801,301577,957,6,2,13
2024-09-28,10801,301577,2531,6,2,13
2024-09-29,10801,301577,2882,6,2,13
2024-09-30,10801,301577,3248,7,2,15
2024-09-15,10801,401534,149,3,1,6
2024-09-16,10801,401534,98,2,1,4
2024-09-21,10801,401534,112,3,1,6
2024-09-22,10801,401534,118,3,1,6
2024-09-24,10801,401534,46,2,1,4
2024-09-25,10801,401534,57,2,1,4
2024-09-01,10801,402279,175308,831,296,1812
2024-09-02,10801,402279,109717,722,257,1574
2024-09-03,10801,402279,97552,708,252,1544
2024-09-04,10801,402279,95281,721,257,1572
2024-09-05,10801,402279,150202,843,300,1838
2024-09-06,10801,402279,105145,924,329,2014
2024-09-07,10801,402279,112609,1062,378,2315
2024-09-08,10801,402279,126977,1169,417,2549
2024-09-09,10801,402279,126529,1219,434,2658
2024-09-10,10801,402279,199725,1311,467,2858
2024-09-11,10801,402279,160307,1372,489,2991
2024-09-12,10801,402279,157420,1305,465,2845
2024-09-13,10801,402279,135051,1188,423,2590
2024-09-14,10801,402279,136066,1100,392,2398
2024-09-15,10801,402279,229119,1062,378,2315
2024-09-16,10801,402279,139524,908,324,1980
2024-09-17,10801,402279,135556,850,303,1853
2024-09-18,10801,402279,126428,758,270,1653
2024-09-19,10801,402279,131401,732,261,1596
2024-09-20,10801,402279,155339,737,263,1607
2024-09-21,10801,402279,134862,789,281,1720
2024-09-22,10801,402279,153233,839,299,1829
2024-09-23,10801,402279,143939,838,299,1827
2024-09-24,10801,402279,141298,864,308,1884
2024-09-25,10801,402279,184618,869,310,1895
2024-09-26,10801,402279,114154,833,297,1816
2024-09-27,10801,402279,103175,810,289,1766
2024-09-28,10801,402279,99709,801,285,1746
2024-09-29,10801,402279,107309,791,282,1724
2024-09-30,10801,402279,156029,756,269,1648
2024-09-01,10801,407120,56,3,1,6
2024-09-02,10801,407120,44,3,1,6
2024-09-09,10801,407120,44,2,1,4
2024-09-10,10801,407120,56,3,1,6
2024-09-21,10801,407120,55,3,1,6
2024-09-22,10801,407120,56,3,1,6
2024-09-23,10801,407120,55,3,1,6
2024-09-06,10801,507515,379,2,1,4
2024-09-07,10801,507515,310,2,1,4
2024-09-08,10801,507515,349,2,1,4
2024-09-01,10801,508456,3888,60,16,141
2024-09-02,10801,508456,2495,52,14,122
2024-09-03,10801,508456,2325,49,13,115
2024-09-04,10801,508456,2226,51,14,120
2024-09-05,10801,508456,3714,58,15,136
2024-09-06,10801,508456,2547,50,13,118
2024-09-07,10801,508456,3822,52,14,122
2024-09-08,10801,508456,3876,56,15,132
2024-09-09,10801,508456,2829,51,14,120
2024-09-10,10801,508456,4383,54,14,127
2024-09-11,10801,508456,3074,47,13,110
2024-09-12,10801,508456,3275,44,12,103
2024-09-13,10801,508456,2675,44,12,103
2024-09-14,10801,508456,4391,51,14,120
2024-09-15,10801,508456,4234,57,15,134
2024-09-16,10801,508456,2729,49,13,115
2024-09-17,10801,508456,2383,47,13,110
2024-09-18,10801,508456,1869,48,13,113
2024-09-19,10801,508456,1332,48,13,113
2024-09-20,10801,508456,2877,55,15,129
2024-09-21,10801,508456,3476,54,14,127
2024-09-22,10801,508456,3843,53,14,125
2024-09-23,10801,508456,2805,49,13,115
2024-09-24,10801,508456,2535,51,14,120
2024-09-25,10801,508456,4042,57,15,134
2024-09-26,10801,508456,2565,51,14,120
2024-09-27,10801,508456,2379,48,13,113
2024-09-28,10801,508456,3333,50,13,118
2024-09-29,10801,508456,3092,49,13,115
2024-09-30,10801,508456,2782,47,13,110
2024-09-22,10801,509434,296,3,1,7
2024-09-23,10801,509434,267,3,1,7
2024-09-01,10801,551180,438,3,1,6
2024-09-02,10801,551180,296,2,1,4
2024-09-05,10801,551180,400,2,1,4
2024-09-06,10801,551180,272,2,1,4
2024-09-07,10801,551180,300,3,1,6
2024-09-08,10801,551180,328,3,1,6
2024-09-11,10801,551180,173,3,1,6
2024-09-12,10801,551180,51,3,1,6
2024-09-13,10801,551180,48,3,1,6
2024-09-14,10801,551180,53,3,1,6
2024-09-24,10801,551180,60,3,1,6
2024-09-25,10801,551180,61,2,1,4
2024-09-28,10801,551180,35,2,1,4
2024-09-29,10801,551180,39,2,1,4
2024-09-01,10801,551228,2221,3,1,7
2024-09-02,10801,551228,1104,2,1,5
2024-09-07,10801,551228,1110,2,1,5
2024-09-14,10801,551228,1556,2,1,5
2024-09-15,10801,551228,2578,2,1,5
2024-09-21,10801,551228,1789,2,1,5
2024-09-22,10801,551228,2029,2,1,5
2024-09-23,10801,551228,1729,2,1,5
2024-09-24,10801,551228,1779,2,1,5
2024-09-25,10801,551228,2133,2,1,5
2024-09-22,10801,551732,56,3,1,7
2024-09-23,10801,551732,25,3,1,7
2024-09-24,10801,551732,3,3,1,7
2024-09-25,10801,551732,4,3,1,7
2024-09-26,10801,551732,3,3,1,7
2024-09-17,10801,551736,95,2,1,5
2024-09-18,10801,551736,93,2,1,5
2024-09-01,10801,567554,25,10,3,26
2024-09-02,10801,567554,25,8,2,21
2024-09-03,10801,567554,25,8,2,21
2024-09-04,10801,567554,1177,8,2,21
2024-09-05,10801,567554,1177,9,3,24
2024-09-06,10801,567554,1177,9,3,24
2024-09-07,10801,567554,1177,10,3,26
2024-09-08,10801,567554,1177,11,3,29
2024-09-09,10801,567554,1177,10,3,26
2024-09-10,10801,567554,1177,11,3,29
2024-09-11,10801,567554,1312,11,3,29
2024-09-12,10801,567554,2512,12,4,31
2024-09-13,10801,567554,2512,10,3,26
2024-09-14,10801,567554,3712,11,3,29
2024-09-15,10801,567554,3712,15,5,39
2024-09-16,10801,567554,3712,12,4,31
2024-09-17,10801,567554,3712,12,4,31
2024-09-18,10801,567554,2603,11,3,29
2024-09-19,10801,567554,1495,10,3,26
2024-09-20,10801,567554,1495,12,4,31
2024-09-21,10801,567554,387,12,4,31
2024-09-22,10801,567554,387,13,4,34
2024-09-23,10801,567554,387,13,4,34
2024-09-24,10801,567554,387,13,4,34
2024-09-25,10801,567554,387,15,5,39
2024-09-26,10801,567554,387,13,4,34
2024-09-27,10801,567554,387,12,4,31
2024-09-28,10801,567554,387,12,4,31
2024-09-29,10801,567554,387,12,4,31
2024-09-30,10801,567554,387,12,4,31
2024-09-01,11066,204964,541,4,1,9
2024-09-03,11066,204964,446,4,1,9
2024-09-04,11066,204964,402,4,1,9
2024-09-05,11066,204964,549,4,1,9
2024-09-06,11066,204964,359,4,1,9
2024-09-07,11066,204964,604,4,1,9
2024-09-08,11066,204964,632,4,1,9
2024-09-09,11066,204964,604,5,2,11
2024-09-10,11066,204964,748,5,2,11
2024-09-11,11066,204964,516,4,1,9
2024-09-12,11066,204964,495,5,2,11
2024-09-13,11066,204964,422,4,1,9
2024-09-14,11066,204964,296,5,2,11
2024-09-15,11066,204964,400,5,2,11
2024-09-16,11066,204964,277,4,1,9
2024-09-17,11066,204964,270,4,1,9
2024-09-18,11066,204964,257,4,1,9
2024-09-19,11066,204964,274,3,1,7
2024-09-20,11066,204964,360,3,1,7
2024-09-21,11066,204964,334,4,1,9
2024-09-22,11066,204964,339,4,1,9
2024-09-23,11066,204964,316,4,1,9
2024-09-24,11066,204964,302,4,1,9
2024-09-26,11066,204964,230,4,1,9
2024-09-27,11066,204964,215,4,1,9
2024-09-28,11066,204964,208,4,1,9
2024-09-29,11066,204964,217,4,1,9
2024-09-04,11106,206361,26272,214,85,436
2024-09-05,11106,206361,31106,283,113,576
2024-09-06,11106,206361,30941,321,128,654
2024-09-07,11106,206361,35341,365,146,743
2024-09-08,11106,206361,37426,411,164,837
