date,shop,genre,predicted_sales,predicted_units,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2024-10-12,10403,563689,174,0,2,1,4
2024-10-13,10403,563689,195,0,2,1,4
2024-10-18,10403,563689,159,0,2,1,4
2024-10-19,10403,563689,174,0,2,1,4
2024-10-20,10403,563689,255,0,1,0,2
2024-10-22,10403,563689,173,0,1,0,2
2024-10-31,10403,563689,166,0,1,0,2
2024-10-26,10484,110365,2,0,4,1,9
2024-10-28,10484,110365,60,0,4,1,9
2024-10-29,10484,110365,60,0,4,1,9
2024-10-23,10484,551736,327,0,6,2,14
2024-10-24,10484,551736,314,0,6,2,14
2024-10-25,10484,551736,422,0,6,2,14
2024-10-26,10484,551736,314,0,6,2,14
2024-10-28,10484,551736,293,0,6,2,14
2024-10-29,10484,551736,291,0,6,2,14
2024-10-31,10484,551736,271,0,6,2,14
2024-10-23,10484,560271,51,0,8,3,17
2024-10-24,10484,560271,55,0,8,3,17
2024-10-25,10484,560271,64,0,9,3,20
2024-10-27,10484,560271,61,0,10,3,22
2024-10-28,10484,560271,158,0,10,3,22
2024-10-29,10484,560271,147,0,12,4,26
2024-10-30,10484,560271,212,0,12,4,26
2024-10-31,10484,560271,138,0,9,3,20
2024-10-06,10573,207288,2,0,1,0,2
2024-10-08,10573,207288,98,0,1,0,2
2024-10-10,10573,207288,127,0,1,0,2
2024-10-11,10573,207288,89,0,1,0,2
2024-10-17,10573,207288,98,0,1,0,2
2024-10-19,10573,207288,95,0,1,0,2
2024-10-23,10573,207288,95,0,1,0,2
2024-10-06,10573,408789,0,0,1,0,2
2024-10-11,10573,408789,0,0,1,0,2
2024-10-13,10573,408789,0,0,1,0,2
2024-10-15,10573,408789,0,0,1,0,2
2024-10-16,10573,408789,0,0,1,0,2
2024-10-20,10573,408789,0,0,1,0,2
2024-10-22,10573,408789,0,0,1,0,2
2024-10-25,10573,408789,0,0,1,0,2
2024-10-01,10573,558873,0,0,2,1,5
2024-10-06,10573,558873,0,0,2,1,5
2024-10-07,10573,558873,0,0,2,1,5
2024-10-08,10573,558873,0,0,2,1,5
2024-10-09,10573,558873,0,0,2,1,5
2024-10-10,10573,558873,0,0,2,1,5
2024-10-12,10573,558873,0,0,2,1,5
2024-10-14,10573,558873,0,0,2,1,5
2024-10-16,10573,558873,0,0,2,1,5
2024-10-18,10573,558873,0,0,2,1,5
2024-10-19,10573,558873,0,0,2,1,5
2024-10-20,10573,558873,0,0,2,1,5
2024-10-22,10573,558873,0,0,2,1,5
2024-10-23,10573,558873,0,0,2,1,5
2024-10-24,10573,558873,0,0,2,1,5
2024-10-28,10573,558873,0,0,2,1,5
2024-10-29,10573,558873,0,0,2,1,5
2024-10-31,10573,558873,0,0,2,1,5
2024-10-01,10612,201632,102,0,3,1,7
2024-10-02,10612,201632,80,0,2,1,5
2024-10-04,10612,201632,76,0,2,1,5
2024-10-05,10612,201632,103,0,3,1,7
2024-10-06,10612,201632,87,0,3,1,7
2024-10-08,10612,201632,82,0,3,1,7
2024-10-09,10612,201632,84,0,3,1,7
2024-10-10,10612,201632,31,0,3,1,7
2024-10-11,10612,201632,20,0,3,1,7
2024-10-12,10612,201632,21,0,3,1,7
2024-10-13,10612,201632,19,0,3,1,7
2024-10-14,10612,201632,19,0,3,1,7
2024-10-15,10612,201632,22,0,2,1,5
2024-10-16,10612,201632,17,0,2,1,5
2024-10-17,10612,201632,17,0,2,1,5
2024-10-18,10612,201632,16,0,2,1,5
2024-10-19,10612,201632,15,0,3,1,7
2024-10-20,10612,201632,24,0,3,1,7
2024-10-21,10612,201632,16,0,3,1,7
2024-10-22,10612,201632,16,0,3,1,7
2024-10-23,10612,201632,16,0,3,1,7
2024-10-24,10612,201632,17,0,3,1,7
2024-10-25,10612,201632,21,0,3,1,7
2024-10-26,10612,201632,16,0,3,1,7
2024-10-29,10612,201632,16,0,2,1,5
2024-10-30,10612,201632,23,0,2,1,5
2024-10-01,10612,205582,1931,1,25,7,58
2024-10-02,10612,205582,1584,1,22,6,51
2024-10-03,10612,205582,1482,1,21,6,49
2024-10-04,10612,205582,1368,1,22,6,51
2024-10-05,10612,205582,2993,1,28,8,65
2024-10-06,10612,205582,2525,1,29,9,68
2024-10-07,10612,205582,2151,1,29,9,68
2024-10-08,10612,205582,2063,1,29,9,68
2024-10-09,10612,205582,2143,1,28,8,65
2024-10-10,10612,205582,3955,2,30,9,70
2024-10-11,10612,205582,2303,1,28,8,65
2024-10-12,10612,205582,2509,1,25,7,58
2024-10-13,10612,205582,1988,1,22,6,51
2024-10-14,10612,205582,1359,1,21,6,49
2024-10-15,10612,205582,2249,1,23,7,54
2024-10-16,10612,205582,1608,1,24,7,56
2024-10-17,10612,205582,1784,1,24,7,56
2024-10-18,10612,205582,1773,1,26,8,61
2024-10-19,10612,205582,1793,1,26,8,61
2024-10-20,10612,205582,3277,1,27,8,63
2024-10-21,10612,205582,1747,1,28,8,65
2024-10-22,10612,205582,1928,1,28,8,65
2024-10-23,10612,205582,1540,1,26,8,61
2024-10-24,10612,205582,1640,1,26,8,61
2024-10-25,10612,205582,3235,2,25,7,58
2024-10-26,10612,205582,3223,1,26,8,61
2024-10-27,10612,205582,3475,1,27,8,63
2024-10-28,10612,205582,2350,1,22,6,51
2024-10-29,10612,205582,2154,1,20,6,47
2024-10-30,10612,205582,3796,1,20,6,47
2024-10-31,10612,205582,2595,1,19,6,44
2024-10-01,10612,205611,280,0,3,1,6
2024-10-03,10612,205611,240,0,3,1,6
2024-10-04,10612,205611,225,0,3,1,6
2024-10-05,10612,205611,298,0,3,1,6
2024-10-06,10612,205611,255,0,3,1,6
2024-10-07,10612,205611,220,0,4,1,9
2024-10-09,10612,205611,609,0,4,1,9
2024-10-10,10612,205611,757,0,4,1,9
2024-10-11,10612,205611,563,0,4,1,9
2024-10-12,10612,205611,565,0,4,1,9
2024-10-13,10612,205611,587,0,5,2,11
2024-10-14,10612,205611,565,0,5,2,11
2024-10-15,10612,205611,677,0,4,1,9
2024-10-16,10612,205611,599,0,5,2,11
2024-10-18,10612,205611,918,0,6,2,13
2024-10-19,10612,205611,949,0,6,2,13
2024-10-20,10612,205611,1233,0,6,2,13
2024-10-21,10612,205611,996,0,6,2,13
2024-10-22,10612,205611,958,0,6,2,13
2024-10-23,10612,205611,980,0,6,2,13
2024-10-24,10612,205611,562,0,6,2,13
2024-10-25,10612,205611,282,0,4,1,9
2024-10-26,10612,205611,219,0,4,1,9
2024-10-29,10612,205611,219,0,4,1,9
2024-10-30,10612,205611,272,0,4,1,9
2024-10-31,10612,205611,218,0,4,1,9
2024-10-02,10612,551228,42,0,2,1,5
2024-10-03,10612,551228,40,0,2,1,5
2024-10-07,10612,551228,48,0,2,1,5
2024-10-08,10612,551228,49,0,2,1,5
2024-10-10,10612,551228,56,0,2,1,5
2024-10-11,10612,551228,36,0,2,1,5
2024-10-12,10612,551228,39,0,2,1,5
2024-10-13,10612,551228,44,0,2,1,5
2024-10-14,10612,551228,45,0,2,1,5
2024-10-16,10612,551228,46,0,2,1,5
2024-10-17,10612,551228,44,0,2,1,5
2024-10-18,10612,551228,37,0,2,1,5
2024-10-22,10612,551228,40,0,2,1,5
2024-10-24,10612,551228,44,0,2,1,5
2024-10-26,10612,551228,46,0,1,0,2
2024-10-27,10612,551228,52,0,2,1,5
2024-10-28,10612,551228,24,0,1,0,2
2024-10-29,10612,551228,20,0,1,0,2
2024-10-01,10612,563689,0,0,6,2,13
2024-10-02,10612,563689,0,0,6,2,13
2024-10-03,10612,563689,0,0,6,2,13
2024-10-04,10612,563689,0,0,6,2,13
2024-10-05,10612,563689,0,0,5,1,11
2024-10-06,10612,563689,0,0,4,1,9
2024-10-07,10612,563689,0,0,4,1,9
2024-10-08,10612,563689,0,0,4,1,9
2024-10-10,10612,563689,0,0,4,1,9
2024-10-12,10612,563689,0,0,3,1,7
2024-10-13,10612,563689,0,0,3,1,7
2024-10-14,10612,563689,0,0,3,1,7
2024-10-15,10612,563689,0,0,3,1,7
2024-10-16,10612,563689,0,0,3,1,7
2024-10-17,10612,563689,0,0,3,1,7
2024-10-18,10612,563689,0,0,3,1,7
2024-10-19,10612,563689,0,0,3,1,7
2024-10-20,10612,563689,0,0,4,1,9
2024-10-21,10612,563689,0,0,3,1,7
2024-10-22,10612,563689,0,0,3,1,7
2024-10-23,10612,563689,0,0,4,1,9
2024-10-24,10612,563689,0,0,4,1,9
2024-10-25,10612,563689,0,0,4,1,9
2024-10-26,10612,563689,0,0,4,1,9
2024-10-01,10801,201925,12366,1,129,38,283
2024-10-02,10801,201925,8097,1,119,35,261
2024-10-03,10801,201925,7991,1,117,34,256
2024-10-04,10801,201925,8569,1,114,33,250
2024-10-05,10801,201925,11915,1,123,36,270
2024-10-06,10801,201925,15666,2,133,39,291
2024-10-07,10801,201925,14601,2,133,39,291
2024-10-08,10801,201925,13214,1,137,40,300
2024-10-09,10801,201925,11211,1,137,40,300
2024-10-10,10801,201925,12645,1,137,40,300
2024-10-11,10801,201925,7609,1,135,39,296
2024-10-12,10801,201925,7345,1,132,39,289
2024-10-13,10801,201925,5228,1,127,37,278
2024-10-14,10801,201925,5954,1,122,36,267
2024-10-15,10801,201925,8749,1,116,34,254
2024-10-16,10801,201925,9724,1,119,35,261
2024-10-17,10801,201925,10931,1,123,36,270
2024-10-18,10801,201925,8603,1,118,35,259
2024-10-19,10801,201925,8027,1,124,36,272
2024-10-20,10801,201925,14585,2,129,38,283
2024-10-21,10801,201925,10990,1,125,37,274
2024-10-22,10801,201925,10052,1,123,36,270
2024-10-23,10801,201925,7000,1,119,35,261
2024-10-24,10801,201925,7342,1,119,35,261
2024-10-25,10801,201925,7851,1,119,35,261
2024-10-26,10801,201925,6904,1,118,35,259
2024-10-27,10801,201925,9108,1,123,36,270
2024-10-28,10801,201925,5273,1,116,34,254
2024-10-29,10801,201925,4946,1,114,33,250
2024-10-30,10801,201925,6627,1,116,34,254
2024-10-31,10801,201925,5071,1,114,33,250
2024-10-19,10801,205611,0,0,2,1,4
2024-10-20,10801,205611,0,0,2,1,4
2024-10-29,10801,205611,0,0,2,1,4
2024-10-30,10801,205611,0,0,3,1,6
2024-10-03,10801,207288,893,0,2,1,4
2024-10-04,10801,207288,699,0,2,1,4
2024-10-08,10801,207288,730,0,2,1,4
2024-10-09,10801,207288,743,0,2,1,4
2024-10-11,10801,207288,606,0,2,1,4
2024-10-16,10801,207288,718,0,1,0,2
2024-10-17,10801,207288,443,0,2,1,4
2024-10-25,10801,207288,467,0,2,1,4
2024-10-26,10801,207288,532,0,2,1,4
2024-10-27,10801,207288,766,0,2,1,4
2024-10-28,10801,207288,670,0,2,1,4
2024-10-29,10801,207288,637,0,2,1,4
2024-10-01,10801,208532,187,0,3,1,7
2024-10-02,10801,208532,160,0,3,1,7
2024-10-03,10801,208532,160,0,3,1,7
2024-10-04,10801,208532,160,0,3,1,7
2024-10-05,10801,208532,41,0,3,1,7
2024-10-09,10801,208532,33,0,3,1,7
2024-10-10,10801,208532,487,0,3,1,7
2024-10-11,10801,208532,442,0,3,1,7
2024-10-12,10801,208532,455,0,3,1,7
2024-10-18,10801,208532,442,0,3,1,7
2024-10-19,10801,208532,455,0,3,1,7
2024-10-20,10801,208532,677,0,3,1,7
2024-10-21,10801,208532,471,0,3,1,7
2024-10-22,10801,208532,64,0,3,1,7
2024-10-23,10801,208532,54,0,3,1,7
2024-10-24,10801,208532,54,0,3,1,7
2024-10-25,10801,208532,63,0,3,1,7
2024-10-26,10801,208532,56,0,3,1,7
2024-10-27,10801,208532,66,0,3,1,7
2024-10-28,10801,208532,59,0,3,1,7
2024-10-29,10801,208532,62,0,3,1,7
2024-10-30,10801,208532,59,0,3,1,7
2024-10-31,10801,208532,52,0,3,1,7
2024-10-01,10801,212377,742,0,2,1,5
2024-10-29,10801,212377,726,0,2,1,5
2024-10-30,10801,212377,963,0,2,1,5
2024-10-31,10801,212377,948,0,2,1,5
2024-10-01,10801,215913,328,0,7,2,16
2024-10-02,10801,215913,266,0,5,2,11
2024-10-03,10801,215913,246,0,5,2,11
2024-10-04,10801,215913,239,0,5,2,11
2024-10-05,10801,215913,503,0,6,2,14
2024-10-06,10801,215913,323,0,7,2,16
2024-10-07,10801,215913,256,0,6,2,14
2024-10-08,10801,215913,240,0,6,2,14
2024-10-09,10801,215913,249,0,7,2,16
2024-10-10,10801,215913,446,0,7,2,16
2024-10-11,10801,215913,286,0,7,2,16
2024-10-12,10801,215913,317,0,6,2,14
2024-10-13,10801,215913,424,0,7,2,16
2024-10-14,10801,215913,336,0,7,2,16
2024-10-15,10801,215913,481,0,8,3,18
2024-10-16,10801,215913,327,0,8,3,18
2024-10-17,10801,215913,298,0,9,3,20
2024-10-18,10801,215913,289,0,10,3,23
2024-10-19,10801,215913,329,0,9,3,20
2024-10-20,10801,215913,573,0,10,3,23
2024-10-21,10801,215913,320,0,9,3,20
2024-10-22,10801,215913,299,0,8,3,18
2024-10-23,10801,215913,311,0,8,3,18
2024-10-24,10801,215913,307,0,7,2,16
2024-10-25,10801,215913,505,0,7,2,16
2024-10-26,10801,215913,408,0,7,2,16
2024-10-27,10801,215913,431,0,7,2,16
2024-10-28,10801,215913,321,0,6,2,14
2024-10-29,10801,215913,300,0,8,3,18
2024-10-30,10801,215913,483,0,12,4,27
2024-10-31,10801,215913,308,0,12,4,27
2024-10-01,10801,301577,6495,0,8,3,17
2024-10-02,10801,301577,4171,0,8,3,17
2024-10-03,10801,301577,4116,0,9,3,20
2024-10-04,10801,301577,4182,0,9,3,20
2024-10-05,10801,301577,3495,0,10,3,22
2024-10-06,10801,301577,2902,0,11,3,24
2024-10-07,10801,301577,2568,0,10,3,22
2024-10-08,10801,301577,346,0,8,3,17
2024-10-09,10801,301577,344,0,7,2,15
2024-10-10,10801,301577,463,0,7,2,15
2024-10-11,10801,301577,295,0,7,2,15
2024-10-12,10801,301577,334,0,7,2,15
2024-10-13,10801,301577,377,0,7,2,15
2024-10-14,10801,301577,364,0,7,2,15
2024-10-15,10801,301577,471,0,10,3,22
2024-10-16,10801,301577,2599,0,12,4,26
2024-10-17,10801,301577,2564,0,13,4,28
2024-10-18,10801,301577,2443,0,13,4,28
2024-10-19,10801,301577,2521,0,14,4,30
2024-10-20,10801,301577,3738,0,16,5,35
2024-10-21,10801,301577,2533,0,14,4,30
2024-10-22,10801,301577,2405,0,12,4,26
2024-10-23,10801,301577,477,0,10,3,22
2024-10-24,10801,301577,509,0,8,3,17
2024-10-25,10801,301577,646,0,8,3,17
2024-10-26,10801,301577,386,0,7,2,15
2024-10-27,10801,301577,438,0,8,3,17
2024-10-28,10801,301577,358,0,7,2,15
2024-10-29,10801,301577,202,0,6,2,13
2024-10-30,10801,301577,298,0,7,2,15
2024-10-31,10801,301577,199,0,7,2,15
2024-10-06,10801,401534,45,0,2,1,4
2024-10-07,10801,401534,42,0,2,1,4
2024-10-08,10801,401534,42,0,3,1,6
2024-10-10,10801,401534,50,0,3,1,6
2024-10-11,10801,401534,35,0,3,1,6
2024-10-12,10801,401534,35,0,3,1,6
2024-10-13,10801,401534,36,0,3,1,6
2024-10-14,10801,401534,38,0,3,1,6
2024-10-16,10801,401534,39,0,3,1,6
2024-10-17,10801,401534,38,0,2,1,4
2024-10-18,10801,401534,35,0,2,1,4
2024-10-19,10801,401534,32,0,2,1,4
2024-10-20,10801,401534,47,0,2,1,4
2024-10-21,10801,401534,31,0,2,1,4
2024-10-22,10801,401534,31,0,2,1,4
2024-10-26,10801,401534,35,0,3,1,6
2024-10-27,10801,401534,37,0,3,1,6
2024-10-30,10801,401534,43,0,3,1,6
2024-10-31,10801,401534,29,0,2,1,4
2024-10-01,10801,402279,103233,16,667,238,1454
2024-10-02,10801,402279,78732,13,618,220,1347
2024-10-03,10801,402279,74752,12,606,216,1321
2024-10-04,10801,402279,74571,12,614,219,1339
2024-10-05,10801,402279,95560,16,633,226,1380
2024-10-06,10801,402279,87777,15,661,236,1441
2024-10-07,10801,402279,86047,14,668,238,1456
2024-10-08,10801,402279,84253,14,706,252,1539
2024-10-09,10801,402279,74670,13,735,262,1602
2024-10-10,10801,402279,89206,15,737,263,1607
2024-10-11,10801,402279,55445,9,716,255,1561
2024-10-12,10801,402279,57824,10,704,251,1535
2024-10-13,10801,402279,58900,10,672,239,1465
2024-10-14,10801,402279,62208,11,637,227,1389
2024-10-15,10801,402279,75829,13,621,221,1354
2024-10-16,10801,402279,63206,11,606,216,1321
2024-10-17,10801,402279,61835,11,601,214,1310
2024-10-18,10801,402279,52795,9,579,206,1262
2024-10-19,10801,402279,49804,8,581,207,1267
2024-10-20,10801,402279,81520,14,602,215,1312
2024-10-21,10801,402279,56001,9,574,205,1251
2024-10-22,10801,402279,55093,9,550,196,1199
2024-10-23,10801,402279,53432,9,538,192,1173
2024-10-24,10801,402279,60121,10,535,191,1166
2024-10-25,10801,402279,72001,12,551,196,1201
2024-10-26,10801,402279,66415,11,591,211,1288
2024-10-27,10801,402279,75319,13,630,224,1373
2024-10-28,10801,402279,61864,11,612,218,1334
2024-10-29,10801,402279,60274,10,618,220,1347
2024-10-30,10801,402279,88435,15,634,226,1382
2024-10-31,10801,402279,59983,10,627,223,1367
2024-10-14,10801,407120,43,0,2,1,4
2024-10-15,10801,407120,55,0,2,1,4
2024-10-16,10801,407120,42,0,2,1,4
2024-10-20,10801,407120,56,0,3,1,6
2024-10-01,10801,508456,1483,1,35,9,82
2024-10-02,10801,508456,1832,1,30,8,71
2024-10-03,10801,508456,1693,1,29,8,68
2024-10-04,10801,508456,2485,1,28,7,66
2024-10-05,10801,508456,5821,1,31,8,73
2024-10-06,10801,508456,3928,1,34,9,80
2024-10-07,10801,508456,3310,1,34,9,80
2024-10-08,10801,508456,3998,1,36,10,85
2024-10-09,10801,508456,3934,1,37,10,87
2024-10-10,10801,508456,5654,2,38,10,89
2024-10-11,10801,508456,3732,1,36,10,85
2024-10-12,10801,508456,5859,1,37,10,87
2024-10-13,10801,508456,5340,1,35,9,82
2024-10-14,10801,508456,3694,1,30,8,71
2024-10-15,10801,508456,5227,2,32,9,75
2024-10-16,10801,508456,3803,1,32,9,75
2024-10-17,10801,508456,3943,1,33,9,78
2024-10-18,10801,508456,3652,1,34,9,80
2024-10-19,10801,508456,4445,1,34,9,80
2024-10-20,10801,508456,7524,2,37,10,87
2024-10-21,10801,508456,3035,1,33,9,78
2024-10-22,10801,508456,2449,1,31,8,73
2024-10-23,10801,508456,2016,1,28,7,66
2024-10-24,10801,508456,1764,1,26,7,61
2024-10-25,10801,508456,3105,1,29,8,68
2024-10-26,10801,508456,3967,1,31,8,73
2024-10-27,10801,508456,4782,1,33,9,78
2024-10-28,10801,508456,3463,1,31,8,73
2024-10-29,10801,508456,3831,1,34,9,80
2024-10-30,10801,508456,6600,2,38,10,89
2024-10-31,10801,508456,4916,1,36,10,85
2024-10-10,10801,509434,240,0,2,1,5
2024-10-11,10801,509434,142,0,2,1,5
2024-10-06,10801,551180,45,0,2,1,4
2024-10-07,10801,551180,41,0,2,1,4
2024-10-09,10801,551180,40,0,2,1,4
2024-10-10,10801,551180,47,0,2,1,4
2024-10-20,10801,551180,55,0,2,1,4
2024-10-25,10801,551180,44,0,2,1,4
2024-10-26,10801,551180,38,0,2,1,4
2024-10-01,10801,551228,2208,0,3,1,7
2024-10-13,10801,551228,1673,0,2,1,5
2024-10-18,10801,551228,1917,0,2,1,5
2024-10-19,10801,551228,1994,0,2,1,5
2024-10-26,10801,551228,2342,0,2,1,5
2024-10-27,10801,551228,2687,0,2,1,5
2024-10-28,10801,551228,1960,0,2,1,5
2024-10-29,10801,551228,2026,0,2,1,5
2024-10-06,10801,551732,2,0,2,1,4
2024-10-07,10801,551732,148,0,2,1,4
2024-10-20,10801,551732,547,0,3,1,7
2024-10-24,10801,551732,283,0,2,1,4
2024-10-25,10801,551732,403,0,3,1,7
2024-10-27,10801,551732,338,0,3,1,7
2024-10-28,10801,551732,278,0,3,1,7
2024-10-26,10801,551736,59,0,2,1,5
2024-10-27,10801,551736,63,0,2,1,5
2024-10-29,10801,551736,53,0,2,1,5
2024-10-30,10801,551736,81,0,2,1,5
2024-10-31,10801,551736,48,0,2,1,5
2024-10-01,10801,567554,1587,0,8,2,21
2024-10-02,10801,567554,1511,0,8,2,21
2024-10-03,10801,567554,1511,0,8,2,21
2024-10-04,10801,567554,1511,0,8,2,21
2024-10-05,10801,567554,1511,0,10,3,26
