date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2019-03-01,10047,567434,113,41,309,0,0,0,1,1,2
2019-03-02,10047,567434,128,46,350,0,0,0,1,1,2
2019-03-03,10047,567434,137,49,375,0,0,0,1,1,2
2019-03-04,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-05,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-06,10047,567434,166,60,454,0,0,0,1,1,2
2019-03-07,10047,567434,158,57,432,0,0,0,1,1,2
2019-03-08,10047,567434,151,54,413,0,0,0,1,1,2
2019-03-09,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-10,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-11,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-12,10047,567434,119,43,325,0,0,0,1,1,2
2019-03-13,10047,567434,120,43,328,0,0,0,1,1,2
2019-03-14,10047,567434,117,42,320,0,0,0,1,1,2
2019-03-15,10047,567434,166,60,454,0,0,0,1,1,2
2019-03-16,10047,567434,128,46,350,0,0,0,1,1,2
2019-03-17,10047,567434,137,49,375,0,0,0,1,1,2
2019-03-18,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-19,10047,567434,119,43,325,0,0,0,1,1,2
2019-03-20,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-21,10047,567434,157,56,429,0,0,0,1,1,2
2019-03-22,10047,567434,150,54,410,0,0,0,1,1,2
2019-03-23,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-24,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-25,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-26,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-27,10047,567434,120,43,328,0,0,0,1,1,2
2019-03-28,10047,567434,117,42,320,0,0,0,1,1,2
2019-03-29,10047,567434,113,41,309,0,0,0,1,1,2
2019-03-30,10047,567434,167,60,457,0,0,0,1,1,2
2019-03-31,10047,567434,137,49,375,0,0,0,1,1,2
2019-03-01,10130,206440,12597,5347,34439,10,3,23,267,160,446
2019-03-02,10130,206440,12646,5368,34573,9,3,20,265,159,443
2019-03-03,10130,206440,12137,5152,33181,9,3,20,251,151,420
2019-03-04,10130,206440,21670,9198,59244,14,5,32,258,155,431
2019-03-05,10130,206440,21841,9271,59711,14,5,32,256,154,428
2019-03-06,10130,206440,23488,9970,64214,16,5,36,269,161,450
2019-03-07,10130,206440,23174,9836,63355,16,5,36,273,164,456
2019-03-08,10130,206440,24177,10262,66098,17,6,38,271,163,453
2019-03-09,10130,206440,25532,10837,69802,18,6,41,283,170,473
2019-03-10,10130,206440,25946,11013,70934,18,6,41,289,173,483
2019-03-11,10130,206440,28189,11965,77066,20,7,45,294,176,492
2019-03-12,10130,206440,14037,5958,38376,11,4,25,255,153,426
2019-03-13,10130,206440,14060,5968,38439,11,4,25,229,137,383
2019-03-14,10130,206440,13540,5747,37017,10,3,23,204,122,341
2019-03-15,10130,206440,19508,8280,53333,13,4,29,189,113,316
2019-03-16,10130,206440,11697,4965,31978,9,3,20,174,104,291
2019-03-17,10130,206440,11836,5024,32358,9,3,20,161,97,269
2019-03-18,10130,206440,13062,5544,35710,9,3,20,140,84,234
2019-03-19,10130,206440,10370,4402,28351,7,2,16,134,80,224
2019-03-20,10130,206440,18598,7894,50845,11,4,25,150,90,251
2019-03-21,10130,206440,17795,7553,48650,11,4,25,168,101,281
2019-03-22,10130,206440,16698,7088,45651,11,4,25,182,109,304
2019-03-23,10130,206440,17624,7481,48182,11,4,25,192,115,321
2019-03-24,10130,206440,17610,7475,48144,11,4,25,198,119,331
2019-03-25,10130,206440,19253,8172,52636,12,4,27,197,118,329
2019-03-26,10130,206440,18114,7689,49522,11,4,25,201,121,336
2019-03-27,10130,206440,13156,5584,35967,9,3,20,195,117,326
2019-03-28,10130,206440,13121,5569,35872,9,3,20,190,114,318
2019-03-29,10130,206440,12241,5196,33466,8,3,18,182,109,304
2019-03-30,10130,206440,19913,8452,54440,12,4,27,190,114,318
2019-03-31,10130,206440,13418,5695,36683,9,3,20,196,118,328
2019-03-01,10130,206471,135,54,369,0,0,0,13,8,22
2019-03-02,10130,206471,136,54,372,0,0,0,13,8,22
2019-03-03,10130,206471,141,56,385,0,0,0,13,8,22
2019-03-04,10130,206471,156,62,426,0,0,0,14,9,23
2019-03-05,10130,206471,156,62,426,0,0,0,15,9,25
2019-03-06,10130,206471,155,62,424,0,0,0,16,10,27
2019-03-07,10130,206471,115,46,314,0,0,0,17,10,28
2019-03-08,10130,206471,204,82,558,0,0,0,17,10,28
2019-03-09,10130,206471,203,81,555,0,0,0,17,10,28
2019-03-10,10130,206471,247,99,675,0,0,0,18,11,30
2019-03-11,10130,206471,335,134,916,0,0,0,19,12,32
2019-03-12,10130,206471,281,112,768,0,0,0,18,11,30
2019-03-13,10130,206471,291,116,796,0,0,0,17,10,28
2019-03-14,10130,206471,289,115,790,0,0,0,17,10,28
2019-03-15,10130,206471,277,111,757,0,0,0,17,10,28
2019-03-16,10130,206471,241,96,659,0,0,0,17,10,28
2019-03-17,10130,206471,225,90,615,0,0,0,16,10,27
2019-03-18,10130,206471,163,65,446,0,0,0,16,10,27
2019-03-19,10130,206471,139,56,380,0,0,0,15,9,25
2019-03-20,10130,206471,630,252,1722,0,0,0,15,9,25
2019-03-21,10130,206471,629,251,1720,0,0,0,15,9,25
2019-03-22,10130,206471,716,286,1957,0,0,0,17,10,28
2019-03-23,10130,206471,716,286,1957,0,0,0,18,11,30
2019-03-24,10130,206471,715,286,1955,0,0,0,18,11,30
2019-03-25,10130,206471,758,303,2072,0,0,0,19,12,32
2019-03-26,10130,206471,757,302,2070,0,0,0,20,12,33
2019-03-27,10130,206471,409,163,1118,0,0,0,20,12,33
2019-03-28,10130,206471,388,155,1061,0,0,0,20,12,33
2019-03-29,10130,206471,333,133,910,0,0,0,19,12,32
2019-03-30,10130,206471,391,156,1069,0,0,0,19,12,32
2019-03-31,10130,206471,351,140,960,0,0,0,18,11,30
2019-03-01,10130,408789,278,101,760,0,0,0,1,1,2
2019-03-02,10130,408789,281,102,768,0,0,0,1,1,2
2019-03-03,10130,408789,340,123,930,0,0,0,1,1,2
2019-03-04,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-05,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-06,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-07,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-08,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-09,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-10,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-11,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-12,10130,408789,320,116,875,0,0,0,1,1,2
2019-03-13,10130,408789,288,105,787,0,0,0,1,1,2
2019-03-14,10130,408789,281,102,768,0,0,0,1,1,2
2019-03-15,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-16,10130,408789,281,102,768,0,0,0,1,1,2
2019-03-17,10130,408789,340,123,930,0,0,0,1,1,2
2019-03-18,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-19,10130,408789,320,116,875,0,0,0,1,1,2
2019-03-20,10130,408789,383,139,1047,0,0,0,1,1,2
2019-03-21,10130,408789,302,110,826,0,0,0,1,1,2
2019-03-22,10130,408789,298,108,815,0,0,0,1,1,2
2019-03-23,10130,408789,302,110,826,0,0,0,0,0,0
2019-03-24,10130,408789,367,133,1003,0,0,0,0,0,0
2019-03-25,10130,408789,383,139,1047,0,0,0,0,0,0
2019-03-26,10130,408789,383,139,1047,0,0,0,0,0,0
2019-03-27,10130,408789,288,105,787,0,0,0,0,0,0
2019-03-28,10130,408789,281,102,768,0,0,0,0,0,0
2019-03-29,10130,408789,278,101,760,0,0,0,0,0,0
2019-03-30,10130,408789,383,139,1047,0,0,0,0,0,0
2019-03-31,10130,408789,340,123,930,0,0,0,0,0,0
2019-03-01,10299,216158,82,30,224,0,0,0,1,1,2
2019-03-02,10299,216158,81,29,221,0,0,0,1,1,2
2019-03-03,10299,216158,90,32,246,0,0,0,1,1,2
2019-03-04,10299,216158,120,43,328,0,0,0,1,1,2
2019-03-05,10299,216158,6830,2457,18673,1,0,2,1,1,2
2019-03-06,10299,216158,4572,1645,12499,0,0,0,1,1,2
2019-03-07,10299,216158,4572,1645,12499,0,0,0,1,1,2
2019-03-08,10299,216158,6523,2347,17833,0,0,0,1,1,2
2019-03-09,10299,216158,6523,2347,17833,0,0,0,1,1,2
2019-03-10,10299,216158,6523,2347,17833,0,0,0,1,1,2
2019-03-11,10299,216158,6551,2357,17910,0,0,0,1,1,2
2019-03-12,10299,216158,360,130,984,0,0,0,1,1,2
2019-03-13,10299,216158,311,112,850,0,0,0,1,1,2
2019-03-14,10299,216158,305,110,834,0,0,0,1,1,2
2019-03-15,10299,216158,427,154,1167,0,0,0,1,1,2
2019-03-16,10299,216158,288,104,787,0,0,0,1,1,2
2019-03-17,10299,216158,319,115,872,0,0,0,1,1,2
2019-03-18,10299,216158,370,133,1012,0,0,0,1,1,2
2019-03-19,10299,216158,291,105,796,0,0,0,1,1,2
2019-03-20,10299,216158,427,154,1167,0,0,0,0,0,0
2019-03-21,10299,216158,373,134,1020,0,0,0,0,0,0
2019-03-22,10299,216158,357,128,976,0,0,0,0,0,0
2019-03-23,10299,216158,350,126,957,0,0,0,0,0,0
2019-03-24,10299,216158,329,118,899,0,0,0,1,1,2
2019-03-25,10299,216158,358,129,979,0,0,0,1,1,2
2019-03-26,10299,216158,332,119,908,0,0,0,1,1,2
2019-03-27,10299,216158,261,94,714,0,0,0,1,1,2
