date,shop,genre,predicted_sales,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2024-07-04,10045,567623,492,2,1,5
2024-07-05,10045,567623,642,2,1,5
2024-07-07,10045,567623,553,2,1,5
2024-07-09,10045,567623,503,2,1,5
2024-07-10,10045,567623,657,2,1,5
2024-07-11,10045,567623,1035,2,1,5
2024-07-13,10045,567623,929,2,1,5
2024-07-14,10045,567623,867,3,1,7
2024-07-16,10045,567623,796,3,1,7
2024-07-17,10045,567623,779,3,1,7
2024-07-18,10045,567623,766,3,1,7
2024-07-19,10045,567623,876,2,1,5
2024-07-20,10045,567623,760,2,1,5
2024-07-21,10045,567623,611,2,1,5
2024-07-22,10045,567623,564,2,1,5
2024-07-23,10045,567623,559,2,1,5
2024-07-24,10045,567623,413,2,1,5
2024-07-25,10045,567623,542,3,1,7
2024-07-26,10045,567623,399,3,1,7
2024-07-27,10045,567623,304,3,1,7
2024-07-28,10045,567623,326,3,1,7
2024-07-29,10045,567623,303,2,1,5
2024-07-30,10045,567623,471,3,1,7
2024-07-31,10045,567623,295,3,1,7
2024-07-01,10237,215430,273,5,2,11
2024-07-02,10237,215430,252,5,2,11
2024-07-03,10237,215430,255,5,2,11
2024-07-04,10237,215430,252,5,2,11
2024-07-05,10237,215430,259,5,2,11
2024-07-06,10237,215430,249,6,2,13
2024-07-07,10237,215430,252,7,2,16
2024-07-08,10237,215430,251,7,2,16
2024-07-09,10237,215430,252,8,2,18
2024-07-10,10237,215430,277,8,2,18
2024-07-11,10237,215430,252,9,3,20
2024-07-12,10237,215430,244,9,3,20
2024-07-13,10237,215430,249,8,2,18
2024-07-14,10237,215430,252,8,2,18
2024-07-15,10237,215430,271,6,2,13
2024-07-16,10237,215430,248,6,2,13
2024-07-17,10237,215430,251,6,2,13
2024-07-18,10237,215430,248,6,2,13
2024-07-19,10237,215430,244,5,2,11
2024-07-20,10237,215430,267,5,2,11
2024-07-21,10237,215430,249,6,2,13
2024-07-22,10237,215430,248,6,2,13
2024-07-23,10237,215430,248,6,2,13
2024-07-24,10237,215430,251,6,2,13
2024-07-25,10237,215430,272,6,2,13
2024-07-26,10237,215430,244,6,2,13
2024-07-27,10237,215430,246,6,2,13
2024-07-28,10237,215430,249,5,2,11
2024-07-29,10237,215430,248,5,2,11
2024-07-30,10237,215430,272,4,1,9
2024-07-31,10237,215430,251,4,1,9
2024-07-11,10403,100181,926,2,1,4
2024-07-12,10403,100181,153,2,1,4
2024-07-15,10403,100181,153,2,1,4
2024-07-16,10403,100181,153,2,1,4
2024-07-17,10403,100181,153,1,0,2
2024-07-20,10403,100181,98,1,0,2
2024-07-21,10403,100181,98,1,0,2
2024-07-11,10403,201632,38,1,0,2
2024-07-12,10403,201632,35,1,0,2
2024-07-01,10403,205582,122,5,1,12
2024-07-02,10403,205582,121,4,1,9
2024-07-03,10403,205582,117,4,1,9
2024-07-04,10403,205582,121,4,1,9
2024-07-05,10403,205582,205,4,1,9
2024-07-06,10403,205582,131,4,1,9
2024-07-07,10403,205582,138,4,1,9
2024-07-08,10403,205582,109,4,1,9
2024-07-09,10403,205582,105,4,1,9
2024-07-10,10403,205582,157,4,1,9
2024-07-11,10403,205582,52,4,1,9
2024-07-12,10403,205582,53,4,1,9
2024-07-13,10403,205582,58,4,1,9
2024-07-14,10403,205582,61,4,1,9
2024-07-15,10403,205582,71,3,1,7
2024-07-16,10403,205582,36,3,1,7
2024-07-17,10403,205582,29,3,1,7
2024-07-18,10403,205582,431,3,1,7
2024-07-19,10403,205582,433,3,1,7
2024-07-20,10403,205582,838,3,1,7
2024-07-21,10403,205582,500,3,1,7
2024-07-22,10403,205582,401,3,1,7
2024-07-23,10403,205582,398,2,1,5
2024-07-24,10403,205582,396,3,1,7
2024-07-25,10403,205582,138,3,1,7
2024-07-26,10403,205582,484,2,1,5
2024-07-27,10403,205582,977,2,1,5
2024-07-28,10403,205582,1028,2,1,5
2024-07-29,10403,205582,832,2,1,5
2024-07-30,10403,205582,1350,2,1,5
2024-07-31,10403,205582,820,2,1,5
2024-07-07,10403,205611,11,2,1,4
2024-07-16,10403,205611,9,2,1,4
2024-07-17,10403,205611,9,2,1,4
2024-07-18,10403,205611,9,2,1,4
2024-07-27,10403,205611,9,2,1,4
2024-07-28,10403,205611,9,2,1,4
2024-07-29,10403,205611,9,2,1,4
2024-07-30,10403,205611,6,2,1,4
2024-07-31,10403,205611,94,2,1,4
2024-07-01,10403,551228,831,28,9,64
2024-07-02,10403,551228,689,25,8,58
2024-07-03,10403,551228,567,23,8,53
2024-07-04,10403,551228,542,21,7,48
2024-07-05,10403,551228,443,20,7,46
2024-07-06,10403,551228,459,21,7,48
2024-07-07,10403,551228,536,23,8,53
2024-07-08,10403,551228,419,20,7,46
2024-07-09,10403,551228,437,20,7,46
2024-07-10,10403,551228,470,20,7,46
2024-07-11,10403,551228,394,21,7,48
2024-07-12,10403,551228,350,22,7,51
2024-07-13,10403,551228,266,25,8,58
2024-07-14,10403,551228,310,27,9,62
2024-07-15,10403,551228,286,24,8,55
2024-07-16,10403,551228,177,20,7,46
2024-07-17,10403,551228,151,21,7,48
2024-07-18,10403,551228,156,22,7,51
2024-07-19,10403,551228,160,20,7,46
2024-07-20,10403,551228,226,22,7,51
2024-07-21,10403,551228,209,24,8,55
2024-07-22,10403,551228,177,21,7,48
2024-07-23,10403,551228,464,19,6,44
2024-07-24,10403,551228,419,18,6,41
2024-07-25,10403,551228,502,17,6,39
2024-07-26,10403,551228,373,15,5,35
2024-07-27,10403,551228,353,15,5,35
2024-07-28,10403,551228,404,16,5,37
2024-07-29,10403,551228,347,15,5,35
2024-07-30,10403,551228,314,17,6,39
2024-07-31,10403,551228,206,17,6,39
2024-07-30,10403,551736,0,1,0,2
2024-07-31,10403,551736,0,1,0,2
2024-07-01,10484,110365,93,3,1,7
2024-07-03,10484,110365,93,3,1,7
2024-07-04,10484,110365,93,3,1,7
2024-07-05,10484,110365,93,3,1,7
2024-07-06,10484,110365,59,3,1,7
2024-07-08,10484,110365,59,3,1,7
2024-07-09,10484,110365,59,3,1,7
2024-07-10,10484,110365,59,3,1,7
2024-07-11,10484,110365,59,3,1,7
2024-07-12,10484,110365,59,3,1,7
2024-07-14,10484,110365,59,3,1,7
2024-07-15,10484,110365,10,3,1,7
2024-07-23,10484,110365,10,3,1,7
2024-07-25,10484,110365,10,3,1,7
2024-07-26,10484,110365,10,3,1,7
2024-07-30,10484,110365,10,3,1,7
2024-07-31,10484,110365,10,3,1,7
2024-07-01,10484,201632,66,5,1,11
2024-07-02,10484,201632,63,5,1,11
2024-07-03,10484,201632,202,5,1,11
2024-07-04,10484,201632,196,5,1,11
2024-07-05,10484,201632,201,5,1,11
2024-07-06,10484,201632,185,6,2,14
2024-07-07,10484,201632,348,8,2,18
2024-07-08,10484,201632,327,8,2,18
2024-07-09,10484,201632,326,10,3,23
2024-07-10,10484,201632,245,15,4,34
2024-07-11,10484,201632,195,15,4,34
2024-07-12,10484,201632,181,16,4,36
2024-07-13,10484,201632,185,17,5,39
2024-07-14,10484,201632,89,17,5,39
2024-07-15,10484,201632,92,16,4,36
2024-07-16,10484,201632,52,16,4,36
2024-07-17,10484,201632,52,13,4,30
2024-07-18,10484,201632,166,14,4,32
2024-07-19,10484,201632,261,14,4,32
2024-07-20,10484,201632,341,19,5,43
2024-07-21,10484,201632,291,23,6,52
2024-07-22,10484,201632,388,27,8,61
2024-07-23,10484,201632,500,30,8,68
2024-07-01,10484,551736,269,7,2,16
2024-07-02,10484,551736,335,8,3,19
2024-07-03,10484,551736,385,9,3,21
2024-07-04,10484,551736,361,9,3,21
2024-07-05,10484,551736,380,9,3,21
2024-07-06,10484,551736,472,11,4,26
2024-07-07,10484,551736,587,12,4,28
2024-07-08,10484,551736,574,14,5,33
2024-07-09,10484,551736,510,14,5,33
2024-07-10,10484,551736,580,14,5,33
2024-07-11,10484,551736,472,15,5,35
2024-07-12,10484,551736,432,15,5,35
2024-07-13,10484,551736,398,12,4,28
2024-07-14,10484,551736,407,12,4,28
2024-07-15,10484,551736,470,11,4,26
2024-07-16,10484,551736,280,10,3,23
2024-07-17,10484,551736,278,10,3,23
2024-07-18,10484,551736,253,8,3,19
2024-07-19,10484,551736,276,8,3,19
2024-07-20,10484,551736,442,9,3,21
2024-07-21,10484,551736,355,9,3,21
2024-07-22,10484,551736,301,10,3,23
2024-07-23,10484,551736,317,10,3,23
2024-07-24,10484,551736,385,11,4,26
2024-07-25,10484,551736,536,10,3,23
2024-07-26,10484,551736,340,10,3,23
2024-07-27,10484,551736,334,9,3,21
2024-07-28,10484,551736,356,9,3,21
2024-07-29,10484,551736,326,8,3,19
2024-07-30,10484,551736,595,8,3,19
2024-07-31,10484,551736,423,10,3,23
2024-07-02,10484,560271,227,3,1,7
2024-07-03,10484,560271,223,3,1,7
2024-07-04,10484,560271,207,3,1,7
2024-07-05,10484,560271,194,4,1,9
2024-07-06,10484,560271,244,4,1,9
2024-07-09,10484,560271,222,4,1,9
2024-07-12,10484,560271,183,4,1,9
2024-07-15,10484,560271,200,4,1,9
2024-07-16,10484,560271,122,4,1,9
2024-07-21,10484,560271,164,4,1,9
2024-07-27,10484,560271,96,3,1,7
2024-07-30,10484,560271,120,3,1,7
2024-07-04,10573,207288,7,1,0,2
2024-07-05,10573,207288,8,1,0,2
2024-07-06,10573,207288,7,1,0,2
2024-07-07,10573,207288,7,1,0,2
2024-07-16,10573,207288,6,1,0,2
2024-07-17,10573,207288,6,1,0,2
2024-07-20,10573,207288,8,1,0,2
2024-07-21,10573,207288,7,1,0,2
2024-07-03,10573,408789,0,2,1,4
2024-07-04,10573,408789,0,2,1,4
2024-07-05,10573,408789,0,2,1,4
2024-07-26,10573,408789,0,2,1,4
2024-07-01,10573,558873,0,2,1,5
2024-07-05,10573,558873,0,1,0,2
2024-07-09,10573,558873,0,2,1,5
2024-07-10,10573,558873,0,2,1,5
2024-07-18,10573,558873,0,2,1,5
2024-07-20,10573,558873,0,2,1,5
2024-07-21,10573,558873,0,2,1,5
2024-07-23,10573,558873,0,2,1,5
2024-07-27,10573,558873,0,2,1,5
2024-07-29,10573,558873,0,2,1,5
2024-07-30,10573,558873,0,2,1,5
2024-07-31,10573,558873,0,2,1,5
2024-07-01,10612,201632,114,3,1,7
2024-07-02,10612,201632,109,3,1,7
2024-07-04,10612,201632,103,3,1,7
2024-07-05,10612,201632,96,2,1,5
2024-07-06,10612,201632,85,2,1,5
2024-07-07,10612,201632,94,3,1,7
2024-07-09,10612,201632,88,3,1,7
2024-07-10,10612,201632,28,3,1,7
2024-07-11,10612,201632,24,3,1,7
2024-07-12,10612,201632,22,3,1,7
2024-07-13,10612,201632,22,3,1,7
2024-07-14,10612,201632,25,3,1,7
2024-07-15,10612,201632,25,3,1,7
2024-07-16,10612,201632,18,3,1,7
2024-07-18,10612,201632,19,2,1,5
2024-07-20,10612,201632,23,2,1,5
2024-07-21,10612,201632,19,2,1,5
2024-07-22,10612,201632,18,2,1,5
2024-07-23,10612,201632,66,2,1,5
2024-07-24,10612,201632,67,3,1,7
2024-07-25,10612,201632,85,2,1,5
2024-07-26,10612,201632,61,2,1,5
2024-07-27,10612,201632,60,2,1,5
2024-07-28,10612,201632,65,2,1,5
2024-07-29,10612,201632,62,2,1,5
2024-07-30,10612,201632,32,2,1,5
2024-07-01,10612,205582,1127,24,7,56
2024-07-02,10612,205582,1290,21,6,49
2024-07-03,10612,205582,1018,18,5,42
2024-07-04,10612,205582,1015,15,4,35
2024-07-05,10612,205582,2180,16,5,37
2024-07-06,10612,205582,1407,19,6,44
2024-07-07,10612,205582,1700,21,6,49
2024-07-08,10612,205582,1378,22,6,51
2024-07-09,10612,205582,1102,22,6,51
2024-07-10,10612,205582,1931,26,8,61
2024-07-11,10612,205582,1536,28,8,65
2024-07-12,10612,205582,1220,29,9,68
2024-07-13,10612,205582,1710,28,8,65
2024-07-14,10612,205582,1558,30,9,70
2024-07-15,10612,205582,2078,26,8,61
2024-07-16,10612,205582,1316,26,8,61
2024-07-17,10612,205582,1192,23,7,54
2024-07-18,10612,205582,1240,21,6,49
2024-07-19,10612,205582,1222,20,6,47
2024-07-20,10612,205582,1962,21,6,49
2024-07-21,10612,205582,1264,19,6,44
2024-07-22,10612,205582,1228,20,6,47
2024-07-23,10612,205582,1282,21,6,49
2024-07-24,10612,205582,1304,21,6,49
2024-07-25,10612,205582,2242,22,6,51
2024-07-26,10612,205582,1479,23,7,54
2024-07-27,10612,205582,1644,24,7,56
2024-07-28,10612,205582,1588,24,7,56
2024-07-29,10612,205582,1201,22,6,51
2024-07-30,10612,205582,1713,22,6,51
2024-07-31,10612,205582,1112,20,6,47
2024-07-02,10612,205611,501,6,2,13
2024-07-03,10612,205611,506,6,2,13
2024-07-05,10612,205611,510,5,2,11
2024-07-07,10612,205611,525,5,2,11
2024-07-08,10612,205611,500,4,1,9
2024-07-09,10612,205611,252,4,1,9
2024-07-10,10612,205611,256,4,1,9
2024-07-11,10612,205611,235,4,1,9
2024-07-18,10612,205611,158,4,1,9
2024-07-19,10612,205611,130,3,1,6
2024-07-21,10612,205611,139,3,1,6
2024-07-23,10612,205611,129,3,1,6
2024-07-29,10612,205611,129,3,1,6
2024-07-30,10612,205611,159,3,1,6
2024-07-01,10612,551228,404,5,2,12
2024-07-02,10612,551228,323,5,2,12
2024-07-04,10612,551228,291,4,1,9
2024-07-05,10612,551228,288,4,1,9
2024-07-06,10612,551228,292,5,2,12
2024-07-07,10612,551228,335,5,2,12
2024-07-08,10612,551228,275,4,1,9
2024-07-10,10612,551228,303,4,1,9
2024-07-11,10612,551228,259,4,1,9
2024-07-12,10612,551228,235,4,1,9
2024-07-16,10612,551228,197,3,1,7
2024-07-19,10612,551228,168,3,1,7
2024-07-23,10612,551228,125,3,1,7
2024-07-25,10612,551228,143,3,1,7
2024-07-26,10612,551228,104,2,1,5
2024-07-27,10612,551228,96,2,1,5
2024-07-28,10612,551228,107,2,1,5
2024-07-29,10612,551228,90,2,1,5
2024-07-31,10612,551228,89,2,1,5
2024-07-02,10612,563689,0,1,0,2
2024-07-01,10749,206361,105,3,1,6
2024-07-03,10749,206361,97,3,1,6
2024-07-04,10749,206361,95,2,1,4
2024-07-01,10749,216173,31,2,1,4
2024-07-03,10749,216173,31,2,1,4
2024-07-04,10749,216173,29,2,1,4
2024-07-01,10749,304080,0,2,1,4
2024-07-02,10749,304080,0,1,0,2
2024-07-01,10749,551180,6990,169,60,366
2024-07-02,10749,551180,5807,164,59,355
2024-07-03,10749,551180,5905,158,57,342
2024-07-04,10749,551180,5693,150,54,325
2024-07-05,10749,551180,6591,145,52,314
2024-07-01,10749,558846,10592,116,39,242
2024-07-02,10749,558846,11829,114,38,237
2024-07-03,10749,558846,11882,113,38,235
2024-07-04,10749,558846,11729,109,36,227
2024-07-01,10749,558873,17,5,2,11
2024-07-02,10749,558873,17,4,1,9
2024-07-03,10749,558873,18,5,2,11
2024-07-04,10749,558873,17,4,1,9
2024-07-01,10801,201925,14898,118,35,259
2024-07-02,10801,201925,16131,118,35,259
2024-07-03,10801,201925,14099,113,33,248
2024-07-04,10801,201925,15223,108,32,237
2024-07-05,10801,201925,18586,113,33,248
2024-07-06,10801,201925,22243,128,37,281
2024-07-07,10801,201925,27096,145,42,318
2024-07-08,10801,201925,31681,168,49,368
2024-07-09,10801,201925,39045,186,54,408
2024-07-10,10801,201925,47587,209,61,458
2024-07-11,10801,201925,68502,232,68,508
2024-07-12,10801,201925,65200,239,70,524
2024-07-13,10801,201925,63786,231,68,506
2024-07-14,10801,201925,56413,220,64,482
2024-07-15,10801,201925,49652,200,58,438
2024-07-16,10801,201925,36816,174,51,381
2024-07-17,10801,201925,28474,157,46,344
2024-07-18,10801,201925,13644,145,42,318
2024-07-19,10801,201925,17458,147,43,322
2024-07-20,10801,201925,22623,155,45,340
2024-07-21,10801,201925,24847,177,52,388
2024-07-22,10801,201925,32662,190,56,416
2024-07-23,10801,201925,42435,210,61,460
2024-07-24,10801,201925,42105,224,65,491
2024-07-25,10801,201925,44931,233,68,511
2024-07-26,10801,201925,42365,243,71,533
2024-07-27,10801,201925,36998,248,73,543
2024-07-28,10801,201925,43650,257,75,563
2024-07-29,10801,201925,40133,251,73,550
2024-07-30,10801,201925,42284,264,77,579
2024-07-31,10801,201925,38598,259,76,568
2024-07-01,10801,207288,96,4,1,8
2024-07-02,10801,207288,81,3,1,6
2024-07-06,10801,207288,168,2,1,4
2024-07-07,10801,207288,271,2,1,4
2024-07-08,10801,207288,250,2,1,4
2024-07-09,10801,207288,238,2,1,4
2024-07-10,10801,207288,298,2,1,4
2024-07-13,10801,207288,240,2,1,4
2024-07-14,10801,207288,522,2,1,4
2024-07-15,10801,207288,508,2,1,4
2024-07-01,10801,208532,327,4,1,9
2024-07-02,10801,208532,496,3,1,7
2024-07-03,10801,208532,558,4,1,9
2024-07-04,10801,208532,558,4,1,9
2024-07-05,10801,208532,631,4,1,9
2024-07-06,10801,208532,565,4,1,9
2024-07-07,10801,208532,657,4,1,9
2024-07-09,10801,208532,637,3,1,7
2024-07-10,10801,208532,370,3,1,7
2024-07-11,10801,208532,102,3,1,7
2024-07-12,10801,208532,100,3,1,7
2024-07-13,10801,208532,98,3,1,7
2024-07-14,10801,208532,114,3,1,7
2024-07-15,10801,208532,123,3,1,7
2024-07-16,10801,208532,111,3,1,7
2024-07-17,10801,208532,97,3,1,7
2024-07-18,10801,208532,95,3,1,7
2024-07-19,10801,208532,94,3,1,7
2024-07-20,10801,208532,113,3,1,7
2024-07-21,10801,208532,100,3,1,7
2024-07-22,10801,208532,88,3,1,7
2024-07-23,10801,208532,85,3,1,7
2024-07-25,10801,208532,71,3,1,7
2024-07-26,10801,208532,58,3,1,7
2024-07-27,10801,208532,59,3,1,7
2024-07-28,10801,208532,67,3,1,7
2024-07-30,10801,208532,81,3,1,7
2024-07-31,10801,208532,57,2,1,5
2024-07-03,10801,210413,0,1,0,2
2024-07-04,10801,210413,0,1,0,2
2024-07-16,10801,210413,0,2,1,5
2024-07-17,10801,210413,0,2,1,5
2024-07-11,10801,212377,62,3,1,7
2024-07-12,10801,212377,62,4,1,10
2024-07-01,10801,215913,1236,45,15,102
2024-07-02,10801,215913,987,43,14,98
2024-07-03,10801,215913,1027,41,14,93
2024-07-04,10801,215913,966,36,12,82
2024-07-05,10801,215913,1237,34,11,77
2024-07-06,10801,215913,1112,42,14,95
2024-07-07,10801,215913,1304,43,14,98
2024-07-08,10801,215913,846,41,14,93
2024-07-09,10801,215913,548,38,13,86
2024-07-10,10801,215913,593,37,12,84
2024-07-11,10801,215913,402,41,14,93
2024-07-12,10801,215913,391,40,13,91
2024-07-13,10801,215913,475,36,12,82
2024-07-14,10801,215913,558,37,12,84
2024-07-15,10801,215913,614,35,12,79
2024-07-16,10801,215913,377,30,10,68
2024-07-17,10801,215913,391,29,10,66
2024-07-18,10801,215913,374,25,8,57
2024-07-19,10801,215913,313,25,8,57
2024-07-20,10801,215913,567,26,9,59
2024-07-21,10801,215913,418,29,10,66
2024-07-22,10801,215913,610,28,9,64
2024-07-23,10801,215913,831,28,9,64
2024-07-24,10801,215913,862,28,9,64
2024-07-25,10801,215913,1209,29,10,66
2024-07-26,10801,215913,814,28,9,64
2024-07-27,10801,215913,940,27,9,61
2024-07-28,10801,215913,1090,24,8,54
2024-07-29,10801,215913,637,22,7,50
2024-07-30,10801,215913,651,21,7,48
2024-07-31,10801,215913,451,19,6,43
2024-07-12,10801,401534,109,2,1,4
2024-07-13,10801,401534,110,2,1,4
2024-07-01,10801,402279,96585,607,216,1323
2024-07-02,10801,402279,95780,594,212,1295
2024-07-03,10801,402279,93424,559,199,1219
2024-07-04,10801,402279,83988,549,196,1197
2024-07-05,10801,402279,84799,570,203,1243
2024-07-06,10801,402279,85489,661,236,1441
2024-07-07,10801,402279,100496,736,262,1605
2024-07-08,10801,402279,106456,773,275,1685
2024-07-09,10801,402279,104727,827,295,1803
2024-07-10,10801,402279,110376,904,322,1971
2024-07-11,10801,402279,123055,965,344,2104
2024-07-12,10801,402279,110732,956,341,2084
2024-07-13,10801,402279,111088,934,333,2036
2024-07-14,10801,402279,113997,897,320,1956
2024-07-15,10801,402279,106352,780,278,1700
2024-07-16,10801,402279,75193,692,247,1509
2024-07-17,10801,402279,74779,635,226,1384
2024-07-18,10801,402279,70701,578,206,1260
2024-07-19,10801,402279,69552,552,197,1203
2024-07-20,10801,402279,89749,566,202,1234
2024-07-21,10801,402279,83327,593,211,1293
2024-07-22,10801,402279,79643,594,212,1295
2024-07-23,10801,402279,77670,599,213,1306
2024-07-24,10801,402279,77753,628,224,1369
2024-07-25,10801,402279,88233,661,236,1441
2024-07-26,10801,402279,76761,692,247,1509
2024-07-27,10801,402279,69080,709,253,1546
2024-07-28,10801,402279,80464,723,258,1576
2024-07-29,10801,402279,76350,690,246,1504
2024-07-30,10801,402279,103956,685,244,1493
2024-07-31,10801,402279,77154,663,236,1445
2024-07-05,10801,407120,213,3,1,6
2024-07-06,10801,407120,190,3,1,6
2024-07-08,10801,407120,188,3,1,6
2024-07-09,10801,407120,172,3,1,6
2024-07-10,10801,407120,213,3,1,6
2024-07-11,10801,407120,139,3,1,6
2024-07-13,10801,407120,94,3,1,6
2024-07-14,10801,407120,103,3,1,6
2024-07-18,10801,407120,68,3,1,6
2024-07-19,10801,407120,81,2,1,4
2024-07-20,10801,407120,106,3,1,6
2024-07-21,10801,407120,102,3,1,6
2024-07-22,10801,407120,93,3,1,6
2024-07-23,10801,407120,85,3,1,6
2024-07-25,10801,407120,106,3,1,6
2024-07-26,10801,407120,81,3,1,6
2024-07-27,10801,407120,77,4,1,8
2024-07-28,10801,407120,83,4,1,8
2024-07-29,10801,407120,76,3,1,6
2024-07-30,10801,407120,106,4,1,8
2024-07-31,10801,407120,75,3,1,6
2024-07-12,10801,507515,599,2,1,4
2024-07-13,10801,507515,644,2,1,4
2024-07-01,10801,508456,1489,34,9,80
2024-07-02,10801,508456,2502,33,9,78
2024-07-03,10801,508456,3038,33,9,78
2024-07-04,10801,508456,2947,32,9,75
2024-07-05,10801,508456,4347,33,9,78
2024-07-06,10801,508456,3809,38,10,89
2024-07-07,10801,508456,4141,43,11,101
2024-07-08,10801,508456,3199,41,11,96
2024-07-09,10801,508456,2356,42,11,99
2024-07-10,10801,508456,2930,44,12,103
2024-07-11,10801,508456,2923,47,13,110
2024-07-12,10801,508456,2746,49,13,115
2024-07-13,10801,508456,3778,53,14,125
2024-07-14,10801,508456,3483,54,14,127
2024-07-15,10801,508456,3669,50,13,118
2024-07-16,10801,508456,2140,46,12,108
2024-07-17,10801,508456,2674,46,12,108
2024-07-18,10801,508456,2720,43,11,101
2024-07-19,10801,508456,3007,39,10,92
2024-07-20,10801,508456,6992,42,11,99
2024-07-21,10801,508456,4062,39,10,92
2024-07-22,10801,508456,3421,37,10,87
2024-07-23,10801,508456,3932,36,10,85
2024-07-24,10801,508456,3409,35,9,82
2024-07-25,10801,508456,3674,35,9,82
2024-07-26,10801,508456,2494,36,10,85
2024-07-27,10801,508456,3935,40,11,94
2024-07-28,10801,508456,3935,40,11,94
2024-07-29,10801,508456,2686,35,9,82
2024-07-30,10801,508456,3090,36,10,85
2024-07-31,10801,508456,2038,31,8,73
2024-07-15,10801,509434,618,3,1,7
2024-07-16,10801,509434,261,2,1,5
2024-07-22,10801,509434,259,3,1,7
2024-07-23,10801,509434,219,2,1,5
2024-07-24,10801,509434,215,2,1,5
2024-07-01,10801,551180,154,4,1,9
2024-07-02,10801,551180,126,4,1,9
2024-07-03,10801,551180,124,4,1,9
2024-07-04,10801,551180,119,3,1,6
2024-07-05,10801,551180,106,3,1,6
2024-07-07,10801,551180,100,3,1,6
2024-07-08,10801,551180,85,3,1,6
2024-07-09,10801,551180,77,3,1,6
2024-07-10,10801,551180,768,3,1,6
2024-07-11,10801,551180,604,3,1,6
2024-07-12,10801,551180,551,3,1,6
2024-07-13,10801,551180,612,3,1,6
2024-07-14,10801,551180,627,3,1,6
2024-07-15,10801,551180,700,3,1,6
2024-07-16,10801,551180,471,3,1,6
2024-07-17,10801,551180,48,3,1,6
2024-07-18,10801,551180,49,3,1,6
2024-07-19,10801,551180,52,3,1,6
2024-07-20,10801,551180,71,3,1,6
2024-07-21,10801,551180,65,3,1,6
2024-07-22,10801,551180,58,3,1,6
2024-07-23,10801,551180,56,3,1,6
2024-07-24,10801,551180,57,3,1,6
2024-07-27,10801,551180,49,3,1,6
2024-07-28,10801,551180,54,3,1,6
2024-07-29,10801,551180,49,3,1,6
2024-07-30,10801,551180,69,3,1,6
2024-07-31,10801,551180,48,3,1,6
2024-07-04,10801,551732,35,4,1,9
2024-07-05,10801,551732,44,4,1,9
2024-07-06,10801,551732,38,4,1,9
2024-07-07,10801,551732,42,4,1,9
2024-07-09,10801,551732,37,4,1,9
2024-07-10,10801,551732,46,4,1,9
2024-07-14,10801,551732,37,3,1,7
2024-07-15,10801,551732,44,3,1,7
2024-07-16,10801,551732,28,3,1,7
2024-07-24,10801,551732,29,3,1,7
2024-07-03,10801,551736,187,2,1,5
2024-07-04,10801,551736,174,2,1,5
2024-07-08,10801,551736,182,2,1,5
2024-07-09,10801,551736,177,2,1,5
2024-07-11,10801,564895,125,2,1,5
2024-07-12,10801,564895,117,2,1,5
2024-07-18,10801,564895,92,2,1,5
2024-07-19,10801,564895,106,2,1,5
2024-07-27,10801,564895,92,2,1,5
2024-07-28,10801,564895,99,2,1,5
2024-07-01,10801,567554,384,7,2,18
2024-07-02,10801,567554,384,7,2,18
2024-07-03,10801,567554,384,6,2,16
2024-07-04,10801,567554,384,6,2,16
2024-07-05,10801,567554,384,6,2,16
2024-07-06,10801,567554,384,7,2,18
