date,shop,genre,predicted_sales,predicted_page_views
2024-12-25,10403,215430,69,3
2024-12-26,10403,215430,68,3
2024-12-27,10403,215430,59,2
2024-12-28,10403,215430,60,2
2024-12-29,10403,215430,61,2
2024-12-31,10403,215430,60,3
2024-12-01,10403,551228,6601,38
2024-12-02,10403,551228,3449,27
2024-12-03,10403,551228,3567,27
2024-12-04,10403,551228,3157,27
2024-12-05,10403,551228,5756,27
2024-12-06,10403,551228,5013,23
2024-12-07,10403,551228,5823,24
2024-12-08,10403,551228,7592,25
2024-12-09,10403,551228,8404,25
2024-12-10,10403,551228,13774,31
2024-12-11,10403,551228,12738,33
2024-12-12,10403,551228,11273,30
2024-12-13,10403,551228,9703,28
2024-12-14,10403,551228,10489,32
2024-12-15,10403,551228,17582,36
2024-12-16,10403,551228,8965,31
2024-12-17,10403,551228,9113,29
2024-12-18,10403,551228,7114,28
2024-12-19,10403,551228,6433,29
2024-12-20,10403,551228,8305,33
2024-12-21,10403,551228,6618,33
2024-12-22,10403,551228,7428,37
2024-12-23,10403,551228,6436,34
2024-12-24,10403,551228,6455,35
2024-12-25,10403,551228,11174,37
2024-12-26,10403,551228,7893,34
2024-12-27,10403,551228,7413,31
2024-12-28,10403,551228,8442,35
2024-12-29,10403,551228,10547,38
2024-12-30,10403,551228,13297,38
2024-12-31,10403,551228,9401,35
2024-12-18,10403,551736,0,2
2024-12-19,10403,551736,0,2
2024-12-08,10403,563689,2841,2
2024-12-09,10403,563689,3037,2
2024-12-10,10403,563689,1035,2
2024-12-15,10403,563689,1030,2
2024-12-16,10403,563689,831,2
2024-12-18,10403,563689,806,2
2024-12-19,10403,563689,1018,2
2024-12-24,10403,563689,1014,2
2024-12-25,10403,563689,638,2
2024-12-26,10403,563689,635,2
2024-12-27,10403,563689,440,2
2024-12-28,10403,563689,481,2
2024-12-01,10484,110365,77,4
2024-12-02,10484,110365,77,5
2024-12-03,10484,110365,77,5
2024-12-04,10484,110365,136,6
2024-12-05,10484,110365,136,6
2024-12-07,10484,110365,136,6
2024-12-11,10484,110365,136,6
2024-12-12,10484,110365,86,5
2024-12-13,10484,110365,86,4
2024-12-14,10484,110365,86,5
2024-12-15,10484,110365,37,5
2024-12-16,10484,110365,30,4
2024-12-17,10484,110365,30,4
2024-12-18,10484,110365,30,4
2024-12-20,10484,110365,30,4
2024-12-23,10484,110365,30,4
2024-12-28,10484,110365,30,4
2024-12-31,10484,110365,30,4
2024-12-01,10484,551736,373,5
2024-12-02,10484,551736,297,5
2024-12-03,10484,551736,262,5
2024-12-04,10484,551736,288,6
2024-12-05,10484,551736,448,8
2024-12-07,10484,551736,361,9
2024-12-08,10484,551736,409,9
2024-12-09,10484,551736,364,9
2024-12-10,10484,551736,460,10
2024-12-11,10484,551736,362,9
2024-12-12,10484,551736,369,8
2024-12-14,10484,551736,335,6
2024-12-15,10484,551736,403,5
2024-12-16,10484,551736,319,5
2024-12-17,10484,551736,316,5
2024-12-18,10484,551736,317,5
2024-12-19,10484,551736,395,5
2024-12-21,10484,551736,351,5
2024-12-23,10484,551736,351,5
2024-12-24,10484,551736,351,4
2024-12-25,10484,551736,270,4
2024-12-26,10484,551736,270,4
2024-12-27,10484,551736,185,4
2024-12-30,10484,551736,214,4
2024-12-31,10484,551736,168,4
2024-12-01,10484,560271,180,14
2024-12-02,10484,560271,99,9
2024-12-03,10484,560271,89,10
2024-12-04,10484,560271,84,12
2024-12-05,10484,560271,136,15
2024-12-06,10484,560271,201,16
2024-12-07,10484,560271,247,18
2024-12-08,10484,560271,300,20
2024-12-09,10484,560271,275,20
2024-12-10,10484,560271,374,20
2024-12-11,10484,560271,269,19
2024-12-13,10484,560271,235,17
2024-12-16,10484,560271,192,14
2024-12-17,10484,560271,163,12
2024-12-19,10484,560271,150,11
2024-12-20,10484,560271,165,10
2024-12-21,10484,560271,131,11
2024-12-22,10484,560271,172,11
2024-12-23,10484,560271,227,10
2024-12-24,10484,560271,213,9
2024-12-25,10484,560271,332,10
2024-12-26,10484,560271,300,10
2024-12-27,10484,560271,256,10
2024-12-28,10484,560271,279,9
2024-12-29,10484,560271,306,11
2024-12-30,10484,560271,340,11
2024-12-31,10484,560271,225,11
2024-12-07,10573,207288,22,1
2024-12-09,10573,207288,23,1
2024-12-10,10573,207288,30,1
2024-12-12,10573,207288,19,1
2024-12-18,10573,207288,22,1
2024-12-23,10573,207288,27,1
2024-12-31,10573,207288,19,1
2024-12-01,10573,408789,0,1
2024-12-06,10573,408789,0,1
2024-12-27,10573,408789,0,1
2024-12-01,10573,558873,0,3
2024-12-02,10573,558873,0,3
2024-12-03,10573,558873,0,3
2024-12-04,10573,558873,0,3
2024-12-05,10573,558873,0,3
2024-12-06,10573,558873,0,4
2024-12-07,10573,558873,0,5
2024-12-08,10573,558873,0,6
2024-12-09,10573,558873,0,6
2024-12-10,10573,558873,0,7
2024-12-11,10573,558873,0,7
2024-12-12,10573,558873,0,7
2024-12-13,10573,558873,0,6
2024-12-14,10573,558873,0,5
2024-12-15,10573,558873,0,4
2024-12-16,10573,558873,0,3
2024-12-17,10573,558873,0,3
2024-12-18,10573,558873,0,3
2024-12-19,10573,558873,0,3
2024-12-20,10573,558873,0,3
2024-12-22,10573,558873,0,3
2024-12-23,10573,558873,0,3
2024-12-24,10573,558873,0,3
2024-12-25,10573,558873,0,3
2024-12-26,10573,558873,0,4
2024-12-27,10573,558873,0,4
2024-12-28,10573,558873,0,3
2024-12-29,10573,558873,0,3
2024-12-31,10573,558873,0,3
2024-12-01,10612,201632,5,3
2024-12-02,10612,201632,4,2
2024-12-03,10612,201632,4,4
2024-12-04,10612,201632,4,4
2024-12-05,10612,201632,5,6
2024-12-06,10612,201632,3,7
2024-12-07,10612,201632,3,8
2024-12-08,10612,201632,4,9
2024-12-09,10612,201632,4,9
2024-12-10,10612,201632,65,9
2024-12-11,10612,201632,52,9
2024-12-12,10612,201632,50,7
2024-12-13,10612,201632,46,6
2024-12-14,10612,201632,47,6
2024-12-15,10612,201632,65,6
2024-12-16,10612,201632,50,5
2024-12-18,10612,201632,12,5
2024-12-19,10612,201632,14,4
2024-12-20,10612,201632,14,4
2024-12-21,10612,201632,14,4
2024-12-22,10612,201632,14,4
2024-12-23,10612,201632,14,4
2024-12-25,10612,201632,14,3
2024-12-26,10612,201632,12,3
2024-12-29,10612,201632,10,3
2024-12-30,10612,201632,12,3
2024-12-01,10612,205582,2202,28
2024-12-02,10612,205582,1531,26
2024-12-03,10612,205582,1279,24
2024-12-04,10612,205582,1166,22
2024-12-05,10612,205582,2667,31
2024-12-06,10612,205582,3521,36
2024-12-07,10612,205582,4727,42
2024-12-08,10612,205582,5048,45
2024-12-09,10612,205582,3803,45
2024-12-10,10612,205582,5471,50
2024-12-11,10612,205582,4940,51
2024-12-12,10612,205582,4717,45
2024-12-13,10612,205582,3399,38
2024-12-14,10612,205582,3639,35
2024-12-15,10612,205582,4311,36
2024-12-16,10612,205582,3008,30
2024-12-17,10612,205582,2845,28
2024-12-18,10612,205582,1697,24
2024-12-19,10612,205582,2449,25
2024-12-20,10612,205582,2407,24
2024-12-21,10612,205582,2103,24
2024-12-22,10612,205582,1819,24
2024-12-23,10612,205582,1787,22
2024-12-24,10612,205582,1729,20
2024-12-25,10612,205582,1698,19
2024-12-26,10612,205582,1850,20
2024-12-27,10612,205582,1390,18
2024-12-28,10612,205582,1602,18
2024-12-29,10612,205582,1709,17
2024-12-30,10612,205582,1690,17
2024-12-31,10612,205582,1178,17
2024-12-01,10612,205611,119,6
2024-12-02,10612,205611,99,7
2024-12-03,10612,205611,95,6
2024-12-04,10612,205611,97,7
2024-12-05,10612,205611,1201,9
2024-12-06,10612,205611,1083,10
2024-12-07,10612,205611,1108,11
2024-12-08,10612,205611,1290,12
2024-12-09,10612,205611,1226,12
2024-12-10,10612,205611,1483,14
2024-12-11,10612,205611,1267,16
2024-12-12,10612,205611,525,14
2024-12-13,10612,205611,340,13
2024-12-14,10612,205611,352,12
2024-12-15,10612,205611,384,10
2024-12-16,10612,205611,318,10
2024-12-17,10612,205611,305,9
2024-12-18,10612,205611,239,6
2024-12-19,10612,205611,294,6
2024-12-20,10612,205611,294,6
2024-12-21,10612,205611,294,7
2024-12-22,10612,205611,294,7
2024-12-23,10612,205611,294,7
2024-12-24,10612,205611,294,6
2024-12-25,10612,205611,294,6
2024-12-26,10612,205611,294,6
2024-12-27,10612,205611,224,6
2024-12-29,10612,205611,234,5
2024-12-31,10612,205611,213,5
2024-12-01,10612,551228,37,2
2024-12-02,10612,551228,20,1
2024-12-03,10612,551228,21,1
2024-12-04,10612,551228,20,1
2024-12-05,10612,551228,28,1
2024-12-06,10612,551228,18,1
2024-12-07,10612,551228,20,2
2024-12-08,10612,551228,23,2
2024-12-09,10612,551228,20,2
2024-12-10,10612,551228,30,2
2024-12-12,10612,551228,20,2
2024-12-13,10612,551228,18,2
2024-12-15,10612,551228,35,2
2024-12-16,10612,551228,20,2
2024-12-19,10612,551228,20,1
2024-12-20,10612,551228,26,2
2024-12-21,10612,551228,20,2
2024-12-23,10612,551228,20,1
2024-12-28,10612,551228,20,1
2024-12-29,10612,551228,23,1
2024-12-30,10612,551228,29,2
2024-12-20,10612,563689,0,3
2024-12-01,10801,201925,2079,99
2024-12-02,10801,201925,1036,90
2024-12-03,10801,201925,1651,86
2024-12-04,10801,201925,2133,83
2024-12-05,10801,201925,3965,84
2024-12-06,10801,201925,4216,82
2024-12-07,10801,201925,5134,82
2024-12-08,10801,201925,6818,82
2024-12-09,10801,201925,6536,81
2024-12-10,10801,201925,8362,84
2024-12-11,10801,201925,4987,83
2024-12-12,10801,201925,4870,77
2024-12-13,10801,201925,2970,69
2024-12-14,10801,201925,2193,65
2024-12-15,10801,201925,2256,59
2024-12-16,10801,201925,1697,51
2024-12-17,10801,201925,2475,42
2024-12-18,10801,201925,2268,35
2024-12-19,10801,201925,1728,35
2024-12-20,10801,201925,2177,35
2024-12-21,10801,201925,2397,34
2024-12-22,10801,201925,2832,36
2024-12-23,10801,201925,2605,34
2024-12-24,10801,201925,2657,33
2024-12-25,10801,201925,3583,31
2024-12-26,10801,201925,3158,30
2024-12-27,10801,201925,2946,29
2024-12-28,10801,201925,2298,28
2024-12-29,10801,201925,3358,28
2024-12-30,10801,201925,4593,27
2024-12-31,10801,201925,2383,27
2024-12-22,10801,207288,710,2
2024-12-23,10801,207288,466,3
2024-12-29,10801,207288,384,3
2024-12-30,10801,207288,446,3
2024-12-05,10801,208532,640,3
2024-12-06,10801,208532,534,3
2024-12-08,10801,208532,712,3
2024-12-09,10801,208532,614,3
2024-12-15,10801,208532,712,4
2024-12-16,10801,208532,430,3
2024-12-29,10801,210413,0,2
2024-12-30,10801,210413,0,2
2024-12-31,10801,210413,0,2
2024-12-05,10801,212377,328,3
2024-12-06,10801,212377,122,4
2024-12-11,10801,212377,116,4
2024-12-18,10801,212377,110,4
2024-12-19,10801,212377,105,4
2024-12-21,10801,212377,100,4
2024-12-22,10801,212377,96,4
2024-12-23,10801,212377,92,4
2024-12-01,10801,215913,943,14
2024-12-02,10801,215913,721,12
2024-12-03,10801,215913,621,12
2024-12-04,10801,215913,622,14
2024-12-05,10801,215913,844,15
2024-12-06,10801,215913,1166,16
2024-12-07,10801,215913,1474,17
2024-12-08,10801,215913,1918,19
2024-12-09,10801,215913,1434,17
2024-12-10,10801,215913,1834,17
2024-12-11,10801,215913,1563,15
2024-12-12,10801,215913,1500,15
2024-12-13,10801,215913,1043,13
2024-12-14,10801,215913,1350,15
2024-12-15,10801,215913,1484,17
2024-12-16,10801,215913,1202,15
2024-12-17,10801,215913,1161,16
2024-12-18,10801,215913,1107,17
2024-12-19,10801,215913,1363,18
2024-12-20,10801,215913,1257,20
2024-12-21,10801,215913,1344,18
2024-12-22,10801,215913,1302,18
2024-12-23,10801,215913,1247,19
2024-12-24,10801,215913,1433,19
2024-12-25,10801,215913,1377,19
2024-12-26,10801,215913,1377,19
2024-12-27,10801,215913,900,14
2024-12-28,10801,215913,1118,14
2024-12-29,10801,215913,1321,14
2024-12-30,10801,215913,1321,12
2024-12-31,10801,215913,807,10
2024-12-01,10801,301577,663,11
2024-12-02,10801,301577,417,11
2024-12-03,10801,301577,397,11
2024-12-04,10801,301577,4186,13
2024-12-05,10801,301577,8680,15
2024-12-06,10801,301577,7934,17
2024-12-07,10801,301577,11509,19
2024-12-08,10801,301577,12942,20
2024-12-09,10801,301577,11561,17
2024-12-10,10801,301577,16066,17
2024-12-11,10801,301577,9422,15
2024-12-13,10801,301577,7191,13
2024-12-14,10801,301577,5687,11
2024-12-15,10801,301577,5256,11
2024-12-16,10801,301577,3308,9
2024-12-17,10801,301577,3020,9
2024-12-18,10801,301577,3301,9
2024-12-19,10801,301577,1429,8
2024-12-20,10801,301577,1641,8
2024-12-21,10801,301577,1322,9
2024-12-22,10801,301577,1502,10
2024-12-23,10801,301577,1328,10
2024-12-24,10801,301577,1258,9
2024-12-25,10801,301577,1548,9
2024-12-26,10801,301577,1238,8
2024-12-27,10801,301577,988,8
2024-12-28,10801,301577,1111,7
2024-12-30,10801,301577,1615,7
2024-12-31,10801,301577,1042,6
2024-12-01,10801,401534,40,2
2024-12-02,10801,401534,27,2
2024-12-03,10801,401534,27,2
2024-12-05,10801,401534,37,2
2024-12-06,10801,401534,27,2
2024-12-07,10801,401534,27,3
2024-12-08,10801,401534,29,3
2024-12-09,10801,401534,27,3
2024-12-10,10801,401534,38,3
2024-12-11,10801,401534,28,4
2024-12-12,10801,401534,27,4
2024-12-13,10801,401534,27,4
2024-12-17,10801,401534,27,4
2024-12-18,10801,401534,30,4
2024-12-21,10801,401534,27,5
2024-12-22,10801,401534,29,5
2024-12-01,10801,402279,117579,922
2024-12-02,10801,402279,81797,835
2024-12-03,10801,402279,75129,784
2024-12-04,10801,402279,69826,752
2024-12-05,10801,402279,108665,804
2024-12-06,10801,402279,79209,884
2024-12-07,10801,402279,86677,959
2024-12-08,10801,402279,97964,1046
2024-12-09,10801,402279,92746,1098
2024-12-10,10801,402279,145209,1204
2024-12-11,10801,402279,117350,1302
2024-12-12,10801,402279,112975,1283
2024-12-13,10801,402279,98898,1187
2024-12-14,10801,402279,99902,1168
2024-12-15,10801,402279,165020,1169
2024-12-16,10801,402279,106018,1064
2024-12-17,10801,402279,100623,998
2024-12-18,10801,402279,98082,906
2024-12-19,10801,402279,92637,882
2024-12-20,10801,402279,124899,916
2024-12-21,10801,402279,95502,935
2024-12-22,10801,402279,107911,962
2024-12-23,10801,402279,104806,931
2024-12-24,10801,402279,102450,926
2024-12-25,10801,402279,154021,949
2024-12-26,10801,402279,102293,925
2024-12-27,10801,402279,93030,893
2024-12-28,10801,402279,90332,864
2024-12-29,10801,402279,96843,833
2024-12-30,10801,402279,136133,802
2024-12-31,10801,402279,85335,764
2024-12-08,10801,407120,117,2
2024-12-09,10801,407120,109,2
2024-12-10,10801,407120,161,3
2024-12-17,10801,407120,55,2
2024-12-18,10801,407120,58,2
2024-12-22,10801,407120,64,3
2024-12-23,10801,407120,59,3
2024-12-25,10801,407120,93,3
2024-12-01,10801,508456,4325,50
2024-12-02,10801,508456,2695,47
2024-12-03,10801,508456,2629,49
2024-12-04,10801,508456,2694,47
2024-12-05,10801,508456,5085,51
2024-12-06,10801,508456,3796,52
2024-12-07,10801,508456,6988,64
2024-12-08,10801,508456,7560,73
2024-12-09,10801,508456,7418,71
2024-12-10,10801,508456,11301,79
2024-12-11,10801,508456,8477,76
2024-12-12,10801,508456,8319,71
2024-12-13,10801,508456,7699,66
2024-12-14,10801,508456,11682,67
2024-12-15,10801,508456,10876,67
2024-12-16,10801,508456,5967,53
2024-12-17,10801,508456,6883,49
2024-12-18,10801,508456,5547,47
2024-12-19,10801,508456,8628,57
2024-12-20,10801,508456,10159,61
2024-12-21,10801,508456,10779,66
2024-12-22,10801,508456,10721,67
2024-12-23,10801,508456,11177,64
2024-12-24,10801,508456,8758,61
2024-12-25,10801,508456,8453,57
2024-12-26,10801,508456,7631,55
2024-12-27,10801,508456,4144,43
2024-12-28,10801,508456,7239,43
2024-12-29,10801,508456,7222,44
2024-12-30,10801,508456,6058,41
2024-12-31,10801,508456,3770,36
2024-12-23,10801,509434,251,3
2024-12-02,10801,551228,2827,2
2024-12-03,10801,551228,3441,3
2024-12-19,10801,551228,2764,3
2024-12-20,10801,551228,3267,3
2024-12-22,10801,551228,2538,3
2024-12-23,10801,551228,2199,3
2024-12-25,10801,551228,3263,4
2024-12-01,10801,551732,84,3
2024-12-02,10801,551732,67,3
2024-12-03,10801,551732,69,3
2024-12-09,10801,551732,567,2
2024-12-10,10801,551732,748,2
2024-12-18,10801,551732,584,2
2024-12-19,10801,551732,748,2
2024-12-12,10801,551736,77,2
2024-12-13,10801,551736,70,2
2024-12-23,10801,551736,100,2
2024-12-28,10801,551736,74,2
2024-12-29,10801,551736,82,2
2024-12-02,10801,567554,61,9
2024-12-03,10801,567554,61,8
2024-12-04,10801,567554,61,8
2024-12-05,10801,567554,61,9
2024-12-06,10801,567554,49,8
2024-12-07,10801,567554,49,9
2024-12-08,10801,567554,49,10
2024-12-09,10801,567554,49,12
2024-12-10,10801,567554,49,16
2024-12-11,10801,567554,2036,16
2024-12-12,10801,567554,2036,15
2024-12-13,10801,567554,2024,14
2024-12-14,10801,567554,2012,15
2024-12-15,10801,567554,3164,18
2024-12-16,10801,567554,4305,13
2024-12-17,10801,567554,4305,12
2024-12-18,10801,567554,3669,9
2024-12-19,10801,567554,3669,11
2024-12-20,10801,567554,3669,11
2024-12-21,10801,567554,3669,11
2024-12-22,10801,567554,2604,12
2024-12-23,10801,567554,1539,13
2024-12-25,10801,567554,3526,13
2024-12-29,10801,567554,2418,12
2024-12-30,10801,567554,2418,13
2024-12-31,10801,567554,2418,11
2024-12-07,10831,207288,0,1
2024-12-09,10831,207288,0,1
2024-12-17,10831,207288,0,1
2024-12-20,10831,207288,0,1
2024-12-01,11066,204964,490,4
2024-12-02,11066,204964,423,4
2024-12-03,11066,204964,413,4
2024-12-04,11066,204964,410,4
2024-12-05,11066,204964,553,4
2024-12-06,11066,204964,393,4
2024-12-07,11066,204964,438,4
2024-12-08,11066,204964,453,4
2024-12-09,11066,204964,374,3
2024-12-10,11066,204964,494,3
2024-12-11,11066,204964,333,3
2024-12-12,11066,204964,266,3
2024-12-13,11066,204964,211,3
2024-12-14,11066,204964,267,3
2024-12-15,11066,204964,378,3
2024-12-16,11066,204964,269,3
2024-12-18,11066,204964,260,3
2024-12-19,11066,204964,252,2
2024-12-20,11066,204964,278,2
2024-12-21,11066,204964,266,2
2024-12-22,11066,204964,342,3
2024-12-23,11066,204964,472,3
2024-12-24,11066,204964,461,3
2024-12-25,11066,204964,615,3
2024-12-26,11066,204964,427,3
2024-12-27,11066,204964,432,3
2024-12-28,11066,204964,438,3
2024-12-29,11066,204964,443,3
2024-12-31,11066,204964,335,3
2024-12-01,11106,206361,224552,1177
2024-12-02,11106,206361,155439,936
2024-12-03,11106,206361,137392,977
2024-12-04,11106,206361,140965,992
2024-12-05,11106,206361,194943,1117
2024-12-06,11106,206361,165575,1107
2024-12-07,11106,206361,192211,1215
2024-12-08,11106,206361,221769,1275
2024-12-09,11106,206361,192531,1273
2024-12-10,11106,206361,284195,1348
2024-12-11,11106,206361,281725,1342
2024-12-12,11106,206361,262303,1259
2024-12-13,11106,206361,209858,1166
2024-12-14,11106,206361,218819,1209
2024-12-15,11106,206361,279869,1287
2024-12-16,11106,206361,212686,1091
2024-12-17,11106,206361,206973,1065
2024-12-18,11106,206361,191452,1025
2024-12-19,11106,206361,247906,981
2024-12-20,11106,206361,243174,1014
2024-12-21,11106,206361,264921,1036
2024-12-22,11106,206361,249469,1064
2024-12-23,11106,206361,227870,998
2024-12-24,11106,206361,219542,1004
2024-12-25,11106,206361,211522,1038
2024-12-26,11106,206361,217436,996
2024-12-27,11106,206361,146549,965
2024-12-28,11106,206361,147431,1018
2024-12-29,11106,206361,171547,1056
2024-12-30,11106,206361,199126,1050
2024-12-31,11106,206361,150875,1006
2024-12-01,11106,206363,607,19
2024-12-02,11106,206363,547,16
2024-12-03,11106,206363,487,15
2024-12-04,11106,206363,349,17
2024-12-05,11106,206363,311,17
2024-12-06,11106,206363,250,17
2024-12-07,11106,206363,300,19
2024-12-08,11106,206363,271,19
2024-12-09,11106,206363,248,20
2024-12-10,11106,206363,494,20
2024-12-11,11106,206363,805,23
2024-12-12,11106,206363,762,19
2024-12-13,11106,206363,775,19
2024-12-14,11106,206363,930,19
2024-12-15,11106,206363,960,22
2024-12-16,11106,206363,830,19
2024-12-17,11106,206363,709,18
2024-12-18,11106,206363,393,15
2024-12-19,11106,206363,472,16
2024-12-20,11106,206363,472,16
2024-12-21,11106,206363,472,17
2024-12-22,11106,206363,464,16
2024-12-23,11106,206363,464,15
2024-12-24,11106,206363,464,15
2024-12-25,11106,206363,464,15
2024-12-26,11106,206363,464,14
2024-12-27,11106,206363,372,13
2024-12-28,11106,206363,447,14
2024-12-29,11106,206363,439,14
2024-12-30,11106,206363,439,13
2024-12-31,11106,206363,553,13
2024-12-01,11106,558846,9932,108
2024-12-02,11106,558846,6274,79
2024-12-03,11106,558846,4641,89
2024-12-04,11106,558846,4613,96
2024-12-05,11106,558846,5610,101
2024-12-06,11106,558846,5383,105
2024-12-07,11106,558846,5671,117
2024-12-08,11106,558846,7143,130
2024-12-09,11106,558846,6260,131
2024-12-10,11106,558846,9215,129
2024-12-11,11106,558846,8666,123
2024-12-12,11106,558846,7954,118
2024-12-13,11106,558846,6335,110
2024-12-14,11106,558846,7116,116
2024-12-15,11106,558846,8846,126
2024-12-16,11106,558846,5605,108
2024-12-17,11106,558846,5664,100
2024-12-18,11106,558846,4710,102
2024-12-19,11106,558846,4442,100
2024-12-20,11106,558846,5297,99
2024-12-21,11106,558846,5996,101
2024-12-22,11106,558846,6356,104
2024-12-23,11106,558846,5104,95
2024-12-24,11106,558846,4871,97
2024-12-25,11106,558846,5033,94
2024-12-26,11106,558846,4683,94
2024-12-27,11106,558846,3338,92
2024-12-28,11106,558846,2315,95
2024-12-29,11106,558846,2468,102
2024-12-30,11106,558846,3528,103
2024-12-31,11106,558846,2151,94
2024-12-01,11106,558873,37210,272
2024-12-02,11106,558873,24956,212
2024-12-03,11106,558873,18874,210
2024-12-04,11106,558873,13669,223
2024-12-05,11106,558873,33384,255
2024-12-06,11106,558873,33430,276
2024-12-07,11106,558873,37269,310
2024-12-08,11106,558873,55145,351
2024-12-09,11106,558873,44042,376
2024-12-10,11106,558873,62270,380
2024-12-11,11106,558873,56896,389
2024-12-12,11106,558873,42327,368
2024-12-13,11106,558873,35560,346
2024-12-14,11106,558873,41566,348
2024-12-15,11106,558873,38755,349
2024-12-16,11106,558873,30953,310
2024-12-17,11106,558873,28465,296
2024-12-18,11106,558873,23575,277
2024-12-19,11106,558873,33440,295
2024-12-20,11106,558873,32966,291
2024-12-21,11106,558873,33230,292
2024-12-22,11106,558873,40782,287
2024-12-23,11106,558873,36800,279
2024-12-24,11106,558873,38009,273
2024-12-25,11106,558873,35870,270
2024-12-26,11106,558873,32778,274
2024-12-27,11106,558873,21390,240
2024-12-28,11106,558873,20929,239
2024-12-29,11106,558873,16965,249
2024-12-30,11106,558873,20688,240
2024-12-31,11106,558873,13395,234
2024-12-01,11106,567434,672,3
2024-12-02,11106,567434,656,3
2024-12-03,11106,567434,435,3
2024-12-04,11106,567434,452,3
2024-12-05,11106,567434,739,3
2024-12-06,11106,567434,647,3
2024-12-07,11106,567434,738,4
2024-12-08,11106,567434,794,4
2024-12-09,11106,567434,799,4
2024-12-10,11106,567434,1148,4
2024-12-11,11106,567434,1126,5
2024-12-12,11106,567434,929,4
2024-12-14,11106,567434,942,4
2024-12-15,11106,567434,1574,4
2024-12-16,11106,567434,964,4
