date,shop,genre,predicted_sales,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2025-04-24,10237,215430,88,8,2,18
2025-04-25,10237,215430,92,8,2,18
2025-04-26,10237,215430,87,8,2,18
2025-04-27,10237,215430,88,8,2,18
2025-04-28,10237,215430,88,6,2,13
2025-04-29,10237,215430,88,6,2,13
2025-04-30,10237,215430,98,5,2,11
2025-04-05,10403,201632,46,1,0,2
2025-04-06,10403,201632,39,1,0,2
2025-04-14,10403,201632,37,2,1,5
2025-04-15,10403,201632,49,2,1,5
2025-04-16,10403,201632,37,1,0,2
2025-04-17,10403,201632,36,1,0,2
2025-04-26,10403,201632,35,2,1,5
2025-04-01,10403,205582,213,5,1,12
2025-04-02,10403,205582,212,5,1,12
2025-04-03,10403,205582,225,6,2,14
2025-04-04,10403,205582,226,7,2,16
2025-04-05,10403,205582,438,8,2,19
2025-04-06,10403,205582,263,8,2,19
2025-04-07,10403,205582,215,9,3,21
2025-04-08,10403,205582,213,9,3,21
2025-04-09,10403,205582,212,9,3,21
2025-04-10,10403,205582,116,9,3,21
2025-04-11,10403,205582,69,8,2,19
2025-04-12,10403,205582,77,7,2,16
2025-04-13,10403,205582,81,7,2,16
2025-04-14,10403,205582,66,7,2,16
2025-04-15,10403,205582,107,7,2,16
2025-04-16,10403,205582,461,8,2,19
2025-04-17,10403,205582,929,9,3,21
2025-04-18,10403,205582,923,10,3,23
2025-04-19,10403,205582,1022,11,3,26
2025-04-20,10403,205582,1914,12,4,28
2025-04-22,10403,205582,870,10,3,23
2025-04-23,10403,205582,864,10,3,23
2025-04-24,10403,205582,547,9,3,21
2025-04-25,10403,205582,297,8,2,19
2025-04-26,10403,205582,196,9,3,21
2025-04-27,10403,205582,206,11,3,26
2025-04-28,10403,205582,168,12,4,28
2025-04-29,10403,205582,166,13,4,30
2025-04-30,10403,205582,268,14,4,33
2025-04-03,10403,205611,43,4,1,9
2025-04-04,10403,205611,42,3,1,6
2025-04-05,10403,205611,54,3,1,6
2025-04-06,10403,205611,45,3,1,6
2025-04-07,10403,205611,44,3,1,6
2025-04-08,10403,205611,43,3,1,6
2025-04-09,10403,205611,43,4,1,9
2025-04-10,10403,205611,56,3,1,6
2025-04-12,10403,205611,42,3,1,6
2025-04-13,10403,205611,45,3,1,6
2025-04-14,10403,205611,44,4,1,9
2025-04-15,10403,205611,54,4,1,9
2025-04-16,10403,205611,43,5,2,11
2025-04-17,10403,205611,44,4,1,9
2025-04-23,10403,205611,43,4,1,9
2025-04-26,10403,205611,42,4,1,9
2025-04-27,10403,205611,45,5,2,11
2025-04-28,10403,205611,21,5,2,11
2025-04-30,10403,205611,16,5,2,11
2025-04-02,10403,215430,184,2,1,4
2025-04-03,10403,215430,183,2,1,4
2025-04-04,10403,215430,179,2,1,4
2025-04-05,10403,215430,196,2,1,4
2025-04-22,10403,215430,182,2,1,4
2025-04-23,10403,215430,184,2,1,4
2025-04-30,10403,215430,203,2,1,4
2025-04-01,10403,551228,12052,43,14,99
2025-04-02,10403,551228,9115,35,12,81
2025-04-03,10403,551228,7423,38,13,88
2025-04-04,10403,551228,8679,42,14,97
2025-04-05,10403,551228,11889,50,17,115
2025-04-06,10403,551228,10813,54,18,124
2025-04-07,10403,551228,7721,51,17,117
2025-04-08,10403,551228,7656,51,17,117
2025-04-09,10403,551228,7577,50,17,115
2025-04-10,10403,551228,10123,49,16,113
2025-04-11,10403,551228,7669,46,15,106
2025-04-12,10403,551228,6959,45,15,104
2025-04-13,10403,551228,7909,47,16,108
2025-04-14,10403,551228,7980,51,17,117
2025-04-15,10403,551228,9180,48,16,111
2025-04-16,10403,551228,8009,50,17,115
2025-04-17,10403,551228,7462,52,17,120
2025-04-18,10403,551228,5674,53,18,122
2025-04-19,10403,551228,7099,54,18,124
2025-04-20,10403,551228,12451,65,21,150
2025-04-21,10403,551228,9065,55,18,127
2025-04-22,10403,551228,9159,54,18,124
2025-04-23,10403,551228,8373,50,17,115
2025-04-24,10403,551228,10011,48,16,111
2025-04-25,10403,551228,11566,42,14,97
2025-04-26,10403,551228,9379,48,16,111
2025-04-27,10403,551228,9888,48,16,111
2025-04-28,10403,551228,6208,37,12,85
2025-04-29,10403,551228,6182,36,12,83
2025-04-30,10403,551228,8430,41,14,94
2025-04-02,10403,551732,0,1,0,2
2025-04-03,10403,551732,0,1,0,2
2025-04-02,10403,551736,0,1,0,2
2025-04-03,10403,551736,0,1,0,2
2025-04-07,10403,563689,62,2,1,4
2025-04-08,10403,563689,58,2,1,4
2025-04-13,10403,563689,57,2,1,4
2025-04-19,10403,563689,52,2,1,4
2025-04-20,10403,563689,91,2,1,4
2025-04-24,10403,563689,53,2,1,4
2025-04-25,10403,563689,72,2,1,4
2025-04-26,10403,563689,54,2,1,4
2025-04-28,10403,563689,51,2,1,4
2025-04-01,10484,110365,17,5,1,11
2025-04-02,10484,110365,17,7,2,16
2025-04-03,10484,110365,17,9,3,20
2025-04-04,10484,110365,17,10,3,23
2025-04-05,10484,110365,75,11,3,25
2025-04-06,10484,110365,249,15,4,34
2025-04-07,10484,110365,249,15,4,34
2025-04-08,10484,110365,308,16,5,36
2025-04-09,10484,110365,308,16,5,36
2025-04-10,10484,110365,308,17,5,39
2025-04-11,10484,110365,308,18,5,41
2025-04-12,10484,110365,258,20,6,45
2025-04-13,10484,110365,110,20,6,45
2025-04-14,10484,110365,110,20,6,45
2025-04-15,10484,110365,119,22,7,50
2025-04-16,10484,110365,176,22,7,50
2025-04-17,10484,110365,234,21,6,48
2025-04-18,10484,110365,234,19,6,43
2025-04-19,10484,110365,234,18,5,41
2025-04-20,10484,110365,285,18,5,41
2025-04-21,10484,110365,343,18,5,41
2025-04-22,10484,110365,352,17,5,39
2025-04-23,10484,110365,361,17,5,39
2025-04-24,10484,110365,312,18,5,41
2025-04-25,10484,110365,312,20,6,45
2025-04-26,10484,110365,310,21,6,48
2025-04-27,10484,110365,261,20,6,45
2025-04-28,10484,110365,270,18,5,41
2025-04-29,10484,110365,221,19,6,43
2025-04-30,10484,110365,230,19,6,43
2025-04-01,10484,551736,877,6,2,14
2025-04-05,10484,551736,1297,6,2,14
2025-04-07,10484,551736,913,6,2,14
2025-04-08,10484,551736,892,5,2,12
2025-04-09,10484,551736,877,5,2,12
2025-04-20,10484,551736,599,3,1,7
2025-04-21,10484,551736,763,7,2,16
2025-04-22,10484,551736,971,10,3,23
2025-04-23,10484,551736,1303,15,5,35
2025-04-24,10484,551736,1376,17,6,40
2025-04-25,10484,551736,1847,20,7,47
2025-04-26,10484,551736,1473,21,7,49
2025-04-27,10484,551736,2073,23,8,54
2025-04-28,10484,551736,1535,23,8,54
2025-04-29,10484,551736,1530,22,8,52
2025-04-30,10484,551736,2261,20,7,47
2025-04-01,10484,560271,493,13,4,28
2025-04-02,10484,560271,346,10,3,22
2025-04-03,10484,560271,368,7,2,15
2025-04-04,10484,560271,441,7,2,15
2025-04-05,10484,560271,591,7,2,15
2025-04-06,10484,560271,615,8,3,17
2025-04-07,10484,560271,594,8,3,17
2025-04-08,10484,560271,558,7,2,15
2025-04-09,10484,560271,560,8,3,17
2025-04-10,10484,560271,587,8,3,17
2025-04-11,10484,560271,478,7,2,15
2025-04-12,10484,560271,457,7,2,15
2025-04-13,10484,560271,477,7,2,15
2025-04-14,10484,560271,426,8,3,17
2025-04-15,10484,560271,451,8,3,17
2025-04-16,10484,560271,369,9,3,20
2025-04-17,10484,560271,354,9,3,20
2025-04-18,10484,560271,318,9,3,20
2025-04-19,10484,560271,290,10,3,22
2025-04-20,10484,560271,469,12,4,26
2025-04-21,10484,560271,305,11,4,24
2025-04-22,10484,560271,313,11,4,24
2025-04-23,10484,560271,352,10,3,22
2025-04-24,10484,560271,367,12,4,26
2025-04-25,10484,560271,416,12,4,26
2025-04-26,10484,560271,433,15,5,33
2025-04-27,10484,560271,500,18,6,39
2025-04-28,10484,560271,459,18,6,39
2025-04-29,10484,560271,537,21,7,46
2025-04-30,10484,560271,794,23,8,50
2025-04-02,10573,207288,3,1,0,2
2025-04-05,10573,207288,4,1,0,2
2025-04-06,10573,207288,3,1,0,2
2025-04-10,10573,207288,4,1,0,2
2025-04-12,10573,207288,3,1,0,2
2025-04-20,10573,207288,4,1,0,2
2025-04-28,10573,207288,3,1,0,2
2025-04-02,10573,408789,0,1,0,2
2025-04-19,10573,408789,0,1,0,2
2025-04-20,10573,408789,0,1,0,2
2025-04-28,10573,408789,0,1,0,2
2025-04-02,10573,558873,0,2,1,5
2025-04-03,10573,558873,0,2,1,5
2025-04-06,10573,558873,0,2,1,5
2025-04-07,10573,558873,0,2,1,5
2025-04-08,10573,558873,0,2,1,5
2025-04-09,10573,558873,0,2,1,5
2025-04-11,10573,558873,0,1,0,2
2025-04-15,10573,558873,0,1,0,2
2025-04-16,10573,558873,0,1,0,2
2025-04-18,10573,558873,0,1,0,2
2025-04-21,10573,558873,0,1,0,2
2025-04-23,10573,558873,0,1,0,2
2025-04-24,10573,558873,0,1,0,2
2025-04-26,10573,558873,0,1,0,2
2025-04-27,10573,558873,0,2,1,5
2025-04-29,10573,558873,0,2,1,5
2025-04-30,10573,558873,0,2,1,5
2025-04-01,10612,201632,19,2,1,5
2025-04-02,10612,201632,15,2,1,5
2025-04-07,10612,201632,16,2,1,5
2025-04-08,10612,201632,16,2,1,5
2025-04-09,10612,201632,16,2,1,5
2025-04-15,10612,201632,21,2,1,5
2025-04-17,10612,201632,16,2,1,5
2025-04-18,10612,201632,15,2,1,5
2025-04-19,10612,201632,14,2,1,5
2025-04-20,10612,201632,21,2,1,5
2025-04-22,10612,201632,14,1,0,2
2025-04-24,10612,201632,15,1,0,2
2025-04-25,10612,201632,18,2,1,5
2025-04-26,10612,201632,14,2,1,5
2025-04-30,10612,201632,20,2,1,5
2025-04-01,10612,205582,1182,19,6,44
2025-04-02,10612,205582,1060,17,5,40
2025-04-03,10612,205582,1034,15,4,35
2025-04-04,10612,205582,1016,14,4,33
2025-04-05,10612,205582,2071,15,4,35
2025-04-06,10612,205582,1271,17,5,40
2025-04-07,10612,205582,917,19,6,44
2025-04-08,10612,205582,970,20,6,47
2025-04-09,10612,205582,1017,21,6,49
2025-04-10,10612,205582,1945,23,7,54
2025-04-11,10612,205582,1372,23,7,54
2025-04-12,10612,205582,1390,24,7,56
2025-04-13,10612,205582,1308,22,6,51
2025-04-14,10612,205582,1077,20,6,47
2025-04-15,10612,205582,1989,22,6,51
2025-04-16,10612,205582,1279,23,7,54
2025-04-17,10612,205582,1232,22,6,51
2025-04-18,10612,205582,1053,22,6,51
2025-04-19,10612,205582,1622,25,7,58
2025-04-20,10612,205582,3122,27,8,63
2025-04-21,10612,205582,1430,26,8,61
2025-04-22,10612,205582,1175,25,7,58
2025-04-23,10612,205582,974,23,7,54
2025-04-24,10612,205582,1017,24,7,56
2025-04-25,10612,205582,1716,27,8,63
2025-04-26,10612,205582,966,25,7,58
2025-04-27,10612,205582,1088,25,7,58
2025-04-28,10612,205582,805,24,7,56
2025-04-29,10612,205582,862,25,7,58
2025-04-30,10612,205582,1453,26,8,61
2025-04-01,10612,205611,25,3,1,6
2025-04-03,10612,205611,23,2,1,4
2025-04-04,10612,205611,22,2,1,4
2025-04-05,10612,205611,28,2,1,4
2025-04-06,10612,205611,24,2,1,4
2025-04-10,10612,205611,29,2,1,4
2025-04-11,10612,205611,22,3,1,6
2025-04-12,10612,205611,22,3,1,6
2025-04-14,10612,205611,23,3,1,6
2025-04-15,10612,205611,28,3,1,6
2025-04-17,10612,205611,23,3,1,6
2025-04-18,10612,205611,22,3,1,6
2025-04-19,10612,205611,22,3,1,6
2025-04-20,10612,205611,15,2,1,4
2025-04-21,10612,205611,11,2,1,4
2025-04-22,10612,205611,11,2,1,4
2025-04-23,10612,205611,11,2,1,4
2025-04-24,10612,205611,11,2,1,4
2025-04-25,10612,205611,11,2,1,4
2025-04-27,10612,205611,10,2,1,4
2025-04-28,10612,205611,9,3,1,6
2025-04-29,10612,205611,9,2,1,4
2025-04-01,10612,551228,37,3,1,7
2025-04-04,10612,551228,28,2,1,5
2025-04-05,10612,551228,37,2,1,5
2025-04-06,10612,551228,37,3,1,7
2025-04-07,10612,551228,31,3,1,7
2025-04-10,10612,551228,37,3,1,7
2025-04-11,10612,551228,28,3,1,7
2025-04-12,10612,551228,26,3,1,7
2025-04-15,10612,551228,37,3,1,7
2025-04-17,10612,551228,30,3,1,7
2025-04-18,10612,551228,25,2,1,5
2025-04-19,10612,551228,26,2,1,5
2025-04-20,10612,551228,37,2,1,5
2025-04-22,10612,551228,27,2,1,5
2025-04-27,10612,551228,37,2,1,5
2025-04-28,10612,551228,26,2,1,5
2025-04-14,10612,563689,0,2,1,4
2025-04-16,10764,100181,0,1,0,2
2025-04-27,10764,100181,0,1,0,2
2025-04-06,10764,205582,82,2,1,5
2025-04-19,10764,205582,78,1,0,2
2025-04-01,10764,205761,104,3,1,7
2025-04-02,10764,205761,86,2,1,5
2025-04-03,10764,205761,82,2,1,5
2025-04-04,10764,205761,67,2,1,5
2025-04-05,10764,205761,100,2,1,5
2025-04-07,10764,205761,102,3,1,7
2025-04-08,10764,205761,103,3,1,7
2025-04-09,10764,205761,99,3,1,7
2025-04-10,10764,205761,136,4,1,10
2025-04-11,10764,205761,90,3,1,7
2025-04-12,10764,205761,86,3,1,7
2025-04-13,10764,205761,93,3,1,7
2025-04-14,10764,205761,71,3,1,7
2025-04-15,10764,205761,106,3,1,7
2025-04-16,10764,205761,69,3,1,7
2025-04-17,10764,205761,66,3,1,7
2025-04-18,10764,205761,58,3,1,7
2025-04-19,10764,205761,60,3,1,7
2025-04-20,10764,205761,105,3,1,7
2025-04-21,10764,205761,60,3,1,7
2025-04-22,10764,205761,61,3,1,7
2025-04-23,10764,205761,59,3,1,7
2025-04-24,10764,205761,62,3,1,7
2025-04-25,10764,205761,84,3,1,7
2025-04-26,10764,205761,111,4,1,10
2025-04-27,10764,205761,121,4,1,10
2025-04-28,10764,205761,107,4,1,10
2025-04-29,10764,205761,110,4,1,10
2025-04-30,10764,205761,169,4,1,10
2025-04-01,10764,215913,8847,51,17,116
2025-04-02,10764,215913,7490,47,16,107
2025-04-03,10764,215913,6942,47,16,107
2025-04-04,10764,215913,6260,47,16,107
2025-04-05,10764,215913,10886,51,17,116
2025-04-06,10764,215913,7949,52,17,118
2025-04-07,10764,215913,6242,47,16,107
2025-04-08,10764,215913,5660,46,15,104
2025-04-09,10764,215913,5537,48,16,109
2025-04-10,10764,215913,7732,49,16,111
2025-04-11,10764,215913,5642,47,16,107
2025-04-12,10764,215913,6468,47,16,107
2025-04-13,10764,215913,8155,46,15,104
2025-04-14,10764,215913,6593,48,16,109
2025-04-15,10764,215913,9137,53,18,120
2025-04-16,10764,215913,6465,51,17,116
2025-04-17,10764,215913,6320,51,17,116
2025-04-18,10764,215913,6147,49,16,111
2025-04-19,10764,215913,8513,49,16,111
2025-04-20,10764,215913,14795,53,18,120
2025-04-21,10764,215913,7324,47,16,107
2025-04-22,10764,215913,6786,45,15,102
2025-04-23,10764,215913,6914,43,14,98
2025-04-24,10764,215913,6378,43,14,98
2025-04-25,10764,215913,9192,45,15,102
2025-04-26,10764,215913,6399,47,16,107
2025-04-27,10764,215913,7365,47,16,107
2025-04-28,10764,215913,6039,46,15,104
2025-04-29,10764,215913,5645,46,15,104
2025-04-30,10764,215913,8575,49,16,111
2025-04-01,10764,551228,7,9,3,21
2025-04-03,10764,551228,4,6,2,14
2025-04-04,10764,551228,5,6,2,14
2025-04-05,10764,551228,6,7,2,16
2025-04-06,10764,551228,6,7,2,16
2025-04-07,10764,551228,5,7,2,16
2025-04-08,10764,551228,5,6,2,14
2025-04-09,10764,551228,5,5,2,12
2025-04-10,10764,551228,6,5,2,12
2025-04-11,10764,551228,5,8,3,18
2025-04-12,10764,551228,4,9,3,21
2025-04-13,10764,551228,5,10,3,23
2025-04-14,10764,551228,5,11,4,25
2025-04-15,10764,551228,6,13,4,30
2025-04-16,10764,551228,5,15,5,35
2025-04-17,10764,551228,5,17,6,39
2025-04-18,10764,551228,4,17,6,39
2025-04-19,10764,551228,4,20,7,46
2025-04-20,10764,551228,6,27,9,62
2025-04-21,10764,551228,172,26,9,60
2025-04-22,10764,551228,179,29,10,67
2025-04-23,10764,551228,175,34,11,78
2025-04-24,10764,551228,202,37,12,85
2025-04-25,10764,551228,235,35,12,81
2025-04-26,10764,551228,212,42,14,97
2025-04-27,10764,551228,248,45,15,104
2025-04-28,10764,551228,65,36,12,83
2025-04-29,10764,551228,68,37,12,85
2025-04-30,10764,551228,95,34,11,78
2025-04-02,10764,567554,249,1,0,3
2025-04-03,10764,567554,248,1,0,3
2025-04-04,10764,567554,247,1,0,3
2025-04-05,10764,567554,246,2,1,5
2025-04-09,10764,567554,245,2,1,5
2025-04-11,10764,567554,244,2,1,5
2025-04-12,10764,567554,243,2,1,5
2025-04-13,10764,567554,242,2,1,5
2025-04-15,10764,567554,195,2,1,5
2025-04-16,10764,567554,194,2,1,5
2025-04-17,10764,567554,193,2,1,5
2025-04-18,10764,567554,193,1,0,3
2025-04-19,10764,567554,146,2,1,5
2025-04-20,10764,567554,145,2,1,5
2025-04-21,10764,567554,98,2,1,5
2025-04-22,10764,567554,97,2,1,5
2025-04-23,10764,567554,96,2,1,5
2025-04-25,10764,567554,96,2,1,5
2025-04-26,10764,567554,49,2,1,5
2025-04-27,10764,567554,48,2,1,5
2025-04-30,10764,567554,48,2,1,5
2025-04-01,10801,201925,5084,52,15,114
2025-04-02,10801,201925,4143,47,14,103
2025-04-03,10801,201925,3254,46,13,101
2025-04-04,10801,201925,3243,48,14,105
2025-04-05,10801,201925,4259,49,14,107
2025-04-06,10801,201925,5522,54,16,118
2025-04-07,10801,201925,6297,54,16,118
2025-04-08,10801,201925,6441,55,16,121
2025-04-09,10801,201925,4702,56,16,123
2025-04-10,10801,201925,5828,58,17,127
2025-04-11,10801,201925,5461,58,17,127
2025-04-12,10801,201925,4634,59,17,129
2025-04-13,10801,201925,4436,59,17,129
2025-04-14,10801,201925,4212,59,17,129
2025-04-15,10801,201925,4677,58,17,127
2025-04-16,10801,201925,3479,56,16,123
2025-04-17,10801,201925,3483,57,17,125
2025-04-18,10801,201925,1854,56,16,123
2025-04-19,10801,201925,1547,58,17,127
2025-04-20,10801,201925,2836,70,20,153
2025-04-21,10801,201925,1639,73,21,160
2025-04-22,10801,201925,3518,77,23,169
2025-04-23,10801,201925,5036,80,23,175
2025-04-24,10801,201925,6109,83,24,182
2025-04-25,10801,201925,7307,86,25,188
2025-04-26,10801,201925,8361,94,27,206
2025-04-27,10801,201925,10071,93,27,204
2025-04-28,10801,201925,8891,86,25,188
2025-04-29,10801,201925,7055,85,25,186
2025-04-30,10801,201925,7506,88,26,193
2025-04-11,10801,202502,2779,3,1,6
2025-04-12,10801,202502,2717,3,1,6
2025-04-13,10801,202502,2339,3,1,6
2025-04-01,10801,207288,232,4,1,8
2025-04-02,10801,207288,269,4,1,8
2025-04-03,10801,207288,262,4,1,8
2025-04-04,10801,207288,261,4,1,8
2025-04-05,10801,207288,366,4,1,8
2025-04-06,10801,207288,314,4,1,8
2025-04-07,10801,207288,289,4,1,8
2025-04-08,10801,207288,250,4,1,8
2025-04-10,10801,207288,149,4,1,8
2025-04-11,10801,207288,108,4,1,8
2025-04-13,10801,207288,123,4,1,8
2025-04-14,10801,207288,119,4,1,8
2025-04-18,10801,207288,111,4,1,8
2025-04-19,10801,207288,109,4,1,8
2025-04-27,10801,207288,130,3,1,6
2025-04-28,10801,207288,94,3,1,6
2025-04-29,10801,207288,89,3,1,6
2025-04-30,10801,207288,322,3,1,6
2025-04-16,10801,208532,144,3,1,7
2025-04-11,10801,210413,0,2,1,5
2025-04-12,10801,210413,0,2,1,5
2025-04-13,10801,210413,0,2,1,5
2025-04-14,10801,210413,0,2,1,5
2025-04-19,10801,210413,0,2,1,5
2025-04-20,10801,210413,0,2,1,5
2025-04-01,10801,215913,669,11,4,25
2025-04-02,10801,215913,929,10,3,23
2025-04-03,10801,215913,888,9,3,20
2025-04-04,10801,215913,803,10,3,23
2025-04-05,10801,215913,1426,10,3,23
2025-04-06,10801,215913,1229,11,4,25
2025-04-07,10801,215913,1093,11,4,25
2025-04-08,10801,215913,1065,10,3,23
2025-04-09,10801,215913,893,10,3,23
2025-04-10,10801,215913,1254,10,3,23
2025-04-11,10801,215913,854,10,3,23
2025-04-12,10801,215913,986,11,4,25
2025-04-13,10801,215913,994,11,4,25
2025-04-14,10801,215913,703,10,3,23
2025-04-15,10801,215913,953,10,3,23
2025-04-16,10801,215913,545,9,3,20
2025-04-17,10801,215913,486,10,3,23
2025-04-18,10801,215913,518,10,3,23
2025-04-19,10801,215913,626,9,3,20
2025-04-20,10801,215913,1272,10,3,23
2025-04-21,10801,215913,662,10,3,23
2025-04-22,10801,215913,618,10,3,23
2025-04-23,10801,215913,640,10,3,23
2025-04-25,10801,215913,833,9,3,20
2025-04-26,10801,215913,651,9,3,20
2025-04-27,10801,215913,724,9,3,20
2025-04-29,10801,215913,522,8,3,18
2025-04-30,10801,215913,762,7,2,16
2025-04-02,10801,301577,493,3,1,7
2025-04-03,10801,301577,488,3,1,7
2025-04-08,10801,301577,527,4,1,9
2025-04-09,10801,301577,526,4,1,9
2025-04-16,10801,301577,509,4,1,9
2025-04-17,10801,301577,503,4,1,9
2025-04-22,10801,301577,478,4,1,9
2025-04-27,10801,301577,590,4,1,9
2025-04-30,10801,301577,634,5,2,11
2025-04-01,10801,402279,201693,1279,456,2788
2025-04-02,10801,402279,136173,1205,429,2627
2025-04-03,10801,402279,127429,1338,477,2917
2025-04-04,10801,402279,137629,1411,503,3076
2025-04-05,10801,402279,188664,1516,540,3305
2025-04-06,10801,402279,181459,1602,571,3493
2025-04-07,10801,402279,172028,1546,551,3370
2025-04-08,10801,402279,163645,1557,555,3394
2025-04-09,10801,402279,166301,1543,550,3364
2025-04-10,10801,402279,217112,1593,568,3473
2025-04-11,10801,402279,162106,1591,567,3469
2025-04-12,10801,402279,145483,1575,561,3434
2025-04-13,10801,402279,151128,1533,546,3342
2025-04-14,10801,402279,171990,1515,540,3303
2025-04-15,10801,402279,224162,1524,543,3323
2025-04-16,10801,402279,185935,1584,564,3453
2025-04-17,10801,402279,185164,1532,546,3340
2025-04-18,10801,402279,150254,1476,526,3218
2025-04-19,10801,402279,148787,1512,539,3296
2025-04-20,10801,402279,256742,1606,572,3501
2025-04-21,10801,402279,168807,1498,534,3266
2025-04-22,10801,402279,163347,1462,521,3187
2025-04-23,10801,402279,149613,1396,497,3043
2025-04-24,10801,402279,173179,1409,502,3072
2025-04-25,10801,402279,201281,1391,496,3033
2025-04-26,10801,402279,166629,1426,508,3109
2025-04-27,10801,402279,184657,1434,511,3126
2025-04-28,10801,402279,141070,1278,455,2786
2025-04-29,10801,402279,136735,1245,444,2714
2025-04-30,10801,402279,209555,1265,451,2758
2025-04-22,10801,407120,152,2,1,4
2025-04-27,10801,407120,149,2,1,4
2025-04-02,10801,502835,223,3,1,7
2025-04-03,10801,502835,222,2,1,5
2025-04-04,10801,502835,229,2,1,5
2025-04-18,10801,502835,208,3,1,7
2025-04-19,10801,502835,220,3,1,7
2025-04-20,10801,502835,378,3,1,7
2025-04-29,10801,502835,232,3,1,7
2025-04-30,10801,502835,351,3,1,7
2025-04-02,10801,507515,254,3,1,6
2025-04-03,10801,507515,255,3,1,6
2025-04-12,10801,507515,241,2,1,4
2025-04-13,10801,507515,277,2,1,4
2025-04-01,10801,508456,5323,34,9,80
2025-04-02,10801,508456,3782,27,7,63
2025-04-03,10801,508456,2426,27,7,63
2025-04-04,10801,508456,2605,31,8,73
2025-04-05,10801,508456,6004,38,10,89
2025-04-06,10801,508456,3490,38,10,89
2025-04-07,10801,508456,2430,38,10,89
2025-04-08,10801,508456,2643,38,10,89
2025-04-09,10801,508456,2686,38,10,89
2025-04-10,10801,508456,3479,40,11,94
2025-04-11,10801,508456,2367,39,10,92
2025-04-12,10801,508456,3250,43,11,101
2025-04-13,10801,508456,3534,48,13,113
2025-04-14,10801,508456,3237,48,13,113
2025-04-15,10801,508456,4156,50,13,118
2025-04-16,10801,508456,3546,45,12,106
2025-04-17,10801,508456,3833,44,12,103
2025-04-18,10801,508456,4443,40,11,94
2025-04-19,10801,508456,6365,37,10,87
2025-04-20,10801,508456,10149,38,10,89
2025-04-21,10801,508456,4192,31,8,73
2025-04-22,10801,508456,4152,30,8,71
2025-04-23,10801,508456,3290,31,8,73
2025-04-24,10801,508456,2904,34,9,80
2025-04-25,10801,508456,3432,38,10,89
2025-04-26,10801,508456,3154,37,10,87
2025-04-27,10801,508456,3101,39,10,92
2025-04-28,10801,508456,1814,35,9,82
2025-04-29,10801,508456,1794,37,10,87
2025-04-30,10801,508456,2373,40,11,94
2025-04-10,10801,509434,175,2,1,5
2025-04-11,10801,509434,251,2,1,5
2025-04-12,10801,509434,222,2,1,5
2025-04-01,10801,551180,16,3,1,6
2025-04-07,10801,551180,15,3,1,6
2025-04-08,10801,551180,15,3,1,6
2025-04-14,10801,551180,15,3,1,6
2025-04-15,10801,551180,16,3,1,6
2025-04-17,10801,551180,15,3,1,6
2025-04-18,10801,551180,12,3,1,6
