date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2020-07-01,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-02,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-03,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-04,10047,567434,118,42,323,0,0,0,1,1,2
2020-07-05,10047,567434,147,53,402,0,0,0,1,1,2
2020-07-06,10047,567434,116,42,317,0,0,0,1,1,2
2020-07-07,10047,567434,110,40,301,0,0,0,1,1,2
2020-07-08,10047,567434,112,40,306,0,0,0,1,1,2
2020-07-09,10047,567434,109,39,298,0,0,0,1,1,2
2020-07-10,10047,567434,120,43,328,0,0,0,1,1,2
2020-07-11,10047,567434,122,44,334,0,0,0,1,1,2
2020-07-12,10047,567434,101,36,276,0,0,0,1,1,2
2020-07-13,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-14,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-15,10047,567434,119,43,325,0,0,0,1,1,2
2020-07-16,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-17,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-18,10047,567434,116,42,317,0,0,0,1,1,2
2020-07-19,10047,567434,125,45,342,0,0,0,1,1,2
2020-07-20,10047,567434,135,49,369,0,0,0,1,1,2
2020-07-21,10047,567434,110,40,301,0,0,0,1,1,2
2020-07-22,10047,567434,112,40,306,0,0,0,1,1,2
2020-07-23,10047,567434,109,39,298,0,0,0,1,1,2
2020-07-24,10047,567434,106,38,290,0,0,0,1,1,2
2020-07-25,10047,567434,137,49,375,0,0,0,1,1,2
2020-07-26,10047,567434,130,47,355,0,0,0,1,1,2
2020-07-27,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-28,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-29,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-30,10047,567434,116,42,317,0,0,0,1,1,2
2020-07-31,10047,567434,99,36,271,0,0,0,1,1,2
2020-07-01,10130,206440,29699,12606,81194,12,4,27,353,212,590
2020-07-02,10130,206440,30188,12814,82531,12,4,27,355,213,594
2020-07-03,10130,206440,27937,11858,76377,12,4,27,352,211,589
2020-07-04,10130,206440,42358,17979,115803,16,5,36,378,227,632
2020-07-05,10130,206440,48922,20765,133748,17,6,38,383,230,640
2020-07-06,10130,206440,37759,16027,103229,15,5,34,366,220,612
2020-07-07,10130,206440,41152,17467,112505,16,5,36,370,222,619
2020-07-08,10130,206440,44722,18983,122265,17,6,38,372,223,622
2020-07-09,10130,206440,45527,19324,124466,17,6,38,374,224,625
2020-07-10,10130,206440,48922,20765,133748,17,6,38,373,224,624
2020-07-11,10130,206440,42564,18067,116366,17,6,38,378,227,632
2020-07-12,10130,206440,28986,12303,79245,12,4,27,359,215,600
2020-07-13,10130,206440,25469,10811,69630,11,4,25,349,209,584
2020-07-14,10130,206440,27530,11685,75264,11,4,25,351,211,587
2020-07-15,10130,206440,48922,20765,133748,17,6,38,368,221,615
2020-07-16,10130,206440,30188,12814,82531,12,4,27,355,213,594
2020-07-17,10130,206440,27937,11858,76377,12,4,27,352,211,589
2020-07-18,10130,206440,38917,16519,106395,15,5,34,366,220,612
2020-07-19,10130,206440,43548,18484,119056,17,6,38,379,227,634
2020-07-20,10130,206440,47504,20164,129871,17,6,38,369,221,617
2020-07-21,10130,206440,41152,17467,112505,16,5,36,370,222,619
2020-07-22,10130,206440,44722,18983,122265,17,6,38,372,223,622
2020-07-23,10130,206440,45527,19324,124466,17,6,38,374,224,625
2020-07-24,10130,206440,41822,17752,114337,16,5,36,370,222,619
2020-07-25,10130,206440,48922,20765,133748,17,6,38,382,229,639
2020-07-26,10130,206440,43760,18574,119635,17,6,38,379,227,634
2020-07-27,10130,206440,25469,10811,69630,11,4,25,349,209,584
2020-07-28,10130,206440,27530,11685,75264,11,4,25,351,211,587
2020-07-29,10130,206440,29699,12606,81194,12,4,27,353,212,590
2020-07-30,10130,206440,48922,20765,133748,17,6,38,370,222,619
2020-07-31,10130,206440,27937,11858,76377,12,4,27,352,211,589
2020-07-01,10130,206471,2664,1064,7283,1,0,2,97,59,162
2020-07-02,10130,206471,2658,1062,7267,1,0,2,97,59,162
2020-07-03,10130,206471,2629,1050,7187,1,0,2,97,59,162
2020-07-04,10130,206471,3155,1260,8625,1,0,2,101,62,169
2020-07-05,10130,206471,3615,1444,9883,2,1,5,102,62,171
2020-07-06,10130,206471,3002,1199,8207,1,0,2,99,61,166
2020-07-07,10130,206471,3091,1235,8450,1,0,2,100,61,167
2020-07-08,10130,206471,3182,1271,8699,1,0,2,100,61,167
2020-07-09,10130,206471,3170,1266,8666,2,1,5,100,61,167
2020-07-10,10130,206471,3440,1374,9405,2,1,5,100,61,167
2020-07-11,10130,206471,3155,1260,8625,1,0,2,101,62,169
2020-07-12,10130,206471,2711,1083,7412,1,0,2,98,60,164
2020-07-13,10130,206471,2558,1022,6993,1,0,2,97,59,162
2020-07-14,10130,206471,2611,1043,7138,1,0,2,97,59,162
2020-07-15,10130,206471,3286,1313,8984,2,1,5,99,61,166
2020-07-16,10130,206471,2658,1062,7267,1,0,2,97,59,162
2020-07-17,10130,206471,2629,1050,7187,1,0,2,97,59,162
2020-07-18,10130,206471,2993,1196,8183,1,0,2,99,61,166
2020-07-19,10130,206471,3261,1303,8915,2,1,5,102,62,171
2020-07-20,10130,206471,3288,1314,8989,2,1,5,99,61,166
2020-07-21,10130,206471,3091,1235,8450,1,0,2,100,61,167
2020-07-22,10130,206471,3182,1271,8699,1,0,2,100,61,167
2020-07-23,10130,206471,3170,1266,8666,2,1,5,100,61,167
2020-07-24,10130,206471,3122,1247,8535,1,0,2,100,61,167
2020-07-25,10130,206471,3482,1391,9519,2,1,5,101,62,169
2020-07-26,10130,206471,3261,1303,8915,2,1,5,102,62,171
2020-07-27,10130,206471,2558,1022,6993,1,0,2,97,59,162
2020-07-28,10130,206471,2611,1043,7138,1,0,2,97,59,162
2020-07-29,10130,206471,2664,1064,7283,1,0,2,97,59,162
2020-07-30,10130,206471,3274,1308,8951,2,1,5,99,61,166
2020-07-31,10130,206471,2629,1050,7187,1,0,2,97,59,162
2020-07-01,10130,216173,397,160,1057,0,0,0,8,5,13
2020-07-02,10130,216173,375,151,999,0,0,0,8,5,13
2020-07-03,10130,216173,350,141,932,0,0,0,8,5,13
2020-07-04,10130,216173,497,200,1323,0,0,0,8,5,13
2020-07-05,10130,216173,820,330,2184,1,0,2,9,6,15
2020-07-06,10130,216173,519,209,1382,0,0,0,8,5,13
2020-07-07,10130,216173,510,205,1358,0,0,0,8,5,13
2020-07-08,10130,216173,525,211,1398,0,0,0,8,5,13
2020-07-09,10130,216173,494,199,1315,0,0,0,8,5,13
2020-07-10,10130,216173,650,262,1731,1,0,2,8,5,13
2020-07-11,10130,216173,580,233,1544,0,0,0,8,5,13
