date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2025-05-01,100181,54,54488,actual,6980.0,,,,
2025-05-01,100487,18,21016,actual,50000.0,,,,
2025-05-01,100992,1,62308,actual,601082.0,,,,
2025-05-01,100992,2,,estimated,331604.37,1,3,601082.0,182939.0
2025-05-01,100992,3,62308,actual,182939.0,,,,
2025-05-01,101020,1,57942,actual,801550.0,,,,
2025-05-01,101020,2,,estimated,618490.97,1,14,801550.0,27552.0
2025-05-01,101020,3,,estimated,477239.14,1,14,801550.0,27552.0
2025-05-01,101020,4,,estimated,368246.55,1,14,801550.0,27552.0
2025-05-01,101020,5,,estimated,284145.8,1,14,801550.0,27552.0
2025-05-01,101020,6,,estimated,219252.06,1,14,801550.0,27552.0
2025-05-01,101020,7,,estimated,169178.83,1,14,801550.0,27552.0
2025-05-01,101020,8,,estimated,130541.37,1,14,801550.0,27552.0
2025-05-01,101020,9,,estimated,100727.97,1,14,801550.0,27552.0
2025-05-01,101020,10,,estimated,77723.38,1,14,801550.0,27552.0
2025-05-01,101020,11,,estimated,59972.61,1,14,801550.0,27552.0
2025-05-01,101020,12,,estimated,46275.78,1,14,801550.0,27552.0
2025-05-01,101020,13,,estimated,35707.04,1,14,801550.0,27552.0
2025-05-01,101020,14,402,actual,27552.0,,,,
2025-05-01,101020,15,,estimated,25609.59,14,28,27552.0,9900.0
2025-05-01,101020,16,,estimated,23804.12,14,28,27552.0,9900.0
2025-05-01,101020,17,,estimated,22125.93,14,28,27552.0,9900.0
2025-05-01,101020,18,,estimated,20566.04,14,28,27552.0,9900.0
2025-05-01,101020,19,,estimated,19116.12,14,28,27552.0,9900.0
2025-05-01,101020,20,,estimated,17768.42,14,28,27552.0,9900.0
2025-05-01,101020,21,,estimated,16515.73,14,28,27552.0,9900.0
2025-05-01,101020,22,,estimated,15351.34,14,28,27552.0,9900.0
2025-05-01,101020,23,,estimated,14269.05,14,28,27552.0,9900.0
2025-05-01,101020,24,,estimated,13263.05,14,28,27552.0,9900.0
2025-05-01,101020,25,,estimated,12327.97,14,28,27552.0,9900.0
2025-05-01,101020,26,,estimated,11458.82,14,28,27552.0,9900.0
2025-05-01,101020,27,,estimated,10650.93,14,28,27552.0,9900.0
2025-05-01,101020,28,17797,actual,9900.0,,,,
2025-05-01,101020,29,,estimated,9760.35,28,43,9900.0,8000.0
2025-05-01,101020,30,,estimated,9622.68,28,43,9900.0,8000.0
2025-05-01,101020,31,,estimated,9486.94,28,43,9900.0,8000.0
2025-05-01,101020,32,,estimated,9353.12,28,43,9900.0,8000.0
2025-05-01,101020,33,,estimated,9221.19,28,43,9900.0,8000.0
2025-05-01,101020,34,,estimated,9091.12,28,43,9900.0,8000.0
2025-05-01,101020,35,,estimated,8962.88,28,43,9900.0,8000.0
2025-05-01,101020,36,,estimated,8836.45,28,43,9900.0,8000.0
2025-05-01,101020,37,,estimated,8711.81,28,43,9900.0,8000.0
2025-05-01,101020,38,,estimated,8588.92,28,43,9900.0,8000.0
2025-05-01,101020,39,,estimated,8467.77,28,43,9900.0,8000.0
2025-05-01,101020,40,,estimated,8348.32,28,43,9900.0,8000.0
2025-05-01,101020,41,,estimated,8230.56,28,43,9900.0,8000.0
2025-05-01,101020,42,,estimated,8114.46,28,43,9900.0,8000.0
