date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2020-03-01,506539,4,334460.54,3,5,431840.0,259040.0
2020-03-01,506539,6,212625.82,5,7,259040.0,174528.0
2020-03-02,206363,5,50244.54,4,6,85000.0,29700.0
2020-03-03,506539,6,47162.54,5,7,47980.0,46359.0
2020-03-05,206363,6,282592.21,5,7,240900.0,331500.0
2020-03-06,100487,2,104548.73,1,6,123462.0,53760.0
2020-03-06,100487,3,88532.78,1,6,123462.0,53760.0
2020-03-06,100487,4,74970.32,1,6,123462.0,53760.0
2020-03-06,100487,5,63485.48,1,6,123462.0,53760.0
2020-03-06,506539,6,184966.36,5,7,167832.0,203850.0
2020-03-07,206363,5,137727.86,4,7,138600.0,136000.0
2020-03-07,206363,6,136861.2,4,7,138600.0,136000.0
2020-03-07,509434,2,76216.99,1,4,109740.0,36764.0
2020-03-07,509434,3,52934.38,1,4,109740.0,36764.0
2020-03-08,206363,4,178843.74,3,6,174900.0,187000.0
2020-03-08,206363,5,182876.4,3,6,174900.0,187000.0
2020-03-08,506539,4,454718.02,3,5,602330.0,343281.0
2020-03-08,509434,3,93145.12,2,6,114460.0,50197.0
2020-03-08,509434,4,75799.48,2,6,114460.0,50197.0
2020-03-08,509434,5,61683.95,2,6,114460.0,50197.0
2020-03-09,506539,2,416928.89,1,3,426442.0,407628.0
2020-03-09,506539,6,159004.48,5,7,196469.0,128684.0
2020-03-10,206363,6,293266.6,5,8,287100.0,306000.0
2020-03-10,206363,7,299565.65,5,8,287100.0,306000.0
2020-03-10,506539,5,780927.44,4,7,1044956.0,436150.0
2020-03-10,506539,6,583610.79,4,7,1044956.0,436150.0
2020-03-10,509434,3,276045.17,2,7,366980.0,88375.0
2020-03-10,509434,4,207643.24,2,7,366980.0,88375.0
2020-03-10,509434,5,156190.73,2,7,366980.0,88375.0
2020-03-10,509434,6,117487.72,2,7,366980.0,88375.0
2020-03-11,506539,3,146274.62,2,4,194738.0,109872.0
2020-03-11,506539,6,102974.47,5,7,125442.0,84531.0
2020-03-12,216158,2,34876.6,1,5,45900.0,15300.0
2020-03-12,216158,3,26500.53,1,5,45900.0,15300.0
2020-03-12,216158,4,20136.03,1,5,45900.0,15300.0
2020-03-12,506539,5,55744.82,4,6,59975.0,51813.0
2020-03-13,216158,3,19953.0,2,7,22950.0,11400.0
2020-03-13,216158,4,17347.35,2,7,22950.0,11400.0
2020-03-13,216158,5,15081.95,2,7,22950.0,11400.0
2020-03-13,216158,6,13112.38,2,7,22950.0,11400.0
2020-03-13,506539,3,72360.2,2,5,79167.0,60452.0
2020-03-13,506539,4,66138.64,2,5,79167.0,60452.0
2020-03-14,506539,4,99566.34,3,5,125222.0,79167.0
2020-03-14,506539,6,74920.62,5,7,79167.0,70902.0
2020-03-15,506539,4,247969.31,3,5,299875.0,205048.0
2020-03-16,206363,5,63503.83,4,8,72600.0,42500.0
2020-03-16,206363,6,55547.31,4,8,72600.0,42500.0
2020-03-16,206363,7,48587.67,4,8,72600.0,42500.0
2020-03-16,506539,2,181776.53,1,4,263718.0,86364.0
2020-03-16,506539,3,125295.51,1,4,263718.0,86364.0
2020-03-16,506539,7,59765.98,6,8,62374.0,57267.0
2020-03-17,506539,3,157623.43,2,5,207264.0,91162.0
2020-03-17,506539,4,119871.91,2,5,207264.0,91162.0
2020-03-17,506539,6,76830.49,5,7,91162.0,64752.0
2020-03-18,506539,3,126510.41,2,4,125877.0,127147.0
2020-03-18,506539,5,111965.81,4,8,127147.0,76458.0
2020-03-18,506539,6,98597.22,4,8,127147.0,76458.0
2020-03-18,506539,7,86824.81,4,8,127147.0,76458.0
2020-03-19,506539,2,145454.46,1,3,220500.0,95950.0
2020-03-19,506539,5,85513.21,4,8,88632.0,76800.0
2020-03-19,506539,6,82504.17,4,8,88632.0,76800.0
2020-03-19,506539,7,79601.01,4,8,88632.0,76800.0
2020-03-20,506539,6,163006.78,5,7,170943.0,155439.0
2020-03-21,206363,4,121351.76,3,5,115500.0,127500.0
2020-03-21,506539,5,164833.37,4,6,174225.0,155948.0
2020-03-21,506539,7,144354.57,6,8,155948.0,133623.0
2020-03-24,216158,3,41267.28,2,6,48450.0,25500.0
2020-03-24,216158,4,35149.38,2,6,48450.0,25500.0
2020-03-24,216158,5,29938.43,2,6,48450.0,25500.0
2020-03-24,506539,5,89763.65,4,7,101000.0,70902.0
2020-03-24,506539,6,79777.33,4,7,101000.0,70902.0
2020-03-25,506539,5,437666.78,4,8,505000.0,284905.0
2020-03-25,506539,6,379311.29,4,8,505000.0,284905.0
2020-03-25,506539,7,328736.51,4,8,505000.0,284905.0
2020-03-27,206363,2,265145.22,1,6,330000.0,110500.0
2020-03-27,206363,3,213036.29,1,6,330000.0,110500.0
2020-03-27,206363,4,171168.28,1,6,330000.0,110500.0
2020-03-27,206363,5,137528.55,1,6,330000.0,110500.0
2020-03-27,506539,3,290648.24,2,4,310575.0,272000.0
2020-03-28,205611,3,19151.17,2,6,20680.0,15210.0
2020-03-28,205611,4,17735.37,2,6,20680.0,15210.0
2020-03-28,205611,5,16424.22,2,6,20680.0,15210.0
2020-03-28,506539,4,151112.83,3,6,197600.0,88375.0
2020-03-28,506539,5,115562.12,3,6,197600.0,88375.0
2020-03-28,506539,7,76359.72,6,8,88375.0,65978.0
2020-03-29,506539,4,160143.49,3,5,220800.0,116150.0
2020-03-29,506539,6,102225.33,5,7,116150.0,89970.0
2020-03-31,506539,5,88177.24,4,6,105600.0,73629.0
