date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2023-09-01,101535,28,14398.64,27,39,14744.0,11094.0
2023-09-01,101535,29,14061.37,27,39,14744.0,11094.0
2023-09-01,101535,30,13732.0,27,39,14744.0,11094.0
2023-09-01,101535,31,13410.34,27,39,14744.0,11094.0
2023-09-01,101535,32,13096.22,27,39,14744.0,11094.0
2023-09-01,101535,33,12789.46,27,39,14744.0,11094.0
2023-09-01,101535,34,12489.88,27,39,14744.0,11094.0
2023-09-01,101535,35,12197.31,27,39,14744.0,11094.0
2023-09-01,101535,36,11911.6,27,39,14744.0,11094.0
2023-09-01,101535,37,11632.58,27,39,14744.0,11094.0
2023-09-01,101535,38,11360.1,27,39,14744.0,11094.0
2023-09-01,110365,6,31436.96,5,10,35200.0,20000.0
2023-09-01,110365,7,28076.19,5,10,35200.0,20000.0
2023-09-01,110365,8,25074.7,5,10,35200.0,20000.0
2023-09-01,110365,9,22394.07,5,10,35200.0,20000.0
2023-09-01,110365,11,19005.04,10,27,20000.0,8400.0
2023-09-01,110365,12,18059.58,10,27,20000.0,8400.0
2023-09-01,110365,13,17161.15,10,27,20000.0,8400.0
2023-09-01,110365,14,16307.41,10,27,20000.0,8400.0
2023-09-01,110365,15,15496.14,10,27,20000.0,8400.0
2023-09-01,110365,16,14725.23,10,27,20000.0,8400.0
2023-09-01,110365,17,13992.66,10,27,20000.0,8400.0
2023-09-01,110365,18,13296.54,10,27,20000.0,8400.0
2023-09-01,110365,19,12635.05,10,27,20000.0,8400.0
2023-09-01,110365,20,12006.46,10,27,20000.0,8400.0
2023-09-01,110365,21,11409.15,10,27,20000.0,8400.0
2023-09-01,110365,22,10841.54,10,27,20000.0,8400.0
2023-09-01,110365,23,10302.18,10,27,20000.0,8400.0
2023-09-01,110365,24,9789.64,10,27,20000.0,8400.0
2023-09-01,110365,25,9302.6,10,27,20000.0,8400.0
2023-09-01,110365,26,8839.79,10,27,20000.0,8400.0
2023-09-01,110365,28,7911.26,27,35,8400.0,5200.0
2023-09-01,110365,29,7450.95,27,35,8400.0,5200.0
2023-09-01,110365,30,7017.42,27,35,8400.0,5200.0
2023-09-01,110365,31,6609.11,27,35,8400.0,5200.0
2023-09-01,110365,32,6224.56,27,35,8400.0,5200.0
2023-09-01,110365,33,5862.38,27,35,8400.0,5200.0
2023-09-01,110365,34,5521.27,27,35,8400.0,5200.0
2023-09-01,110365,64,4246.5,63,77,4200.0,4900.0
2023-09-01,110365,65,4293.52,63,77,4200.0,4900.0
2023-09-01,110365,66,4341.05,63,77,4200.0,4900.0
2023-09-01,110365,67,4389.12,63,77,4200.0,4900.0
2023-09-01,110365,68,4437.71,63,77,4200.0,4900.0
2023-09-01,110365,69,4486.84,63,77,4200.0,4900.0
2023-09-01,110365,70,4536.52,63,77,4200.0,4900.0
2023-09-01,110365,71,4586.75,63,77,4200.0,4900.0
2023-09-01,110365,72,4637.53,63,77,4200.0,4900.0
2023-09-01,110365,73,4688.88,63,77,4200.0,4900.0
2023-09-01,110365,74,4740.79,63,77,4200.0,4900.0
2023-09-01,110365,75,4793.28,63,77,4200.0,4900.0
2023-09-01,110365,76,4846.34,63,77,4200.0,4900.0
2023-09-01,201925,31,39997.54,30,44,38997.0,55598.0
2023-09-01,201925,32,41023.74,30,44,38997.0,55598.0
2023-09-01,201925,33,42076.28,30,44,38997.0,55598.0
2023-09-01,201925,34,43155.81,30,44,38997.0,55598.0
2023-09-01,201925,35,44263.05,30,44,38997.0,55598.0
2023-09-01,201925,36,45398.69,30,44,38997.0,55598.0
2023-09-01,201925,37,46563.47,30,44,38997.0,55598.0
2023-09-01,201925,38,47758.13,30,44,38997.0,55598.0
2023-09-01,201925,39,48983.44,30,44,38997.0,55598.0
2023-09-01,201925,40,50240.19,30,44,38997.0,55598.0
2023-09-01,201925,41,51529.18,30,44,38997.0,55598.0
2023-09-01,201925,42,52851.25,30,44,38997.0,55598.0
2023-09-01,201925,43,54207.23,30,44,38997.0,55598.0
2023-09-01,201925,45,54495.33,44,63,55598.0,37998.0
2023-09-01,201925,46,53414.53,44,63,55598.0,37998.0
2023-09-01,201925,47,52355.16,44,63,55598.0,37998.0
2023-09-01,201925,48,51316.81,44,63,55598.0,37998.0
2023-09-01,201925,49,50299.04,44,63,55598.0,37998.0
2023-09-01,201925,50,49301.46,44,63,55598.0,37998.0
2023-09-01,201925,51,48323.67,44,63,55598.0,37998.0
2023-09-01,201925,52,47365.27,44,63,55598.0,37998.0
2023-09-01,201925,53,46425.87,44,63,55598.0,37998.0
2023-09-01,201925,54,45505.11,44,63,55598.0,37998.0
2023-09-01,201925,55,44602.61,44,63,55598.0,37998.0
2023-09-01,201925,56,43718.0,44,63,55598.0,37998.0
