date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2023-02-01,101535,22,22908.92,21,38,23145.0,19443.0
2023-02-01,101535,23,22675.25,21,38,23145.0,19443.0
2023-02-01,101535,24,22443.96,21,38,23145.0,19443.0
2023-02-01,101535,25,22215.03,21,38,23145.0,19443.0
2023-02-01,101535,26,21988.44,21,38,23145.0,19443.0
2023-02-01,101535,27,21764.15,21,38,23145.0,19443.0
2023-02-01,101535,28,21542.16,21,38,23145.0,19443.0
2023-02-01,101535,29,21322.43,21,38,23145.0,19443.0
2023-02-01,101535,30,21104.93,21,38,23145.0,19443.0
2023-02-01,101535,31,20889.66,21,38,23145.0,19443.0
2023-02-01,101535,32,20676.59,21,38,23145.0,19443.0
2023-02-01,101535,33,20465.68,21,38,23145.0,19443.0
2023-02-01,101535,34,20256.93,21,38,23145.0,19443.0
2023-02-01,101535,35,20050.31,21,38,23145.0,19443.0
2023-02-01,101535,36,19845.79,21,38,23145.0,19443.0
2023-02-01,101535,37,19643.36,21,38,23145.0,19443.0
2023-02-01,101535,40,18912.23,39,50,19389.0,14744.0
2023-02-01,101535,41,18447.18,39,50,19389.0,14744.0
2023-02-01,101535,42,17993.57,39,50,19389.0,14744.0
2023-02-01,101535,43,17551.11,39,50,19389.0,14744.0
2023-02-01,101535,44,17119.54,39,50,19389.0,14744.0
2023-02-01,101535,45,16698.57,39,50,19389.0,14744.0
2023-02-01,101535,46,16287.95,39,50,19389.0,14744.0
2023-02-01,101535,47,15887.43,39,50,19389.0,14744.0
2023-02-01,101535,48,15496.76,39,50,19389.0,14744.0
2023-02-01,101535,49,15115.7,39,50,19389.0,14744.0
2023-02-01,205272,4,82342.18,3,7,89097.0,64998.0
2023-02-01,205272,5,76099.47,3,7,89097.0,64998.0
2023-02-01,205272,6,70330.03,3,7,89097.0,64998.0
2023-02-01,205272,31,13942.61,30,32,24299.0,8000.0
2023-02-01,205761,40,32933.46,39,53,34500.0,18000.0
2023-02-01,205761,41,31438.06,39,53,34500.0,18000.0
2023-02-01,205761,42,30010.55,39,53,34500.0,18000.0
2023-02-01,205761,43,28647.86,39,53,34500.0,18000.0
2023-02-01,205761,44,27347.05,39,53,34500.0,18000.0
2023-02-01,205761,45,26105.29,39,53,34500.0,18000.0
2023-02-01,205761,46,24919.92,39,53,34500.0,18000.0
2023-02-01,205761,47,23788.38,39,53,34500.0,18000.0
2023-02-01,205761,48,22708.21,39,53,34500.0,18000.0
2023-02-01,205761,49,21677.09,39,53,34500.0,18000.0
2023-02-01,205761,50,20692.78,39,53,34500.0,18000.0
2023-02-01,205761,51,19753.17,39,53,34500.0,18000.0
2023-02-01,205761,52,18856.22,39,53,34500.0,18000.0
2023-02-01,207288,49,11183.28,48,60,9920.0,41800.0
2023-02-01,207288,50,12607.42,48,60,9920.0,41800.0
2023-02-01,207288,51,14212.9,48,60,9920.0,41800.0
2023-02-01,207288,52,16022.81,48,60,9920.0,41800.0
2023-02-01,207288,53,18063.19,48,60,9920.0,41800.0
2023-02-01,207288,54,20363.37,48,60,9920.0,41800.0
2023-02-01,207288,55,22956.45,48,60,9920.0,41800.0
2023-02-01,207288,56,25879.71,48,60,9920.0,41800.0
2023-02-01,207288,57,29175.21,48,60,9920.0,41800.0
2023-02-01,207288,58,32890.33,48,60,9920.0,41800.0
2023-02-01,207288,59,37078.52,48,60,9920.0,41800.0
2023-02-01,207288,61,34316.04,60,69,41800.0,7080.0
2023-02-01,207288,62,28171.99,60,69,41800.0,7080.0
2023-02-01,207288,63,23127.95,60,69,41800.0,7080.0
2023-02-01,207288,64,18986.99,60,69,41800.0,7080.0
2023-02-01,207288,65,15587.42,60,69,41800.0,7080.0
2023-02-01,207288,66,12796.5,60,69,41800.0,7080.0
2023-02-01,207288,67,10505.27,60,69,41800.0,7080.0
2023-02-01,207288,68,8624.25,60,69,41800.0,7080.0
2023-02-01,216173,35,8282.53,34,43,8400.0,7400.0
2023-02-01,216173,36,8166.7,34,43,8400.0,7400.0
2023-02-01,216173,37,8052.49,34,43,8400.0,7400.0
2023-02-01,216173,38,7939.88,34,43,8400.0,7400.0
2023-02-01,216173,39,7828.84,34,43,8400.0,7400.0
2023-02-01,216173,40,7719.35,34,43,8400.0,7400.0
2023-02-01,216173,41,7611.4,34,43,8400.0,7400.0
2023-02-01,216173,42,7504.96,34,43,8400.0,7400.0
2023-02-01,216173,44,7655.59,43,45,7400.0,7920.0
2023-02-01,304080,26,33969.32,25,38,34860.0,24900.0
2023-02-01,304080,27,33101.39,25,38,34860.0,24900.0
2023-02-01,304080,28,32255.64,25,38,34860.0,24900.0
2023-02-01,304080,29,31431.5,25,38,34860.0,24900.0
2023-02-01,304080,30,30628.41,25,38,34860.0,24900.0
2023-02-01,304080,31,29845.85,25,38,34860.0,24900.0
2023-02-01,304080,32,29083.27,25,38,34860.0,24900.0
2023-02-01,304080,33,28340.18,25,38,34860.0,24900.0
2023-02-01,304080,34,27616.08,25,38,34860.0,24900.0
2023-02-01,304080,35,26910.47,25,38,34860.0,24900.0
2023-02-01,304080,36,26222.9,25,38,34860.0,24900.0
2023-02-01,304080,37,25552.89,25,38,34860.0,24900.0
2023-02-01,304763,4,29405.67,3,5,38880.0,22240.0
2023-02-01,304763,6,19565.68,5,13,22240.0,7980.0
2023-02-01,304763,7,17212.93,5,13,22240.0,7980.0
2023-02-01,304763,8,15143.08,5,13,22240.0,7980.0
2023-02-01,304763,9,13322.12,5,13,22240.0,7980.0
2023-02-01,304763,10,11720.11,5,13,22240.0,7980.0
2023-02-01,304763,11,10310.73,5,13,22240.0,7980.0
2023-02-01,304763,12,9070.82,5,13,22240.0,7980.0
2023-02-01,407120,19,17362.81,18,31,17500.0,15798.0
2023-02-01,407120,20,17226.69,18,31,17500.0,15798.0
2023-02-01,407120,21,17091.64,18,31,17500.0,15798.0
2023-02-01,407120,22,16957.64,18,31,17500.0,15798.0
2023-02-01,407120,23,16824.7,18,31,17500.0,15798.0
2023-02-01,407120,24,16692.8,18,31,17500.0,15798.0
2023-02-01,407120,25,16561.93,18,31,17500.0,15798.0
2023-02-01,407120,26,16432.09,18,31,17500.0,15798.0
2023-02-01,407120,27,16303.27,18,31,17500.0,15798.0
2023-02-01,407120,28,16175.46,18,31,17500.0,15798.0
2023-02-01,407120,29,16048.65,18,31,17500.0,15798.0
2023-02-01,407120,30,15922.83,18,31,17500.0,15798.0
2023-02-01,502221,48,53780.18,47,50,54799.0,51799.0
2023-02-01,502221,49,52780.29,47,50,54799.0,51799.0
2023-02-01,509434,15,32231.77,14,28,32984.0,23880.0
2023-02-01,509434,16,31496.7,14,28,32984.0,23880.0
2023-02-01,509434,17,30778.38,14,28,32984.0,23880.0
2023-02-01,509434,18,30076.45,14,28,32984.0,23880.0
2023-02-01,509434,19,29390.53,14,28,32984.0,23880.0
2023-02-01,509434,20,28720.25,14,28,32984.0,23880.0
2023-02-01,509434,21,28065.26,14,28,32984.0,23880.0
2023-02-01,509434,22,27425.2,14,28,32984.0,23880.0
2023-02-01,509434,23,26799.74,14,28,32984.0,23880.0
2023-02-01,509434,24,26188.54,14,28,32984.0,23880.0
2023-02-01,509434,25,25591.29,14,28,32984.0,23880.0
2023-02-01,509434,26,25007.65,14,28,32984.0,23880.0
2023-02-01,509434,27,24437.32,14,28,32984.0,23880.0
2023-02-01,509434,63,8493.14,62,69,8000.0,12160.0
2023-02-01,509434,64,9016.67,62,69,8000.0,12160.0
2023-02-01,509434,65,9572.47,62,69,8000.0,12160.0
2023-02-01,509434,66,10162.52,62,69,8000.0,12160.0
2023-02-01,509434,67,10788.95,62,69,8000.0,12160.0
2023-02-01,509434,68,11453.98,62,69,8000.0,12160.0
2023-02-01,555003,30,35087.12,29,31,27480.0,44800.0
2023-02-01,558873,34,39277.15,33,40,36640.0,59600.0
2023-02-01,558873,35,42104.11,33,40,36640.0,59600.0
2023-02-01,558873,36,45134.53,33,40,36640.0,59600.0
2023-02-01,558873,37,48383.06,33,40,36640.0,59600.0
2023-02-01,558873,38,51865.39,33,40,36640.0,59600.0
2023-02-01,558873,39,55598.36,33,40,36640.0,59600.0
2023-02-01,564286,31,124928.92,30,35,127804.0,114061.0
2023-02-01,564286,32,122118.52,30,35,127804.0,114061.0
2023-02-01,564286,33,119371.35,30,35,127804.0,114061.0
2023-02-01,564286,34,116685.97,30,35,127804.0,114061.0
2023-02-01,564286,36,108835.71,35,43,114061.0,78381.0
2023-02-01,564286,37,103849.79,35,43,114061.0,78381.0
2023-02-01,564286,38,99092.29,35,43,114061.0,78381.0
2023-02-01,564286,39,94552.73,35,43,114061.0,78381.0
2023-02-01,564286,40,90221.13,35,43,114061.0,78381.0
2023-02-01,564286,41,86087.97,35,43,114061.0,78381.0
2023-02-01,564286,42,82144.15,35,43,114061.0,78381.0
2023-02-01,564286,44,77844.0,43,46,78381.0,76781.0
2023-02-01,564286,45,77310.67,43,46,78381.0,76781.0
2023-02-01,564286,47,75377.17,46,48,76781.0,73999.0
2023-02-01,564286,49,69987.15,48,53,73999.0,56000.0
2023-02-01,564286,50,66192.8,48,53,73999.0,56000.0
2023-02-01,564286,51,62604.16,48,53,73999.0,56000.0
2023-02-01,564286,52,59210.08,48,53,73999.0,56000.0
2023-02-01,564286,54,52941.48,53,55,56000.0,50050.0
2023-02-01,564286,58,42656.61,57,59,46680.0,38980.0
2023-02-01,566061,16,13231.63,15,19,14160.0,10796.0
2023-02-01,566061,17,12364.13,15,19,14160.0,10796.0
2023-02-01,566061,18,11553.49,15,19,14160.0,10796.0
2023-02-01,566403,47,45434.47,46,60,45730.0,41762.0
2023-02-01,566403,48,45140.86,46,60,45730.0,41762.0
2023-02-01,566403,49,44849.14,46,60,45730.0,41762.0
2023-02-01,566403,50,44559.3,46,60,45730.0,41762.0
2023-02-01,566403,51,44271.34,46,60,45730.0,41762.0
2023-02-01,566403,52,43985.24,46,60,45730.0,41762.0
2023-02-01,566403,53,43700.99,46,60,45730.0,41762.0
2023-02-01,566403,54,43418.57,46,60,45730.0,41762.0
2023-02-01,566403,55,43137.98,46,60,45730.0,41762.0
2023-02-01,566403,56,42859.21,46,60,45730.0,41762.0
2023-02-01,566403,57,42582.23,46,60,45730.0,41762.0
2023-02-01,566403,58,42307.05,46,60,45730.0,41762.0
2023-02-01,566403,59,42033.64,46,60,45730.0,41762.0
2023-02-01,566647,9,142096.56,8,16,158100.0,67320.0
2023-02-01,566647,10,127713.03,8,16,158100.0,67320.0
2023-02-01,566647,11,114785.44,8,16,158100.0,67320.0
2023-02-01,566647,12,103166.42,8,16,158100.0,67320.0
2023-02-01,566647,13,92723.52,8,16,158100.0,67320.0
2023-02-01,566647,14,83337.67,8,16,158100.0,67320.0
2023-02-01,566647,15,74901.89,8,16,158100.0,67320.0
2023-02-01,566647,17,69117.42,16,21,67320.0,76800.0
2023-02-01,566647,18,70962.84,16,21,67320.0,76800.0
2023-02-01,566647,19,72857.52,16,21,67320.0,76800.0
2023-02-01,566647,20,74802.79,16,21,67320.0,76800.0
2023-02-01,566647,24,51839.18,23,25,48860.0,55000.0
2023-02-01,566647,26,54187.86,25,40,55000.0,44000.0
2023-02-01,566647,27,53387.72,25,40,55000.0,44000.0
2023-02-01,566647,28,52599.39,25,40,55000.0,44000.0
2023-02-01,566647,29,51822.7,25,40,55000.0,44000.0
2023-02-01,566647,30,51057.48,25,40,55000.0,44000.0
2023-02-01,566647,31,50303.56,25,40,55000.0,44000.0
2023-02-01,566647,32,49560.77,25,40,55000.0,44000.0
2023-02-01,566647,33,48828.95,25,40,55000.0,44000.0
2023-02-01,566647,34,48107.94,25,40,55000.0,44000.0
2023-02-01,566647,35,47397.57,25,40,55000.0,44000.0
2023-02-01,566647,36,46697.69,25,40,55000.0,44000.0
2023-02-01,566647,37,46008.14,25,40,55000.0,44000.0
2023-02-01,566647,38,45328.78,25,40,55000.0,44000.0
2023-02-01,566647,39,44659.45,25,40,55000.0,44000.0
2023-02-01,566647,41,43029.8,40,49,44000.0,36000.0
2023-02-01,566647,42,42081.0,40,49,44000.0,36000.0
2023-02-01,566647,43,41153.11,40,49,44000.0,36000.0
2023-02-01,566647,44,40245.68,40,49,44000.0,36000.0
2023-02-01,566647,45,39358.27,40,49,44000.0,36000.0
2023-02-01,566647,46,38490.42,40,49,44000.0,36000.0
2023-02-01,566647,47,37641.7,40,49,44000.0,36000.0
2023-02-01,566647,48,36811.7,40,49,44000.0,36000.0
2023-02-01,566647,50,35051.3,49,54,36000.0,31500.0
2023-02-01,566647,51,34127.6,49,54,36000.0,31500.0
2023-02-01,566647,52,33228.24,49,54,36000.0,31500.0
2023-02-01,566647,53,32352.58,49,54,36000.0,31500.0
2023-02-01,566647,55,31011.25,54,64,31500.0,26940.0
2023-02-01,566647,56,30530.08,54,64,31500.0,26940.0
