date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-11-01,205582,47,28455.93,46,54,27860.0,33000.0
2021-11-01,205582,48,29064.6,46,54,27860.0,33000.0
2021-11-01,205582,49,29686.29,46,54,27860.0,33000.0
2021-11-01,205582,50,30321.28,46,54,27860.0,33000.0
2021-11-01,205582,51,30969.86,46,54,27860.0,33000.0
2021-11-01,205582,52,31632.3,46,54,27860.0,33000.0
2021-11-01,205582,53,32308.91,46,54,27860.0,33000.0
2021-11-01,206361,11,35980.58,10,30,36960.0,21600.0
2021-11-01,206361,12,35027.11,10,30,36960.0,21600.0
2021-11-01,206361,13,34098.91,10,30,36960.0,21600.0
2021-11-01,206361,14,33195.3,10,30,36960.0,21600.0
2021-11-01,206361,15,32315.64,10,30,36960.0,21600.0
2021-11-01,206361,16,31459.29,10,30,36960.0,21600.0
2021-11-01,206361,17,30625.63,10,30,36960.0,21600.0
2021-11-01,206361,18,29814.07,10,30,36960.0,21600.0
2021-11-01,206361,19,29024.0,10,30,36960.0,21600.0
2021-11-01,206361,20,28254.88,10,30,36960.0,21600.0
2021-11-01,206361,21,27506.13,10,30,36960.0,21600.0
2021-11-01,206361,22,26777.23,10,30,36960.0,21600.0
2021-11-01,206361,23,26067.64,10,30,36960.0,21600.0
2021-11-01,206361,24,25376.85,10,30,36960.0,21600.0
2021-11-01,206361,25,24704.37,10,30,36960.0,21600.0
2021-11-01,206361,26,24049.71,10,30,36960.0,21600.0
2021-11-01,206361,27,23412.39,10,30,36960.0,21600.0
2021-11-01,206361,28,22791.97,10,30,36960.0,21600.0
2021-11-01,206361,29,22187.98,10,30,36960.0,21600.0
2021-11-01,206363,4,119145.6,3,15,128700.0,51000.0
2021-11-01,206363,5,110300.49,3,15,128700.0,51000.0
2021-11-01,206363,6,102112.02,3,15,128700.0,51000.0
2021-11-01,206363,7,94531.44,3,15,128700.0,51000.0
2021-11-01,206363,8,87513.61,3,15,128700.0,51000.0
