date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2020-08-03,206363,6,45367.5,5,7,46200.0,44550.0
2020-08-04,206363,7,51123.38,6,8,52800.0,49500.0
2020-08-05,206363,5,250763.71,4,7,257400.0,238000.0
2020-08-05,206363,6,244298.51,4,7,257400.0,238000.0
2020-08-08,206363,3,181032.07,2,4,229500.0,142800.0
2020-08-08,206363,6,103784.39,5,7,105600.0,102000.0
2020-08-10,206363,4,66395.24,3,8,66000.0,68000.0
2020-08-10,206363,5,66792.84,3,8,66000.0,68000.0
2020-08-10,206363,6,67192.83,3,8,66000.0,68000.0
2020-08-10,206363,7,67595.21,3,8,66000.0,68000.0
2020-08-11,566403,4,969178.94,3,7,1254400.0,447000.0
2020-08-11,566403,5,748810.39,3,7,1254400.0,447000.0
2020-08-11,566403,6,578548.43,3,7,1254400.0,447000.0
2020-08-12,566403,4,867494.29,3,5,986170.0,763100.0
2020-08-14,206363,4,33299.55,3,7,39600.0,19800.0
2020-08-14,206363,5,28001.49,3,7,39600.0,19800.0
2020-08-14,206363,6,23546.34,3,7,39600.0,19800.0
2020-08-15,206363,5,59919.95,4,6,68000.0,52800.0
2020-08-16,555421,6,53658.29,5,7,54335.0,52990.0
2020-08-16,566403,6,1071386.63,5,7,1470270.0,780720.0
2020-08-20,206363,5,82771.98,4,8,92400.0,59500.0
2020-08-20,206363,6,74147.18,4,8,92400.0,59500.0
2020-08-20,206363,7,66421.06,4,8,92400.0,59500.0
2020-08-23,206361,3,24653.47,2,8,26880.0,16000.0
2020-08-23,206361,4,22611.37,2,8,26880.0,16000.0
2020-08-23,206361,5,20738.4,2,8,26880.0,16000.0
2020-08-23,206361,6,19020.58,2,8,26880.0,16000.0
2020-08-23,206361,7,17445.04,2,8,26880.0,16000.0
2020-08-26,206363,5,32190.43,4,7,38000.0,23100.0
2020-08-26,206363,6,27269.02,4,7,38000.0,23100.0
