date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2020-05-01,205611,4,21042.6,3,6,26980.0,12800.0
2020-05-01,205611,5,16411.77,3,6,26980.0,12800.0
2020-05-07,509434,3,62873.89,2,8,79060.0,20000.0
2020-05-07,509434,4,50001.54,2,8,79060.0,20000.0
2020-05-07,509434,5,39764.55,2,8,79060.0,20000.0
2020-05-07,509434,6,31623.37,2,8,79060.0,20000.0
2020-05-07,509434,7,25148.93,2,8,79060.0,20000.0
2020-05-15,206363,2,724713.1,1,6,971520.0,224400.0
2020-05-15,206363,3,540605.46,1,6,971520.0,224400.0
2020-05-15,206363,4,403268.85,1,6,971520.0,224400.0
2020-05-15,206363,5,300821.47,1,6,971520.0,224400.0
2020-05-16,566403,4,887859.01,3,8,911050.0,800850.0
2020-05-16,566403,5,865258.35,3,8,911050.0,800850.0
2020-05-16,566403,6,843233.0,3,8,911050.0,800850.0
2020-05-16,566403,7,821768.31,3,8,911050.0,800850.0
2020-05-17,205611,6,20468.79,5,7,30360.0,13800.0
2020-05-18,566403,3,1304130.54,2,8,1497440.0,653400.0
2020-05-18,566403,4,1135776.02,2,8,1497440.0,653400.0
2020-05-18,566403,5,989154.93,2,8,1497440.0,653400.0
2020-05-18,566403,6,861461.62,2,8,1497440.0,653400.0
2020-05-18,566403,7,750252.65,2,8,1497440.0,653400.0
2020-05-20,206363,5,104488.34,4,7,105600.0,102300.0
2020-05-20,206363,6,103388.38,4,7,105600.0,102300.0
2020-05-21,205611,5,30422.68,4,6,37260.0,24840.0
2020-05-26,205611,4,24737.45,3,6,33120.0,13800.0
2020-05-26,205611,5,18476.43,3,6,33120.0,13800.0
2020-05-27,563339,7,39829.23,6,8,49980.0,31740.0
2020-05-29,566403,6,526936.16,5,8,656280.0,339700.0
2020-05-29,566403,7,423084.19,5,8,656280.0,339700.0
2020-05-31,205611,6,19384.21,5,8,23384.0,13320.0
2020-05-31,205611,7,16068.55,5,8,23384.0,13320.0
2020-05-31,206363,7,127329.89,6,8,144500.0,112200.0
