date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2024-02-01,100487,47,28285,actual,14800.0,,,,
2024-02-01,100992,44,47582,actual,15000.0,,,,
2024-02-01,101535,18,1918,actual,25802.0,,,,
2024-02-01,101535,19,,estimated,26430.88,18,21,25802.0,27735.0
2024-02-01,101535,20,,estimated,27075.09,18,21,25802.0,27735.0
2024-02-01,101535,21,1918,actual,27735.0,,,,
2024-02-01,101535,22,14513,actual,22680.0,,,,
2024-02-01,101535,23,,estimated,22933.78,22,34,22680.0,25920.0
2024-02-01,101535,24,,estimated,23190.41,22,34,22680.0,25920.0
2024-02-01,101535,25,,estimated,23449.9,22,34,22680.0,25920.0
2024-02-01,101535,26,,estimated,23712.3,22,34,22680.0,25920.0
2024-02-01,101535,27,,estimated,23977.64,22,34,22680.0,25920.0
2024-02-01,101535,28,,estimated,24245.94,22,34,22680.0,25920.0
2024-02-01,101535,29,,estimated,24517.25,22,34,22680.0,25920.0
2024-02-01,101535,30,,estimated,24791.59,22,34,22680.0,25920.0
2024-02-01,101535,31,,estimated,25069.0,22,34,22680.0,25920.0
2024-02-01,101535,32,,estimated,25349.52,22,34,22680.0,25920.0
2024-02-01,101535,33,,estimated,25633.17,22,34,22680.0,25920.0
2024-02-01,101535,34,19634,actual,25920.0,,,,
2024-02-01,101535,35,1918,actual,22188.0,,,,
2024-02-01,110365,3,193,actual,67400.0,,,,
2024-02-01,110365,4,,estimated,58821.05,3,6,67400.0,44800.0
2024-02-01,110365,5,,estimated,51334.04,3,6,67400.0,44800.0
2024-02-01,110365,6,193,actual,44800.0,,,,
2024-02-01,110365,7,193,actual,33150.0,,,,
2024-02-01,110365,8,,estimated,30791.07,7,9,33150.0,28600.0
2024-02-01,110365,9,193,actual,28600.0,,,,
2024-02-01,110365,10,,estimated,24272.63,9,11,28600.0,20600.0
2024-02-01,110365,11,193,actual,20600.0,,,,
2024-02-01,110365,12,,estimated,21834.53,11,15,20600.0,26000.0
2024-02-01,110365,13,,estimated,23143.04,11,15,20600.0,26000.0
2024-02-01,110365,14,,estimated,24529.96,11,15,20600.0,26000.0
2024-02-01,110365,15,4541,actual,26000.0,,,,
2024-02-01,110365,16,,estimated,24403.74,15,24,26000.0,14700.0
2024-02-01,110365,17,,estimated,22905.47,15,24,26000.0,14700.0
2024-02-01,110365,18,,estimated,21499.19,15,24,26000.0,14700.0
2024-02-01,110365,19,,estimated,20179.24,15,24,26000.0,14700.0
2024-02-01,110365,20,,estimated,18940.33,15,24,26000.0,14700.0
2024-02-01,110365,21,,estimated,17777.48,15,24,26000.0,14700.0
2024-02-01,110365,22,,estimated,16686.02,15,24,26000.0,14700.0
2024-02-01,110365,23,,estimated,15661.56,15,24,26000.0,14700.0
2024-02-01,110365,24,4541,actual,14700.0,,,,
2024-02-01,110365,25,,estimated,12124.37,24,26,14700.0,10000.0
2024-02-01,110365,26,6954,actual,10000.0,,,,
2024-02-01,110365,27,,estimated,9981.65,26,37,10000.0,9800.0
2024-02-01,110365,28,,estimated,9963.34,26,37,10000.0,9800.0
2024-02-01,110365,29,,estimated,9945.05,26,37,10000.0,9800.0
2024-02-01,110365,30,,estimated,9926.8,26,37,10000.0,9800.0
2024-02-01,110365,31,,estimated,9908.59,26,37,10000.0,9800.0
2024-02-01,110365,32,,estimated,9890.41,26,37,10000.0,9800.0
2024-02-01,110365,33,,estimated,9872.26,26,37,10000.0,9800.0
2024-02-01,110365,34,,estimated,9854.15,26,37,10000.0,9800.0
2024-02-01,110365,35,,estimated,9836.06,26,37,10000.0,9800.0
2024-02-01,110365,36,,estimated,9818.02,26,37,10000.0,9800.0
2024-02-01,110365,37,61240,actual,9800.0,,,,
2024-02-01,110365,38,,estimated,8482.27,37,41,9800.0,5500.0
2024-02-01,110365,39,,estimated,7341.7,37,41,9800.0,5500.0
2024-02-01,110365,40,,estimated,6354.49,37,41,9800.0,5500.0
