date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-08-01,100487,5,35939.34,4,22,37200.0,20000.0
2021-08-01,100487,6,34721.41,4,22,37200.0,20000.0
2021-08-01,100487,7,33544.75,4,22,37200.0,20000.0
2021-08-01,100487,8,32407.96,4,22,37200.0,20000.0
2021-08-01,100487,9,31309.69,4,22,37200.0,20000.0
2021-08-01,100487,10,30248.65,4,22,37200.0,20000.0
2021-08-01,100487,11,29223.56,4,22,37200.0,20000.0
2021-08-01,100487,12,28233.2,4,22,37200.0,20000.0
2021-08-01,100487,13,27276.41,4,22,37200.0,20000.0
2021-08-01,100487,14,26352.04,4,22,37200.0,20000.0
2021-08-01,100487,15,25459.0,4,22,37200.0,20000.0
2021-08-01,100487,16,24596.22,4,22,37200.0,20000.0
2021-08-01,100487,17,23762.68,4,22,37200.0,20000.0
2021-08-01,100487,18,22957.38,4,22,37200.0,20000.0
2021-08-01,100487,19,22179.37,4,22,37200.0,20000.0
2021-08-01,100487,20,21427.73,4,22,37200.0,20000.0
2021-08-01,100487,21,20701.56,4,22,37200.0,20000.0
2021-08-01,100487,24,20976.18,23,25,20000.0,22000.0
2021-08-01,201486,63,3228.37,62,73,3380.0,2040.0
2021-08-01,201486,64,3083.54,62,73,3380.0,2040.0
2021-08-01,201486,65,2945.2,62,73,3380.0,2040.0
2021-08-01,201486,66,2813.07,62,73,3380.0,2040.0
2021-08-01,201486,67,2686.87,62,73,3380.0,2040.0
2021-08-01,201486,68,2566.32,62,73,3380.0,2040.0
2021-08-01,201486,69,2451.18,62,73,3380.0,2040.0
2021-08-01,201486,70,2341.21,62,73,3380.0,2040.0
2021-08-01,201486,71,2236.16,62,73,3380.0,2040.0
2021-08-01,201486,72,2135.83,62,73,3380.0,2040.0
2021-08-01,206361,70,14483.56,69,75,14800.0,13000.0
2021-08-01,206361,71,14173.89,69,75,14800.0,13000.0
2021-08-01,206361,72,13870.83,69,75,14800.0,13000.0
2021-08-01,206361,73,13574.26,69,75,14800.0,13000.0
2021-08-01,206361,74,13284.03,69,75,14800.0,13000.0
2021-08-01,206363,7,59433.31,6,9,59400.0,59500.0
2021-08-01,206363,8,59466.65,6,9,59400.0,59500.0
2021-08-01,206363,10,53741.73,9,13,59500.0,39600.0
2021-08-01,206363,11,48540.73,9,13,59500.0,39600.0
2021-08-01,206363,12,43843.05,9,13,59500.0,39600.0
2021-08-01,206363,14,38417.34,13,26,39600.0,26700.0
2021-08-01,206363,15,37269.99,13,26,39600.0,26700.0
2021-08-01,206363,16,36156.92,13,26,39600.0,26700.0
2021-08-01,206363,17,35077.08,13,26,39600.0,26700.0
2021-08-01,206363,18,34029.49,13,26,39600.0,26700.0
2021-08-01,206363,19,33013.19,13,26,39600.0,26700.0
2021-08-01,206363,20,32027.24,13,26,39600.0,26700.0
2021-08-01,206363,21,31070.73,13,26,39600.0,26700.0
2021-08-01,206363,22,30142.79,13,26,39600.0,26700.0
2021-08-01,206363,23,29242.56,13,26,39600.0,26700.0
2021-08-01,206363,24,28369.22,13,26,39600.0,26700.0
2021-08-01,206363,25,27521.96,13,26,39600.0,26700.0
2021-08-01,207288,46,8630.37,45,64,8000.0,33799.0
2021-08-01,207288,47,9310.4,45,64,8000.0,33799.0
2021-08-01,207288,48,10044.01,45,64,8000.0,33799.0
2021-08-01,207288,49,10835.42,45,64,8000.0,33799.0
2021-08-01,207288,50,11689.18,45,64,8000.0,33799.0
2021-08-01,207288,51,12610.21,45,64,8000.0,33799.0
2021-08-01,207288,52,13603.8,45,64,8000.0,33799.0
2021-08-01,207288,53,14675.67,45,64,8000.0,33799.0
2021-08-01,207288,54,15831.98,45,64,8000.0,33799.0
2021-08-01,207288,55,17079.41,45,64,8000.0,33799.0
2021-08-01,207288,56,18425.11,45,64,8000.0,33799.0
2021-08-01,207288,57,19876.83,45,64,8000.0,33799.0
2021-08-01,207288,58,21442.93,45,64,8000.0,33799.0
2021-08-01,207288,59,23132.41,45,64,8000.0,33799.0
2021-08-01,207288,60,24955.01,45,64,8000.0,33799.0
2021-08-01,207288,61,26921.2,45,64,8000.0,33799.0
2021-08-01,207288,62,29042.3,45,64,8000.0,33799.0
2021-08-01,207288,63,31330.51,45,64,8000.0,33799.0
2021-08-01,509417,33,51946.52,32,40,54000.0,39600.0
2021-08-01,509417,34,49971.13,32,40,54000.0,39600.0
2021-08-01,509417,35,48070.86,32,40,54000.0,39600.0
2021-08-01,509417,36,46242.85,32,40,54000.0,39600.0
2021-08-01,509417,37,44484.35,32,40,54000.0,39600.0
2021-08-01,509417,38,42792.72,32,40,54000.0,39600.0
2021-08-01,509417,39,41165.42,32,40,54000.0,39600.0
2021-08-01,555421,28,42180.29,27,31,46980.0,30528.0
2021-08-01,555421,29,37870.93,27,31,46980.0,30528.0
2021-08-01,555421,30,34001.82,27,31,46980.0,30528.0
2021-08-01,555421,32,28369.64,31,36,30528.0,21158.0
2021-08-01,555421,33,26363.87,31,36,30528.0,21158.0
2021-08-01,555421,34,24499.9,31,36,30528.0,21158.0
2021-08-01,555421,35,22767.72,31,36,30528.0,21158.0
2021-08-01,555421,37,20774.53,36,38,21158.0,20398.0
2021-08-01,563342,51,28322.72,50,54,31000.0,21600.0
2021-08-01,563342,52,25876.65,50,54,31000.0,21600.0
2021-08-01,563342,53,23641.82,50,54,31000.0,21600.0
2021-08-01,564286,52,66836.48,51,57,68999.0,56999.0
2021-08-01,564286,53,64741.73,51,57,68999.0,56999.0
2021-08-01,564286,54,62712.63,51,57,68999.0,56999.0
2021-08-01,564286,55,60747.13,51,57,68999.0,56999.0
2021-08-01,564286,56,58843.23,51,57,68999.0,56999.0
2021-08-01,564286,58,55210.47,57,60,56999.0,51800.0
2021-08-01,564286,59,53478.05,57,60,56999.0,51800.0
2021-08-01,566647,52,47644.21,51,71,49000.0,27956.0
2021-08-01,566647,53,46325.93,51,71,49000.0,27956.0
2021-08-01,566647,54,45044.12,51,71,49000.0,27956.0
2021-08-01,566647,55,43797.79,51,71,49000.0,27956.0
2021-08-01,566647,56,42585.93,51,71,49000.0,27956.0
2021-08-01,566647,57,41407.61,51,71,49000.0,27956.0
2021-08-01,566647,58,40261.89,51,71,49000.0,27956.0
2021-08-01,566647,59,39147.87,51,71,49000.0,27956.0
2021-08-01,566647,60,38064.67,51,71,49000.0,27956.0
2021-08-01,566647,61,37011.44,51,71,49000.0,27956.0
2021-08-01,566647,62,35987.36,51,71,49000.0,27956.0
2021-08-01,566647,63,34991.61,51,71,49000.0,27956.0
2021-08-01,566647,64,34023.41,51,71,49000.0,27956.0
2021-08-01,566647,65,33082.0,51,71,49000.0,27956.0
2021-08-01,566647,66,32166.64,51,71,49000.0,27956.0
2021-08-01,566647,67,31276.6,51,71,49000.0,27956.0
2021-08-01,566647,68,30411.19,51,71,49000.0,27956.0
