date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2023-01-01,100992,64,39947,actual,8144.0,,,,
2023-01-01,101020,55,12234,actual,11826.0,,,,
2023-01-01,101535,29,1918,actual,25802.0,,,,
2023-01-01,101535,69,1918,actual,14594.0,,,,
2023-01-01,200181,6,1610,actual,68189.0,,,,
2023-01-01,200181,50,52578,actual,34980.0,,,,
2023-01-01,200181,73,1610,actual,7998.0,,,,
2023-01-01,201925,4,1610,actual,80097.0,,,,
2023-01-01,205272,17,1610,actual,33999.0,,,,
2023-01-01,205272,18,,estimated,32174.65,17,30,33999.0,16599.0
2023-01-01,205272,19,,estimated,30448.19,17,30,33999.0,16599.0
2023-01-01,205272,20,,estimated,28814.36,17,30,33999.0,16599.0
2023-01-01,205272,21,,estimated,27268.21,17,30,33999.0,16599.0
2023-01-01,205272,22,,estimated,25805.01,17,30,33999.0,16599.0
2023-01-01,205272,23,,estimated,24420.33,17,30,33999.0,16599.0
2023-01-01,205272,24,,estimated,23109.94,17,30,33999.0,16599.0
2023-01-01,205272,25,,estimated,21869.87,17,30,33999.0,16599.0
2023-01-01,205272,26,,estimated,20696.34,17,30,33999.0,16599.0
2023-01-01,205272,27,,estimated,19585.77,17,30,33999.0,16599.0
2023-01-01,205272,28,,estimated,18534.8,17,30,33999.0,16599.0
2023-01-01,205272,29,,estimated,17540.22,17,30,33999.0,16599.0
2023-01-01,205272,30,1610,actual,16599.0,,,,
2023-01-01,205272,31,680,actual,15000.0,,,,
2023-01-01,205761,37,50839,actual,44850.0,,,,
2023-01-01,205761,79,50839,actual,15600.0,,,,
2023-01-01,206361,42,33112,actual,25420.0,,,,
2023-01-01,207288,26,33561,actual,8184.0,,,,
2023-01-01,207288,76,32138,actual,17999.0,,,,
2023-01-01,207774,53,19634,actual,7800.0,,,,
2023-01-01,207802,46,38994,actual,3872.0,,,,
2023-01-01,207802,74,38994,actual,1628.0,,,,
2023-01-01,207802,75,,estimated,1514.01,74,76,1628.0,1408.0
2023-01-01,207802,76,38994,actual,1408.0,,,,
2023-01-01,212377,45,52214,actual,23920.0,,,,
2023-01-01,215913,59,1610,actual,45198.0,,,,
2023-01-01,215913,60,,estimated,43107.37,59,63,45198.0,37398.0
2023-01-01,215913,61,,estimated,41113.44,59,63,45198.0,37398.0
2023-01-01,215913,62,,estimated,39211.74,59,63,45198.0,37398.0
2023-01-01,215913,63,1610,actual,37398.0,,,,
2023-01-01,216158,34,1610,actual,6995.0,,,,
2023-01-01,216158,35,,estimated,7148.51,34,39,6995.0,7797.0
2023-01-01,216158,36,,estimated,7305.4,34,39,6995.0,7797.0
2023-01-01,216158,37,,estimated,7465.72,34,39,6995.0,7797.0
2023-01-01,216158,38,,estimated,7629.56,34,39,6995.0,7797.0
2023-01-01,216158,39,1610,actual,7797.0,,,,
2023-01-01,216158,40,,estimated,12796.1,39,41,7797.0,21000.0
2023-01-01,216158,41,13031,actual,21000.0,,,,
2023-01-01,216158,42,,estimated,10742.44,41,43,21000.0,5495.0
2023-01-01,216158,43,1610,actual,5495.0,,,,
2023-01-01,216173,28,1610,actual,13596.0,,,,
2023-01-01,216424,21,61731,actual,163800.0,,,,
2023-01-01,301577,18,1610,actual,364491.0,,,,
2023-01-01,301577,19,,estimated,342798.01,18,23,364491.0,268191.0
2023-01-01,301577,20,,estimated,322396.1,18,23,364491.0,268191.0
2023-01-01,301577,21,,estimated,303208.42,18,23,364491.0,268191.0
2023-01-01,301577,22,,estimated,285162.71,18,23,364491.0,268191.0
2023-01-01,301577,23,1610,actual,268191.0,,,,
2023-01-01,301577,49,1610,actual,267996.0,,,,
2023-01-01,301577,50,,estimated,251659.92,49,61,267996.0,125996.0
2023-01-01,301577,51,,estimated,236319.63,49,61,267996.0,125996.0
2023-01-01,301577,52,,estimated,221914.43,49,61,267996.0,125996.0
2023-01-01,301577,53,,estimated,208387.31,49,61,267996.0,125996.0
2023-01-01,301577,54,,estimated,195684.76,49,61,267996.0,125996.0
2023-01-01,301577,55,,estimated,183756.5,49,61,267996.0,125996.0
2023-01-01,301577,56,,estimated,172555.34,49,61,267996.0,125996.0
2023-01-01,301577,57,,estimated,162036.97,49,61,267996.0,125996.0
2023-01-01,301577,58,,estimated,152159.75,49,61,267996.0,125996.0
2023-01-01,301577,59,,estimated,142884.61,49,61,267996.0,125996.0
2023-01-01,301577,60,,estimated,134174.85,49,61,267996.0,125996.0
2023-01-01,301577,61,1610,actual,125996.0,,,,
2023-01-01,301577,62,,estimated,149498.8,61,69,125996.0,494997.0
2023-01-01,301577,63,,estimated,177385.68,61,69,125996.0,494997.0
2023-01-01,301577,64,,estimated,210474.44,61,69,125996.0,494997.0
2023-01-01,301577,65,,estimated,249735.39,61,69,125996.0,494997.0
2023-01-01,301577,66,,estimated,296319.86,61,69,125996.0,494997.0
2023-01-01,301577,67,,estimated,351593.95,61,69,125996.0,494997.0
2023-01-01,301577,68,,estimated,417178.58,61,69,125996.0,494997.0
2023-01-01,301577,69,1610,actual,494997.0,,,,
2023-01-01,301577,70,,estimated,400471.67,69,71,494997.0,323997.0
2023-01-01,301577,71,1610,actual,323997.0,,,,
2023-01-01,301577,72,,estimated,278546.23,71,75,323997.0,176997.0
2023-01-01,301577,73,,estimated,239471.33,71,75,323997.0,176997.0
2023-01-01,301577,74,,estimated,205877.91,71,75,323997.0,176997.0
2023-01-01,301577,75,1610,actual,176997.0,,,,
2023-01-01,304080,51,44078,actual,24400.0,,,,
2023-01-01,304763,2,34698,actual,32400.0,,,,
2023-01-01,304763,3,34698,actual,22240.0,,,,
2023-01-01,304763,4,,estimated,20812.04,3,8,22240.0,15960.0
